[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],Measured unoptimized [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW], Measured optimized [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW]
       -9,                     -8.52,          3.30,       1.87,      18.66,     61.56                     -8.43,          3.30,       1.46,      14.58,     48.12
       -9,                     -8.51,          3.30,       1.87,      18.67,     61.59                     -8.40,          3.30,       1.46,      14.58,     48.11
       -9,                     -8.51,          3.30,       1.87,      18.67,     61.58                     -8.39,          3.30,       1.46,      14.59,     48.14
       -9,                     -8.47,          3.30,       1.87,      18.67,     61.57                     -8.40,          3.30,       1.46,      14.61,     48.19
       -9,                     -8.50,          3.30,       1.87,      18.68,     61.61                     -8.42,          3.30,       1.46,      14.58,     48.11
       -9,                     -8.49,          3.30,       1.87,      18.64,     61.48                     -8.41,          3.30,       1.46,      14.61,     48.20
       -9,                     -8.51,          3.30,       1.87,      18.64,     61.49                     -8.50,          3.30,       1.46,      14.62,     48.22
       -9,                     -8.59,          3.30,       1.87,      18.67,     61.58                     -8.60,          3.30,       1.46,      14.62,     48.24
       -9,                     -8.73,          3.30,       1.87,      18.68,     61.59                     -8.71,          3.30,       1.46,      14.59,     48.12
       -9,                     -8.85,          3.30,       1.87,      18.68,     61.59                     -8.78,          3.30,       1.46,      14.59,     48.15
       -8,                     -7.27,          3.30,       1.97,      19.76,     65.17                     -7.84,          3.30,       1.46,      14.58,     48.11
       -8,                     -7.23,          3.30,       1.97,      19.75,     65.12                     -7.44,          3.30,       1.46,      14.57,     48.05
       -8,                     -7.23,          3.30,       1.97,      19.72,     65.04                     -7.42,          3.30,       1.46,      14.57,     48.06
       -8,                     -7.22,          3.30,       1.97,      19.74,     65.08                     -7.42,          3.30,       1.46,      14.55,     48.00
       -8,                     -7.22,          3.30,       1.98,      19.76,     65.15                     -7.44,          3.30,       1.45,      14.57,     48.05
       -8,                     -7.28,          3.30,       1.97,      19.73,     65.05                     -7.42,          3.30,       1.46,      14.57,     48.06
       -8,                     -7.63,          3.30,       1.97,      19.74,     65.09                     -7.48,          3.30,       1.46,      14.55,     47.98
       -8,                     -7.22,          3.30,       1.97,      19.71,     64.98                     -7.46,          3.30,       1.46,      14.57,     48.07
       -8,                     -7.25,          3.30,       1.97,      19.71,     64.98                     -7.46,          3.30,       1.46,      14.58,     48.10
       -8,                     -7.25,          3.30,       1.97,      19.75,     65.13                     -7.47,          3.30,       1.46,      14.55,     48.01
       -7,                     -6.16,          3.30,       2.07,      20.70,     68.27                     -6.08,          3.30,       1.54,      15.36,     50.68
       -7,                     -6.16,          3.30,       2.07,      20.71,     68.29                     -6.09,          3.30,       1.54,      15.38,     50.72
       -7,                     -6.17,          3.30,       2.07,      20.70,     68.26                     -6.06,          3.30,       1.54,      15.38,     50.74
       -7,                     -6.19,          3.30,       2.07,      20.69,     68.21                     -6.07,          3.30,       1.54,      15.38,     50.71
       -7,                     -6.19,          3.30,       2.07,      20.71,     68.30                     -6.10,          3.30,       1.54,      15.37,     50.69
       -7,                     -6.21,          3.30,       2.07,      20.68,     68.19                     -6.06,          3.30,       1.54,      15.37,     50.68
       -7,                     -6.20,          3.30,       2.07,      20.71,     68.29                     -6.07,          3.30,       1.54,      15.40,     50.77
       -7,                     -6.17,          3.30,       2.07,      20.72,     68.33                     -6.10,          3.30,       1.54,      15.34,     50.61
       -7,                     -6.18,          3.30,       2.07,      20.72,     68.33                     -6.45,          3.30,       1.54,      15.35,     50.63
       -7,                     -6.20,          3.30,       2.07,      20.73,     68.33                     -6.10,          3.30,       1.54,      15.38,     50.75
       -6,                     -5.62,          3.30,       2.18,      21.76,     71.76                     -5.07,          3.30,       1.69,      16.90,     55.74
       -6,                     -5.24,          3.30,       2.18,      21.78,     71.81                     -5.07,          3.30,       1.69,      16.93,     55.85
       -6,                     -5.21,          3.30,       2.18,      21.78,     71.82                     -5.10,          3.30,       1.69,      16.94,     55.86
       -6,                     -5.24,          3.30,       2.18,      21.81,     71.91                     -5.08,          3.30,       1.70,      16.92,     55.81
       -6,                     -5.24,          3.30,       2.18,      21.76,     71.76                     -5.07,          3.30,       1.69,      16.92,     55.82
       -6,                     -5.24,          3.30,       2.18,      21.78,     71.79                     -5.07,          3.30,       1.69,      16.91,     55.78
       -6,                     -5.19,          3.30,       2.17,      21.75,     71.73                     -5.10,          3.30,       1.69,      16.94,     55.86
       -6,                     -5.24,          3.30,       2.18,      21.77,     71.80                     -5.06,          3.30,       1.69,      16.93,     55.83
       -6,                     -5.24,          3.30,       2.18,      21.78,     71.81                     -5.07,          3.30,       1.69,      16.92,     55.80
       -6,                     -5.24,          3.30,       2.18,      21.80,     71.90                     -5.10,          3.30,       1.69,      16.92,     55.81
       -5,                     -3.58,          3.30,       2.39,      23.85,     78.62                     -3.71,          3.30,       1.76,      17.63,     58.14
       -5,                     -3.58,          3.30,       2.39,      23.85,     78.62                     -3.68,          3.30,       1.76,      17.63,     58.13
       -5,                     -3.58,          3.30,       2.38,      23.87,     78.71                     -3.68,          3.30,       1.76,      17.62,     58.12
       -5,                     -3.58,          3.30,       2.39,      23.86,     78.68                     -3.68,          3.30,       1.76,      17.61,     58.08
       -5,                     -3.58,          3.30,       2.39,      23.85,     78.64                     -3.71,          3.30,       1.76,      17.61,     58.10
       -5,                     -3.58,          3.30,       2.39,      23.85,     78.62                     -3.71,          3.30,       1.76,      17.65,     58.20
       -5,                     -3.94,          3.30,       2.38,      23.84,     78.59                     -4.04,          3.30,       1.76,      17.62,     58.09
       -5,                     -3.97,          3.30,       2.39,      23.85,     78.64                     -4.02,          3.30,       1.76,      17.63,     58.14
       -5,                     -3.96,          3.30,       2.39,      23.88,     78.73                     -3.71,          3.30,       1.76,      17.61,     58.07
       -5,                     -3.58,          3.30,       2.38,      23.85,     78.64                     -3.71,          3.30,       1.76,      17.61,     58.08
       -4,                     -3.26,          3.30,       2.49,      24.95,     82.24                     -2.58,          3.30,       1.98,      19.73,     65.05
       -4,                     -2.86,          3.30,       2.49,      24.94,     82.23                     -2.59,          3.30,       1.97,      19.73,     65.04
       -4,                     -2.86,          3.30,       2.49,      24.95,     82.27                     -2.58,          3.30,       1.98,      19.74,     65.09
       -4,                     -2.86,          3.30,       2.49,      24.93,     82.19                     -2.59,          3.30,       1.97,      19.74,     65.11
       -4,                     -2.85,          3.30,       2.49,      24.94,     82.22                     -2.59,          3.30,       1.97,      19.75,     65.13
       -4,                     -2.86,          3.30,       2.49,      24.93,     82.20                     -2.59,          3.30,       1.97,      19.75,     65.12
       -4,                     -2.86,          3.30,       2.49,      24.96,     82.29                     -2.59,          3.30,       1.98,      19.75,     65.14
       -4,                     -2.86,          3.30,       2.49,      24.94,     82.22                     -2.59,          3.30,       1.98,      19.75,     65.14
       -4,                     -2.86,          3.30,       2.49,      24.94,     82.20                     -2.59,          3.30,       1.97,      19.75,     65.13
       -4,                     -2.86,          3.30,       2.49,      24.94,     82.21                     -2.59,          3.30,       1.98,      19.75,     65.10
       -3,                     -2.19,          3.30,       2.60,      25.97,     85.63                     -2.11,          3.30,       2.09,      20.92,     68.98
       -3,                     -2.19,          3.30,       2.60,      25.96,     85.56                     -2.11,          3.30,       2.09,      20.91,     68.93
       -3,                     -2.19,          3.30,       2.59,      25.97,     85.61                     -2.11,          3.30,       2.09,      20.91,     68.96
       -3,                     -2.16,          3.30,       2.60,      25.96,     85.59                     -2.11,          3.30,       2.09,      20.90,     68.90
