[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],Measured unoptimized [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW], Measured optimized [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW]
       -9,                     -8.51,          3.30,       1.87,      18.69,     61.64                     -8.43,          3.30,       1.46,      14.59,     48.12
       -9,                     -8.49,          3.30,       1.87,      18.68,     61.60                     -8.42,          3.30,       1.46,      14.59,     48.11
       -9,                     -8.50,          3.30,       1.87,      18.65,     61.51                     -8.41,          3.30,       1.46,      14.58,     48.10
       -9,                     -8.52,          3.30,       1.87,      18.63,     61.45                     -8.38,          3.30,       1.46,      14.59,     48.11
       -9,                     -8.49,          3.30,       1.86,      18.66,     61.54                     -8.38,          3.30,       1.46,      14.61,     48.17
       -9,                     -8.50,          3.30,       1.87,      18.66,     61.52                     -8.54,          3.30,       1.46,      14.58,     48.10
       -9,                     -8.83,          3.30,       1.87,      18.65,     61.52                     -8.78,          3.30,       1.46,      14.60,     48.17
       -9,                     -8.85,          3.30,       1.87,      18.64,     61.47                     -8.80,          3.30,       1.46,      14.60,     48.14
       -9,                     -8.89,          3.30,       1.87,      18.67,     61.54                     -8.37,          3.30,       1.46,      14.58,     48.09
       -9,                     -8.47,          3.30,       1.86,      18.65,     61.48                     -8.82,          3.30,       1.46,      14.59,     48.11
       -8,                     -7.26,          3.30,       1.97,      19.71,     64.99                     -7.43,          3.30,       1.46,      14.55,     47.99
       -8,                     -7.25,          3.30,       1.97,      19.73,     65.03                     -7.44,          3.30,       1.46,      14.55,     48.00
       -8,                     -7.28,          3.30,       1.97,      19.71,     65.00                     -7.41,          3.30,       1.46,      14.57,     48.05
       -8,                     -7.28,          3.30,       1.97,      19.73,     65.04                     -7.85,          3.30,       1.46,      14.56,     48.02
       -8,                     -7.25,          3.30,       1.97,      19.71,     64.97                     -7.40,          3.30,       1.46,      14.58,     48.09
       -8,                     -7.22,          3.30,       1.97,      19.71,     65.00                     -7.43,          3.30,       1.46,      14.57,     48.05
       -8,                     -7.23,          3.30,       1.97,      19.73,     65.05                     -7.79,          3.30,       1.46,      14.57,     48.04
       -8,                     -7.24,          3.30,       1.97,      19.72,     65.00                     -7.86,          3.30,       1.46,      14.57,     48.06
       -8,                     -7.66,          3.30,       1.97,      19.72,     65.02                     -7.46,          3.30,       1.46,      14.57,     48.07
       -8,                     -7.28,          3.30,       1.97,      19.70,     64.97                     -7.45,          3.30,       1.46,      14.57,     48.04
       -7,                     -6.15,          3.30,       2.07,      20.68,     68.20                     -6.06,          3.30,       1.54,      15.37,     50.71
       -7,                     -6.17,          3.30,       2.07,      20.70,     68.25                     -6.04,          3.30,       1.54,      15.36,     50.67
       -7,                     -6.20,          3.30,       2.07,      20.68,     68.18                     -6.06,          3.30,       1.54,      15.39,     50.75
       -7,                     -6.20,          3.30,       2.07,      20.70,     68.23                     -6.09,          3.30,       1.54,      15.36,     50.65
       -7,                     -6.19,          3.30,       2.07,      20.69,     68.22                     -6.05,          3.30,       1.54,      15.37,     50.68
       -7,                     -6.14,          3.30,       2.07,      20.71,     68.26                     -6.08,          3.30,       1.54,      15.38,     50.70
       -7,                     -6.15,          3.30,       2.07,      20.68,     68.18                     -6.05,          3.30,       1.54,      15.37,     50.71
       -7,                     -6.13,          3.30,       2.07,      20.70,     68.26                     -6.07,          3.30,       1.54,      15.37,     50.69
       -7,                     -6.17,          3.30,       2.07,      20.71,     68.28                     -6.08,          3.30,       1.54,      15.38,     50.71
       -7,                     -6.20,          3.30,       2.07,      20.72,     68.31                     -6.04,          3.30,       1.54,      15.37,     50.68
       -6,                     -5.19,          3.30,       2.18,      21.74,     71.69                     -5.06,          3.30,       1.69,      16.94,     55.86
       -6,                     -5.17,          3.30,       2.18,      21.77,     71.76                     -5.04,          3.30,       1.69,      16.92,     55.79
       -6,                     -5.24,          3.30,       2.18,      21.78,     71.79                     -5.06,          3.30,       1.69,      16.92,     55.80
       -6,                     -5.22,          3.30,       2.18,      21.75,     71.73                     -5.06,          3.30,       1.69,      16.93,     55.83
       -6,                     -5.23,          3.30,       2.18,      21.73,     71.64                     -5.06,          3.30,       1.69,      16.91,     55.75
       -6,                     -5.22,          3.30,       2.18,      21.77,     71.78                     -5.09,          3.30,       1.69,      16.93,     55.82
       -6,                     -5.23,          3.30,       2.18,      21.78,     71.81                     -5.09,          3.30,       1.69,      16.95,     55.90
       -6,                     -5.23,          3.30,       2.17,      21.77,     71.76                     -5.09,          3.30,       1.70,      16.95,     55.89
       -6,                     -5.23,          3.30,       2.18,      21.77,     71.77                     -5.04,          3.30,       1.69,      16.92,     55.78
       -6,                     -5.20,          3.30,       2.18,      21.77,     71.79                     -5.09,          3.30,       1.70,      16.91,     55.76
       -5,                     -3.57,          3.30,       2.39,      23.84,     78.59                     -3.69,          3.30,       1.77,      17.66,     58.23
       -5,                     -3.56,          3.30,       2.39,      23.86,     78.67                     -3.69,          3.30,       1.77,      17.64,     58.20
       -5,                     -3.57,          3.30,       2.38,      23.84,     78.61                     -3.69,          3.30,       1.77,      17.64,     58.17
       -5,                     -3.58,          3.30,       2.38,      23.83,     78.56                     -3.64,          3.30,       1.76,      17.64,     58.15
       -5,                     -3.53,          3.30,       2.39,      23.86,     78.64                     -3.66,          3.30,       1.76,      17.62,     58.11
       -5,                     -3.57,          3.30,       2.38,      23.85,     78.62                     -3.69,          3.30,       1.76,      17.65,     58.19
       -5,                     -3.58,          3.30,       2.38,      23.83,     78.56                     -3.69,          3.30,       1.76,      17.63,     58.14
       -5,                     -3.57,          3.30,       2.39,      23.84,     78.56                     -3.66,          3.30,       1.76,      17.65,     58.19
       -5,                     -3.57,          3.30,       2.38,      23.83,     78.56                     -3.69,          3.30,       1.76,      17.63,     58.14
       -5,                     -3.55,          3.30,       2.38,      23.83,     78.58                     -3.69,          3.30,       1.76,      17.65,     58.22
       -4,                     -2.85,          3.30,       2.49,      24.92,     82.16                     -2.58,          3.30,       1.98,      19.78,     65.23
       -4,                     -2.85,          3.30,       2.49,      24.93,     82.18                     -2.58,          3.30,       1.98,      19.75,     65.11
       -4,                     -2.85,          3.30,       2.49,      24.95,     82.24                     -2.58,          3.30,       1.98,      19.75,     65.13
       -4,                     -2.85,          3.30,       2.49,      24.92,     82.17                     -2.58,          3.30,       1.98,      19.76,     65.13
       -4,                     -2.85,          3.30,       2.49,      24.93,     82.18                     -2.58,          3.30,       1.98,      19.77,     65.19
       -4,                     -2.85,          3.30,       2.49,      24.90,     82.08                     -2.58,          3.30,       1.98,      19.73,     65.06
       -4,                     -2.85,          3.30,       2.49,      24.91,     82.12                     -2.58,          3.30,       1.98,      19.74,     65.07
       -4,                     -2.85,          3.30,       2.49,      24.92,     82.16                     -2.58,          3.30,       1.98,      19.75,     65.13
       -4,                     -2.85,          3.30,       2.49,      24.92,     82.16                     -2.58,          3.30,       1.98,      19.75,     65.10
       -4,                     -2.85,          3.30,       2.49,      24.92,     82.16                     -2.58,          3.30,       1.98,      19.77,     65.20
       -3,                     -2.19,          3.30,       2.60,      25.93,     85.47                     -2.09,          3.30,       2.09,      20.93,     68.99
       -3,                     -2.16,          3.30,       2.59,      25.94,     85.50                     -2.09,          3.30,       2.09,      20.94,     69.03
       -3,                     -2.19,          3.30,       2.60,      25.94,     85.50                     -2.09,          3.30,       2.09,      20.93,     68.99
       -3,                     -2.19,          3.30,       2.59,      25.94,     85.52                     -2.09,          3.30,       2.09,      20.93,     69.01
       -3,                     -2.18,          3.30,       2.60,      25.97,     85.61                     -2.09,          3.30,       2.09,      20.94,     69.02
       -3,                     -2.19,          3.30,       2.59,      25.94,     85.52                     -2.09,          3.30,       2.09,      20.92,     68.96
       -3,                     -2.19,          3.30,       2.59,      25.95,     85.54                     -2.09,          3.30,       2.09,      20.92,     68.96
       -3,                     -2.18,          3.30,       2.59,      25.93,     85.47                     -2.09,          3.30,       2.09,      20.93,     68.99
       -3,                     -2.18,          3.30,       2.60,      25.97,     85.60                     -2.09,          3.30,       2.09,      20.90,     68.91
       -3,                     -2.19,          3.30,       2.59,      25.94,     85.49                     -2.09,          3.30,       2.09,      20.91,     68.94
       -2,                     -0.99,          3.30,       2.81,      28.03,     92.40                     -1.23,          3.30,       2.26,      22.61,     74.54
       -2,                     -0.99,          3.30,       2.81,      28.04,     92.42                     -1.23,          3.30,       2.26,      22.64,     74.65
       -2,                     -0.99,          3.30,       2.80,      28.05,     92.45                     -1.23,          3.30,       2.27,      22.65,     74.67
       -2,                     -0.99,          3.30,       2.80,      28.04,     92.42                     -1.23,          3.30,       2.27,      22.66,     74.69
       -2,                     -0.99,          3.30,       2.80,      28.04,     92.44                     -1.23,          3.30,       2.26,      22.65,     74.69
       -2,                     -0.99,          3.30,       2.80,      28.03,     92.41                     -1.23,          3.30,       2.26,      22.65,     74.66
       -2,                     -0.99,          3.30,       2.81,      28.06,     92.49                     -1.23,          3.30,       2.27,      22.63,     74.61
       -2,                     -0.99,          3.30,       2.81,      28.03,     92.41                     -1.23,          3.30,       2.26,      22.65,     74.69
       -2,                     -0.99,          3.30,       2.80,      28.01,     92.34                     -1.23,          3.30,       2.27,      22.66,     74.71
       -2,                     -0.99,          3.30,       2.80,      28.05,     92.46                     -1.23,          3.30,       2.27,      22.66,     74.70
       -1,                      0.01,          3.30,       3.00,      29.99,     98.84                     -0.19,          3.30,       2.06,      20.60,     67.91
       -1,                      0.01,          3.30,       3.00,      29.99,     98.84                     -0.19,          3.30,       2.06,      20.60,     67.90
       -1,                      0.02,          3.30,       3.00,      29.98,     98.83                     -0.19,          3.30,       2.06,      20.60,     67.92
       -1,                      0.02,          3.30,       3.00,      29.98,     98.82                     -0.19,          3.30,       2.06,      20.63,     68.02
       -1,                      0.02,          3.30,       3.00,      29.99,     98.86                     -0.19,          3.30,       2.06,      20.60,     67.93
