[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -17,          5,    5,        -10.16,          3.30,       1.25,      12.50,     41.23,          1.10
        -17,          5,    6,         -9.76,          3.30,       1.29,      12.89,     42.51,          1.05
        -17,          5,    7,         -9.48,          3.30,       1.32,      13.23,     43.62,          1.01
        -17,          6,    1,        -11.62,          3.30,       1.12,      11.26,     37.14,          2.16
        -17,          6,    2,        -10.71,          3.30,       1.18,      11.81,     38.98,          1.69
        -17,          6,    3,        -10.00,          3.30,       1.23,      12.27,     40.48,          1.53
        -17,          6,    4,         -9.56,          3.30,       1.28,      12.75,     42.06,          1.36
        -17,          6,    5,         -9.11,          3.30,       1.31,      13.15,     43.36,          1.30
        -17,          6,    6,         -8.83,          3.30,       1.35,      13.50,     44.52,          1.24
        -17,          6,    7,         -8.60,          3.30,       1.38,      13.86,     45.70,          1.17
        -17,          7,    1,        -10.59,          3.30,       1.18,      11.78,     38.87,          2.50
        -17,          7,    2,         -9.58,          3.30,       1.24,      12.46,     41.11,          1.92
        -17,          7,    3,         -8.98,          3.30,       1.30,      13.01,     42.91,          1.68
        -17,          7,    4,         -8.55,          3.30,       1.34,      13.45,     44.36,          1.56
        -17,          7,    5,         -8.26,          3.30,       1.39,      13.83,     45.62,          1.46
        -17,          7,    6,         -7.94,          3.30,       1.42,      14.22,     46.90,          1.40
        -17,          7,    7,         -7.74,          3.30,       1.46,      14.64,     48.29,          1.30
        -16,          1,    1,        -21.64,          3.30,       0.90,       9.01,     29.72,          0.47
        -16,          1,    2,        -19.82,          3.30,       0.94,       9.39,     30.98,          0.39
        -16,          1,    3,        -18.37,          3.30,       0.98,       9.75,     32.17,          0.37
        -16,          1,    4,        -17.39,          3.30,       1.01,      10.09,     33.29,          0.36
        -16,          1,    5,        -16.29,          3.30,       1.04,      10.41,     34.35,          0.39
        -16,          1,    6,        -15.62,          3.30,       1.07,      10.65,     35.16,          0.40
        -16,          1,    7,        -15.07,          3.30,       1.10,      11.02,     36.36,          0.38
        -16,          2,    1,        -19.27,          3.30,       0.93,       9.31,     30.72,          0.90
        -16,          2,    2,        -17.58,          3.30,       0.98,       9.75,     32.16,          0.63
        -16,          2,    3,        -16.42,          3.30,       1.01,      10.10,     33.32,          0.58
        -16,          2,    4,        -15.36,          3.30,       1.04,      10.45,     34.48,          0.57
        -16,          2,    5,        -14.45,          3.30,       1.08,      10.83,     35.71,          0.57
        -16,          2,    6,        -13.87,          3.30,       1.12,      11.19,     36.90,          0.55
        -16,          2,    7,        -13.30,          3.30,       1.15,      11.52,     38.01,          0.54
        -16,          3,    1,        -16.30,          3.30,       0.98,       9.80,     32.35,          1.20
        -16,          3,    2,        -14.97,          3.30,       1.02,      10.23,     33.74,          0.95
        -16,          3,    3,        -13.89,          3.30,       1.06,      10.64,     35.11,          0.87
        -16,          3,    4,        -13.07,          3.30,       1.11,      11.10,     36.61,          0.79
        -16,          3,    5,        -12.45,          3.30,       1.15,      11.48,     37.85,          0.76
        -16,          3,    6,        -11.98,          3.30,       1.18,      11.77,     38.83,          0.75
        -16,          3,    7,        -11.59,          3.30,       1.21,      12.11,     39.93,          0.73
        -16,          4,    1,        -14.37,          3.30,       1.03,      10.26,     33.87,          1.52
        -16,          4,    2,        -13.15,          3.30,       1.07,      10.74,     35.44,          1.22
        -16,          4,    3,        -12.28,          3.30,       1.12,      11.25,     37.12,          1.05
        -16,          4,    4,        -11.53,          3.30,       1.16,      11.64,     38.38,          1.02
        -16,          4,    5,        -11.07,          3.30,       1.20,      12.02,     39.66,          0.95
        -16,          4,    6,        -10.67,          3.30,       1.24,      12.39,     40.86,          0.91
        -16,          4,    7,        -10.27,          3.30,       1.27,      12.73,     41.99,          0.89
        -16,          5,    1,        -12.34,          3.30,       1.09,      10.89,     35.95,          1.94
        -16,          5,    2,        -11.24,          3.30,       1.15,      11.51,     37.97,          1.50
        -16,          5,    3,        -10.52,          3.30,       1.20,      12.01,     39.62,          1.33
        -16,          5,    4,         -9.94,          3.30,       1.24,      12.40,     40.91,          1.27
        -16,          5,    5,         -9.53,          3.30,       1.28,      12.81,     42.25,          1.20
        -16,          5,    6,         -9.14,          3.30,       1.32,      13.18,     43.49,          1.16
        -16,          5,    7,         -8.87,          3.30,       1.35,      13.52,     44.61,          1.11
        -16,          6,    1,        -11.04,          3.30,       1.15,      11.53,     38.05,          2.38
        -16,          6,    2,        -10.02,          3.30,       1.21,      12.09,     39.90,          1.93
        -16,          6,    3,         -9.35,          3.30,       1.27,      12.64,     41.70,          1.67
        -16,          6,    4,         -8.89,          3.30,       1.31,      13.09,     43.17,          1.53
        -16,          6,    5,         -8.51,          3.30,       1.35,      13.50,     44.52,          1.44
        -16,          6,    6,         -8.22,          3.30,       1.39,      13.85,     45.69,          1.38
        -16,          6,    7,         -7.98,          3.30,       1.42,      14.22,     46.89,          1.31
        -16,          7,    1,         -9.91,          3.30,       1.21,      12.13,     39.99,          2.69
        -16,          7,    2,         -8.95,          3.30,       1.28,      12.78,     42.16,          2.13
        -16,          7,    3,         -8.31,          3.30,       1.34,      13.38,     44.13,          1.86
        -16,          7,    4,         -7.89,          3.30,       1.39,      13.86,     45.71,          1.71
        -16,          7,    5,         -7.55,          3.30,       1.43,      14.29,     47.14,          1.61
        -16,          7,    6,         -7.34,          3.30,       1.47,      14.69,     48.43,          1.51
        -16,          7,    7,         -7.11,          3.30,       1.51,      15.07,     49.69,          1.44
        -15,          1,    1,        -21.41,          3.30,       0.91,       9.08,     29.95,          0.46
        -15,          1,    2,        -19.39,          3.30,       0.95,       9.49,     31.30,          0.40
        -15,          1,    3,        -18.05,          3.30,       0.98,       9.84,     32.46,          0.39
        -15,          1,    4,        -17.05,          3.30,       1.01,      10.15,     33.48,          0.39
        -15,          1,    5,        -16.04,          3.30,       1.05,      10.46,     34.52,          0.41
        -15,          1,    6,        -15.32,          3.30,       1.08,      10.74,     35.42,          0.42
        -15,          1,    7,        -14.72,          3.30,       1.11,      11.09,     36.60,          0.41
        -15,          2,    1,        -18.97,          3.30,       0.94,       9.37,     30.89,          0.94
        -15,          2,    2,        -17.22,          3.30,       0.98,       9.81,     32.37,          0.67
        -15,          2,    3,        -16.00,          3.30,       1.02,      10.19,     33.63,          0.61
        -15,          2,    4,        -14.95,          3.30,       1.05,      10.53,     34.74,          0.61
        -15,          2,    5,        -14.19,          3.30,       1.09,      10.92,     36.01,          0.59
        -15,          2,    6,        -13.50,          3.30,       1.13,      11.27,     37.18,          0.58
        -15,          2,    7,        -12.95,          3.30,       1.16,      11.62,     38.32,          0.58
        -15,          3,    1,        -16.04,          3.30,       0.99,       9.88,     32.61,          1.28
        -15,          3,    2,        -14.59,          3.30,       1.03,      10.34,     34.10,          1.01
        -15,          3,    3,        -13.61,          3.30,       1.08,      10.77,     35.54,          0.89
        -15,          3,    4,        -12.72,          3.30,       1.12,      11.21,     36.96,          0.85
        -15,          3,    5,        -12.21,          3.30,       1.16,      11.58,     38.22,          0.80
        -15,          3,    6,        -11.61,          3.30,       1.19,      11.94,     39.37,          0.79
        -15,          3,    7,        -11.13,          3.30,       1.23,      12.26,     40.44,          0.79
        -15,          4,    1,        -13.96,          3.30,       1.04,      10.35,     34.14,          1.72
        -15,          4,    2,        -12.73,          3.30,       1.08,      10.88,     35.92,          1.29
        -15,          4,    3,        -11.90,          3.30,       1.14,      11.39,     37.57,          1.12
        -15,          4,    4,        -11.17,          3.30,       1.18,      11.76,     38.81,          1.09
        -15,          4,    5,        -10.72,          3.30,       1.22,      12.17,     40.14,          1.02
        -15,          4,    6,        -10.27,          3.30,       1.25,      12.52,     41.30,          0.99
        -15,          4,    7,         -9.87,          3.30,       1.29,      12.88,     42.49,          0.96
        -15,          5,    1,        -11.92,          3.30,       1.11,      11.10,     36.62,          1.93
        -15,          5,    2,        -10.86,          3.30,       1.17,      11.66,     38.46,          1.59
        -15,          5,    3,        -10.07,          3.30,       1.22,      12.17,     40.15,          1.43
        -15,          5,    4,         -9.56,          3.30,       1.26,      12.62,     41.64,          1.33
        -15,          5,    5,         -9.09,          3.30,       1.30,      13.02,     42.94,          1.28
        -15,          5,    6,         -8.77,          3.30,       1.34,      13.39,     44.17,          1.22
        -15,          5,    7,         -8.47,          3.30,       1.37,      13.75,     45.37,          1.18
        -15,          6,    1,        -10.63,          3.30,       1.17,      11.70,     38.59,          2.53
        -15,          6,    2,         -9.59,          3.30,       1.23,      12.31,     40.61,          2.02
        -15,          6,    3,         -8.91,          3.30,       1.29,      12.88,     42.49,          1.76
        -15,          6,    4,         -8.47,          3.30,       1.33,      13.29,     43.84,          1.64
        -15,          6,    5,         -8.11,          3.30,       1.37,      13.69,     45.16,          1.55
        -15,          6,    6,         -7.86,          3.30,       1.41,      14.09,     46.47,          1.45
        -15,          6,    7,         -7.56,          3.30,       1.45,      14.49,     47.79,          1.39
        -15,          7,    1,         -9.49,          3.30,       1.23,      12.30,     40.57,          2.97
        -15,          7,    2,         -8.53,          3.30,       1.31,      13.04,     43.00,          2.26
        -15,          7,    3,         -7.89,          3.30,       1.36,      13.61,     44.88,          2.01
        -15,          7,    4,         -7.47,          3.30,       1.41,      14.06,     46.39,          1.87
        -15,          7,    5,         -7.15,          3.30,       1.46,      14.58,     48.10,          1.70
        -15,          7,    6,         -6.91,          3.30,       1.50,      14.99,     49.43,          1.61
        -15,          7,    7,         -6.63,          3.30,       1.53,      15.34,     50.60,          1.57
        -14,          1,    1,        -20.58,          3.30,       0.92,       9.17,     30.25,          0.56
        -14,          1,    2,        -18.88,          3.30,       0.96,       9.57,     31.57,          0.45
        -14,          1,    3,        -17.62,          3.30,       0.99,       9.89,     32.64,          0.44
        -14,          1,    4,        -16.47,          3.30,       1.03,      10.25,     33.80,          0.44
        -14,          1,    5,        -15.55,          3.30,       1.06,      10.55,     34.82,          0.46
        -14,          1,    6,        -14.89,          3.30,       1.09,      10.93,     36.06,          0.44
        -14,          1,    7,        -14.17,          3.30,       1.12,      11.25,     37.12,          0.45
        -14,          2,    1,        -18.33,          3.30,       0.95,       9.50,     31.34,          1.02
        -14,          2,    2,        -16.73,          3.30,       0.99,       9.91,     32.70,          0.76
        -14,          2,    3,        -15.48,          3.30,       1.03,      10.30,     33.99,          0.69
        -14,          2,    4,        -14.34,          3.30,       1.07,      10.70,     35.32,          0.68
        -14,          2,    5,        -13.68,          3.30,       1.11,      11.07,     36.52,          0.65
        -14,          2,    6,        -13.06,          3.30,       1.14,      11.42,     37.66,          0.64
        -14,          2,    7,        -12.47,          3.30,       1.18,      11.76,     38.79,          0.64
        -14,          3,    1,        -15.50,          3.30,       1.00,      10.02,     33.06,          1.46
        -14,          3,    2,        -14.14,          3.30,       1.05,      10.47,     34.53,          1.13
        -14,          3,    3,        -13.05,          3.30,       1.09,      10.94,     36.09,          1.00
        -14,          3,    4,        -12.28,          3.30,       1.14,      11.41,     37.65,          0.91
        -14,          3,    5,        -11.65,          3.30,       1.18,      11.78,     38.86,          0.88
        -14,          3,    6,        -11.18,          3.30,       1.21,      12.09,     39.89,          0.87
        -14,          3,    7,        -10.69,          3.30,       1.25,      12.44,     41.02,          0.86
        -14,          4,    1,        -13.46,          3.30,       1.05,      10.54,     34.79,          1.75
        -14,          4,    2,        -12.23,          3.30,       1.11,      11.09,     36.59,          1.37
        -14,          4,    3,        -11.36,          3.30,       1.16,      11.58,     38.21,          1.22
        -14,          4,    4,        -10.68,          3.30,       1.20,      12.00,     39.60,          1.16
        -14,          4,    5,        -10.18,          3.30,       1.24,      12.39,     40.86,          1.11
        -14,          4,    6,         -9.74,          3.30,       1.28,      12.79,     42.19,          1.07
        -14,          4,    7,         -9.35,          3.30,       1.32,      13.15,     43.37,          1.04
        -14,          5,    1,        -11.33,          3.30,       1.13,      11.30,     37.29,          2.09
        -14,          5,    2,        -10.28,          3.30,       1.19,      11.87,     39.18,          1.73
        -14,          5,    3,         -9.51,          3.30,       1.24,      12.45,     41.06,          1.54
        -14,          5,    4,         -9.01,          3.30,       1.29,      12.92,     42.63,          1.42
        -14,          5,    5,         -8.55,          3.30,       1.33,      13.31,     43.92,          1.38
        -14,          5,    6,         -8.24,          3.30,       1.37,      13.68,     45.12,          1.32
        -14,          5,    7,         -7.91,          3.30,       1.41,      14.07,     46.39,          1.28
        -14,          6,    1,        -10.03,          3.30,       1.20,      11.94,     39.39,          2.86
        -14,          6,    2,         -9.04,          3.30,       1.26,      12.61,     41.59,          2.20
        -14,          6,    3,         -8.40,          3.30,       1.32,      13.15,     43.37,          1.94
        -14,          6,    4,         -7.92,          3.30,       1.37,      13.67,     45.09,          1.76
        -14,          6,    5,         -7.53,          3.30,       1.40,      14.06,     46.37,          1.69
        -14,          6,    6,         -7.25,          3.30,       1.45,      14.50,     47.84,          1.58
        -14,          6,    7,         -7.02,          3.30,       1.49,      14.85,     48.97,          1.52
        -14,          7,    1,         -8.96,          3.30,       1.26,      12.65,     41.71,          3.12
        -14,          7,    2,         -7.94,          3.30,       1.34,      13.38,     44.14,          2.47
        -14,          7,    3,         -7.32,          3.30,       1.40,      13.99,     46.13,          2.18
        -14,          7,    4,         -6.90,          3.30,       1.45,      14.50,     47.83,          2.00
        -14,          7,    5,         -6.56,          3.30,       1.50,      14.96,     49.36,          1.88
        -14,          7,    6,         -6.31,          3.30,       1.54,      15.39,     50.78,          1.78
        -14,          7,    7,         -6.09,          3.30,       1.58,      15.75,     51.94,          1.72
        -13,          1,    1,        -20.35,          3.30,       0.92,       9.19,     30.34,          0.61
        -13,          1,    2,        -18.66,          3.30,       0.96,       9.62,     31.73,          0.47
        -13,          1,    3,        -17.26,          3.30,       1.00,       9.99,     32.94,          0.46
        -13,          1,    4,        -16.09,          3.30,       1.03,      10.32,     34.05,          0.47
        -13,          1,    5,        -15.30,          3.30,       1.06,      10.63,     35.07,          0.47
        -13,          1,    6,        -14.49,          3.30,       1.10,      10.98,     36.24,          0.48
        -13,          1,    7,        -13.91,          3.30,       1.13,      11.30,     37.27,          0.48
        -13,          2,    1,        -17.97,          3.30,       0.96,       9.56,     31.54,          1.05
        -13,          2,    2,        -16.39,          3.30,       1.00,       9.98,     32.91,          0.79
        -13,          2,    3,        -15.13,          3.30,       1.04,      10.37,     34.22,          0.73
        -13,          2,    4,        -14.07,          3.30,       1.08,      10.79,     35.59,          0.70
        -13,          2,    5,        -13.39,          3.30,       1.12,      11.21,     36.99,          0.66
        -13,          2,    6,        -12.69,          3.30,       1.15,      11.53,     38.03,          0.67
        -13,          2,    7,        -12.16,          3.30,       1.18,      11.83,     39.02,          0.68
        -13,          3,    1,        -15.05,          3.30,       1.01,      10.10,     33.31,          1.65
        -13,          3,    2,        -13.68,          3.30,       1.06,      10.58,     34.89,          1.23
        -13,          3,    3,        -12.64,          3.30,       1.11,      11.09,     36.60,          1.05
        -13,          3,    4,        -11.83,          3.30,       1.15,      11.51,     37.96,          1.00
        -13,          3,    5,        -11.35,          3.30,       1.19,      11.87,     39.14,          0.95
        -13,          3,    6,        -10.75,          3.30,       1.22,      12.25,     40.40,          0.94
        -13,          3,    7,        -10.43,          3.30,       1.26,      12.57,     41.48,          0.90
        -13,          4,    1,        -13.10,          3.30,       1.06,      10.63,     35.07,          1.91
        -13,          4,    2,        -11.91,          3.30,       1.12,      11.25,     37.11,          1.40
        -13,          4,    3,        -11.00,          3.30,       1.17,      11.71,     38.64,          1.29
        -13,          4,    4,        -10.39,          3.30,       1.21,      12.14,     40.05,          1.21
        -13,          4,    5,         -9.84,          3.30,       1.26,      12.55,     41.39,          1.17
        -13,          4,    6,         -9.40,          3.30,       1.29,      12.95,     42.73,          1.12
        -13,          4,    7,         -9.00,          3.30,       1.33,      13.31,     43.91,          1.10
        -13,          5,    1,        -11.05,          3.30,       1.15,      11.46,     37.82,          2.16
        -13,          5,    2,         -9.95,          3.30,       1.21,      12.07,     39.81,          1.80
        -13,          5,    3,         -9.18,          3.30,       1.26,      12.59,     41.53,          1.64
        -13,          5,    4,         -8.62,          3.30,       1.31,      13.08,     43.16,          1.53
        -13,          5,    5,         -8.21,          3.30,       1.35,      13.52,     44.58,          1.45
        -13,          5,    6,         -7.86,          3.30,       1.39,      13.90,     45.84,          1.41
        -13,          5,    7,         -7.60,          3.30,       1.43,      14.28,     47.08,          1.35
        -13,          6,    1,         -9.66,          3.30,       1.21,      12.11,     39.96,          3.12
        -13,          6,    2,         -8.69,          3.30,       1.28,      12.83,     42.32,          2.32
        -13,          6,    3,         -8.00,          3.30,       1.34,      13.38,     44.12,          2.08
        -13,          6,    4,         -7.52,          3.30,       1.39,      13.85,     45.70,          1.92
        -13,          6,    5,         -7.16,          3.30,       1.43,      14.29,     47.15,          1.80
        -13,          6,    6,         -6.91,          3.30,       1.47,      14.74,     48.62,          1.68
        -13,          6,    7,         -6.61,          3.30,       1.51,      15.13,     49.92,          1.62
        -13,          7,    1,         -8.56,          3.30,       1.29,      12.83,     42.33,          3.40
        -13,          7,    2,         -7.60,          3.30,       1.36,      13.60,     44.86,          2.62
        -13,          7,    3,         -6.92,          3.30,       1.43,      14.22,     46.90,          2.34
        -13,          7,    4,         -6.50,          3.30,       1.48,      14.76,     48.69,          2.14
        -13,          7,    5,         -6.17,          3.30,       1.52,      15.24,     50.26,          2.01
        -13,          7,    6,         -5.91,          3.30,       1.57,      15.64,     51.57,          1.92
        -13,          7,    7,         -5.72,          3.30,       1.61,      16.06,     52.97,          1.82
        -12,          1,    1,        -19.84,          3.30,       0.93,       9.29,     30.64,          0.66
        -12,          1,    2,        -18.16,          3.30,       0.97,       9.70,     32.00,          0.52
        -12,          1,    3,        -16.85,          3.30,       1.01,      10.06,     33.18,          0.50
        -12,          1,    4,        -15.68,          3.30,       1.04,      10.43,     34.40,          0.51
        -12,          1,    5,        -14.83,          3.30,       1.08,      10.75,     35.46,          0.52
        -12,          1,    6,        -14.12,          3.30,       1.11,      11.14,     36.75,          0.50
        -12,          1,    7,        -13.50,          3.30,       1.14,      11.44,     37.73,          0.52
        -12,          2,    1,        -17.57,          3.30,       0.96,       9.66,     31.87,          1.14
        -12,          2,    2,        -15.92,          3.30,       1.01,      10.10,     33.33,          0.85
        -12,          2,    3,        -14.55,          3.30,       1.05,      10.51,     34.67,          0.81
        -12,          2,    4,        -13.66,          3.30,       1.09,      10.89,     35.94,          0.77
        -12,          2,    5,        -12.99,          3.30,       1.13,      11.31,     37.30,          0.72
        -12,          2,    6,        -12.30,          3.30,       1.17,      11.68,     38.52,          0.72
        -12,          2,    7,        -11.70,          3.30,       1.20,      11.99,     39.57,          0.73
        -12,          3,    1,        -14.63,          3.30,       1.02,      10.23,     33.76,          1.67
        -12,          3,    2,        -13.31,          3.30,       1.07,      10.74,     35.41,          1.26
        -12,          3,    3,        -12.16,          3.30,       1.12,      11.24,     37.09,          1.13
        -12,          3,    4,        -11.44,          3.30,       1.17,      11.66,     38.47,          1.06
        -12,          3,    5,        -10.83,          3.30,       1.21,      12.08,     39.84,          1.01
        -12,          3,    6,        -10.32,          3.30,       1.24,      12.41,     40.94,          1.01
        -12,          3,    7,         -9.96,          3.30,       1.28,      12.79,     42.21,          0.96
        -12,          4,    1,        -12.57,          3.30,       1.08,      10.81,     35.68,          2.03
        -12,          4,    2,        -11.39,          3.30,       1.14,      11.42,     37.67,          1.54
        -12,          4,    3,        -10.56,          3.30,       1.19,      11.91,     39.29,          1.39
        -12,          4,    4,         -9.91,          3.30,       1.24,      12.36,     40.76,          1.31
        -12,          4,    5,         -9.35,          3.30,       1.28,      12.78,     42.15,          1.26
        -12,          4,    6,         -8.96,          3.30,       1.32,      13.19,     43.51,          1.20
        -12,          4,    7,         -8.56,          3.30,       1.36,      13.54,     44.67,          1.19
        -12,          5,    1,        -10.52,          3.30,       1.17,      11.69,     38.55,          2.30
        -12,          5,    2,         -9.46,          3.30,       1.23,      12.29,     40.55,          1.93
        -12,          5,    3,         -8.61,          3.30,       1.29,      12.88,     42.47,          1.77
        -12,          5,    4,         -8.13,          3.30,       1.34,      13.34,     44.02,          1.65
        -12,          5,    5,         -7.70,          3.30,       1.38,      13.77,     45.42,          1.58
        -12,          5,    6,         -7.36,          3.30,       1.42,      14.18,     46.76,          1.52
        -12,          5,    7,         -7.06,          3.30,       1.46,      14.60,     48.15,          1.46
        -12,          6,    1,         -9.13,          3.30,       1.24,      12.40,     40.90,          3.24
        -12,          6,    2,         -8.14,          3.30,       1.31,      13.10,     43.21,          2.52
        -12,          6,    3,         -7.52,          3.30,       1.37,      13.69,     45.16,          2.20
        -12,          6,    4,         -7.02,          3.30,       1.42,      14.20,     46.84,          2.04
