[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -15,          3,    2,        -14.48,          3.30,       1.04,      10.37,     34.22,          1.02
        -15,          3,    3,        -13.37,          3.30,       1.08,      10.82,     35.71,          0.93
        -15,          3,    4,        -12.62,          3.30,       1.13,      11.27,     37.19,          0.85
        -15,          3,    5,        -12.03,          3.30,       1.16,      11.64,     38.40,          0.82
        -15,          3,    6,        -11.51,          3.30,       1.20,      11.97,     39.51,          0.81
        -15,          3,    7,        -11.12,          3.30,       1.23,      12.28,     40.52,          0.79
        -15,          4,    1,        -13.83,          3.30,       1.04,      10.43,     34.41,          1.64
        -15,          4,    2,        -12.66,          3.30,       1.10,      10.95,     36.13,          1.28
        -15,          4,    3,        -11.77,          3.30,       1.15,      11.46,     37.81,          1.13
        -15,          4,    4,        -11.12,          3.30,       1.19,      11.86,     39.15,          1.06
        -15,          4,    5,        -10.61,          3.30,       1.23,      12.24,     40.38,          1.02
        -15,          4,    6,        -10.16,          3.30,       1.26,      12.59,     41.55,          1.00
        -15,          4,    7,         -9.82,          3.30,       1.30,      13.01,     42.92,          0.94
        -15,          5,    1,        -11.80,          3.30,       1.12,      11.16,     36.84,          1.97
        -15,          5,    2,        -10.70,          3.30,       1.17,      11.75,     38.77,          1.61
        -15,          5,    3,         -9.94,          3.30,       1.22,      12.25,     40.41,          1.46
        -15,          5,    4,         -9.39,          3.30,       1.27,      12.70,     41.90,          1.37
        -15,          5,    5,         -8.97,          3.30,       1.31,      13.10,     43.22,          1.30
        -15,          5,    6,         -8.66,          3.30,       1.35,      13.47,     44.45,          1.24
        -15,          5,    7,         -8.34,          3.30,       1.38,      13.82,     45.61,          1.21
        -15,          6,    1,        -10.51,          3.30,       1.18,      11.78,     38.89,          2.53
        -15,          6,    2,         -9.42,          3.30,       1.24,      12.41,     40.94,          2.05
        -15,          6,    3,         -8.79,          3.30,       1.30,      12.95,     42.75,          1.79
        -15,          6,    4,         -8.34,          3.30,       1.34,      13.40,     44.22,          1.66
        -15,          6,    5,         -7.92,          3.30,       1.38,      13.85,     45.70,          1.56
        -15,          6,    6,         -7.68,          3.30,       1.42,      14.21,     46.88,          1.48
        -15,          6,    7,         -7.41,          3.30,       1.46,      14.64,     48.29,          1.41
        -15,          7,    1,         -9.35,          3.30,       1.24,      12.43,     41.03,          3.12
        -15,          7,    2,         -8.37,          3.30,       1.32,      13.17,     43.45,          2.37
        -15,          7,    3,         -7.73,          3.30,       1.37,      13.76,     45.39,          2.08
        -15,          7,    4,         -7.31,          3.30,       1.42,      14.24,     46.99,          1.92
        -15,          7,    5,         -6.98,          3.30,       1.47,      14.71,     48.53,          1.79
        -15,          7,    6,         -6.70,          3.30,       1.51,      15.10,     49.84,          1.71
        -15,          7,    7,         -6.51,          3.30,       1.55,      15.50,     51.13,          1.62
        -14,          1,    1,        -20.84,          3.30,       0.91,       9.16,     30.21,          0.53
        -14,          1,    2,        -19.11,          3.30,       0.96,       9.56,     31.54,          0.42
        -14,          1,    3,        -17.65,          3.30,       0.99,       9.89,     32.62,          0.43
        -14,          1,    4,        -16.51,          3.30,       1.02,      10.21,     33.68,          0.44
        -14,          1,    5,        -15.64,          3.30,       1.06,      10.56,     34.84,          0.44
        -14,          1,    6,        -14.89,          3.30,       1.09,      10.91,     35.99,          0.44
        -14,          1,    7,        -14.29,          3.30,       1.12,      11.22,     37.02,          0.45
        -14,          2,    1,        -18.46,          3.30,       0.95,       9.47,     31.24,          1.03
        -14,          2,    2,        -16.83,          3.30,       0.99,       9.90,     32.66,          0.74
        -14,          2,    3,        -15.57,          3.30,       1.03,      10.26,     33.85,          0.69
        -14,          2,    4,        -14.53,          3.30,       1.06,      10.65,     35.16,          0.66
        -14,          2,    5,        -13.77,          3.30,       1.10,      11.06,     36.51,          0.63
        -14,          2,    6,        -13.04,          3.30,       1.14,      11.41,     37.65,          0.64
        -14,          2,    7,        -12.53,          3.30,       1.17,      11.76,     38.80,          0.62
        -14,          3,    1,        -15.51,          3.30,       1.00,      10.04,     33.14,          1.37
        -14,          3,    2,        -14.06,          3.30,       1.05,      10.46,     34.53,          1.14
        -14,          3,    3,        -13.13,          3.30,       1.10,      10.94,     36.11,          0.97
        -14,          3,    4,        -12.29,          3.30,       1.14,      11.39,     37.57,          0.91
        -14,          3,    5,        -11.67,          3.30,       1.17,      11.76,     38.82,          0.88
        -14,          3,    6,        -11.21,          3.30,       1.21,      12.12,     39.98,          0.85
        -14,          3,    7,        -10.84,          3.30,       1.24,      12.45,     41.08,          0.83
        -14,          4,    1,        -13.46,          3.30,       1.05,      10.52,     34.72,          1.81
        -14,          4,    2,        -12.31,          3.30,       1.11,      11.10,     36.60,          1.34
        -14,          4,    3,        -11.46,          3.30,       1.16,      11.57,     38.18,          1.20
        -14,          4,    4,        -10.73,          3.30,       1.20,      12.04,     39.71,          1.13
        -14,          4,    5,        -10.26,          3.30,       1.24,      12.39,     40.90,          1.09
        -14,          4,    6,         -9.78,          3.30,       1.28,      12.78,     42.16,          1.06
        -14,          4,    7,         -9.45,          3.30,       1.31,      13.13,     43.32,          1.02
        -14,          5,    1,        -11.41,          3.30,       1.13,      11.30,     37.28,          2.08
        -14,          5,    2,        -10.34,          3.30,       1.19,      11.91,     39.30,          1.68
        -14,          5,    3,         -9.57,          3.30,       1.24,      12.44,     41.04,          1.53
        -14,          5,    4,         -9.04,          3.30,       1.29,      12.90,     42.56,          1.43
        -14,          5,    5,         -8.62,          3.30,       1.33,      13.31,     43.92,          1.36
        -14,          5,    6,         -8.29,          3.30,       1.37,      13.69,     45.16,          1.31
        -14,          5,    7,         -8.04,          3.30,       1.40,      14.05,     46.35,          1.25
        -14,          6,    1,        -10.08,          3.30,       1.19,      11.95,     39.44,          2.77
        -14,          6,    2,         -9.08,          3.30,       1.26,      12.61,     41.61,          2.17
        -14,          6,    3,         -8.40,          3.30,       1.32,      13.18,     43.49,          1.90
        -14,          6,    4,         -7.97,          3.30,       1.37,      13.65,     45.05,          1.74
        -14,          6,    5,         -7.56,          3.30,       1.40,      14.05,     46.36,          1.68
        -14,          6,    6,         -7.33,          3.30,       1.45,      14.48,     47.78,          1.56
        -14,          6,    7,         -7.05,          3.30,       1.49,      14.89,     49.13,          1.49
        -14,          7,    1,         -8.93,          3.30,       1.26,      12.65,     41.77,          3.18
        -14,          7,    2,         -7.97,          3.30,       1.34,      13.42,     44.28,          2.44
        -14,          7,    3,         -7.33,          3.30,       1.40,      14.00,     46.21,          2.18
        -14,          7,    4,         -6.91,          3.30,       1.45,      14.52,     47.90,          2.01
        -14,          7,    5,         -6.62,          3.30,       1.50,      14.98,     49.43,          1.86
        -14,          7,    6,         -6.36,          3.30,       1.54,      15.40,     50.82,          1.77
        -14,          7,    7,         -6.14,          3.30,       1.58,      15.76,     52.00,          1.71
        -13,          1,    1,        -20.33,          3.30,       0.92,       9.21,     30.41,          0.57
        -13,          1,    2,        -18.55,          3.30,       0.96,       9.65,     31.84,          0.46
        -13,          1,    3,        -17.07,          3.30,       1.00,       9.98,     32.95,          0.47
        -13,          1,    4,        -16.02,          3.30,       1.03,      10.32,     34.08,          0.47
        -13,          1,    5,        -15.24,          3.30,       1.06,      10.66,     35.19,          0.47
        -13,          1,    6,        -14.49,          3.30,       1.10,      11.00,     36.32,          0.47
        -13,          1,    7,        -13.81,          3.30,       1.13,      11.35,     37.46,          0.48
        -13,          2,    1,        -17.90,          3.30,       0.96,       9.57,     31.58,          1.10
        -13,          2,    2,        -16.30,          3.30,       1.00,       9.99,     32.97,          0.82
        -13,          2,    3,        -14.98,          3.30,       1.04,      10.42,     34.39,          0.74
        -13,          2,    4,        -14.05,          3.30,       1.08,      10.82,     35.69,          0.71
        -13,          2,    5,        -13.20,          3.30,       1.12,      11.22,     37.02,          0.69
        -13,          2,    6,        -12.63,          3.30,       1.16,      11.59,     38.24,          0.67
        -13,          2,    7,        -12.13,          3.30,       1.19,      11.88,     39.21,          0.67
        -13,          3,    1,        -14.98,          3.30,       1.01,      10.13,     33.42,          1.64
        -13,          3,    2,        -13.51,          3.30,       1.06,      10.60,     34.98,          1.27
        -13,          3,    3,        -12.59,          3.30,       1.12,      11.15,     36.81,          1.03
        -13,          3,    4,        -11.83,          3.30,       1.15,      11.56,     38.13,          0.99
        -13,          3,    5,        -11.25,          3.30,       1.19,      11.89,     39.26,          0.96
        -13,          3,    6,        -10.77,          3.30,       1.23,      12.28,     40.51,          0.93
        -13,          3,    7,        -10.29,          3.30,       1.26,      12.64,     41.71,          0.91
        -13,          4,    1,        -13.01,          3.30,       1.07,      10.68,     35.25,          1.86
        -13,          4,    2,        -11.77,          3.30,       1.13,      11.29,     37.26,          1.41
        -13,          4,    3,        -10.84,          3.30,       1.18,      11.77,     38.83,          1.31
        -13,          4,    4,        -10.24,          3.30,       1.22,      12.20,     40.24,          1.23
        -13,          4,    5,         -9.74,          3.30,       1.26,      12.61,     41.63,          1.17
        -13,          4,    6,         -9.33,          3.30,       1.30,      13.02,     42.97,          1.12
        -13,          4,    7,         -8.97,          3.30,       1.34,      13.39,     44.16,          1.09
        -13,          5,    1,        -10.94,          3.30,       1.15,      11.51,     37.98,          2.22
        -13,          5,    2,         -9.84,          3.30,       1.21,      12.12,     39.98,          1.84
        -13,          5,    3,         -9.01,          3.30,       1.27,      12.70,     41.92,          1.66
        -13,          5,    4,         -8.47,          3.30,       1.31,      13.15,     43.37,          1.58
        -13,          5,    5,         -8.08,          3.30,       1.36,      13.60,     44.86,          1.48
        -13,          5,    6,         -7.76,          3.30,       1.40,      13.96,     46.07,          1.43
        -13,          5,    7,         -7.50,          3.30,       1.44,      14.40,     47.50,          1.35
        -13,          6,    1,         -9.54,          3.30,       1.22,      12.19,     40.22,          3.08
        -13,          6,    2,         -8.54,          3.30,       1.29,      12.91,     42.61,          2.33
        -13,          6,    3,         -7.88,          3.30,       1.35,      13.47,     44.47,          2.07
        -13,          6,    4,         -7.41,          3.30,       1.40,      13.96,     46.07,          1.92
        -13,          6,    5,         -7.04,          3.30,       1.44,      14.45,     47.69,          1.78
        -13,          6,    6,         -6.74,          3.30,       1.49,      14.85,     48.98,          1.71
        -13,          6,    7,         -6.53,          3.30,       1.52,      15.22,     50.20,          1.64
        -13,          7,    1,         -8.43,          3.30,       1.30,      12.99,     42.84,          3.28
        -13,          7,    2,         -7.40,          3.30,       1.37,      13.74,     45.33,          2.65
        -13,          7,    3,         -6.75,          3.30,       1.44,      14.42,     47.56,          2.32
        -13,          7,    4,         -6.39,          3.30,       1.49,      14.88,     49.09,          2.16
        -13,          7,    5,         -6.04,          3.30,       1.54,      15.39,     50.78,          2.02
        -13,          7,    6,         -5.77,          3.30,       1.58,      15.80,     52.14,          1.94
        -13,          7,    7,         -5.62,          3.30,       1.62,      16.22,     53.51,          1.82
        -12,          1,    1,        -20.01,          3.30,       0.93,       9.29,     30.67,          0.59
        -12,          1,    2,        -18.14,          3.30,       0.97,       9.73,     32.10,          0.49
        -12,          1,    3,        -16.76,          3.30,       1.01,      10.09,     33.31,          0.49
        -12,          1,    4,        -15.62,          3.30,       1.04,      10.43,     34.42,          0.50
        -12,          1,    5,        -14.79,          3.30,       1.08,      10.77,     35.54,          0.51
        -12,          1,    6,        -14.07,          3.30,       1.11,      11.14,     36.75,          0.50
        -12,          1,    7,        -13.43,          3.30,       1.15,      11.50,     37.95,          0.51
        -12,          2,    1,        -17.40,          3.30,       0.97,       9.67,     31.91,          1.26
        -12,          2,    2,        -15.88,          3.30,       1.01,      10.10,     33.32,          0.91
        -12,          2,    3,        -14.57,          3.30,       1.05,      10.52,     34.72,          0.82
        -12,          2,    4,        -13.59,          3.30,       1.10,      10.93,     36.08,          0.78
        -12,          2,    5,        -12.83,          3.30,       1.14,      11.34,     37.42,          0.75
        -12,          2,    6,        -12.21,          3.30,       1.17,      11.69,     38.56,          0.74
        -12,          2,    7,        -11.74,          3.30,       1.21,      12.04,     39.74,          0.72
        -12,          3,    1,        -14.48,          3.30,       1.03,      10.24,     33.77,          1.92
        -12,          3,    2,        -13.15,          3.30,       1.08,      10.78,     35.56,          1.33
        -12,          3,    3,        -12.13,          3.30,       1.13,      11.30,     37.29,          1.14
        -12,          3,    4,        -11.36,          3.30,       1.17,      11.70,     38.61,          1.09
        -12,          3,    5,        -10.76,          3.30,       1.21,      12.09,     39.89,          1.05
        -12,          3,    6,        -10.31,          3.30,       1.25,      12.48,     41.19,          1.00
        -12,          3,    7,         -9.81,          3.30,       1.29,      12.84,     42.38,          1.00
        -12,          4,    1,        -12.50,          3.30,       1.09,      10.84,     35.79,          2.11
        -12,          4,    2,        -11.34,          3.30,       1.15,      11.47,     37.84,          1.56
        -12,          4,    3,        -10.47,          3.30,       1.20,      11.97,     39.49,          1.41
        -12,          4,    4,         -9.70,          3.30,       1.24,      12.42,     41.00,          1.36
        -12,          4,    5,         -9.27,          3.30,       1.29,      12.88,     42.50,          1.26
        -12,          4,    6,         -8.84,          3.30,       1.33,      13.26,     43.77,          1.23
        -12,          4,    7,         -8.47,          3.30,       1.37,      13.63,     44.99,          1.20
        -12,          5,    1,        -10.37,          3.30,       1.18,      11.76,     38.81,          2.30
        -12,          5,    2,         -9.37,          3.30,       1.24,      12.37,     40.84,          1.92
        -12,          5,    3,         -8.56,          3.30,       1.30,      12.96,     42.77,          1.75
        -12,          5,    4,         -8.05,          3.30,       1.35,      13.43,     44.32,          1.65
        -12,          5,    5,         -7.58,          3.30,       1.39,      13.84,     45.66,          1.61
        -12,          5,    6,         -7.26,          3.30,       1.43,      14.27,     47.08,          1.53
        -12,          5,    7,         -6.98,          3.30,       1.47,      14.72,     48.56,          1.46
        -12,          6,    1,         -8.97,          3.30,       1.25,      12.52,     41.31,          3.24
        -12,          6,    2,         -8.03,          3.30,       1.32,      13.23,     43.66,          2.51
        -12,          6,    3,         -7.34,          3.30,       1.38,      13.78,     45.48,          2.28
        -12,          6,    4,         -6.90,          3.30,       1.43,      14.30,     47.17,          2.09
