[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -18,          5,    5,        -10.37,          3.30,       1.24,      12.38,     40.86,          1.06
        -18,          5,    6,        -10.03,          3.30,       1.28,      12.76,     42.12,          1.00
        -18,          5,    7,         -9.76,          3.30,       1.31,      13.08,     43.17,          0.97
        -18,          6,    1,        -11.92,          3.30,       1.12,      11.15,     36.78,          2.15
        -18,          6,    2,        -10.91,          3.30,       1.17,      11.70,     38.62,          1.68
        -18,          6,    3,        -10.31,          3.30,       1.22,      12.19,     40.24,          1.44
        -18,          6,    4,         -9.80,          3.30,       1.26,      12.63,     41.68,          1.33
        -18,          6,    5,         -9.42,          3.30,       1.30,      13.04,     43.03,          1.24
        -18,          6,    6,         -9.12,          3.30,       1.34,      13.36,     44.10,          1.19
        -18,          6,    7,         -8.87,          3.30,       1.37,      13.71,     45.24,          1.13
        -18,          7,    1,        -10.85,          3.30,       1.17,      11.67,     38.50,          2.39
        -18,          7,    2,         -9.89,          3.30,       1.23,      12.30,     40.58,          1.86
        -18,          7,    3,         -9.24,          3.30,       1.28,      12.86,     42.44,          1.62
        -18,          7,    4,         -8.81,          3.30,       1.33,      13.31,     43.92,          1.48
        -18,          7,    5,         -8.50,          3.30,       1.37,      13.70,     45.22,          1.39
        -18,          7,    6,         -8.21,          3.30,       1.41,      14.10,     46.52,          1.32
        -18,          7,    7,         -8.05,          3.30,       1.45,      14.47,     47.74,          1.24
        -17,          1,    1,        -21.96,          3.30,       0.90,       8.92,     29.44,          0.48
        -17,          1,    2,        -20.15,          3.30,       0.93,       9.31,     30.72,          0.37
        -17,          1,    3,        -18.80,          3.30,       0.97,       9.68,     31.94,          0.34
        -17,          1,    4,        -17.71,          3.30,       1.00,      10.00,     33.00,          0.35
        -17,          1,    5,        -16.83,          3.30,       1.03,      10.28,     33.92,          0.36
        -17,          1,    6,        -15.96,          3.30,       1.06,      10.57,     34.88,          0.37
        -17,          1,    7,        -15.38,          3.30,       1.09,      10.88,     35.91,          0.37
        -17,          2,    1,        -19.55,          3.30,       0.92,       9.22,     30.44,          0.86
        -17,          2,    2,        -18.18,          3.30,       0.96,       9.63,     31.78,          0.58
        -17,          2,    3,        -16.79,          3.30,       1.00,      10.02,     33.08,          0.53
        -17,          2,    4,        -15.74,          3.30,       1.04,      10.37,     34.20,          0.53
        -17,          2,    5,        -15.02,          3.30,       1.07,      10.70,     35.32,          0.51
        -17,          2,    6,        -14.30,          3.30,       1.10,      11.03,     36.41,          0.51
        -17,          2,    7,        -13.78,          3.30,       1.14,      11.38,     37.55,          0.50
        -17,          3,    1,        -16.88,          3.30,       0.97,       9.72,     32.06,          1.04
        -17,          3,    2,        -15.45,          3.30,       1.02,      10.12,     33.41,          0.86
        -17,          3,    3,        -14.43,          3.30,       1.05,      10.52,     34.72,          0.78
        -17,          3,    4,        -13.57,          3.30,       1.09,      10.91,     36.01,          0.74
        -17,          3,    5,        -12.94,          3.30,       1.13,      11.34,     37.43,          0.69
        -17,          3,    6,        -12.41,          3.30,       1.16,      11.63,     38.36,          0.69
        -17,          3,    7,        -11.96,          3.30,       1.19,      11.96,     39.48,          0.68
        -17,          4,    1,        -14.90,          3.30,       1.01,      10.14,     33.45,          1.45
        -17,          4,    2,        -13.68,          3.30,       1.06,      10.60,     34.99,          1.13
        -17,          4,    3,        -12.68,          3.30,       1.11,      11.10,     36.64,          0.99
        -17,          4,    4,        -12.07,          3.30,       1.15,      11.51,     37.99,          0.91
        -17,          4,    5,        -11.48,          3.30,       1.19,      11.85,     39.11,          0.90
        -17,          4,    6,        -11.05,          3.30,       1.22,      12.17,     40.16,          0.88
        -17,          4,    7,        -10.70,          3.30,       1.25,      12.52,     41.30,          0.84
        -17,          5,    1,        -12.80,          3.30,       1.08,      10.72,     35.36,          1.87
        -17,          5,    2,        -11.68,          3.30,       1.13,      11.33,     37.41,          1.40
        -17,          5,    3,        -10.94,          3.30,       1.18,      11.80,     38.93,          1.26
        -17,          5,    4,        -10.35,          3.30,       1.22,      12.22,     40.32,          1.19
        -17,          5,    5,         -9.95,          3.30,       1.26,      12.60,     41.58,          1.12
        -17,          5,    6,         -9.62,          3.30,       1.30,      12.96,     42.75,          1.07
        -17,          5,    7,         -9.34,          3.30,       1.33,      13.32,     43.95,          1.02
        -17,          6,    1,        -11.46,          3.30,       1.14,      11.32,     37.35,          2.30
        -17,          6,    2,        -10.49,          3.30,       1.19,      11.90,     39.28,          1.77
        -17,          6,    3,         -9.82,          3.30,       1.24,      12.42,     40.99,          1.55
        -17,          6,    4,         -9.35,          3.30,       1.29,      12.87,     42.46,          1.41
        -17,          6,    5,         -8.99,          3.30,       1.33,      13.24,     43.68,          1.34
        -17,          6,    6,         -8.74,          3.30,       1.37,      13.66,     45.07,          1.23
        -17,          6,    7,         -8.42,          3.30,       1.40,      13.97,     46.08,          1.22
        -17,          7,    1,        -10.38,          3.30,       1.19,      11.91,     39.29,          2.52
        -17,          7,    2,         -9.39,          3.30,       1.25,      12.55,     41.40,          2.01
        -17,          7,    3,         -8.75,          3.30,       1.32,      13.12,     43.29,          1.75
        -17,          7,    4,         -8.40,          3.30,       1.36,      13.56,     44.76,          1.59
        -17,          7,    5,         -8.04,          3.30,       1.40,      13.97,     46.12,          1.50
        -17,          7,    6,         -7.78,          3.30,       1.44,      14.43,     47.61,          1.40
        -17,          7,    7,         -7.58,          3.30,       1.48,      14.77,     48.74,          1.33
        -16,          1,    1,        -21.60,          3.30,       0.90,       8.99,     29.66,          0.46
        -16,          1,    2,        -19.77,          3.30,       0.94,       9.35,     30.87,          0.39
        -16,          1,    3,        -18.54,          3.30,       0.98,       9.74,     32.16,          0.35
        -16,          1,    4,        -17.35,          3.30,       1.01,      10.05,     33.18,          0.37
        -16,          1,    5,        -16.48,          3.30,       1.04,      10.33,     34.09,          0.38
        -16,          1,    6,        -15.65,          3.30,       1.07,      10.68,     35.24,          0.38
        -16,          1,    7,        -15.09,          3.30,       1.10,      11.01,     36.33,          0.38
        -16,          2,    1,        -19.28,          3.30,       0.93,       9.27,     30.59,          0.89
        -16,          2,    2,        -17.68,          3.30,       0.97,       9.71,     32.05,          0.61
        -16,          2,    3,        -16.39,          3.30,       1.01,      10.10,     33.35,          0.56
        -16,          2,    4,        -15.43,          3.30,       1.04,      10.41,     34.34,          0.57
        -16,          2,    5,        -14.58,          3.30,       1.08,      10.78,     35.57,          0.55
        -16,          2,    6,        -13.94,          3.30,       1.11,      11.15,     36.79,          0.54
        -16,          2,    7,        -13.39,          3.30,       1.15,      11.48,     37.86,          0.53
        -16,          3,    1,        -16.56,          3.30,       0.98,       9.81,     32.38,          1.10
        -16,          3,    2,        -15.05,          3.30,       1.02,      10.22,     33.71,          0.94
        -16,          3,    3,        -14.05,          3.30,       1.06,      10.65,     35.13,          0.83
        -16,          3,    4,        -13.26,          3.30,       1.10,      11.03,     36.40,          0.78
        -16,          3,    5,        -12.59,          3.30,       1.14,      11.44,     37.76,          0.75
        -16,          3,    6,        -12.05,          3.30,       1.18,      11.77,     38.85,          0.74
        -16,          3,    7,        -11.59,          3.30,       1.21,      12.09,     39.90,          0.73
        -16,          4,    1,        -14.45,          3.30,       1.02,      10.23,     33.76,          1.53
        -16,          4,    2,        -13.24,          3.30,       1.07,      10.73,     35.39,          1.20
        -16,          4,    3,        -12.32,          3.30,       1.12,      11.21,     37.00,          1.05
        -16,          4,    4,        -11.57,          3.30,       1.16,      11.63,     38.37,          1.00
        -16,          4,    5,        -11.14,          3.30,       1.20,      12.03,     39.69,          0.93
        -16,          4,    6,        -10.71,          3.30,       1.23,      12.33,     40.69,          0.92
        -16,          4,    7,        -10.32,          3.30,       1.27,      12.72,     41.96,          0.88
        -16,          5,    1,        -12.40,          3.30,       1.09,      10.89,     35.91,          1.89
        -16,          5,    2,        -11.30,          3.30,       1.15,      11.51,     37.99,          1.45
        -16,          5,    3,        -10.51,          3.30,       1.20,      11.98,     39.53,          1.34
        -16,          5,    4,        -10.02,          3.30,       1.24,      12.41,     40.95,          1.23
        -16,          5,    5,         -9.51,          3.30,       1.28,      12.80,     42.25,          1.19
        -16,          5,    6,         -9.23,          3.30,       1.32,      13.18,     43.49,          1.12
        -16,          5,    7,         -8.98,          3.30,       1.35,      13.51,     44.59,          1.08
        -16,          6,    1,        -11.02,          3.30,       1.15,      11.49,     37.92,          2.43
        -16,          6,    2,        -10.04,          3.30,       1.21,      12.12,     39.99,          1.86
        -16,          6,    3,         -9.41,          3.30,       1.26,      12.65,     41.74,          1.62
        -16,          6,    4,         -8.95,          3.30,       1.31,      13.09,     43.19,          1.50
        -16,          6,    5,         -8.59,          3.30,       1.35,      13.49,     44.51,          1.41
        -16,          6,    6,         -8.32,          3.30,       1.38,      13.83,     45.65,          1.34
        -16,          6,    7,         -8.05,          3.30,       1.42,      14.22,     46.90,          1.28
        -16,          7,    1,         -9.95,          3.30,       1.21,      12.12,     39.99,          2.70
        -16,          7,    2,         -8.98,          3.30,       1.28,      12.82,     42.29,          2.09
        -16,          7,    3,         -8.36,          3.30,       1.34,      13.39,     44.20,          1.83
        -16,          7,    4,         -7.94,          3.30,       1.38,      13.81,     45.56,          1.73
        -16,          7,    5,         -7.57,          3.30,       1.43,      14.25,     47.01,          1.63
        -16,          7,    6,         -7.34,          3.30,       1.47,      14.67,     48.39,          1.52
        -16,          7,    7,         -7.10,          3.30,       1.51,      15.06,     49.68,          1.45
        -15,          1,    1,        -21.09,          3.30,       0.91,       9.11,     30.08,          0.50
        -15,          1,    2,        -19.45,          3.30,       0.95,       9.49,     31.32,          0.41
        -15,          1,    3,        -17.89,          3.30,       0.98,       9.83,     32.45,          0.41
        -15,          1,    4,        -16.94,          3.30,       1.02,      10.16,     33.52,          0.40
        -15,          1,    5,        -16.01,          3.30,       1.05,      10.45,     34.50,          0.42
        -15,          1,    6,        -15.24,          3.30,       1.08,      10.81,     35.66,          0.42
        -15,          1,    7,        -14.58,          3.30,       1.12,      11.15,     36.78,          0.42
        -15,          2,    1,        -18.80,          3.30,       0.94,       9.44,     31.16,          0.90
        -15,          2,    2,        -17.19,          3.30,       0.98,       9.84,     32.47,          0.69
        -15,          2,    3,        -15.81,          3.30,       1.02,      10.21,     33.70,          0.66
        -15,          2,    4,        -14.92,          3.30,       1.06,      10.55,     34.81,          0.63
        -15,          2,    5,        -14.13,          3.30,       1.09,      10.93,     36.08,          0.61
        -15,          2,    6,        -13.52,          3.30,       1.13,      11.32,     37.35,          0.58
        -15,          2,    7,        -12.81,          3.30,       1.16,      11.64,     38.41,          0.60
        -15,          3,    1,        -15.94,          3.30,       0.99,       9.92,     32.74,          1.26
        -15,          3,    2,        -14.58,          3.30,       1.04,      10.35,     34.17,          1.01
        -15,          3,    3,        -13.53,          3.30,       1.08,      10.81,     35.66,          0.90
        -15,          3,    4,        -12.65,          3.30,       1.13,      11.26,     37.16,          0.84
        -15,          3,    5,        -11.95,          3.30,       1.16,      11.63,     38.38,          0.83
        -15,          3,    6,        -11.51,          3.30,       1.20,      11.98,     39.52,          0.80
        -15,          3,    7,        -11.12,          3.30,       1.23,      12.28,     40.51,          0.79
        -15,          4,    1,        -13.88,          3.30,       1.04,      10.40,     34.34,          1.59
        -15,          4,    2,        -12.65,          3.30,       1.09,      10.94,     36.10,          1.26
        -15,          4,    3,        -11.69,          3.30,       1.14,      11.42,     37.70,          1.14
        -15,          4,    4,        -11.08,          3.30,       1.19,      11.85,     39.09,          1.06
        -15,          4,    5,        -10.61,          3.30,       1.23,      12.25,     40.42,          1.01
        -15,          4,    6,        -10.20,          3.30,       1.26,      12.62,     41.63,          0.97
        -15,          4,    7,         -9.80,          3.30,       1.30,      12.98,     42.85,          0.94
        -15,          5,    1,        -11.77,          3.30,       1.11,      11.17,     36.87,          1.95
        -15,          5,    2,        -10.69,          3.30,       1.18,      11.74,     38.74,          1.61
        -15,          5,    3,         -9.93,          3.30,       1.23,      12.26,     40.46,          1.45
        -15,          5,    4,         -9.40,          3.30,       1.27,      12.70,     41.92,          1.35
        -15,          5,    5,         -8.98,          3.30,       1.31,      13.13,     43.31,          1.28
        -15,          5,    6,         -8.64,          3.30,       1.35,      13.47,     44.43,          1.25
        -15,          5,    7,         -8.36,          3.30,       1.39,      13.86,     45.73,          1.19
        -15,          6,    1,        -10.45,          3.30,       1.18,      11.77,     38.84,          2.63
        -15,          6,    2,         -9.44,          3.30,       1.24,      12.38,     40.84,          2.10
        -15,          6,    3,         -8.85,          3.30,       1.30,      12.99,     42.85,          1.75
        -15,          6,    4,         -8.39,          3.30,       1.34,      13.42,     44.29,          1.63
        -15,          6,    5,         -7.93,          3.30,       1.38,      13.83,     45.64,          1.57
        -15,          6,    6,         -7.65,          3.30,       1.42,      14.21,     46.88,          1.50
        -15,          6,    7,         -7.39,          3.30,       1.46,      14.62,     48.23,          1.42
        -15,          7,    1,         -9.35,          3.30,       1.24,      12.45,     41.08,          2.99
        -15,          7,    2,         -8.40,          3.30,       1.32,      13.16,     43.42,          2.32
        -15,          7,    3,         -7.73,          3.30,       1.37,      13.72,     45.26,          2.09
        -15,          7,    4,         -7.36,          3.30,       1.42,      14.24,     46.98,          1.88
        -15,          7,    5,         -6.94,          3.30,       1.47,      14.72,     48.55,          1.78
        -15,          7,    6,         -6.72,          3.30,       1.51,      15.12,     49.87,          1.68
        -15,          7,    7,         -6.54,          3.30,       1.55,      15.49,     51.11,          1.59
        -14,          1,    1,        -20.93,          3.30,       0.91,       9.14,     30.17,          0.52
        -14,          1,    2,        -19.20,          3.30,       0.96,       9.54,     31.49,          0.42
        -14,          1,    3,        -17.61,          3.30,       0.99,       9.89,     32.63,          0.43
        -14,          1,    4,        -16.51,          3.30,       1.02,      10.23,     33.75,          0.44
        -14,          1,    5,        -15.66,          3.30,       1.06,      10.56,     34.86,          0.44
        -14,          1,    6,        -14.94,          3.30,       1.09,      10.89,     35.95,          0.44
        -14,          1,    7,        -14.33,          3.30,       1.13,      11.22,     37.04,          0.44
        -14,          2,    1,        -18.50,          3.30,       0.95,       9.49,     31.31,          0.97
        -14,          2,    2,        -16.78,          3.30,       0.99,       9.89,     32.62,          0.76
        -14,          2,    3,        -15.40,          3.30,       1.03,      10.29,     33.95,          0.70
        -14,          2,    4,        -14.57,          3.30,       1.07,      10.64,     35.12,          0.66
        -14,          2,    5,        -13.83,          3.30,       1.10,      11.03,     36.39,          0.63
        -14,          2,    6,        -13.09,          3.30,       1.14,      11.41,     37.66,          0.63
        -14,          2,    7,        -12.57,          3.30,       1.17,      11.71,     38.65,          0.63
        -14,          3,    1,        -15.55,          3.30,       1.00,      10.00,     32.99,          1.41
        -14,          3,    2,        -14.22,          3.30,       1.04,      10.45,     34.46,          1.10
        -14,          3,    3,        -13.19,          3.30,       1.09,      10.91,     36.00,          0.96
        -14,          3,    4,        -12.25,          3.30,       1.14,      11.36,     37.49,          0.92
        -14,          3,    5,        -11.67,          3.30,       1.17,      11.73,     38.70,          0.88
        -14,          3,    6,        -11.11,          3.30,       1.21,      12.10,     39.94,          0.87
        -14,          3,    7,        -10.76,          3.30,       1.24,      12.45,     41.08,          0.83
        -14,          4,    1,        -13.54,          3.30,       1.05,      10.51,     34.69,          1.80
        -14,          4,    2,        -12.33,          3.30,       1.11,      11.10,     36.62,          1.33
        -14,          4,    3,        -11.40,          3.30,       1.16,      11.61,     38.30,          1.20
        -14,          4,    4,        -10.73,          3.30,       1.20,      12.00,     39.59,          1.15
        -14,          4,    5,        -10.18,          3.30,       1.24,      12.38,     40.84,          1.12
        -14,          4,    6,         -9.79,          3.30,       1.28,      12.78,     42.17,          1.06
        -14,          4,    7,         -9.47,          3.30,       1.31,      13.15,     43.40,          1.01
        -14,          5,    1,        -11.45,          3.30,       1.13,      11.29,     37.24,          2.08
        -14,          5,    2,        -10.32,          3.30,       1.19,      11.89,     39.21,          1.72
        -14,          5,    3,         -9.62,          3.30,       1.24,      12.44,     41.04,          1.51
        -14,          5,    4,         -9.12,          3.30,       1.29,      12.90,     42.58,          1.39
        -14,          5,    5,         -8.64,          3.30,       1.33,      13.28,     43.80,          1.37
        -14,          5,    6,         -8.29,          3.30,       1.37,      13.68,     45.14,          1.31
        -14,          5,    7,         -8.02,          3.30,       1.40,      14.04,     46.31,          1.26
        -14,          6,    1,        -10.02,          3.30,       1.20,      11.94,     39.38,          2.88
        -14,          6,    2,         -9.09,          3.30,       1.26,      12.60,     41.60,          2.17
        -14,          6,    3,         -8.45,          3.30,       1.32,      13.18,     43.48,          1.89
        -14,          6,    4,         -7.92,          3.30,       1.36,      13.61,     44.89,          1.80
        -14,          6,    5,         -7.57,          3.30,       1.40,      14.07,     46.41,          1.67
        -14,          6,    6,         -7.26,          3.30,       1.45,      14.47,     47.74,          1.59
        -14,          6,    7,         -7.09,          3.30,       1.48,      14.86,     49.03,          1.49
        -14,          7,    1,         -9.02,          3.30,       1.26,      12.62,     41.65,          3.16
        -14,          7,    2,         -7.95,          3.30,       1.34,      13.39,     44.18,          2.47
        -14,          7,    3,         -7.35,          3.30,       1.40,      13.99,     46.17,          2.17
        -14,          7,    4,         -6.91,          3.30,       1.45,      14.54,     47.98,          1.98
        -14,          7,    5,         -6.62,          3.30,       1.50,      14.96,     49.36,          1.87
        -14,          7,    6,         -6.34,          3.30,       1.54,      15.39,     50.76,          1.78
        -14,          7,    7,         -6.14,          3.30,       1.57,      15.76,     52.01,          1.70
        -13,          1,    1,        -20.37,          3.30,       0.92,       9.23,     30.44,          0.55
        -13,          1,    2,        -18.54,          3.30,       0.96,       9.60,     31.69,          0.48
        -13,          1,    3,        -17.16,          3.30,       1.00,       9.99,     32.96,          0.46
        -13,          1,    4,        -16.08,          3.30,       1.03,      10.33,     34.08,          0.46
        -13,          1,    5,        -15.22,          3.30,       1.07,      10.67,     35.22,          0.47
        -13,          1,    6,        -14.53,          3.30,       1.10,      11.01,     36.34,          0.47
        -13,          1,    7,        -13.83,          3.30,       1.13,      11.33,     37.39,          0.48
        -13,          2,    1,        -17.96,          3.30,       0.96,       9.57,     31.59,          1.03
        -13,          2,    2,        -16.33,          3.30,       1.00,       9.99,     32.97,          0.79
        -13,          2,    3,        -15.01,          3.30,       1.04,      10.40,     34.33,          0.73
        -13,          2,    4,        -14.12,          3.30,       1.08,      10.79,     35.61,          0.69
        -13,          2,    5,        -13.27,          3.30,       1.12,      11.18,     36.88,          0.69
        -13,          2,    6,        -12.67,          3.30,       1.15,      11.56,     38.16,          0.67
        -13,          2,    7,        -12.14,          3.30,       1.19,      11.89,     39.23,          0.66
        -13,          3,    1,        -14.98,          3.30,       1.02,      10.14,     33.46,          1.57
        -13,          3,    2,        -13.61,          3.30,       1.06,      10.61,     35.02,          1.22
        -13,          3,    3,        -12.64,          3.30,       1.11,      11.09,     36.59,          1.06
        -13,          3,    4,        -11.73,          3.30,       1.15,      11.50,     37.95,          1.03
        -13,          3,    5,        -11.22,          3.30,       1.19,      11.94,     39.38,          0.95
        -13,          3,    6,        -10.73,          3.30,       1.23,      12.29,     40.56,          0.93
        -13,          3,    7,        -10.32,          3.30,       1.26,      12.64,     41.70,          0.91
        -13,          4,    1,        -12.99,          3.30,       1.07,      10.68,     35.23,          1.92
        -13,          4,    2,        -11.76,          3.30,       1.13,      11.30,     37.30,          1.42
        -13,          4,    3,        -10.94,          3.30,       1.18,      11.79,     38.89,          1.29
        -13,          4,    4,        -10.26,          3.30,       1.22,      12.22,     40.30,          1.23
        -13,          4,    5,         -9.69,          3.30,       1.26,      12.64,     41.70,          1.18
        -13,          4,    6,         -9.28,          3.30,       1.30,      13.01,     42.91,          1.15
        -13,          4,    7,         -8.90,          3.30,       1.34,      13.39,     44.17,          1.11
        -13,          5,    1,        -10.86,          3.30,       1.15,      11.53,     38.05,          2.23
        -13,          5,    2,         -9.86,          3.30,       1.22,      12.15,     40.09,          1.81
        -13,          5,    3,         -9.01,          3.30,       1.27,      12.68,     41.84,          1.68
        -13,          5,    4,         -8.50,          3.30,       1.32,      13.20,     43.54,          1.54
        -13,          5,    5,         -8.10,          3.30,       1.36,      13.59,     44.85,          1.48
        -13,          5,    6,         -7.74,          3.30,       1.40,      13.95,     46.02,          1.44
        -13,          5,    7,         -7.46,          3.30,       1.44,      14.35,     47.36,          1.38
        -13,          6,    1,         -9.52,          3.30,       1.22,      12.22,     40.33,          2.99
        -13,          6,    2,         -8.56,          3.30,       1.29,      12.90,     42.58,          2.33
        -13,          6,    3,         -7.87,          3.30,       1.35,      13.46,     44.40,          2.09
        -13,          6,    4,         -7.41,          3.30,       1.39,      13.95,     46.01,          1.93
        -13,          6,    5,         -6.99,          3.30,       1.44,      14.45,     47.66,          1.81
        -13,          6,    6,         -6.75,          3.30,       1.48,      14.82,     48.89,          1.72
        -13,          6,    7,         -6.51,          3.30,       1.52,      15.23,     50.25,          1.63
        -13,          7,    1,         -8.38,          3.30,       1.30,      12.97,     42.79,          3.44
        -13,          7,    2,         -7.34,          3.30,       1.37,      13.73,     45.31,          2.74
        -13,          7,    3,         -6.72,          3.30,       1.44,      14.36,     47.40,          2.41
        -13,          7,    4,         -6.35,          3.30,       1.49,      14.89,     49.12,          2.20
        -13,          7,    5,         -6.04,          3.30,       1.53,      15.37,     50.70,          2.05
        -13,          7,    6,         -5.79,          3.30,       1.58,      15.82,     52.19,          1.94
        -13,          7,    7,         -5.64,          3.30,       1.62,      16.21,     53.47,          1.83
        -12,          1,    1,        -19.96,          3.30,       0.93,       9.29,     30.66,          0.62
        -12,          1,    2,        -18.08,          3.30,       0.97,       9.73,     32.10,          0.51
        -12,          1,    3,        -16.68,          3.30,       1.00,      10.07,     33.23,          0.51
        -12,          1,    4,        -15.59,          3.30,       1.04,      10.41,     34.34,          0.52
        -12,          1,    5,        -14.79,          3.30,       1.07,      10.74,     35.44,          0.52
        -12,          1,    6,        -14.05,          3.30,       1.12,      11.17,     36.86,          0.50
        -12,          1,    7,        -13.53,          3.30,       1.14,      11.46,     37.83,          0.50
        -12,          2,    1,        -17.45,          3.30,       0.97,       9.66,     31.89,          1.24
        -12,          2,    2,        -15.79,          3.30,       1.01,      10.11,     33.35,          0.91
        -12,          2,    3,        -14.62,          3.30,       1.05,      10.51,     34.67,          0.82
        -12,          2,    4,        -13.63,          3.30,       1.10,      10.95,     36.12,          0.76
        -12,          2,    5,        -12.89,          3.30,       1.14,      11.36,     37.49,          0.73
        -12,          2,    6,        -12.17,          3.30,       1.17,      11.73,     38.69,          0.74
        -12,          2,    7,        -11.59,          3.30,       1.21,      12.05,     39.77,          0.74
        -12,          3,    1,        -14.51,          3.30,       1.02,      10.25,     33.82,          1.71
        -12,          3,    2,        -13.16,          3.30,       1.07,      10.73,     35.40,          1.32
        -12,          3,    3,        -12.09,          3.30,       1.13,      11.30,     37.27,          1.12
        -12,          3,    4,        -11.31,          3.30,       1.17,      11.73,     38.72,          1.06
        -12,          3,    5,        -10.72,          3.30,       1.21,      12.10,     39.94,          1.03
        -12,          3,    6,        -10.31,          3.30,       1.25,      12.50,     41.23,          0.98
        -12,          3,    7,         -9.81,          3.30,       1.29,      12.87,     42.47,          0.97
        -12,          4,    1,        -12.47,          3.30,       1.09,      10.86,     35.85,          2.00
        -12,          4,    2,        -11.22,          3.30,       1.15,      11.47,     37.86,          1.56
        -12,          4,    3,        -10.40,          3.30,       1.20,      11.98,     39.52,          1.40
        -12,          4,    4,         -9.80,          3.30,       1.24,      12.41,     40.96,          1.32
        -12,          4,    5,         -9.19,          3.30,       1.29,      12.85,     42.40,          1.28
        -12,          4,    6,         -8.83,          3.30,       1.32,      13.25,     43.70,          1.22
        -12,          4,    7,         -8.42,          3.30,       1.36,      13.62,     44.93,          1.21
        -12,          5,    1,        -10.34,          3.30,       1.17,      11.73,     38.71,          2.38
        -12,          5,    2,         -9.32,          3.30,       1.24,      12.38,     40.85,          1.94
        -12,          5,    3,         -8.49,          3.30,       1.30,      12.97,     42.78,          1.78
        -12,          5,    4,         -7.97,          3.30,       1.34,      13.42,     44.28,          1.69
        -12,          5,    5,         -7.57,          3.30,       1.39,      13.88,     45.80,          1.60
        -12,          5,    6,         -7.22,          3.30,       1.43,      14.27,     47.08,          1.55
        -12,          5,    7,         -6.92,          3.30,       1.47,      14.69,     48.44,          1.49
        -12,          6,    1,         -9.00,          3.30,       1.25,      12.49,     41.21,          3.28
        -12,          6,    2,         -7.99,          3.30,       1.32,      13.19,     43.52,          2.58
        -12,          6,    3,         -7.26,          3.30,       1.38,      13.81,     45.54,          2.30
        -12,          6,    4,         -6.83,          3.30,       1.43,      14.28,     47.12,          2.13
