[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -17,          1,    5,        -16.97,          3.30,       1.03,      10.27,     33.90,          0.34
        -17,          1,    6,        -16.16,          3.30,       1.06,      10.59,     34.96,          0.35
        -17,          1,    7,        -15.53,          3.30,       1.09,      10.89,     35.96,          0.35
        -17,          2,    1,        -19.83,          3.30,       0.92,       9.21,     30.41,          0.79
        -17,          2,    2,        -18.27,          3.30,       0.96,       9.63,     31.77,          0.56
        -17,          2,    3,        -16.82,          3.30,       1.00,      10.00,     33.01,          0.53
        -17,          2,    4,        -15.84,          3.30,       1.03,      10.31,     34.01,          0.53
        -17,          2,    5,        -15.05,          3.30,       1.07,      10.65,     35.13,          0.52
        -17,          2,    6,        -14.48,          3.30,       1.10,      11.00,     36.32,          0.49
        -17,          2,    7,        -13.87,          3.30,       1.13,      11.32,     37.35,          0.50
        -17,          3,    1,        -16.99,          3.30,       0.97,       9.68,     31.93,          1.05
        -17,          3,    2,        -15.57,          3.30,       1.01,      10.12,     33.40,          0.82
        -17,          3,    3,        -14.46,          3.30,       1.05,      10.49,     34.62,          0.78
        -17,          3,    4,        -13.72,          3.30,       1.08,      10.87,     35.88,          0.73
        -17,          3,    5,        -13.03,          3.30,       1.13,      11.29,     37.24,          0.69
        -17,          3,    6,        -12.52,          3.30,       1.16,      11.61,     38.32,          0.68
        -17,          3,    7,        -12.15,          3.30,       1.19,      11.93,     39.36,          0.65
        -17,          4,    1,        -15.09,          3.30,       1.01,      10.10,     33.31,          1.34
        -17,          4,    2,        -13.94,          3.30,       1.06,      10.56,     34.84,          1.05
        -17,          4,    3,        -12.90,          3.30,       1.10,      11.04,     36.44,          0.94
        -17,          4,    4,        -12.20,          3.30,       1.15,      11.44,     37.76,          0.89
        -17,          4,    5,        -11.64,          3.30,       1.18,      11.79,     38.90,          0.87
        -17,          4,    6,        -11.25,          3.30,       1.21,      12.16,     40.13,          0.82
        -17,          4,    7,        -10.90,          3.30,       1.25,      12.46,     41.12,          0.80
        -17,          5,    1,        -13.03,          3.30,       1.07,      10.68,     35.25,          1.73
        -17,          5,    2,        -11.86,          3.30,       1.13,      11.28,     37.22,          1.34
        -17,          5,    3,        -11.15,          3.30,       1.17,      11.75,     38.76,          1.20
        -17,          5,    4,        -10.59,          3.30,       1.22,      12.16,     40.13,          1.13
        -17,          5,    5,        -10.13,          3.30,       1.25,      12.52,     41.33,          1.08
        -17,          5,    6,         -9.79,          3.30,       1.29,      12.89,     42.53,          1.03
        -17,          5,    7,         -9.50,          3.30,       1.32,      13.21,     43.59,          1.00
        -17,          6,    1,        -11.67,          3.30,       1.12,      11.24,     37.09,          2.23
        -17,          6,    2,        -10.68,          3.30,       1.18,      11.80,     38.96,          1.74
        -17,          6,    3,        -10.02,          3.30,       1.23,      12.33,     40.68,          1.50
        -17,          6,    4,         -9.57,          3.30,       1.28,      12.77,     42.13,          1.36
        -17,          6,    5,         -9.21,          3.30,       1.32,      13.16,     43.42,          1.28
        -17,          6,    6,         -8.89,          3.30,       1.35,      13.51,     44.59,          1.22
        -17,          6,    7,         -8.62,          3.30,       1.39,      13.87,     45.75,          1.17
        -17,          7,    1,        -10.61,          3.30,       1.18,      11.81,     38.95,          2.38
        -17,          7,    2,         -9.64,          3.30,       1.24,      12.43,     41.01,          1.90
        -17,          7,    3,         -8.99,          3.30,       1.30,      13.02,     42.96,          1.65
        -17,          7,    4,         -8.55,          3.30,       1.35,      13.44,     44.35,          1.54
        -17,          7,    5,         -8.19,          3.30,       1.38,      13.86,     45.71,          1.46
        -17,          7,    6,         -8.00,          3.30,       1.42,      14.23,     46.94,          1.36
        -17,          7,    7,         -7.75,          3.30,       1.47,      14.63,     48.28,          1.29
        -16,          1,    1,        -21.62,          3.30,       0.90,       9.03,     29.79,          0.45
        -16,          1,    2,        -19.83,          3.30,       0.94,       9.37,     30.93,          0.39
        -16,          1,    3,        -18.39,          3.30,       0.98,       9.74,     32.15,          0.37
        -16,          1,    4,        -17.36,          3.30,       1.01,      10.10,     33.34,          0.36
        -16,          1,    5,        -16.35,          3.30,       1.04,      10.39,     34.29,          0.38
        -16,          1,    6,        -15.62,          3.30,       1.07,      10.68,     35.24,          0.39
        -16,          1,    7,        -15.11,          3.30,       1.10,      11.01,     36.33,          0.38
        -16,          2,    1,        -19.32,          3.30,       0.93,       9.33,     30.78,          0.83
        -16,          2,    2,        -17.64,          3.30,       0.97,       9.73,     32.12,          0.63
        -16,          2,    3,        -16.27,          3.30,       1.01,      10.10,     33.35,          0.59
        -16,          2,    4,        -15.39,          3.30,       1.04,      10.47,     34.55,          0.56
        -16,          2,    5,        -14.54,          3.30,       1.08,      10.80,     35.62,          0.56
        -16,          2,    6,        -13.92,          3.30,       1.12,      11.19,     36.91,          0.54
        -16,          2,    7,        -13.32,          3.30,       1.15,      11.49,     37.91,          0.54
        -16,          3,    1,        -16.43,          3.30,       0.98,       9.82,     32.40,          1.10
        -16,          3,    2,        -15.01,          3.30,       1.02,      10.23,     33.75,          0.93
        -16,          3,    3,        -13.90,          3.30,       1.06,      10.64,     35.12,          0.85
        -16,          3,    4,        -13.18,          3.30,       1.11,      11.09,     36.60,          0.77
        -16,          3,    5,        -12.49,          3.30,       1.14,      11.42,     37.70,          0.77
        -16,          3,    6,        -11.95,          3.30,       1.18,      11.79,     38.91,          0.75
        -16,          3,    7,        -11.57,          3.30,       1.21,      12.11,     39.95,          0.73
        -16,          4,    1,        -14.44,          3.30,       1.03,      10.25,     33.83,          1.57
        -16,          4,    2,        -13.19,          3.30,       1.07,      10.75,     35.49,          1.22
        -16,          4,    3,        -12.30,          3.30,       1.12,      11.23,     37.05,          1.07
        -16,          4,    4,        -11.63,          3.30,       1.16,      11.65,     38.45,          0.99
        -16,          4,    5,        -11.06,          3.30,       1.20,      12.01,     39.63,          0.97
        -16,          4,    6,        -10.66,          3.30,       1.24,      12.39,     40.88,          0.92
        -16,          4,    7,        -10.33,          3.30,       1.27,      12.77,     42.13,          0.87
        -16,          5,    1,        -12.40,          3.30,       1.09,      10.94,     36.10,          1.80
        -16,          5,    2,        -11.28,          3.30,       1.15,      11.52,     38.00,          1.46
        -16,          5,    3,        -10.52,          3.30,       1.20,      11.97,     39.50,          1.34
        -16,          5,    4,         -9.99,          3.30,       1.24,      12.42,     40.99,          1.24
        -16,          5,    5,         -9.46,          3.30,       1.29,      12.83,     42.33,          1.20
        -16,          5,    6,         -9.20,          3.30,       1.32,      13.19,     43.50,          1.14
        -16,          5,    7,         -8.86,          3.30,       1.35,      13.54,     44.67,          1.10
        -16,          6,    1,        -11.01,          3.30,       1.15,      11.51,     37.99,          2.41
        -16,          6,    2,        -10.06,          3.30,       1.21,      12.11,     39.97,          1.87
        -16,          6,    3,         -9.39,          3.30,       1.26,      12.63,     41.67,          1.65
        -16,          6,    4,         -8.92,          3.30,       1.31,      13.10,     43.22,          1.51
        -16,          6,    5,         -8.56,          3.30,       1.35,      13.47,     44.45,          1.43
        -16,          6,    6,         -8.28,          3.30,       1.38,      13.84,     45.67,          1.36
        -16,          6,    7,         -7.99,          3.30,       1.42,      14.24,     46.98,          1.29
        -16,          7,    1,         -9.98,          3.30,       1.21,      12.11,     39.95,          2.70
        -16,          7,    2,         -8.97,          3.30,       1.28,      12.82,     42.31,          2.09
        -16,          7,    3,         -8.32,          3.30,       1.34,      13.38,     44.13,          1.86
        -16,          7,    4,         -7.89,          3.30,       1.38,      13.81,     45.57,          1.74
        -16,          7,    5,         -7.58,          3.30,       1.43,      14.26,     47.03,          1.62
        -16,          7,    6,         -7.35,          3.30,       1.47,      14.69,     48.49,          1.50
        -16,          7,    7,         -7.11,          3.30,       1.51,      15.07,     49.73,          1.44
        -15,          1,    1,        -21.53,          3.30,       0.91,       9.07,     29.95,          0.47
        -15,          1,    2,        -19.45,          3.30,       0.95,       9.47,     31.25,          0.40
        -15,          1,    3,        -18.07,          3.30,       0.98,       9.85,     32.50,          0.38
        -15,          1,    4,        -17.06,          3.30,       1.01,      10.13,     33.42,          0.39
        -15,          1,    5,        -16.15,          3.30,       1.05,      10.45,     34.50,          0.40
        -15,          1,    6,        -15.27,          3.30,       1.07,      10.76,     35.51,          0.42
        -15,          1,    7,        -14.73,          3.30,       1.11,      11.14,     36.76,          0.40
        -15,          2,    1,        -18.98,          3.30,       0.94,       9.43,     31.11,          0.79
        -15,          2,    2,        -17.29,          3.30,       0.98,       9.80,     32.34,          0.66
        -15,          2,    3,        -16.03,          3.30,       1.02,      10.18,     33.58,          0.61
        -15,          2,    4,        -14.98,          3.30,       1.05,      10.52,     34.73,          0.61
        -15,          2,    5,        -14.18,          3.30,       1.09,      10.90,     35.96,          0.59
        -15,          2,    6,        -13.52,          3.30,       1.13,      11.29,     37.28,          0.57
        -15,          2,    7,        -13.04,          3.30,       1.16,      11.59,     38.24,          0.57
        -15,          3,    1,        -15.95,          3.30,       0.99,       9.88,     32.62,          1.32
        -15,          3,    2,        -14.58,          3.30,       1.03,      10.34,     34.14,          1.01
        -15,          3,    3,        -13.51,          3.30,       1.08,      10.74,     35.46,          0.94
        -15,          3,    4,        -12.79,          3.30,       1.12,      11.21,     36.99,          0.84
        -15,          3,    5,        -12.16,          3.30,       1.16,      11.58,     38.20,          0.81
        -15,          3,    6,        -11.64,          3.30,       1.19,      11.92,     39.32,          0.80
        -15,          3,    7,        -11.23,          3.30,       1.22,      12.24,     40.38,          0.78
        -15,          4,    1,        -14.13,          3.30,       1.04,      10.37,     34.20,          1.62
        -15,          4,    2,        -12.80,          3.30,       1.08,      10.85,     35.82,          1.31
        -15,          4,    3,        -11.88,          3.30,       1.14,      11.39,     37.59,          1.12
        -15,          4,    4,        -11.23,          3.30,       1.18,      11.78,     38.85,          1.07
        -15,          4,    5,        -10.69,          3.30,       1.22,      12.15,     40.09,          1.03
        -15,          4,    6,        -10.31,          3.30,       1.25,      12.58,     41.51,          0.96
        -15,          4,    7,         -9.92,          3.30,       1.29,      12.93,     42.67,          0.94
        -15,          5,    1,        -11.96,          3.30,       1.11,      11.08,     36.54,          1.93
        -15,          5,    2,        -10.92,          3.30,       1.17,      11.67,     38.52,          1.53
        -15,          5,    3,        -10.11,          3.30,       1.22,      12.18,     40.19,          1.40
        -15,          5,    4,         -9.58,          3.30,       1.26,      12.59,     41.54,          1.33
        -15,          5,    5,         -9.11,          3.30,       1.30,      13.06,     43.10,          1.24
        -15,          5,    6,         -8.81,          3.30,       1.34,      13.40,     44.21,          1.20
        -15,          5,    7,         -8.53,          3.30,       1.37,      13.75,     45.37,          1.16
        -15,          6,    1,        -10.58,          3.30,       1.17,      11.68,     38.56,          2.54
        -15,          6,    2,         -9.67,          3.30,       1.23,      12.32,     40.66,          1.94
        -15,          6,    3,         -9.00,          3.30,       1.29,      12.85,     42.42,          1.72
        -15,          6,    4,         -8.50,          3.30,       1.33,      13.31,     43.94,          1.60
        -15,          6,    5,         -8.16,          3.30,       1.37,      13.73,     45.31,          1.50
        -15,          6,    6,         -7.83,          3.30,       1.41,      14.08,     46.48,          1.45
        -15,          6,    7,         -7.60,          3.30,       1.45,      14.49,     47.81,          1.37
        -15,          7,    1,         -9.53,          3.30,       1.23,      12.33,     40.69,          2.87
        -15,          7,    2,         -8.55,          3.30,       1.30,      13.01,     42.93,          2.28
        -15,          7,    3,         -7.91,          3.30,       1.36,      13.58,     44.80,          2.03
        -15,          7,    4,         -7.48,          3.30,       1.41,      14.10,     46.53,          1.84
        -15,          7,    5,         -7.15,          3.30,       1.46,      14.55,     48.02,          1.72
        -15,          7,    6,         -6.92,          3.30,       1.50,      14.98,     49.42,          1.61
        -15,          7,    7,         -6.70,          3.30,       1.53,      15.34,     50.62,          1.55
        -14,          1,    1,        -20.64,          3.30,       0.91,       9.15,     30.19,          0.58
        -14,          1,    2,        -19.09,          3.30,       0.96,       9.53,     31.45,          0.45
        -14,          1,    3,        -17.60,          3.30,       0.99,       9.91,     32.70,          0.44
        -14,          1,    4,        -16.48,          3.30,       1.03,      10.27,     33.90,          0.43
        -14,          1,    5,        -15.55,          3.30,       1.06,      10.56,     34.85,          0.45
        -14,          1,    6,        -14.77,          3.30,       1.09,      10.92,     36.05,          0.45
        -14,          1,    7,        -14.34,          3.30,       1.13,      11.25,     37.14,          0.44
        -14,          2,    1,        -18.33,          3.30,       0.95,       9.51,     31.38,          0.99
        -14,          2,    2,        -16.76,          3.30,       0.99,       9.93,     32.77,          0.73
        -14,          2,    3,        -15.40,          3.30,       1.03,      10.29,     33.95,          0.71
        -14,          2,    4,        -14.44,          3.30,       1.07,      10.69,     35.27,          0.67
        -14,          2,    5,        -13.63,          3.30,       1.11,      11.08,     36.57,          0.65
        -14,          2,    6,        -13.08,          3.30,       1.15,      11.43,     37.73,          0.63
        -14,          2,    7,        -12.55,          3.30,       1.17,      11.74,     38.73,          0.63
        -14,          3,    1,        -15.54,          3.30,       1.00,      10.02,     33.07,          1.33
        -14,          3,    2,        -14.05,          3.30,       1.05,      10.47,     34.55,          1.10
        -14,          3,    3,        -13.01,          3.30,       1.10,      10.94,     36.10,          0.97
        -14,          3,    4,        -12.22,          3.30,       1.14,      11.37,     37.54,          0.91
        -14,          3,    5,        -11.65,          3.30,       1.18,      11.76,     38.80,          0.87
        -14,          3,    6,        -11.15,          3.30,       1.21,      12.10,     39.93,          0.86
        -14,          3,    7,        -10.70,          3.30,       1.25,      12.47,     41.13,          0.84
        -14,          4,    1,        -13.55,          3.30,       1.05,      10.51,     34.70,          1.82
        -14,          4,    2,        -12.26,          3.30,       1.11,      11.10,     36.64,          1.36
        -14,          4,    3,        -11.38,          3.30,       1.16,      11.60,     38.27,          1.21
        -14,          4,    4,        -10.73,          3.30,       1.20,      12.02,     39.67,          1.14
        -14,          4,    5,        -10.23,          3.30,       1.24,      12.40,     40.92,          1.10
        -14,          4,    6,         -9.73,          3.30,       1.28,      12.80,     42.22,          1.07
        -14,          4,    7,         -9.42,          3.30,       1.32,      13.18,     43.47,          1.02
        -14,          5,    1,        -11.39,          3.30,       1.13,      11.34,     37.41,          2.03
        -14,          5,    2,        -10.30,          3.30,       1.19,      11.88,     39.21,          1.73
        -14,          5,    3,         -9.56,          3.30,       1.24,      12.42,     40.99,          1.55
        -14,          5,    4,         -8.98,          3.30,       1.29,      12.93,     42.65,          1.44
        -14,          5,    5,         -8.58,          3.30,       1.33,      13.30,     43.90,          1.38
        -14,          5,    6,         -8.26,          3.30,       1.37,      13.68,     45.13,          1.32
        -14,          5,    7,         -7.96,          3.30,       1.40,      14.06,     46.39,          1.27
        -14,          6,    1,        -10.10,          3.30,       1.19,      11.92,     39.34,          2.85
        -14,          6,    2,         -9.07,          3.30,       1.26,      12.62,     41.66,          2.15
        -14,          6,    3,         -8.39,          3.30,       1.32,      13.17,     43.46,          1.92
        -14,          6,    4,         -7.92,          3.30,       1.36,      13.59,     44.86,          1.80
        -14,          6,    5,         -7.57,          3.30,       1.40,      14.07,     46.43,          1.66
        -14,          6,    6,         -7.27,          3.30,       1.45,      14.50,     47.86,          1.57
        -14,          6,    7,         -7.05,          3.30,       1.49,      14.88,     49.08,          1.50
        -14,          7,    1,         -8.95,          3.30,       1.26,      12.63,     41.67,          3.18
        -14,          7,    2,         -8.00,          3.30,       1.34,      13.40,     44.22,          2.42
        -14,          7,    3,         -7.35,          3.30,       1.40,      13.99,     46.17,          2.16
        -14,          7,    4,         -6.91,          3.30,       1.45,      14.52,     47.91,          1.99
        -14,          7,    5,         -6.60,          3.30,       1.50,      14.99,     49.44,          1.86
        -14,          7,    6,         -6.34,          3.30,       1.54,      15.38,     50.76,          1.77
        -14,          7,    7,         -6.13,          3.30,       1.57,      15.77,     52.03,          1.70
        -13,          1,    1,        -20.53,          3.30,       0.92,       9.22,     30.42,          0.55
        -13,          1,    2,        -18.87,          3.30,       0.96,       9.60,     31.68,          0.45
        -13,          1,    3,        -17.33,          3.30,       1.00,       9.97,     32.90,          0.45
        -13,          1,    4,        -16.10,          3.30,       1.03,      10.31,     34.04,          0.47
        -13,          1,    5,        -15.34,          3.30,       1.06,      10.62,     35.05,          0.47
        -13,          1,    6,        -14.57,          3.30,       1.10,      10.98,     36.22,          0.47
        -13,          1,    7,        -13.98,          3.30,       1.13,      11.33,     37.39,          0.47
        -13,          2,    1,        -17.96,          3.30,       0.96,       9.56,     31.54,          1.13
        -13,          2,    2,        -16.40,          3.30,       1.00,      10.00,     32.99,          0.80
        -13,          2,    3,        -15.08,          3.30,       1.04,      10.35,     34.17,          0.77
        -13,          2,    4,        -14.12,          3.30,       1.08,      10.75,     35.49,          0.72
        -13,          2,    5,        -13.47,          3.30,       1.12,      11.18,     36.90,          0.66
        -13,          2,    6,        -12.78,          3.30,       1.15,      11.52,     38.03,          0.67
        -13,          2,    7,        -12.31,          3.30,       1.19,      11.87,     39.16,          0.65
        -13,          3,    1,        -15.15,          3.30,       1.01,      10.10,     33.32,          1.56
        -13,          3,    2,        -13.83,          3.30,       1.06,      10.56,     34.85,          1.19
        -13,          3,    3,        -12.68,          3.30,       1.11,      11.08,     36.57,          1.04
        -13,          3,    4,        -11.96,          3.30,       1.15,      11.50,     37.96,          0.97
        -13,          3,    5,        -11.30,          3.30,       1.19,      11.87,     39.16,          0.95
        -13,          3,    6,        -10.82,          3.30,       1.22,      12.22,     40.34,          0.92
        -13,          3,    7,        -10.44,          3.30,       1.26,      12.58,     41.50,          0.89
        -13,          4,    1,        -13.16,          3.30,       1.06,      10.61,     35.02,          1.89
        -13,          4,    2,        -11.91,          3.30,       1.12,      11.20,     36.98,          1.43
        -13,          4,    3,        -11.03,          3.30,       1.17,      11.72,     38.66,          1.27
        -13,          4,    4,        -10.37,          3.30,       1.21,      12.14,     40.05,          1.21
        -13,          4,    5,         -9.83,          3.30,       1.26,      12.56,     41.45,          1.16
        -13,          4,    6,         -9.45,          3.30,       1.30,      12.97,     42.81,          1.10
        -13,          4,    7,         -9.10,          3.30,       1.33,      13.29,     43.85,          1.08
        -13,          5,    1,        -11.03,          3.30,       1.15,      11.45,     37.80,          2.18
        -13,          5,    2,         -9.97,          3.30,       1.21,      12.08,     39.88,          1.76
        -13,          5,    3,         -9.21,          3.30,       1.26,      12.59,     41.53,          1.63
        -13,          5,    4,         -8.67,          3.30,       1.31,      13.06,     43.10,          1.52
        -13,          5,    5,         -8.25,          3.30,       1.35,      13.50,     44.53,          1.45
        -13,          5,    6,         -7.94,          3.30,       1.39,      13.87,     45.77,          1.39
        -13,          5,    7,         -7.66,          3.30,       1.43,      14.27,     47.08,          1.33
        -13,          6,    1,         -9.69,          3.30,       1.21,      12.11,     39.96,          3.10
        -13,          6,    2,         -8.72,          3.30,       1.28,      12.83,     42.35,          2.30
        -13,          6,    3,         -8.04,          3.30,       1.34,      13.36,     44.09,          2.07
        -13,          6,    4,         -7.53,          3.30,       1.38,      13.87,     45.78,          1.90
        -13,          6,    5,         -7.24,          3.30,       1.43,      14.29,     47.13,          1.77
        -13,          6,    6,         -6.92,          3.30,       1.47,      14.74,     48.64,          1.68
        -13,          6,    7,         -6.64,          3.30,       1.51,      15.10,     49.83,          1.63
        -13,          7,    1,         -8.57,          3.30,       1.29,      12.87,     42.46,          3.28
        -13,          7,    2,         -7.62,          3.30,       1.36,      13.63,     44.97,          2.57
        -13,          7,    3,         -6.98,          3.30,       1.42,      14.23,     46.98,          2.29
        -13,          7,    4,         -6.52,          3.30,       1.48,      14.81,     48.87,          2.09
        -13,          7,    5,         -6.22,          3.30,       1.52,      15.22,     50.21,          1.99
        -13,          7,    6,         -5.97,          3.30,       1.56,      15.63,     51.56,          1.90
        -13,          7,    7,         -5.74,          3.30,       1.61,      16.10,     53.12,          1.79
        -12,          1,    1,        -20.05,          3.30,       0.93,       9.29,     30.67,          0.59
        -12,          1,    2,        -18.28,          3.30,       0.97,       9.67,     31.90,          0.51
        -12,          1,    3,        -16.85,          3.30,       1.01,      10.04,     33.13,          0.50
        -12,          1,    4,        -15.70,          3.30,       1.04,      10.42,     34.37,          0.50
        -12,          1,    5,        -14.87,          3.30,       1.07,      10.74,     35.44,          0.50
        -12,          1,    6,        -14.18,          3.30,       1.12,      11.15,     36.78,          0.49
        -12,          1,    7,        -13.62,          3.30,       1.14,      11.46,     37.81,          0.49
        -12,          2,    1,        -17.53,          3.30,       0.97,       9.65,     31.85,          1.13
        -12,          2,    2,        -15.90,          3.30,       1.01,      10.08,     33.25,          0.86
        -12,          2,    3,        -14.63,          3.30,       1.05,      10.48,     34.59,          0.80
        -12,          2,    4,        -13.74,          3.30,       1.09,      10.88,     35.89,          0.75
        -12,          2,    5,        -12.98,          3.30,       1.13,      11.35,     37.42,          0.71
        -12,          2,    6,        -12.29,          3.30,       1.17,      11.66,     38.46,          0.72
        -12,          2,    7,        -11.76,          3.30,       1.20,      12.00,     39.60,          0.72
        -12,          3,    1,        -14.73,          3.30,       1.02,      10.22,     33.73,          1.64
        -12,          3,    2,        -13.29,          3.30,       1.08,      10.73,     35.42,          1.25
        -12,          3,    3,        -12.27,          3.30,       1.13,      11.24,     37.07,          1.10
        -12,          3,    4,        -11.48,          3.30,       1.17,      11.66,     38.49,          1.04
        -12,          3,    5,        -10.87,          3.30,       1.20,      12.06,     39.81,          1.01
        -12,          3,    6,        -10.40,          3.30,       1.24,      12.41,     40.95,          0.98
        -12,          3,    7,         -9.99,          3.30,       1.28,      12.82,     42.30,          0.94
        -12,          4,    1,        -12.58,          3.30,       1.08,      10.83,     35.75,          1.92
        -12,          4,    2,        -11.48,          3.30,       1.14,      11.41,     37.66,          1.49
        -12,          4,    3,        -10.57,          3.30,       1.19,      11.93,     39.36,          1.35
        -12,          4,    4,         -9.93,          3.30,       1.24,      12.36,     40.78,          1.28
        -12,          4,    5,         -9.37,          3.30,       1.28,      12.79,     42.20,          1.24
        -12,          4,    6,         -9.00,          3.30,       1.32,      13.21,     43.58,          1.18
        -12,          4,    7,         -8.61,          3.30,       1.36,      13.59,     44.85,          1.15
        -12,          5,    1,        -10.56,          3.30,       1.17,      11.67,     38.50,          2.33
        -12,          5,    2,         -9.43,          3.30,       1.23,      12.30,     40.60,          1.94
        -12,          5,    3,         -8.72,          3.30,       1.29,      12.89,     42.54,          1.72
        -12,          5,    4,         -8.18,          3.30,       1.34,      13.36,     44.09,          1.63
        -12,          5,    5,         -7.75,          3.30,       1.38,      13.79,     45.51,          1.56
        -12,          5,    6,         -7.43,          3.30,       1.42,      14.18,     46.78,          1.50
        -12,          5,    7,         -7.12,          3.30,       1.46,      14.61,     48.19,          1.44
        -12,          6,    1,         -9.22,          3.30,       1.24,      12.39,     40.90,          3.29
        -12,          6,    2,         -8.23,          3.30,       1.31,      13.12,     43.29,          2.50
        -12,          6,    3,         -7.52,          3.30,       1.37,      13.69,     45.16,          2.24
        -12,          6,    4,         -7.09,          3.30,       1.42,      14.19,     46.83,          2.05
