[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -18,          6,    7,         -9.07,          3.30,       1.36,      13.59,     44.84,          1.09
        -18,          7,    1,        -11.07,          3.30,       1.16,      11.58,     38.23,          2.25
        -18,          7,    2,        -10.07,          3.30,       1.22,      12.21,     40.29,          1.78
        -18,          7,    3,         -9.47,          3.30,       1.27,      12.75,     42.07,          1.55
        -18,          7,    4,         -9.04,          3.30,       1.32,      13.19,     43.53,          1.42
        -18,          7,    5,         -8.69,          3.30,       1.36,      13.58,     44.81,          1.34
        -18,          7,    6,         -8.47,          3.30,       1.40,      13.98,     46.12,          1.25
        -18,          7,    7,         -8.22,          3.30,       1.43,      14.37,     47.40,          1.19
        -17,          1,    1,        -22.17,          3.30,       0.89,       8.95,     29.53,          0.42
        -17,          1,    2,        -20.23,          3.30,       0.93,       9.32,     30.75,          0.36
        -17,          1,    3,        -18.88,          3.30,       0.97,       9.66,     31.88,          0.34
        -17,          1,    4,        -17.93,          3.30,       1.00,      10.00,     32.99,          0.33
        -17,          1,    5,        -16.94,          3.30,       1.03,      10.27,     33.89,          0.35
        -17,          1,    6,        -16.23,          3.30,       1.06,      10.58,     34.90,          0.35
        -17,          1,    7,        -15.44,          3.30,       1.09,      10.90,     35.95,          0.36
        -17,          2,    1,        -19.98,          3.30,       0.92,       9.19,     30.31,          0.83
        -17,          2,    2,        -18.20,          3.30,       0.96,       9.62,     31.74,          0.57
        -17,          2,    3,        -16.84,          3.30,       1.00,      10.00,     33.00,          0.53
        -17,          2,    4,        -15.98,          3.30,       1.03,      10.30,     33.99,          0.52
        -17,          2,    5,        -15.09,          3.30,       1.07,      10.63,     35.07,          0.52
        -17,          2,    6,        -14.43,          3.30,       1.10,      10.98,     36.22,          0.51
        -17,          2,    7,        -13.86,          3.30,       1.14,      11.35,     37.46,          0.49
        -17,          3,    1,        -17.14,          3.30,       0.97,       9.68,     31.95,          1.01
        -17,          3,    2,        -15.60,          3.30,       1.01,      10.09,     33.31,          0.84
        -17,          3,    3,        -14.52,          3.30,       1.05,      10.48,     34.57,          0.78
        -17,          3,    4,        -13.70,          3.30,       1.09,      10.82,     35.72,          0.75
        -17,          3,    5,        -13.06,          3.30,       1.12,      11.26,     37.17,          0.69
        -17,          3,    6,        -12.60,          3.30,       1.16,      11.59,     38.23,          0.67
        -17,          3,    7,        -12.14,          3.30,       1.19,      11.90,     39.28,          0.66
        -17,          4,    1,        -14.99,          3.30,       1.01,      10.10,     33.32,          1.36
        -17,          4,    2,        -13.74,          3.30,       1.05,      10.54,     34.77,          1.11
        -17,          4,    3,        -12.88,          3.30,       1.10,      11.01,     36.34,          0.96
        -17,          4,    4,        -12.22,          3.30,       1.14,      11.44,     37.75,          0.89
        -17,          4,    5,        -11.62,          3.30,       1.18,      11.80,     38.92,          0.87
        -17,          4,    6,        -11.16,          3.30,       1.21,      12.13,     40.02,          0.85
        -17,          4,    7,        -10.84,          3.30,       1.24,      12.47,     41.14,          0.81
        -17,          5,    1,        -13.02,          3.30,       1.06,      10.65,     35.15,          1.77
        -17,          5,    2,        -11.90,          3.30,       1.13,      11.29,     37.25,          1.31
        -17,          5,    3,        -11.09,          3.30,       1.17,      11.74,     38.75,          1.21
        -17,          5,    4,        -10.59,          3.30,       1.21,      12.13,     40.01,          1.14
        -17,          5,    5,        -10.19,          3.30,       1.25,      12.52,     41.31,          1.07
        -17,          5,    6,         -9.79,          3.30,       1.29,      12.90,     42.57,          1.03
        -17,          5,    7,         -9.51,          3.30,       1.32,      13.22,     43.64,          0.99
        -17,          6,    1,        -11.73,          3.30,       1.12,      11.25,     37.13,          2.12
        -17,          6,    2,        -10.75,          3.30,       1.18,      11.83,     39.03,          1.66
        -17,          6,    3,         -9.99,          3.30,       1.23,      12.30,     40.59,          1.52
        -17,          6,    4,         -9.57,          3.30,       1.27,      12.72,     41.96,          1.38
        -17,          6,    5,         -9.17,          3.30,       1.32,      13.15,     43.40,          1.28
        -17,          6,    6,         -8.89,          3.30,       1.35,      13.49,     44.51,          1.22
        -17,          6,    7,         -8.62,          3.30,       1.38,      13.83,     45.63,          1.18
        -17,          7,    1,        -10.62,          3.30,       1.18,      11.78,     38.86,          2.43
        -17,          7,    2,         -9.66,          3.30,       1.24,      12.41,     40.94,          1.91
        -17,          7,    3,         -8.99,          3.30,       1.30,      12.99,     42.85,          1.67
        -17,          7,    4,         -8.59,          3.30,       1.34,      13.43,     44.33,          1.53
        -17,          7,    5,         -8.25,          3.30,       1.39,      13.85,     45.70,          1.44
        -17,          7,    6,         -7.99,          3.30,       1.42,      14.25,     47.04,          1.35
        -17,          7,    7,         -7.75,          3.30,       1.47,      14.65,     48.33,          1.29
        -16,          1,    1,        -21.67,          3.30,       0.90,       9.04,     29.83,          0.46
        -16,          1,    2,        -19.83,          3.30,       0.94,       9.36,     30.89,          0.41
        -16,          1,    3,        -18.49,          3.30,       0.97,       9.75,     32.18,          0.37
        -16,          1,    4,        -17.40,          3.30,       1.01,      10.06,     33.22,          0.37
        -16,          1,    5,        -16.31,          3.30,       1.04,      10.39,     34.27,          0.39
        -16,          1,    6,        -15.69,          3.30,       1.07,      10.70,     35.31,          0.39
        -16,          1,    7,        -15.07,          3.30,       1.10,      10.99,     36.24,          0.39
        -16,          2,    1,        -19.57,          3.30,       0.93,       9.31,     30.72,          0.81
        -16,          2,    2,        -17.63,          3.30,       0.97,       9.73,     32.11,          0.63
        -16,          2,    3,        -16.38,          3.30,       1.01,      10.09,     33.30,          0.58
        -16,          2,    4,        -15.46,          3.30,       1.04,      10.43,     34.44,          0.56
        -16,          2,    5,        -14.59,          3.30,       1.08,      10.78,     35.59,          0.56
        -16,          2,    6,        -13.87,          3.30,       1.12,      11.19,     36.92,          0.54
        -16,          2,    7,        -13.35,          3.30,       1.15,      11.49,     37.91,          0.54
        -16,          3,    1,        -16.44,          3.30,       0.98,       9.78,     32.27,          1.24
        -16,          3,    2,        -15.03,          3.30,       1.02,      10.23,     33.75,          0.95
        -16,          3,    3,        -13.96,          3.30,       1.06,      10.63,     35.07,          0.87
        -16,          3,    4,        -13.18,          3.30,       1.11,      11.05,     36.45,          0.80
        -16,          3,    5,        -12.52,          3.30,       1.14,      11.42,     37.69,          0.77
        -16,          3,    6,        -11.99,          3.30,       1.18,      11.76,     38.81,          0.76
        -16,          3,    7,        -11.54,          3.30,       1.21,      12.10,     39.91,          0.74
        -16,          4,    1,        -14.43,          3.30,       1.03,      10.26,     33.85,          1.53
        -16,          4,    2,        -13.20,          3.30,       1.07,      10.73,     35.39,          1.23
        -16,          4,    3,        -12.27,          3.30,       1.12,      11.24,     37.11,          1.05
        -16,          4,    4,        -11.58,          3.30,       1.16,      11.64,     38.41,          1.00
        -16,          4,    5,        -11.12,          3.30,       1.20,      12.02,     39.68,          0.94
        -16,          4,    6,        -10.69,          3.30,       1.23,      12.35,     40.77,          0.92
        -16,          4,    7,        -10.33,          3.30,       1.27,      12.71,     41.95,          0.89
        -16,          5,    1,        -12.40,          3.30,       1.09,      10.90,     35.96,          1.92
        -16,          5,    2,        -11.33,          3.30,       1.15,      11.50,     37.94,          1.48
        -16,          5,    3,        -10.52,          3.30,       1.20,      12.00,     39.58,          1.34
        -16,          5,    4,         -9.96,          3.30,       1.24,      12.41,     40.94,          1.26
        -16,          5,    5,         -9.55,          3.30,       1.28,      12.82,     42.29,          1.19
        -16,          5,    6,         -9.18,          3.30,       1.32,      13.19,     43.51,          1.15
        -16,          5,    7,         -8.91,          3.30,       1.35,      13.52,     44.60,          1.10
        -16,          6,    1,        -11.06,          3.30,       1.15,      11.51,     37.98,          2.35
        -16,          6,    2,        -10.08,          3.30,       1.21,      12.09,     39.91,          1.87
        -16,          6,    3,         -9.43,          3.30,       1.26,      12.64,     41.69,          1.62
        -16,          6,    4,         -8.93,          3.30,       1.31,      13.05,     43.05,          1.52
        -16,          6,    5,         -8.57,          3.30,       1.35,      13.49,     44.52,          1.41
        -16,          6,    6,         -8.24,          3.30,       1.38,      13.86,     45.72,          1.35
        -16,          6,    7,         -7.99,          3.30,       1.42,      14.22,     46.90,          1.30
        -16,          7,    1,         -9.94,          3.30,       1.21,      12.07,     39.84,          2.79
        -16,          7,    2,         -8.94,          3.30,       1.28,      12.80,     42.24,          2.12
        -16,          7,    3,         -8.30,          3.30,       1.34,      13.41,     44.23,          1.85
        -16,          7,    4,         -7.93,          3.30,       1.38,      13.81,     45.57,          1.72
        -16,          7,    5,         -7.54,          3.30,       1.42,      14.24,     46.97,          1.64
        -16,          7,    6,         -7.36,          3.30,       1.47,      14.69,     48.48,          1.50
        -16,          7,    7,         -7.12,          3.30,       1.51,      15.06,     49.70,          1.44
        -15,          1,    1,        -21.47,          3.30,       0.91,       9.05,     29.88,          0.52
        -15,          1,    2,        -19.52,          3.30,       0.95,       9.45,     31.20,          0.41
        -15,          1,    3,        -18.06,          3.30,       0.98,       9.80,     32.32,          0.41
        -15,          1,    4,        -17.11,          3.30,       1.01,      10.12,     33.40,          0.40
        -15,          1,    5,        -16.02,          3.30,       1.05,      10.45,     34.50,          0.42
        -15,          1,    6,        -15.31,          3.30,       1.07,      10.76,     35.49,          0.42
        -15,          1,    7,        -14.73,          3.30,       1.11,      11.09,     36.59,          0.42
        -15,          2,    1,        -18.93,          3.30,       0.94,       9.37,     30.92,          0.96
        -15,          2,    2,        -17.24,          3.30,       0.98,       9.79,     32.33,          0.69
        -15,          2,    3,        -15.98,          3.30,       1.02,      10.17,     33.56,          0.64
        -15,          2,    4,        -14.90,          3.30,       1.05,      10.54,     34.79,          0.62
        -15,          2,    5,        -14.30,          3.30,       1.09,      10.89,     35.95,          0.58
        -15,          2,    6,        -13.60,          3.30,       1.13,      11.26,     37.17,          0.58
        -15,          2,    7,        -12.99,          3.30,       1.16,      11.60,     38.26,          0.58
        -15,          3,    1,        -16.04,          3.30,       0.99,       9.90,     32.66,          1.25
        -15,          3,    2,        -14.66,          3.30,       1.04,      10.33,     34.09,          1.00
        -15,          3,    3,        -13.58,          3.30,       1.08,      10.77,     35.54,          0.90
        -15,          3,    4,        -12.82,          3.30,       1.12,      11.22,     37.01,          0.82
        -15,          3,    5,        -12.23,          3.30,       1.15,      11.57,     38.16,          0.80
        -15,          3,    6,        -11.65,          3.30,       1.19,      11.91,     39.31,          0.79
        -15,          3,    7,        -11.25,          3.30,       1.22,      12.22,     40.33,          0.78
        -15,          4,    1,        -14.02,          3.30,       1.04,      10.38,     34.23,          1.60
        -15,          4,    2,        -12.83,          3.30,       1.09,      10.85,     35.82,          1.28
        -15,          4,    3,        -11.90,          3.30,       1.14,      11.40,     37.61,          1.10
        -15,          4,    4,        -11.26,          3.30,       1.18,      11.80,     38.94,          1.04
        -15,          4,    5,        -10.78,          3.30,       1.22,      12.16,     40.12,          1.00
        -15,          4,    6,        -10.32,          3.30,       1.25,      12.53,     41.34,          0.97
        -15,          4,    7,         -9.95,          3.30,       1.29,      12.90,     42.56,          0.94
        -15,          5,    1,        -11.95,          3.30,       1.11,      11.10,     36.61,          1.94
        -15,          5,    2,        -10.95,          3.30,       1.16,      11.68,     38.57,          1.53
        -15,          5,    3,        -10.12,          3.30,       1.22,      12.18,     40.18,          1.42
        -15,          5,    4,         -9.56,          3.30,       1.26,      12.60,     41.57,          1.34
        -15,          5,    5,         -9.17,          3.30,       1.30,      13.00,     42.91,          1.26
        -15,          5,    6,         -8.79,          3.30,       1.34,      13.38,     44.15,          1.22
        -15,          5,    7,         -8.55,          3.30,       1.37,      13.71,     45.25,          1.17
        -15,          6,    1,        -10.67,          3.30,       1.17,      11.70,     38.62,          2.46
        -15,          6,    2,         -9.61,          3.30,       1.23,      12.30,     40.60,          2.00
        -15,          6,    3,         -8.96,          3.30,       1.29,      12.87,     42.48,          1.73
        -15,          6,    4,         -8.51,          3.30,       1.33,      13.30,     43.87,          1.61
        -15,          6,    5,         -8.16,          3.30,       1.37,      13.75,     45.35,          1.49
        -15,          6,    6,         -7.82,          3.30,       1.41,      14.07,     46.43,          1.46
        -15,          6,    7,         -7.59,          3.30,       1.45,      14.52,     47.91,          1.36
        -15,          7,    1,         -9.51,          3.30,       1.23,      12.32,     40.66,          2.98
        -15,          7,    2,         -8.55,          3.30,       1.30,      13.06,     43.10,          2.25
        -15,          7,    3,         -7.91,          3.30,       1.36,      13.61,     44.89,          2.02
        -15,          7,    4,         -7.51,          3.30,       1.41,      14.09,     46.49,          1.85
        -15,          7,    5,         -7.18,          3.30,       1.46,      14.58,     48.10,          1.71
        -15,          7,    6,         -6.94,          3.30,       1.50,      14.98,     49.41,          1.62
        -15,          7,    7,         -6.70,          3.30,       1.54,      15.37,     50.69,          1.55
        -14,          1,    1,        -20.70,          3.30,       0.91,       9.12,     30.11,          0.57
        -14,          1,    2,        -18.98,          3.30,       0.95,       9.54,     31.47,          0.44
        -14,          1,    3,        -17.60,          3.30,       0.99,       9.90,     32.66,          0.43
        -14,          1,    4,        -16.57,          3.30,       1.02,      10.22,     33.73,          0.43
        -14,          1,    5,        -15.69,          3.30,       1.06,      10.53,     34.74,          0.44
        -14,          1,    6,        -14.88,          3.30,       1.09,      10.92,     36.02,          0.44
        -14,          1,    7,        -14.25,          3.30,       1.12,      11.26,     37.15,          0.44
        -14,          2,    1,        -18.37,          3.30,       0.95,       9.49,     31.33,          1.07
        -14,          2,    2,        -16.73,          3.30,       0.99,       9.91,     32.72,          0.77
        -14,          2,    3,        -15.46,          3.30,       1.03,      10.27,     33.88,          0.73
        -14,          2,    4,        -14.51,          3.30,       1.07,      10.67,     35.20,          0.68
        -14,          2,    5,        -13.70,          3.30,       1.11,      11.07,     36.53,          0.65
        -14,          2,    6,        -13.12,          3.30,       1.14,      11.41,     37.67,          0.63
        -14,          2,    7,        -12.55,          3.30,       1.18,      11.76,     38.80,          0.63
        -14,          3,    1,        -15.50,          3.30,       1.00,      10.03,     33.11,          1.37
        -14,          3,    2,        -14.07,          3.30,       1.05,      10.49,     34.61,          1.10
        -14,          3,    3,        -13.05,          3.30,       1.09,      10.93,     36.06,          0.99
        -14,          3,    4,        -12.28,          3.30,       1.14,      11.36,     37.48,          0.92
        -14,          3,    5,        -11.67,          3.30,       1.18,      11.79,     38.92,          0.87
        -14,          3,    6,        -11.17,          3.30,       1.21,      12.11,     39.97,          0.86
        -14,          3,    7,        -10.73,          3.30,       1.24,      12.43,     41.01,          0.85
        -14,          4,    1,        -13.50,          3.30,       1.05,      10.54,     34.79,          1.75
        -14,          4,    2,        -12.22,          3.30,       1.11,      11.07,     36.54,          1.40
        -14,          4,    3,        -11.36,          3.30,       1.16,      11.57,     38.17,          1.23
        -14,          4,    4,        -10.80,          3.30,       1.20,      11.98,     39.53,          1.14
        -14,          4,    5,        -10.26,          3.30,       1.24,      12.41,     40.96,          1.08
        -14,          4,    6,         -9.78,          3.30,       1.28,      12.77,     42.14,          1.06
        -14,          4,    7,         -9.42,          3.30,       1.31,      13.16,     43.43,          1.02
        -14,          5,    1,        -11.41,          3.30,       1.13,      11.29,     37.28,          2.08
        -14,          5,    2,        -10.35,          3.30,       1.19,      11.91,     39.30,          1.68
        -14,          5,    3,         -9.55,          3.30,       1.25,      12.44,     41.04,          1.53
        -14,          5,    4,         -9.04,          3.30,       1.29,      12.90,     42.55,          1.43
        -14,          5,    5,         -8.64,          3.30,       1.33,      13.28,     43.83,          1.36
        -14,          5,    6,         -8.30,          3.30,       1.37,      13.65,     45.05,          1.31
        -14,          5,    7,         -7.99,          3.30,       1.40,      14.05,     46.36,          1.27
        -14,          6,    1,        -10.07,          3.30,       1.19,      11.93,     39.38,          2.81
        -14,          6,    2,         -9.07,          3.30,       1.26,      12.60,     41.59,          2.17
        -14,          6,    3,         -8.42,          3.30,       1.32,      13.17,     43.46,          1.90
        -14,          6,    4,         -7.97,          3.30,       1.36,      13.63,     44.96,          1.76
        -14,          6,    5,         -7.59,          3.30,       1.40,      14.04,     46.34,          1.66
        -14,          6,    6,         -7.30,          3.30,       1.45,      14.47,     47.73,          1.57
        -14,          6,    7,         -7.06,          3.30,       1.49,      14.87,     49.08,          1.49
        -14,          7,    1,         -8.92,          3.30,       1.27,      12.67,     41.82,          3.10
        -14,          7,    2,         -8.00,          3.30,       1.34,      13.39,     44.18,          2.44
        -14,          7,    3,         -7.34,          3.30,       1.40,      13.98,     46.11,          2.19
        -14,          7,    4,         -6.92,          3.30,       1.45,      14.53,     47.95,          1.98
        -14,          7,    5,         -6.57,          3.30,       1.50,      14.98,     49.42,          1.88
        -14,          7,    6,         -6.37,          3.30,       1.54,      15.39,     50.77,          1.76
        -14,          7,    7,         -6.12,          3.30,       1.58,      15.77,     52.01,          1.70
        -13,          1,    1,        -20.40,          3.30,       0.92,       9.21,     30.42,          0.56
        -13,          1,    2,        -18.73,          3.30,       0.96,       9.62,     31.74,          0.46
        -13,          1,    3,        -17.39,          3.30,       1.00,       9.97,     32.90,          0.44
        -13,          1,    4,        -16.24,          3.30,       1.03,      10.29,     33.95,          0.46
        -13,          1,    5,        -15.31,          3.30,       1.06,      10.61,     35.03,          0.47
        -13,          1,    6,        -14.58,          3.30,       1.10,      11.00,     36.31,          0.46
        -13,          1,    7,        -13.96,          3.30,       1.13,      11.35,     37.45,          0.46
        -13,          2,    1,        -18.03,          3.30,       0.95,       9.57,     31.56,          1.03
        -13,          2,    2,        -16.43,          3.30,       1.00,       9.98,     32.93,          0.78
        -13,          2,    3,        -15.14,          3.30,       1.04,      10.39,     34.27,          0.72
        -13,          2,    4,        -14.16,          3.30,       1.07,      10.76,     35.49,          0.70
        -13,          2,    5,        -13.34,          3.30,       1.12,      11.16,     36.82,          0.68
        -13,          2,    6,        -12.74,          3.30,       1.15,      11.51,     37.97,          0.67
        -13,          2,    7,        -12.23,          3.30,       1.19,      11.86,     39.12,          0.66
        -13,          3,    1,        -15.15,          3.30,       1.01,      10.09,     33.28,          1.56
        -13,          3,    2,        -13.74,          3.30,       1.06,      10.56,     34.84,          1.20
        -13,          3,    3,        -12.71,          3.30,       1.11,      11.05,     36.45,          1.04
        -13,          3,    4,        -12.00,          3.30,       1.15,      11.49,     37.92,          0.96
        -13,          3,    5,        -11.38,          3.30,       1.19,      11.85,     39.12,          0.93
        -13,          3,    6,        -10.88,          3.30,       1.22,      12.21,     40.29,          0.91
        -13,          3,    7,        -10.44,          3.30,       1.26,      12.58,     41.49,          0.89
        -13,          4,    1,        -13.03,          3.30,       1.06,      10.63,     35.08,          1.95
        -13,          4,    2,        -11.98,          3.30,       1.12,      11.24,     37.09,          1.39
        -13,          4,    3,        -11.10,          3.30,       1.17,      11.69,     38.59,          1.28
        -13,          4,    4,        -10.41,          3.30,       1.22,      12.14,     40.05,          1.21
        -13,          4,    5,         -9.89,          3.30,       1.26,      12.56,     41.44,          1.15
        -13,          4,    6,         -9.44,          3.30,       1.30,      12.94,     42.69,          1.12
        -13,          4,    7,         -9.07,          3.30,       1.33,      13.30,     43.88,          1.09
        -13,          5,    1,        -11.09,          3.30,       1.15,      11.49,     37.92,          2.05
        -13,          5,    2,        -10.06,          3.30,       1.21,      12.07,     39.84,          1.73
        -13,          5,    3,         -9.22,          3.30,       1.26,      12.64,     41.71,          1.58
        -13,          5,    4,         -8.69,          3.30,       1.31,      13.11,     43.27,          1.48
        -13,          5,    5,         -8.28,          3.30,       1.35,      13.50,     44.55,          1.42
        -13,          5,    6,         -7.97,          3.30,       1.39,      13.88,     45.81,          1.37
        -13,          5,    7,         -7.62,          3.30,       1.42,      14.25,     47.04,          1.34
        -13,          6,    1,         -9.70,          3.30,       1.21,      12.11,     39.97,          3.04
        -13,          6,    2,         -8.66,          3.30,       1.28,      12.81,     42.29,          2.33
        -13,          6,    3,         -8.00,          3.30,       1.34,      13.38,     44.15,          2.05
        -13,          6,    4,         -7.61,          3.30,       1.38,      13.86,     45.72,          1.87
        -13,          6,    5,         -7.23,          3.30,       1.43,      14.31,     47.22,          1.76
        -13,          6,    6,         -6.93,          3.30,       1.47,      14.71,     48.52,          1.68
        -13,          6,    7,         -6.70,          3.30,       1.51,      15.12,     49.89,          1.59
        -13,          7,    1,         -8.55,          3.30,       1.29,      12.87,     42.48,          3.30
        -13,          7,    2,         -7.57,          3.30,       1.36,      13.63,     44.98,          2.60
        -13,          7,    3,         -6.96,          3.30,       1.43,      14.24,     46.97,          2.31
        -13,          7,    4,         -6.54,          3.30,       1.48,      14.80,     48.84,          2.09
        -13,          7,    5,         -6.21,          3.30,       1.52,      15.24,     50.27,          1.99
        -13,          7,    6,         -5.97,          3.30,       1.57,      15.67,     51.68,          1.88
        -13,          7,    7,         -5.78,          3.30,       1.61,      16.08,     53.08,          1.78
        -12,          1,    1,        -20.08,          3.30,       0.93,       9.31,     30.71,          0.57
        -12,          1,    2,        -18.13,          3.30,       0.97,       9.69,     31.99,          0.51
        -12,          1,    3,        -16.81,          3.30,       1.00,      10.07,     33.23,          0.49
        -12,          1,    4,        -15.69,          3.30,       1.04,      10.42,     34.39,          0.50
        -12,          1,    5,        -14.90,          3.30,       1.07,      10.72,     35.37,          0.51
        -12,          1,    6,        -14.06,          3.30,       1.11,      11.14,     36.74,          0.51
        -12,          1,    7,        -13.58,          3.30,       1.14,      11.42,     37.68,          0.50
        -12,          2,    1,        -17.63,          3.30,       0.97,       9.67,     31.90,          1.09
        -12,          2,    2,        -16.06,          3.30,       1.01,      10.09,     33.30,          0.83
        -12,          2,    3,        -14.69,          3.30,       1.05,      10.51,     34.68,          0.78
        -12,          2,    4,        -13.68,          3.30,       1.09,      10.91,     35.99,          0.76
        -12,          2,    5,        -12.99,          3.30,       1.13,      11.31,     37.33,          0.72
        -12,          2,    6,        -12.32,          3.30,       1.17,      11.69,     38.59,          0.71
        -12,          2,    7,        -11.85,          3.30,       1.20,      12.00,     39.60,          0.70
        -12,          3,    1,        -14.68,          3.30,       1.02,      10.21,     33.68,          1.67
        -12,          3,    2,        -13.31,          3.30,       1.07,      10.69,     35.30,          1.28
        -12,          3,    3,        -12.28,          3.30,       1.12,      11.23,     37.05,          1.09
        -12,          3,    4,        -11.48,          3.30,       1.17,      11.67,     38.51,          1.03
        -12,          3,    5,        -10.96,          3.30,       1.21,      12.05,     39.78,          0.98
        -12,          3,    6,        -10.46,          3.30,       1.24,      12.43,     41.03,          0.96
        -12,          3,    7,        -10.02,          3.30,       1.28,      12.81,     42.27,          0.94
        -12,          4,    1,        -12.68,          3.30,       1.08,      10.83,     35.74,          1.89
        -12,          4,    2,        -11.43,          3.30,       1.14,      11.39,     37.59,          1.53
        -12,          4,    3,        -10.54,          3.30,       1.19,      11.92,     39.33,          1.37
        -12,          4,    4,         -9.95,          3.30,       1.24,      12.38,     40.85,          1.27
        -12,          4,    5,         -9.42,          3.30,       1.28,      12.80,     42.24,          1.22
        -12,          4,    6,         -8.95,          3.30,       1.32,      13.18,     43.50,          1.20
        -12,          4,    7,         -8.65,          3.30,       1.36,      13.57,     44.77,          1.15
        -12,          5,    1,        -10.60,          3.30,       1.17,      11.68,     38.54,          2.27
        -12,          5,    2,         -9.51,          3.30,       1.23,      12.31,     40.61,          1.89
        -12,          5,    3,         -8.71,          3.30,       1.29,      12.87,     42.46,          1.74
        -12,          5,    4,         -8.23,          3.30,       1.33,      13.34,     44.04,          1.61
        -12,          5,    5,         -7.75,          3.30,       1.38,      13.76,     45.41,          1.57
        -12,          5,    6,         -7.41,          3.30,       1.42,      14.16,     46.71,          1.51
        -12,          5,    7,         -7.13,          3.30,       1.46,      14.59,     48.13,          1.44
        -12,          6,    1,         -9.19,          3.30,       1.24,      12.39,     40.86,          3.26
        -12,          6,    2,         -8.19,          3.30,       1.31,      13.11,     43.26,          2.49
        -12,          6,    3,         -7.54,          3.30,       1.37,      13.68,     45.15,          2.21
        -12,          6,    4,         -7.06,          3.30,       1.42,      14.18,     46.80,          2.05
