[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -18,          5,    6,         -9.95,          3.30,       1.28,      12.78,     42.16,          1.01
        -18,          5,    7,         -9.65,          3.30,       1.31,      13.14,     43.36,          0.97
        -18,          6,    1,        -11.83,          3.30,       1.12,      11.16,     36.84,          2.10
        -18,          6,    2,        -10.76,          3.30,       1.17,      11.74,     38.72,          1.68
        -18,          6,    3,        -10.23,          3.30,       1.22,      12.20,     40.27,          1.45
        -18,          6,    4,         -9.70,          3.30,       1.26,      12.62,     41.64,          1.35
        -18,          6,    5,         -9.37,          3.30,       1.30,      13.02,     42.95,          1.25
        -18,          6,    6,         -9.04,          3.30,       1.34,      13.38,     44.15,          1.19
        -18,          6,    7,         -8.80,          3.30,       1.37,      13.70,     45.21,          1.15
        -18,          7,    1,        -10.75,          3.30,       1.17,      11.69,     38.58,          2.37
        -18,          7,    2,         -9.79,          3.30,       1.23,      12.30,     40.59,          1.89
        -18,          7,    3,         -9.21,          3.30,       1.28,      12.84,     42.36,          1.63
        -18,          7,    4,         -8.76,          3.30,       1.33,      13.32,     43.96,          1.49
        -18,          7,    5,         -8.41,          3.30,       1.37,      13.73,     45.31,          1.40
        -18,          7,    6,         -8.16,          3.30,       1.41,      14.09,     46.49,          1.33
        -18,          7,    7,         -7.90,          3.30,       1.45,      14.45,     47.68,          1.28
        -17,          1,    1,        -22.11,          3.30,       0.90,       8.96,     29.57,          0.41
        -17,          1,    2,        -20.01,          3.30,       0.93,       9.33,     30.81,          0.36
        -17,          1,    3,        -18.66,          3.30,       0.97,       9.71,     32.05,          0.34
        -17,          1,    4,        -17.60,          3.30,       1.00,      10.01,     33.01,          0.35
        -17,          1,    5,        -16.67,          3.30,       1.03,      10.30,     33.99,          0.36
        -17,          1,    6,        -15.86,          3.30,       1.06,      10.62,     35.05,          0.37
        -17,          1,    7,        -15.37,          3.30,       1.10,      10.91,     36.01,          0.37
        -17,          2,    1,        -19.58,          3.30,       0.92,       9.25,     30.51,          0.85
        -17,          2,    2,        -18.06,          3.30,       0.96,       9.67,     31.92,          0.58
        -17,          2,    3,        -16.66,          3.30,       1.00,      10.01,     33.05,          0.56
        -17,          2,    4,        -15.72,          3.30,       1.04,      10.35,     34.16,          0.54
        -17,          2,    5,        -14.92,          3.30,       1.07,      10.71,     35.33,          0.53
        -17,          2,    6,        -14.20,          3.30,       1.10,      11.05,     36.46,          0.52
        -17,          2,    7,        -13.69,          3.30,       1.14,      11.39,     37.59,          0.51
        -17,          3,    1,        -16.80,          3.30,       0.97,       9.71,     32.02,          1.14
        -17,          3,    2,        -15.38,          3.30,       1.01,      10.14,     33.46,          0.88
        -17,          3,    3,        -14.27,          3.30,       1.05,      10.53,     34.75,          0.82
        -17,          3,    4,        -13.47,          3.30,       1.09,      10.94,     36.10,          0.76
        -17,          3,    5,        -12.86,          3.30,       1.13,      11.30,     37.28,          0.73
        -17,          3,    6,        -12.42,          3.30,       1.16,      11.63,     38.37,          0.70
        -17,          3,    7,        -11.85,          3.30,       1.20,      11.97,     39.50,          0.70
        -17,          4,    1,        -14.83,          3.30,       1.02,      10.15,     33.48,          1.44
        -17,          4,    2,        -13.56,          3.30,       1.06,      10.60,     34.98,          1.17
        -17,          4,    3,        -12.70,          3.30,       1.11,      11.07,     36.52,          1.01
        -17,          4,    4,        -12.00,          3.30,       1.15,      11.48,     37.89,          0.94
        -17,          4,    5,        -11.41,          3.30,       1.18,      11.86,     39.15,          0.91
        -17,          4,    6,        -10.98,          3.30,       1.22,      12.19,     40.23,          0.88
        -17,          4,    7,        -10.58,          3.30,       1.25,      12.53,     41.34,          0.86
        -17,          5,    1,        -12.73,          3.30,       1.07,      10.76,     35.51,          1.78
        -17,          5,    2,        -11.65,          3.30,       1.14,      11.34,     37.41,          1.40
        -17,          5,    3,        -10.85,          3.30,       1.18,      11.84,     39.06,          1.26
        -17,          5,    4,        -10.38,          3.30,       1.22,      12.21,     40.30,          1.18
        -17,          5,    5,         -9.93,          3.30,       1.26,      12.63,     41.68,          1.11
        -17,          5,    6,         -9.61,          3.30,       1.30,      12.97,     42.80,          1.06
        -17,          5,    7,         -9.29,          3.30,       1.33,      13.30,     43.88,          1.04
        -17,          6,    1,        -11.42,          3.30,       1.13,      11.34,     37.43,          2.22
        -17,          6,    2,        -10.45,          3.30,       1.19,      11.89,     39.24,          1.78
        -17,          6,    3,         -9.77,          3.30,       1.24,      12.42,     40.98,          1.55
        -17,          6,    4,         -9.33,          3.30,       1.29,      12.87,     42.47,          1.41
        -17,          6,    5,         -8.92,          3.30,       1.33,      13.26,     43.75,          1.34
        -17,          6,    6,         -8.60,          3.30,       1.36,      13.62,     44.93,          1.28
        -17,          6,    7,         -8.45,          3.30,       1.40,      13.97,     46.11,          1.20
        -17,          7,    1,        -10.33,          3.30,       1.19,      11.90,     39.26,          2.48
        -17,          7,    2,         -9.38,          3.30,       1.25,      12.52,     41.32,          1.99
        -17,          7,    3,         -8.74,          3.30,       1.31,      13.12,     43.31,          1.72
        -17,          7,    4,         -8.32,          3.30,       1.36,      13.58,     44.79,          1.59
        -17,          7,    5,         -8.02,          3.30,       1.40,      13.97,     46.10,          1.49
        -17,          7,    6,         -7.70,          3.30,       1.44,      14.38,     47.48,          1.42
        -17,          7,    7,         -7.50,          3.30,       1.48,      14.78,     48.76,          1.34
        -16,          1,    1,        -21.56,          3.30,       0.90,       9.01,     29.75,          0.47
        -16,          1,    2,        -19.73,          3.30,       0.94,       9.38,     30.94,          0.40
        -16,          1,    3,        -18.48,          3.30,       0.97,       9.76,     32.20,          0.36
        -16,          1,    4,        -17.29,          3.30,       1.01,      10.05,     33.18,          0.38
        -16,          1,    5,        -16.32,          3.30,       1.04,      10.40,     34.31,          0.39
        -16,          1,    6,        -15.65,          3.30,       1.07,      10.70,     35.30,          0.39
        -16,          1,    7,        -14.98,          3.30,       1.10,      11.01,     36.32,          0.39
        -16,          2,    1,        -19.21,          3.30,       0.93,       9.29,     30.64,          1.01
        -16,          2,    2,        -17.72,          3.30,       0.97,       9.70,     32.01,          0.66
        -16,          2,    3,        -16.33,          3.30,       1.01,      10.11,     33.35,          0.60
        -16,          2,    4,        -15.39,          3.30,       1.05,      10.44,     34.44,          0.58
        -16,          2,    5,        -14.59,          3.30,       1.08,      10.82,     35.69,          0.56
        -16,          2,    6,        -13.83,          3.30,       1.12,      11.20,     36.95,          0.55
        -16,          2,    7,        -13.30,          3.30,       1.15,      11.49,     37.91,          0.55
        -16,          3,    1,        -16.43,          3.30,       0.98,       9.78,     32.29,          1.20
        -16,          3,    2,        -15.03,          3.30,       1.02,      10.23,     33.75,          0.94
        -16,          3,    3,        -13.88,          3.30,       1.06,      10.65,     35.16,          0.86
        -16,          3,    4,        -13.12,          3.30,       1.11,      11.04,     36.45,          0.80
        -16,          3,    5,        -12.55,          3.30,       1.15,      11.46,     37.83,          0.75
        -16,          3,    6,        -12.06,          3.30,       1.18,      11.77,     38.82,          0.74
        -16,          3,    7,        -11.54,          3.30,       1.21,      12.10,     39.94,          0.73
        -16,          4,    1,        -14.40,          3.30,       1.03,      10.24,     33.79,          1.59
        -16,          4,    2,        -13.20,          3.30,       1.07,      10.73,     35.42,          1.22
        -16,          4,    3,        -12.26,          3.30,       1.12,      11.22,     37.03,          1.08
        -16,          4,    4,        -11.50,          3.30,       1.16,      11.61,     38.33,          1.04
        -16,          4,    5,        -11.02,          3.30,       1.20,      12.00,     39.60,          0.98
        -16,          4,    6,        -10.63,          3.30,       1.23,      12.34,     40.71,          0.94
        -16,          4,    7,        -10.34,          3.30,       1.27,      12.71,     41.93,          0.89
        -16,          5,    1,        -12.31,          3.30,       1.09,      10.89,     35.92,          1.97
        -16,          5,    2,        -11.24,          3.30,       1.15,      11.50,     37.94,          1.50
        -16,          5,    3,        -10.47,          3.30,       1.20,      12.00,     39.60,          1.34
        -16,          5,    4,         -9.96,          3.30,       1.24,      12.43,     41.01,          1.25
        -16,          5,    5,         -9.49,          3.30,       1.28,      12.84,     42.35,          1.20
        -16,          5,    6,         -9.18,          3.30,       1.32,      13.16,     43.42,          1.15
        -16,          5,    7,         -8.84,          3.30,       1.35,      13.51,     44.59,          1.12
        -16,          6,    1,        -11.06,          3.30,       1.15,      11.52,     38.01,          2.32
        -16,          6,    2,         -9.99,          3.30,       1.21,      12.10,     39.92,          1.90
        -16,          6,    3,         -9.33,          3.30,       1.26,      12.62,     41.65,          1.66
        -16,          6,    4,         -8.89,          3.30,       1.31,      13.07,     43.11,          1.52
        -16,          6,    5,         -8.56,          3.30,       1.35,      13.49,     44.52,          1.41
        -16,          6,    6,         -8.22,          3.30,       1.38,      13.83,     45.64,          1.37
        -16,          6,    7,         -7.96,          3.30,       1.42,      14.22,     46.91,          1.30
        -16,          7,    1,         -9.94,          3.30,       1.21,      12.10,     39.94,          2.71
        -16,          7,    2,         -9.02,          3.30,       1.28,      12.80,     42.24,          2.07
        -16,          7,    3,         -8.31,          3.30,       1.33,      13.33,     43.98,          1.90
        -16,          7,    4,         -7.88,          3.30,       1.38,      13.81,     45.56,          1.74
        -16,          7,    5,         -7.60,          3.30,       1.43,      14.24,     46.98,          1.61
        -16,          7,    6,         -7.28,          3.30,       1.46,      14.66,     48.37,          1.54
        -16,          7,    7,         -7.05,          3.30,       1.51,      15.05,     49.64,          1.47
        -15,          1,    1,        -21.00,          3.30,       0.91,       9.10,     30.03,          0.50
        -15,          1,    2,        -19.17,          3.30,       0.95,       9.48,     31.27,          0.43
        -15,          1,    3,        -17.84,          3.30,       0.99,       9.84,     32.46,          0.41
        -15,          1,    4,        -16.78,          3.30,       1.02,      10.19,     33.61,          0.41
        -15,          1,    5,        -15.94,          3.30,       1.05,      10.49,     34.61,          0.41
        -15,          1,    6,        -15.14,          3.30,       1.08,      10.80,     35.61,          0.43
        -15,          1,    7,        -14.56,          3.30,       1.11,      11.15,     36.79,          0.42
        -15,          2,    1,        -18.69,          3.30,       0.94,       9.44,     31.16,          0.91
        -15,          2,    2,        -17.16,          3.30,       0.98,       9.82,     32.39,          0.71
        -15,          2,    3,        -15.74,          3.30,       1.02,      10.23,     33.75,          0.66
        -15,          2,    4,        -14.87,          3.30,       1.06,      10.56,     34.86,          0.63
        -15,          2,    5,        -13.97,          3.30,       1.10,      10.97,     36.20,          0.61
        -15,          2,    6,        -13.35,          3.30,       1.13,      11.32,     37.36,          0.60
        -15,          2,    7,        -12.86,          3.30,       1.17,      11.66,     38.46,          0.59
        -15,          3,    1,        -15.80,          3.30,       0.99,       9.95,     32.82,          1.30
        -15,          3,    2,        -14.45,          3.30,       1.04,      10.36,     34.17,          1.06
        -15,          3,    3,        -13.37,          3.30,       1.08,      10.83,     35.74,          0.93
        -15,          3,    4,        -12.59,          3.30,       1.13,      11.26,     37.15,          0.87
        -15,          3,    5,        -12.00,          3.30,       1.16,      11.60,     38.27,          0.84
        -15,          3,    6,        -11.39,          3.30,       1.20,      11.98,     39.54,          0.83
        -15,          3,    7,        -11.04,          3.30,       1.23,      12.30,     40.60,          0.80
        -15,          4,    1,        -13.86,          3.30,       1.04,      10.42,     34.38,          1.66
        -15,          4,    2,        -12.50,          3.30,       1.09,      10.94,     36.07,          1.35
        -15,          4,    3,        -11.66,          3.30,       1.14,      11.45,     37.77,          1.16
        -15,          4,    4,        -11.03,          3.30,       1.19,      11.88,     39.18,          1.09
        -15,          4,    5,        -10.48,          3.30,       1.23,      12.25,     40.43,          1.05
        -15,          4,    6,        -10.14,          3.30,       1.26,      12.63,     41.68,          0.99
        -15,          4,    7,         -9.78,          3.30,       1.30,      13.00,     42.89,          0.96
        -15,          5,    1,        -11.74,          3.30,       1.12,      11.18,     36.88,          1.93
        -15,          5,    2,        -10.72,          3.30,       1.17,      11.75,     38.77,          1.58
        -15,          5,    3,         -9.90,          3.30,       1.22,      12.24,     40.38,          1.47
        -15,          5,    4,         -9.37,          3.30,       1.27,      12.73,     42.01,          1.35
        -15,          5,    5,         -8.96,          3.30,       1.31,      13.09,     43.19,          1.30
        -15,          5,    6,         -8.68,          3.30,       1.35,      13.48,     44.49,          1.23
        -15,          5,    7,         -8.38,          3.30,       1.38,      13.84,     45.66,          1.19
        -15,          6,    1,        -10.37,          3.30,       1.18,      11.76,     38.80,          2.67
        -15,          6,    2,         -9.44,          3.30,       1.24,      12.40,     40.93,          2.04
        -15,          6,    3,         -8.71,          3.30,       1.30,      12.99,     42.86,          1.80
        -15,          6,    4,         -8.34,          3.30,       1.34,      13.41,     44.26,          1.64
        -15,          6,    5,         -7.93,          3.30,       1.38,      13.84,     45.66,          1.56
        -15,          6,    6,         -7.61,          3.30,       1.42,      14.21,     46.89,          1.51
        -15,          6,    7,         -7.40,          3.30,       1.46,      14.61,     48.21,          1.41
        -15,          7,    1,         -9.32,          3.30,       1.24,      12.40,     40.92,          3.06
        -15,          7,    2,         -8.32,          3.30,       1.32,      13.14,     43.37,          2.35
        -15,          7,    3,         -7.75,          3.30,       1.37,      13.72,     45.26,          2.06
        -15,          7,    4,         -7.31,          3.30,       1.42,      14.24,     46.98,          1.88
        -15,          7,    5,         -6.96,          3.30,       1.47,      14.71,     48.54,          1.76
        -15,          7,    6,         -6.74,          3.30,       1.51,      15.11,     49.85,          1.66
        -15,          7,    7,         -6.51,          3.30,       1.55,      15.48,     51.06,          1.60
        -14,          1,    1,        -20.77,          3.30,       0.92,       9.14,     30.17,          0.52
        -14,          1,    2,        -19.05,          3.30,       0.95,       9.54,     31.47,          0.43
        -14,          1,    3,        -17.58,          3.30,       0.99,       9.92,     32.74,          0.42
        -14,          1,    4,        -16.46,          3.30,       1.03,      10.23,     33.77,          0.43
        -14,          1,    5,        -15.59,          3.30,       1.06,      10.56,     34.84,          0.44
        -14,          1,    6,        -14.83,          3.30,       1.09,      10.88,     35.91,          0.45
        -14,          1,    7,        -14.24,          3.30,       1.12,      11.24,     37.07,          0.44
        -14,          2,    1,        -18.23,          3.30,       0.95,       9.50,     31.36,          1.03
        -14,          2,    2,        -16.77,          3.30,       0.99,       9.91,     32.72,          0.75
        -14,          2,    3,        -15.51,          3.30,       1.03,      10.28,     33.94,          0.70
        -14,          2,    4,        -14.57,          3.30,       1.07,      10.69,     35.27,          0.65
        -14,          2,    5,        -13.68,          3.30,       1.11,      11.09,     36.59,          0.64
        -14,          2,    6,        -13.10,          3.30,       1.14,      11.44,     37.74,          0.63
        -14,          2,    7,        -12.52,          3.30,       1.18,      11.77,     38.83,          0.63
        -14,          3,    1,        -15.52,          3.30,       1.00,       9.99,     32.95,          1.59
        -14,          3,    2,        -14.12,          3.30,       1.05,      10.48,     34.59,          1.14
        -14,          3,    3,        -13.04,          3.30,       1.09,      10.94,     36.08,          1.01
        -14,          3,    4,        -12.33,          3.30,       1.14,      11.36,     37.50,          0.93
        -14,          3,    5,        -11.62,          3.30,       1.18,      11.77,     38.84,          0.90
        -14,          3,    6,        -11.06,          3.30,       1.21,      12.11,     39.95,          0.89
        -14,          3,    7,        -10.67,          3.30,       1.24,      12.44,     41.05,          0.87
        -14,          4,    1,        -13.49,          3.30,       1.05,      10.54,     34.78,          1.74
        -14,          4,    2,        -12.26,          3.30,       1.11,      11.10,     36.63,          1.34
        -14,          4,    3,        -11.36,          3.30,       1.16,      11.57,     38.16,          1.23
        -14,          4,    4,        -10.65,          3.30,       1.20,      12.01,     39.63,          1.16
        -14,          4,    5,        -10.17,          3.30,       1.24,      12.40,     40.93,          1.10
        -14,          4,    6,         -9.72,          3.30,       1.28,      12.77,     42.14,          1.07
        -14,          4,    7,         -9.41,          3.30,       1.32,      13.15,     43.39,          1.02
        -14,          5,    1,        -11.35,          3.30,       1.13,      11.36,     37.48,          1.99
        -14,          5,    2,        -10.26,          3.30,       1.19,      11.93,     39.36,          1.69
        -14,          5,    3,         -9.48,          3.30,       1.24,      12.43,     41.03,          1.56
        -14,          5,    4,         -9.02,          3.30,       1.29,      12.91,     42.60,          1.42
        -14,          5,    5,         -8.62,          3.30,       1.33,      13.32,     43.96,          1.35
        -14,          5,    6,         -8.27,          3.30,       1.37,      13.69,     45.16,          1.31
        -14,          5,    7,         -8.00,          3.30,       1.41,      14.06,     46.38,          1.26
        -14,          6,    1,        -10.07,          3.30,       1.20,      11.98,     39.53,          2.68
        -14,          6,    2,         -9.08,          3.30,       1.26,      12.60,     41.59,          2.15
        -14,          6,    3,         -8.41,          3.30,       1.32,      13.16,     43.43,          1.90
        -14,          6,    4,         -7.96,          3.30,       1.36,      13.64,     45.02,          1.75
        -14,          6,    5,         -7.59,          3.30,       1.40,      14.03,     46.30,          1.67
        -14,          6,    6,         -7.29,          3.30,       1.45,      14.50,     47.83,          1.56
        -14,          6,    7,         -7.04,          3.30,       1.48,      14.87,     49.05,          1.50
        -14,          7,    1,         -8.92,          3.30,       1.26,      12.65,     41.72,          3.15
        -14,          7,    2,         -7.94,          3.30,       1.34,      13.39,     44.18,          2.46
        -14,          7,    3,         -7.38,          3.30,       1.40,      13.98,     46.14,          2.15
        -14,          7,    4,         -6.96,          3.30,       1.45,      14.53,     47.92,          1.96
        -14,          7,    5,         -6.58,          3.30,       1.50,      14.97,     49.40,          1.87
        -14,          7,    6,         -6.33,          3.30,       1.54,      15.35,     50.66,          1.79
        -14,          7,    7,         -6.13,          3.30,       1.58,      15.78,     52.07,          1.69
        -13,          1,    1,        -20.34,          3.30,       0.92,       9.22,     30.45,          0.55
        -13,          1,    2,        -18.63,          3.30,       0.96,       9.64,     31.82,          0.45
        -13,          1,    3,        -17.15,          3.30,       1.00,      10.01,     33.03,          0.45
        -13,          1,    4,        -16.04,          3.30,       1.03,      10.35,     34.14,          0.46
        -13,          1,    5,        -15.05,          3.30,       1.07,      10.66,     35.17,          0.49
        -13,          1,    6,        -14.41,          3.30,       1.10,      11.01,     36.33,          0.48
        -13,          1,    7,        -13.89,          3.30,       1.14,      11.36,     37.48,          0.47
        -13,          2,    1,        -17.84,          3.30,       0.96,       9.57,     31.59,          1.10
        -13,          2,    2,        -16.33,          3.30,       1.00,      10.00,     33.02,          0.79
        -13,          2,    3,        -15.00,          3.30,       1.04,      10.43,     34.41,          0.73
        -13,          2,    4,        -13.96,          3.30,       1.08,      10.82,     35.70,          0.72
        -13,          2,    5,        -13.25,          3.30,       1.12,      11.23,     37.05,          0.68
        -13,          2,    6,        -12.71,          3.30,       1.16,      11.59,     38.24,          0.66
        -13,          2,    7,        -11.98,          3.30,       1.19,      11.92,     39.32,          0.69
        -13,          3,    1,        -14.94,          3.30,       1.02,      10.15,     33.49,          1.54
        -13,          3,    2,        -13.64,          3.30,       1.06,      10.63,     35.08,          1.18
        -13,          3,    3,        -12.64,          3.30,       1.11,      11.13,     36.72,          1.03
        -13,          3,    4,        -11.78,          3.30,       1.16,      11.56,     38.15,          0.99
        -13,          3,    5,        -11.13,          3.30,       1.19,      11.94,     39.39,          0.97
        -13,          3,    6,        -10.60,          3.30,       1.23,      12.28,     40.53,          0.95
        -13,          3,    7,        -10.30,          3.30,       1.26,      12.65,     41.72,          0.91
        -13,          4,    1,        -12.93,          3.30,       1.07,      10.69,     35.27,          1.90
        -13,          4,    2,        -11.77,          3.30,       1.13,      11.28,     37.22,          1.43
        -13,          4,    3,        -10.84,          3.30,       1.18,      11.76,     38.80,          1.33
        -13,          4,    4,        -10.27,          3.30,       1.22,      12.20,     40.26,          1.22
        -13,          4,    5,         -9.70,          3.30,       1.26,      12.65,     41.73,          1.17
        -13,          4,    6,         -9.31,          3.30,       1.30,      13.02,     42.97,          1.13
        -13,          4,    7,         -8.85,          3.30,       1.34,      13.40,     44.22,          1.12
        -13,          5,    1,        -10.85,          3.30,       1.15,      11.54,     38.08,          2.19
        -13,          5,    2,         -9.84,          3.30,       1.21,      12.14,     40.06,          1.81
        -13,          5,    3,         -8.98,          3.30,       1.27,      12.70,     41.89,          1.67
        -13,          5,    4,         -8.51,          3.30,       1.32,      13.16,     43.43,          1.55
        -13,          5,    5,         -8.09,          3.30,       1.36,      13.58,     44.82,          1.48
        -13,          5,    6,         -7.73,          3.30,       1.40,      13.96,     46.06,          1.44
        -13,          5,    7,         -7.48,          3.30,       1.44,      14.38,     47.44,          1.36
        -13,          6,    1,         -9.43,          3.30,       1.22,      12.20,     40.26,          3.18
        -13,          6,    2,         -8.56,          3.30,       1.29,      12.92,     42.61,          2.35
        -13,          6,    3,         -7.86,          3.30,       1.35,      13.48,     44.48,          2.10
        -13,          6,    4,         -7.34,          3.30,       1.40,      13.96,     46.06,          1.97
        -13,          6,    5,         -7.03,          3.30,       1.44,      14.42,     47.56,          1.82
        -13,          6,    6,         -6.73,          3.30,       1.48,      14.81,     48.86,          1.74
        -13,          6,    7,         -6.48,          3.30,       1.52,      15.20,     50.16,          1.67
        -13,          7,    1,         -8.38,          3.30,       1.30,      12.97,     42.80,          3.40
        -13,          7,    2,         -7.37,          3.30,       1.37,      13.73,     45.29,          2.71
        -13,          7,    3,         -6.78,          3.30,       1.44,      14.35,     47.34,          2.38
        -13,          7,    4,         -6.30,          3.30,       1.49,      14.92,     49.21,          2.19
        -13,          7,    5,         -6.05,          3.30,       1.54,      15.36,     50.66,          2.05
        -13,          7,    6,         -5.82,          3.30,       1.58,      15.79,     52.10,          1.93
        -13,          7,    7,         -5.63,          3.30,       1.62,      16.22,     53.50,          1.83
        -12,          1,    1,        -19.74,          3.30,       0.93,       9.32,     30.76,          0.59
        -12,          1,    2,        -18.05,          3.30,       0.97,       9.72,     32.06,          0.51
        -12,          1,    3,        -16.77,          3.30,       1.01,      10.06,     33.20,          0.50
        -12,          1,    4,        -15.50,          3.30,       1.04,      10.43,     34.40,          0.52
        -12,          1,    5,        -14.78,          3.30,       1.08,      10.78,     35.56,          0.51
        -12,          1,    6,        -14.03,          3.30,       1.11,      11.18,     36.89,          0.50
        -12,          1,    7,        -13.47,          3.30,       1.15,      11.47,     37.84,          0.51
        -12,          2,    1,        -17.31,          3.30,       0.97,       9.69,     31.99,          1.23
        -12,          2,    2,        -15.79,          3.30,       1.01,      10.12,     33.40,          0.90
        -12,          2,    3,        -14.56,          3.30,       1.05,      10.53,     34.75,          0.82
        -12,          2,    4,        -13.56,          3.30,       1.09,      10.95,     36.11,          0.78
        -12,          2,    5,        -12.82,          3.30,       1.13,      11.35,     37.46,          0.75
        -12,          2,    6,        -12.16,          3.30,       1.17,      11.71,     38.65,          0.74
        -12,          2,    7,        -11.61,          3.30,       1.20,      12.04,     39.72,          0.75
        -12,          3,    1,        -14.50,          3.30,       1.03,      10.25,     33.82,          1.77
        -12,          3,    2,        -13.23,          3.30,       1.08,      10.73,     35.41,          1.32
        -12,          3,    3,        -12.14,          3.30,       1.13,      11.29,     37.26,          1.12
        -12,          3,    4,        -11.33,          3.30,       1.17,      11.73,     38.70,          1.07
        -12,          3,    5,        -10.73,          3.30,       1.21,      12.11,     39.97,          1.04
        -12,          3,    6,        -10.29,          3.30,       1.25,      12.49,     41.22,          1.00
        -12,          3,    7,         -9.79,          3.30,       1.29,      12.87,     42.46,          0.99
        -12,          4,    1,        -12.46,          3.30,       1.09,      10.84,     35.78,          2.03
        -12,          4,    2,        -11.31,          3.30,       1.15,      11.46,     37.81,          1.54
        -12,          4,    3,        -10.39,          3.30,       1.20,      11.96,     39.45,          1.41
        -12,          4,    4,         -9.78,          3.30,       1.24,      12.43,     41.01,          1.31
        -12,          4,    5,         -9.22,          3.30,       1.28,      12.85,     42.40,          1.27
        -12,          4,    6,         -8.80,          3.30,       1.33,      13.26,     43.75,          1.23
        -12,          4,    7,         -8.46,          3.30,       1.37,      13.65,     45.03,          1.18
        -12,          5,    1,        -10.40,          3.30,       1.17,      11.74,     38.72,          2.38
        -12,          5,    2,         -9.39,          3.30,       1.24,      12.38,     40.83,          1.94
        -12,          5,    3,         -8.57,          3.30,       1.30,      12.97,     42.79,          1.76
        -12,          5,    4,         -8.03,          3.30,       1.34,      13.46,     44.40,          1.65
        -12,          5,    5,         -7.62,          3.30,       1.39,      13.85,     45.69,          1.60
        -12,          5,    6,         -7.25,          3.30,       1.43,      14.30,     47.18,          1.53
        -12,          5,    7,         -6.92,          3.30,       1.47,      14.69,     48.47,          1.50
        -12,          6,    1,         -9.09,          3.30,       1.25,      12.47,     41.16,          3.37
        -12,          6,    2,         -8.04,          3.30,       1.32,      13.21,     43.60,          2.57
        -12,          6,    3,         -7.37,          3.30,       1.38,      13.79,     45.49,          2.29
        -12,          6,    4,         -6.86,          3.30,       1.43,      14.30,     47.19,          2.13
