[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -17,          7,    5,         -8.02,          3.30,       1.40,      13.96,     46.07,          1.51
        -17,          7,    6,         -7.73,          3.30,       1.44,      14.39,     47.49,          1.42
        -17,          7,    7,         -7.53,          3.30,       1.48,      14.76,     48.69,          1.35
        -16,          1,    1,        -21.65,          3.30,       0.90,       9.02,     29.78,          0.43
        -16,          1,    2,        -19.91,          3.30,       0.94,       9.41,     31.05,          0.36
        -16,          1,    3,        -18.42,          3.30,       0.97,       9.73,     32.10,          0.37
        -16,          1,    4,        -17.31,          3.30,       1.01,      10.07,     33.24,          0.37
        -16,          1,    5,        -16.39,          3.30,       1.04,      10.38,     34.26,          0.38
        -16,          1,    6,        -15.64,          3.30,       1.07,      10.65,     35.15,          0.39
        -16,          1,    7,        -14.95,          3.30,       1.10,      11.03,     36.41,          0.39
        -16,          2,    1,        -19.32,          3.30,       0.93,       9.29,     30.66,          0.93
        -16,          2,    2,        -17.58,          3.30,       0.97,       9.71,     32.04,          0.66
        -16,          2,    3,        -16.29,          3.30,       1.01,      10.09,     33.30,          0.60
        -16,          2,    4,        -15.35,          3.30,       1.04,      10.44,     34.44,          0.58
        -16,          2,    5,        -14.53,          3.30,       1.08,      10.78,     35.58,          0.57
        -16,          2,    6,        -13.89,          3.30,       1.12,      11.17,     36.86,          0.55
        -16,          2,    7,        -13.39,          3.30,       1.15,      11.50,     37.93,          0.54
        -16,          3,    1,        -16.47,          3.30,       0.98,       9.79,     32.30,          1.14
        -16,          3,    2,        -14.98,          3.30,       1.02,      10.23,     33.77,          0.92
        -16,          3,    3,        -13.90,          3.30,       1.06,      10.64,     35.10,          0.85
        -16,          3,    4,        -13.12,          3.30,       1.10,      11.06,     36.48,          0.79
        -16,          3,    5,        -12.52,          3.30,       1.14,      11.41,     37.64,          0.76
        -16,          3,    6,        -11.98,          3.30,       1.18,      11.77,     38.85,          0.74
        -16,          3,    7,        -11.56,          3.30,       1.21,      12.09,     39.89,          0.73
        -16,          4,    1,        -14.37,          3.30,       1.02,      10.25,     33.83,          1.54
        -16,          4,    2,        -13.23,          3.30,       1.07,      10.73,     35.43,          1.19
        -16,          4,    3,        -12.23,          3.30,       1.12,      11.23,     37.05,          1.07
        -16,          4,    4,        -11.66,          3.30,       1.17,      11.64,     38.41,          0.98
        -16,          4,    5,        -11.04,          3.30,       1.20,      12.00,     39.59,          0.97
        -16,          4,    6,        -10.61,          3.30,       1.24,      12.35,     40.76,          0.93
        -16,          4,    7,        -10.27,          3.30,       1.27,      12.73,     42.00,          0.89
        -16,          5,    1,        -12.36,          3.30,       1.09,      10.87,     35.86,          1.94
        -16,          5,    2,        -11.25,          3.30,       1.15,      11.52,     38.02,          1.46
        -16,          5,    3,        -10.55,          3.30,       1.20,      11.97,     39.50,          1.33
        -16,          5,    4,         -9.96,          3.30,       1.24,      12.40,     40.93,          1.25
        -16,          5,    5,         -9.53,          3.30,       1.28,      12.80,     42.25,          1.19
        -16,          5,    6,         -9.17,          3.30,       1.32,      13.21,     43.59,          1.13
        -16,          5,    7,         -8.89,          3.30,       1.35,      13.52,     44.61,          1.10
        -16,          6,    1,        -11.02,          3.30,       1.15,      11.52,     38.01,          2.36
        -16,          6,    2,        -10.03,          3.30,       1.21,      12.08,     39.88,          1.90
        -16,          6,    3,         -9.41,          3.30,       1.26,      12.62,     41.63,          1.64
        -16,          6,    4,         -8.88,          3.30,       1.31,      13.07,     43.12,          1.53
        -16,          6,    5,         -8.51,          3.30,       1.35,      13.48,     44.50,          1.43
        -16,          6,    6,         -8.24,          3.30,       1.39,      13.85,     45.69,          1.36
        -16,          6,    7,         -7.95,          3.30,       1.42,      14.25,     47.01,          1.30
        -16,          7,    1,         -9.95,          3.30,       1.21,      12.07,     39.83,          2.71
        -16,          7,    2,         -8.97,          3.30,       1.28,      12.80,     42.24,          2.06
        -16,          7,    3,         -8.34,          3.30,       1.34,      13.36,     44.09,          1.83
        -16,          7,    4,         -7.92,          3.30,       1.38,      13.81,     45.55,          1.71
        -16,          7,    5,         -7.56,          3.30,       1.43,      14.27,     47.08,          1.60
        -16,          7,    6,         -7.34,          3.30,       1.47,      14.67,     48.41,          1.50
        -16,          7,    7,         -7.08,          3.30,       1.51,      15.05,     49.67,          1.44
        -15,          1,    1,        -21.24,          3.30,       0.91,       9.11,     30.06,          0.48
        -15,          1,    2,        -19.32,          3.30,       0.95,       9.47,     31.24,          0.42
        -15,          1,    3,        -17.84,          3.30,       0.98,       9.82,     32.42,          0.42
        -15,          1,    4,        -16.88,          3.30,       1.02,      10.18,     33.60,          0.40
        -15,          1,    5,        -15.92,          3.30,       1.05,      10.49,     34.62,          0.42
        -15,          1,    6,        -15.17,          3.30,       1.08,      10.77,     35.54,          0.43
        -15,          1,    7,        -14.52,          3.30,       1.12,      11.15,     36.79,          0.43
        -15,          2,    1,        -18.78,          3.30,       0.94,       9.41,     31.04,          0.97
        -15,          2,    2,        -17.14,          3.30,       0.98,       9.84,     32.49,          0.68
        -15,          2,    3,        -15.82,          3.30,       1.02,      10.21,     33.68,          0.65
        -15,          2,    4,        -14.78,          3.30,       1.06,      10.57,     34.89,          0.64
        -15,          2,    5,        -14.07,          3.30,       1.09,      10.98,     36.24,          0.60
        -15,          2,    6,        -13.38,          3.30,       1.13,      11.32,     37.35,          0.60
        -15,          2,    7,        -12.86,          3.30,       1.16,      11.65,     38.45,          0.59
        -15,          3,    1,        -15.89,          3.30,       0.99,       9.92,     32.75,          1.34
        -15,          3,    2,        -14.42,          3.30,       1.04,      10.36,     34.19,          1.08
        -15,          3,    3,        -13.32,          3.30,       1.08,      10.81,     35.67,          0.96
        -15,          3,    4,        -12.59,          3.30,       1.13,      11.27,     37.20,          0.86
        -15,          3,    5,        -12.02,          3.30,       1.16,      11.62,     38.35,          0.84
        -15,          3,    6,        -11.46,          3.30,       1.20,      11.95,     39.42,          0.83
        -15,          3,    7,        -11.08,          3.30,       1.23,      12.31,     40.62,          0.80
        -15,          4,    1,        -13.85,          3.30,       1.04,      10.39,     34.29,          1.69
        -15,          4,    2,        -12.67,          3.30,       1.09,      10.92,     36.04,          1.29
        -15,          4,    3,        -11.75,          3.30,       1.14,      11.45,     37.77,          1.13
        -15,          4,    4,        -11.04,          3.30,       1.19,      11.85,     39.12,          1.08
        -15,          4,    5,        -10.58,          3.30,       1.22,      12.24,     40.39,          1.03
        -15,          4,    6,        -10.12,          3.30,       1.26,      12.61,     41.61,          1.00
        -15,          4,    7,         -9.73,          3.30,       1.30,      12.97,     42.79,          0.97
        -15,          5,    1,        -11.78,          3.30,       1.12,      11.18,     36.88,          1.96
        -15,          5,    2,        -10.67,          3.30,       1.18,      11.75,     38.77,          1.63
        -15,          5,    3,         -9.93,          3.30,       1.23,      12.23,     40.35,          1.48
        -15,          5,    4,         -9.41,          3.30,       1.27,      12.71,     41.93,          1.36
        -15,          5,    5,         -8.95,          3.30,       1.31,      13.12,     43.28,          1.30
        -15,          5,    6,         -8.58,          3.30,       1.35,      13.48,     44.49,          1.26
        -15,          5,    7,         -8.32,          3.30,       1.38,      13.84,     45.66,          1.21
        -15,          6,    1,        -10.47,          3.30,       1.18,      11.76,     38.81,          2.56
        -15,          6,    2,         -9.45,          3.30,       1.24,      12.40,     40.91,          2.03
        -15,          6,    3,         -8.78,          3.30,       1.30,      12.96,     42.77,          1.78
        -15,          6,    4,         -8.28,          3.30,       1.34,      13.42,     44.28,          1.66
        -15,          6,    5,         -7.94,          3.30,       1.38,      13.83,     45.64,          1.56
        -15,          6,    6,         -7.64,          3.30,       1.42,      14.21,     46.88,          1.49
        -15,          6,    7,         -7.33,          3.30,       1.46,      14.65,     48.33,          1.42
        -15,          7,    1,         -9.36,          3.30,       1.24,      12.43,     41.02,          3.00
        -15,          7,    2,         -8.35,          3.30,       1.31,      13.14,     43.37,          2.36
        -15,          7,    3,         -7.69,          3.30,       1.37,      13.72,     45.27,          2.10
        -15,          7,    4,         -7.29,          3.30,       1.42,      14.20,     46.83,          1.93
        -15,          7,    5,         -6.94,          3.30,       1.47,      14.70,     48.50,          1.78
        -15,          7,    6,         -6.69,          3.30,       1.51,      15.13,     49.92,          1.68
        -15,          7,    7,         -6.49,          3.30,       1.55,      15.50,     51.13,          1.61
        -14,          1,    1,        -20.68,          3.30,       0.92,       9.12,     30.10,          0.56
        -14,          1,    2,        -19.05,          3.30,       0.95,       9.54,     31.48,          0.43
        -14,          1,    3,        -17.60,          3.30,       0.99,       9.91,     32.69,          0.42
        -14,          1,    4,        -16.37,          3.30,       1.02,      10.23,     33.77,          0.44
        -14,          1,    5,        -15.56,          3.30,       1.06,      10.56,     34.84,          0.44
        -14,          1,    6,        -14.81,          3.30,       1.09,      10.87,     35.87,          0.45
        -14,          1,    7,        -14.29,          3.30,       1.13,      11.23,     37.07,          0.44
        -14,          2,    1,        -18.33,          3.30,       0.95,       9.51,     31.38,          0.97
        -14,          2,    2,        -16.79,          3.30,       0.99,       9.91,     32.70,          0.74
        -14,          2,    3,        -15.46,          3.30,       1.03,      10.28,     33.93,          0.70
        -14,          2,    4,        -14.47,          3.30,       1.07,      10.67,     35.21,          0.67
        -14,          2,    5,        -13.68,          3.30,       1.10,      11.03,     36.38,          0.66
        -14,          2,    6,        -13.07,          3.30,       1.14,      11.42,     37.70,          0.63
        -14,          2,    7,        -12.50,          3.30,       1.17,      11.71,     38.66,          0.64
        -14,          3,    1,        -15.48,          3.30,       1.00,      10.01,     33.04,          1.41
        -14,          3,    2,        -14.09,          3.30,       1.05,      10.47,     34.55,          1.11
        -14,          3,    3,        -13.06,          3.30,       1.09,      10.92,     36.06,          0.98
        -14,          3,    4,        -12.24,          3.30,       1.14,      11.37,     37.52,          0.92
        -14,          3,    5,        -11.67,          3.30,       1.17,      11.73,     38.70,          0.89
        -14,          3,    6,        -11.15,          3.30,       1.21,      12.09,     39.90,          0.87
        -14,          3,    7,        -10.78,          3.30,       1.24,      12.45,     41.08,          0.83
        -14,          4,    1,        -13.46,          3.30,       1.05,      10.50,     34.64,          1.80
        -14,          4,    2,        -12.26,          3.30,       1.11,      11.09,     36.60,          1.33
        -14,          4,    3,        -11.40,          3.30,       1.16,      11.59,     38.23,          1.19
        -14,          4,    4,        -10.76,          3.30,       1.20,      12.01,     39.64,          1.12
        -14,          4,    5,        -10.22,          3.30,       1.24,      12.37,     40.82,          1.10
        -14,          4,    6,         -9.76,          3.30,       1.28,      12.80,     42.22,          1.05
        -14,          4,    7,         -9.44,          3.30,       1.31,      13.14,     43.36,          1.01
        -14,          5,    1,        -11.41,          3.30,       1.13,      11.30,     37.29,          2.07
        -14,          5,    2,        -10.30,          3.30,       1.19,      11.88,     39.20,          1.72
        -14,          5,    3,         -9.54,          3.30,       1.24,      12.43,     41.03,          1.53
        -14,          5,    4,         -8.99,          3.30,       1.29,      12.88,     42.48,          1.45
        -14,          5,    5,         -8.61,          3.30,       1.33,      13.30,     43.89,          1.36
        -14,          5,    6,         -8.23,          3.30,       1.37,      13.67,     45.12,          1.33
        -14,          5,    7,         -7.97,          3.30,       1.40,      14.00,     46.18,          1.29
        -14,          6,    1,        -10.05,          3.30,       1.19,      11.94,     39.39,          2.79
        -14,          6,    2,         -9.08,          3.30,       1.26,      12.60,     41.58,          2.15
        -14,          6,    3,         -8.36,          3.30,       1.32,      13.16,     43.44,          1.92
        -14,          6,    4,         -7.90,          3.30,       1.36,      13.62,     44.94,          1.78
        -14,          6,    5,         -7.53,          3.30,       1.40,      14.05,     46.35,          1.68
        -14,          6,    6,         -7.26,          3.30,       1.45,      14.47,     47.76,          1.58
        -14,          6,    7,         -7.03,          3.30,       1.49,      14.85,     48.99,          1.51
        -14,          7,    1,         -8.95,          3.30,       1.26,      12.65,     41.75,          3.12
        -14,          7,    2,         -7.99,          3.30,       1.34,      13.38,     44.15,          2.45
        -14,          7,    3,         -7.32,          3.30,       1.40,      13.97,     46.09,          2.20
        -14,          7,    4,         -6.89,          3.30,       1.45,      14.52,     47.89,          2.00
        -14,          7,    5,         -6.57,          3.30,       1.50,      14.97,     49.39,          1.88
        -14,          7,    6,         -6.33,          3.30,       1.54,      15.37,     50.71,          1.78
        -14,          7,    7,         -6.11,          3.30,       1.57,      15.75,     51.97,          1.71
        -13,          1,    1,        -20.26,          3.30,       0.92,       9.21,     30.40,          0.60
        -13,          1,    2,        -18.73,          3.30,       0.96,       9.61,     31.71,          0.47
        -13,          1,    3,        -17.21,          3.30,       1.00,      10.01,     33.01,          0.45
        -13,          1,    4,        -15.98,          3.30,       1.03,      10.34,     34.13,          0.48
        -13,          1,    5,        -15.17,          3.30,       1.06,      10.68,     35.23,          0.48
        -13,          1,    6,        -14.44,          3.30,       1.10,      11.01,     36.34,          0.48
        -13,          1,    7,        -13.78,          3.30,       1.14,      11.35,     37.45,          0.49
        -13,          2,    1,        -17.78,          3.30,       0.96,       9.55,     31.53,          1.18
        -13,          2,    2,        -16.30,          3.30,       1.00,      10.00,     33.00,          0.81
        -13,          2,    3,        -14.97,          3.30,       1.04,      10.41,     34.33,          0.76
        -13,          2,    4,        -13.98,          3.30,       1.08,      10.79,     35.61,          0.73
        -13,          2,    5,        -13.28,          3.30,       1.12,      11.22,     37.01,          0.68
        -13,          2,    6,        -12.55,          3.30,       1.16,      11.55,     38.11,          0.70
        -13,          2,    7,        -12.01,          3.30,       1.19,      11.87,     39.16,          0.70
        -13,          3,    1,        -14.96,          3.30,       1.01,      10.10,     33.34,          1.72
        -13,          3,    2,        -13.56,          3.30,       1.06,      10.61,     35.00,          1.25
        -13,          3,    3,        -12.50,          3.30,       1.11,      11.12,     36.71,          1.08
        -13,          3,    4,        -11.81,          3.30,       1.15,      11.54,     38.10,          1.00
        -13,          3,    5,        -11.16,          3.30,       1.19,      11.90,     39.28,          0.98
        -13,          3,    6,        -10.71,          3.30,       1.23,      12.27,     40.47,          0.95
        -13,          3,    7,        -10.26,          3.30,       1.26,      12.64,     41.71,          0.92
        -13,          4,    1,        -12.91,          3.30,       1.07,      10.67,     35.21,          1.94
        -13,          4,    2,        -11.74,          3.30,       1.13,      11.28,     37.22,          1.44
        -13,          4,    3,        -10.94,          3.30,       1.18,      11.76,     38.81,          1.29
        -13,          4,    4,        -10.19,          3.30,       1.22,      12.20,     40.25,          1.25
        -13,          4,    5,         -9.70,          3.30,       1.26,      12.60,     41.57,          1.19
        -13,          4,    6,         -9.26,          3.30,       1.30,      13.02,     42.96,          1.14
        -13,          4,    7,         -8.93,          3.30,       1.34,      13.38,     44.16,          1.10
        -13,          5,    1,        -10.88,          3.30,       1.15,      11.54,     38.08,          2.15
        -13,          5,    2,         -9.81,          3.30,       1.21,      12.12,     40.01,          1.82
        -13,          5,    3,         -9.00,          3.30,       1.27,      12.73,     42.00,          1.63
        -13,          5,    4,         -8.50,          3.30,       1.32,      13.18,     43.48,          1.54
        -13,          5,    5,         -8.10,          3.30,       1.36,      13.59,     44.83,          1.47
        -13,          5,    6,         -7.72,          3.30,       1.40,      13.98,     46.11,          1.43
        -13,          5,    7,         -7.43,          3.30,       1.44,      14.37,     47.42,          1.38
        -13,          6,    1,         -9.50,          3.30,       1.22,      12.22,     40.31,          3.13
        -13,          6,    2,         -8.53,          3.30,       1.29,      12.92,     42.61,          2.38
        -13,          6,    3,         -7.83,          3.30,       1.35,      13.45,     44.39,          2.15
        -13,          6,    4,         -7.40,          3.30,       1.39,      13.92,     45.93,          1.98
        -13,          6,    5,         -7.04,          3.30,       1.44,      14.40,     47.53,          1.83
        -13,          6,    6,         -6.72,          3.30,       1.48,      14.82,     48.91,          1.74
        -13,          6,    7,         -6.48,          3.30,       1.52,      15.20,     50.16,          1.67
        -13,          7,    1,         -8.39,          3.30,       1.29,      12.95,     42.72,          3.40
        -13,          7,    2,         -7.41,          3.30,       1.37,      13.74,     45.34,          2.64
        -13,          7,    3,         -6.73,          3.30,       1.44,      14.39,     47.48,          2.35
        -13,          7,    4,         -6.33,          3.30,       1.49,      14.90,     49.16,          2.18
        -13,          7,    5,         -6.02,          3.30,       1.54,      15.39,     50.77,          2.03
        -13,          7,    6,         -5.77,          3.30,       1.58,      15.75,     51.95,          1.96
        -13,          7,    7,         -5.59,          3.30,       1.62,      16.24,     53.56,          1.83
        -12,          1,    1,        -19.98,          3.30,       0.93,       9.32,     30.76,          0.60
        -12,          1,    2,        -18.12,          3.30,       0.97,       9.69,     31.97,          0.53
        -12,          1,    3,        -16.74,          3.30,       1.01,      10.09,     33.31,          0.50
        -12,          1,    4,        -15.53,          3.30,       1.04,      10.45,     34.47,          0.52
        -12,          1,    5,        -14.67,          3.30,       1.08,      10.77,     35.53,          0.53
        -12,          1,    6,        -13.89,          3.30,       1.11,      11.12,     36.69,          0.54
        -12,          1,    7,        -13.43,          3.30,       1.15,      11.49,     37.91,          0.52
        -12,          2,    1,        -17.39,          3.30,       0.97,       9.66,     31.90,          1.23
        -12,          2,    2,        -15.82,          3.30,       1.01,      10.12,     33.40,          0.88
        -12,          2,    3,        -14.44,          3.30,       1.05,      10.52,     34.70,          0.84
        -12,          2,    4,        -13.47,          3.30,       1.10,      10.99,     36.25,          0.77
        -12,          2,    5,        -12.78,          3.30,       1.14,      11.37,     37.51,          0.74
        -12,          2,    6,        -12.15,          3.30,       1.17,      11.69,     38.57,          0.75
        -12,          2,    7,        -11.66,          3.30,       1.20,      12.03,     39.69,          0.74
        -12,          3,    1,        -14.50,          3.30,       1.03,      10.27,     33.89,          1.67
        -12,          3,    2,        -13.12,          3.30,       1.07,      10.76,     35.50,          1.30
        -12,          3,    3,        -12.11,          3.30,       1.13,      11.28,     37.22,          1.13
        -12,          3,    4,        -11.32,          3.30,       1.17,      11.68,     38.54,          1.09
        -12,          3,    5,        -10.69,          3.30,       1.21,      12.10,     39.93,          1.04
        -12,          3,    6,        -10.22,          3.30,       1.25,      12.47,     41.15,          1.01
        -12,          3,    7,         -9.84,          3.30,       1.29,      12.84,     42.35,          0.98
        -12,          4,    1,        -12.46,          3.30,       1.09,      10.85,     35.82,          2.05
        -12,          4,    2,        -11.25,          3.30,       1.15,      11.47,     37.83,          1.57
        -12,          4,    3,        -10.40,          3.30,       1.20,      11.99,     39.56,          1.40
        -12,          4,    4,         -9.71,          3.30,       1.25,      12.43,     41.02,          1.34
        -12,          4,    5,         -9.20,          3.30,       1.29,      12.88,     42.48,          1.28
        -12,          4,    6,         -8.78,          3.30,       1.33,      13.27,     43.79,          1.23
        -12,          4,    7,         -8.46,          3.30,       1.36,      13.62,     44.95,          1.20
        -12,          5,    1,        -10.40,          3.30,       1.17,      11.74,     38.72,          2.34
        -12,          5,    2,         -9.26,          3.30,       1.24,      12.38,     40.86,          1.96
        -12,          5,    3,         -8.52,          3.30,       1.30,      12.96,     42.77,          1.77
        -12,          5,    4,         -7.97,          3.30,       1.35,      13.43,     44.32,          1.68
        -12,          5,    5,         -7.58,          3.30,       1.39,      13.88,     45.80,          1.59
        -12,          5,    6,         -7.27,          3.30,       1.43,      14.31,     47.22,          1.51
        -12,          5,    7,         -6.94,          3.30,       1.47,      14.68,     48.43,          1.49
        -12,          6,    1,         -9.03,          3.30,       1.25,      12.47,     41.12,          3.39
        -12,          6,    2,         -8.00,          3.30,       1.32,      13.18,     43.50,          2.61
        -12,          6,    3,         -7.31,          3.30,       1.38,      13.75,     45.37,          2.34
        -12,          6,    4,         -6.87,          3.30,       1.43,      14.30,     47.18,          2.11
