[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -16,          5,    6,         -9.11,          3.30,       1.32,      13.19,     43.51,          1.16
        -16,          5,    7,         -8.79,          3.30,       1.36,      13.53,     44.64,          1.12
        -16,          6,    1,        -10.98,          3.30,       1.15,      11.51,     37.97,          2.41
        -16,          6,    2,        -10.02,          3.30,       1.21,      12.13,     40.01,          1.86
        -16,          6,    3,         -9.32,          3.30,       1.26,      12.61,     41.59,          1.69
        -16,          6,    4,         -8.84,          3.30,       1.31,      13.09,     43.19,          1.53
        -16,          6,    5,         -8.44,          3.30,       1.35,      13.48,     44.48,          1.46
        -16,          6,    6,         -8.19,          3.30,       1.39,      13.85,     45.68,          1.38
        -16,          6,    7,         -7.94,          3.30,       1.42,      14.18,     46.77,          1.33
        -16,          7,    1,         -9.86,          3.30,       1.21,      12.11,     39.94,          2.78
        -16,          7,    2,         -8.87,          3.30,       1.28,      12.82,     42.30,          2.14
        -16,          7,    3,         -8.27,          3.30,       1.34,      13.37,     44.12,          1.89
        -16,          7,    4,         -7.83,          3.30,       1.39,      13.83,     45.63,          1.75
        -16,          7,    5,         -7.51,          3.30,       1.43,      14.28,     47.09,          1.63
        -16,          7,    6,         -7.29,          3.30,       1.47,      14.70,     48.46,          1.53
        -16,          7,    7,         -7.05,          3.30,       1.51,      15.06,     49.68,          1.47
        -15,          1,    1,        -21.08,          3.30,       0.91,       9.10,     30.03,          0.53
        -15,          1,    2,        -19.15,          3.30,       0.95,       9.49,     31.32,          0.44
        -15,          1,    3,        -17.77,          3.30,       0.98,       9.86,     32.53,          0.42
        -15,          1,    4,        -16.66,          3.30,       1.02,      10.19,     33.63,          0.43
        -15,          1,    5,        -15.81,          3.30,       1.05,      10.50,     34.64,          0.43
        -15,          1,    6,        -15.06,          3.30,       1.08,      10.81,     35.65,          0.44
        -15,          1,    7,        -14.52,          3.30,       1.11,      11.15,     36.78,          0.43
        -15,          2,    1,        -18.68,          3.30,       0.94,       9.44,     31.15,          0.92
        -15,          2,    2,        -17.06,          3.30,       0.98,       9.83,     32.42,          0.72
        -15,          2,    3,        -15.72,          3.30,       1.02,      10.20,     33.66,          0.67
        -15,          2,    4,        -14.68,          3.30,       1.06,      10.60,     34.97,          0.64
        -15,          2,    5,        -13.85,          3.30,       1.09,      10.99,     36.25,          0.63
        -15,          2,    6,        -13.44,          3.30,       1.13,      11.38,     37.55,          0.58
        -15,          2,    7,        -12.77,          3.30,       1.17,      11.68,     38.53,          0.60
        -15,          3,    1,        -15.78,          3.30,       0.99,       9.95,     32.82,          1.30
        -15,          3,    2,        -14.31,          3.30,       1.04,      10.40,     34.32,          1.05
        -15,          3,    3,        -13.34,          3.30,       1.08,      10.85,     35.79,          0.93
        -15,          3,    4,        -12.51,          3.30,       1.13,      11.28,     37.23,          0.87
        -15,          3,    5,        -11.90,          3.30,       1.16,      11.62,     38.32,          0.86
        -15,          3,    6,        -11.41,          3.30,       1.20,      11.98,     39.52,          0.83
        -15,          3,    7,        -10.94,          3.30,       1.23,      12.31,     40.60,          0.82
        -15,          4,    1,        -13.75,          3.30,       1.04,      10.42,     34.37,          1.75
        -15,          4,    2,        -12.54,          3.30,       1.10,      10.94,     36.10,          1.35
        -15,          4,    3,        -11.62,          3.30,       1.15,      11.45,     37.78,          1.18
        -15,          4,    4,        -11.00,          3.30,       1.19,      11.88,     39.20,          1.10
        -15,          4,    5,        -10.44,          3.30,       1.23,      12.25,     40.43,          1.07
        -15,          4,    6,        -10.03,          3.30,       1.26,      12.62,     41.61,          1.03
        -15,          4,    7,         -9.70,          3.30,       1.30,      13.01,     42.91,          0.98
        -15,          5,    1,        -11.68,          3.30,       1.12,      11.17,     36.87,          2.02
        -15,          5,    2,        -10.58,          3.30,       1.17,      11.75,     38.76,          1.67
        -15,          5,    3,         -9.84,          3.30,       1.22,      12.27,     40.47,          1.49
        -15,          5,    4,         -9.31,          3.30,       1.27,      12.70,     41.91,          1.40
        -15,          5,    5,         -8.95,          3.30,       1.31,      13.11,     43.25,          1.31
        -15,          5,    6,         -8.56,          3.30,       1.35,      13.49,     44.51,          1.27
        -15,          5,    7,         -8.24,          3.30,       1.39,      13.86,     45.71,          1.23
        -15,          6,    1,        -10.38,          3.30,       1.18,      11.78,     38.88,          2.65
        -15,          6,    2,         -9.37,          3.30,       1.24,      12.40,     40.91,          2.11
        -15,          6,    3,         -8.68,          3.30,       1.30,      12.98,     42.82,          1.83
        -15,          6,    4,         -8.25,          3.30,       1.34,      13.39,     44.16,          1.71
        -15,          6,    5,         -7.86,          3.30,       1.38,      13.81,     45.55,          1.62
        -15,          6,    6,         -7.54,          3.30,       1.42,      14.21,     46.89,          1.54
        -15,          6,    7,         -7.32,          3.30,       1.46,      14.63,     48.24,          1.45
        -15,          7,    1,         -9.26,          3.30,       1.24,      12.42,     40.99,          3.12
        -15,          7,    2,         -8.31,          3.30,       1.31,      13.16,     43.42,          2.37
        -15,          7,    3,         -7.66,          3.30,       1.37,      13.73,     45.29,          2.12
        -15,          7,    4,         -7.23,          3.30,       1.42,      14.23,     46.94,          1.94
        -15,          7,    5,         -6.89,          3.30,       1.47,      14.70,     48.50,          1.81
        -15,          7,    6,         -6.64,          3.30,       1.51,      15.12,     49.86,          1.71
        -15,          7,    7,         -6.43,          3.30,       1.55,      15.48,     51.05,          1.64
        -14,          1,    1,        -20.49,          3.30,       0.92,       9.16,     30.23,          0.59
        -14,          1,    2,        -18.98,          3.30,       0.95,       9.55,     31.51,          0.45
        -14,          1,    3,        -17.66,          3.30,       0.99,       9.91,     32.68,          0.43
        -14,          1,    4,        -16.35,          3.30,       1.03,      10.27,     33.89,          0.45
        -14,          1,    5,        -15.49,          3.30,       1.06,      10.55,     34.83,          0.46
        -14,          1,    6,        -14.78,          3.30,       1.09,      10.88,     35.90,          0.46
        -14,          1,    7,        -14.24,          3.30,       1.12,      11.23,     37.06,          0.45
        -14,          2,    1,        -18.35,          3.30,       0.95,       9.50,     31.33,          1.08
        -14,          2,    2,        -16.71,          3.30,       0.99,       9.89,     32.64,          0.80
        -14,          2,    3,        -15.38,          3.30,       1.03,      10.29,     33.95,          0.73
        -14,          2,    4,        -14.39,          3.30,       1.07,      10.69,     35.24,          0.69
        -14,          2,    5,        -13.66,          3.30,       1.11,      11.08,     36.57,          0.65
        -14,          2,    6,        -13.00,          3.30,       1.14,      11.45,     37.78,          0.64
        -14,          2,    7,        -12.49,          3.30,       1.17,      11.73,     38.71,          0.65
        -14,          3,    1,        -15.48,          3.30,       1.00,      10.00,     32.99,          1.45
        -14,          3,    2,        -13.98,          3.30,       1.05,      10.44,     34.45,          1.17
        -14,          3,    3,        -12.96,          3.30,       1.09,      10.89,     35.93,          1.03
        -14,          3,    4,        -12.21,          3.30,       1.14,      11.37,     37.52,          0.93
        -14,          3,    5,        -11.60,          3.30,       1.17,      11.74,     38.74,          0.90
        -14,          3,    6,        -11.09,          3.30,       1.21,      12.11,     39.93,          0.88
        -14,          3,    7,        -10.66,          3.30,       1.24,      12.46,     41.10,          0.85
        -14,          4,    1,        -13.41,          3.30,       1.05,      10.54,     34.77,          1.75
        -14,          4,    2,        -12.17,          3.30,       1.11,      11.10,     36.63,          1.36
        -14,          4,    3,        -11.29,          3.30,       1.16,      11.60,     38.27,          1.22
        -14,          4,    4,        -10.62,          3.30,       1.20,      12.02,     39.66,          1.15
        -14,          4,    5,        -10.17,          3.30,       1.24,      12.42,     40.98,          1.09
        -14,          4,    6,         -9.73,          3.30,       1.28,      12.81,     42.25,          1.06
        -14,          4,    7,         -9.34,          3.30,       1.32,      13.11,     43.25,          1.05
        -14,          5,    1,        -11.36,          3.30,       1.13,      11.32,     37.36,          2.10
        -14,          5,    2,        -10.24,          3.30,       1.19,      11.91,     39.30,          1.74
        -14,          5,    3,         -9.51,          3.30,       1.24,      12.45,     41.07,          1.56
        -14,          5,    4,         -8.95,          3.30,       1.29,      12.89,     42.51,          1.48
        -14,          5,    5,         -8.55,          3.30,       1.33,      13.29,     43.85,          1.40
        -14,          5,    6,         -8.24,          3.30,       1.37,      13.66,     45.05,          1.34
        -14,          5,    7,         -7.94,          3.30,       1.41,      14.08,     46.44,          1.28
        -14,          6,    1,        -10.01,          3.30,       1.19,      11.93,     39.36,          2.87
        -14,          6,    2,         -9.01,          3.30,       1.26,      12.61,     41.60,          2.20
        -14,          6,    3,         -8.36,          3.30,       1.32,      13.17,     43.45,          1.93
        -14,          6,    4,         -7.85,          3.30,       1.36,      13.61,     44.89,          1.82
        -14,          6,    5,         -7.53,          3.30,       1.40,      14.04,     46.31,          1.70
        -14,          6,    6,         -7.24,          3.30,       1.45,      14.48,     47.75,          1.59
        -14,          6,    7,         -6.94,          3.30,       1.48,      14.87,     49.05,          1.54
        -14,          7,    1,         -8.87,          3.30,       1.26,      12.65,     41.72,          3.28
        -14,          7,    2,         -7.93,          3.30,       1.34,      13.39,     44.16,          2.52
        -14,          7,    3,         -7.24,          3.30,       1.40,      13.95,     46.03,          2.29
        -14,          7,    4,         -6.87,          3.30,       1.45,      14.52,     47.91,          2.03
        -14,          7,    5,         -6.53,          3.30,       1.50,      14.95,     49.31,          1.93
        -14,          7,    6,         -6.29,          3.30,       1.54,      15.38,     50.72,          1.81
        -14,          7,    7,         -6.08,          3.30,       1.58,      15.77,     52.00,          1.73
        -13,          1,    1,        -20.22,          3.30,       0.92,       9.23,     30.46,          0.60
        -13,          1,    2,        -18.56,          3.30,       0.96,       9.64,     31.80,          0.48
        -13,          1,    3,        -17.09,          3.30,       1.00,      10.03,     33.09,          0.46
        -13,          1,    4,        -15.97,          3.30,       1.04,      10.35,     34.14,          0.48
        -13,          1,    5,        -15.03,          3.30,       1.06,      10.67,     35.20,          0.50
        -13,          1,    6,        -14.24,          3.30,       1.11,      11.08,     36.56,          0.49
        -13,          1,    7,        -13.79,          3.30,       1.14,      11.35,     37.45,          0.49
        -13,          2,    1,        -17.94,          3.30,       0.96,       9.60,     31.67,          1.04
        -13,          2,    2,        -16.26,          3.30,       1.00,       9.98,     32.94,          0.84
        -13,          2,    3,        -14.93,          3.30,       1.04,      10.42,     34.37,          0.76
        -13,          2,    4,        -13.92,          3.30,       1.08,      10.81,     35.67,          0.73
        -13,          2,    5,        -13.16,          3.30,       1.12,      11.21,     36.97,          0.70
        -13,          2,    6,        -12.53,          3.30,       1.16,      11.56,     38.15,          0.70
        -13,          2,    7,        -12.01,          3.30,       1.19,      11.91,     39.31,          0.69
        -13,          3,    1,        -14.91,          3.30,       1.01,      10.16,     33.53,          1.59
        -13,          3,    2,        -13.52,          3.30,       1.06,      10.64,     35.11,          1.23
        -13,          3,    3,        -12.55,          3.30,       1.11,      11.12,     36.69,          1.07
        -13,          3,    4,        -11.73,          3.30,       1.15,      11.57,     38.16,          1.01
        -13,          3,    5,        -11.11,          3.30,       1.20,      11.92,     39.34,          0.99
        -13,          3,    6,        -10.61,          3.30,       1.23,      12.31,     40.60,          0.96
        -13,          3,    7,        -10.17,          3.30,       1.27,      12.65,     41.72,          0.94
        -13,          4,    1,        -12.94,          3.30,       1.07,      10.71,     35.33,          1.86
        -13,          4,    2,        -11.64,          3.30,       1.13,      11.34,     37.41,          1.43
        -13,          4,    3,        -10.78,          3.30,       1.18,      11.79,     38.90,          1.33
        -13,          4,    4,        -10.17,          3.30,       1.22,      12.19,     40.20,          1.26
        -13,          4,    5,         -9.67,          3.30,       1.26,      12.62,     41.63,          1.19
        -13,          4,    6,         -9.20,          3.30,       1.30,      13.01,     42.90,          1.17
        -13,          4,    7,         -8.85,          3.30,       1.34,      13.40,     44.19,          1.12
        -13,          5,    1,        -10.83,          3.30,       1.15,      11.53,     38.03,          2.22
        -13,          5,    2,         -9.80,          3.30,       1.22,      12.15,     40.08,          1.81
        -13,          5,    3,         -8.99,          3.30,       1.27,      12.70,     41.91,          1.66
        -13,          5,    4,         -8.46,          3.30,       1.32,      13.18,     43.47,          1.56
        -13,          5,    5,         -8.00,          3.30,       1.36,      13.57,     44.77,          1.51
        -13,          5,    6,         -7.67,          3.30,       1.40,      13.99,     46.12,          1.45
        -13,          5,    7,         -7.41,          3.30,       1.44,      14.36,     47.35,          1.39
        -13,          6,    1,         -9.41,          3.30,       1.22,      12.21,     40.29,          3.13
        -13,          6,    2,         -8.47,          3.30,       1.29,      12.89,     42.51,          2.42
        -13,          6,    3,         -7.82,          3.30,       1.35,      13.45,     44.37,          2.13
        -13,          6,    4,         -7.31,          3.30,       1.40,      13.93,     45.96,          1.99
        -13,          6,    5,         -6.97,          3.30,       1.44,      14.41,     47.53,          1.84
        -13,          6,    6,         -6.66,          3.30,       1.48,      14.84,     48.97,          1.75
        -13,          6,    7,         -6.43,          3.30,       1.52,      15.23,     50.22,          1.68
        -13,          7,    1,         -8.33,          3.30,       1.29,      12.95,     42.70,          3.46
        -13,          7,    2,         -7.36,          3.30,       1.37,      13.74,     45.31,          2.68
        -13,          7,    3,         -6.70,          3.30,       1.43,      14.32,     47.22,          2.44
        -13,          7,    4,         -6.32,          3.30,       1.49,      14.89,     49.11,          2.19
        -13,          7,    5,         -5.94,          3.30,       1.54,      15.36,     50.68,          2.08
        -13,          7,    6,         -5.73,          3.30,       1.58,      15.78,     52.04,          1.97
        -13,          7,    7,         -5.54,          3.30,       1.62,      16.20,     53.44,          1.86
        -12,          1,    1,        -19.92,          3.30,       0.93,       9.32,     30.76,          0.59
        -12,          1,    2,        -18.10,          3.30,       0.97,       9.73,     32.10,          0.50
        -12,          1,    3,        -16.66,          3.30,       1.01,      10.10,     33.31,          0.50
        -12,          1,    4,        -15.57,          3.30,       1.05,      10.45,     34.47,          0.51
        -12,          1,    5,        -14.61,          3.30,       1.08,      10.76,     35.47,          0.54
        -12,          1,    6,        -13.88,          3.30,       1.12,      11.16,     36.80,          0.53
        -12,          1,    7,        -13.28,          3.30,       1.15,      11.47,     37.84,          0.53
        -12,          2,    1,        -17.35,          3.30,       0.97,       9.69,     31.96,          1.24
        -12,          2,    2,        -15.72,          3.30,       1.01,      10.13,     33.42,          0.91
        -12,          2,    3,        -14.47,          3.30,       1.06,      10.54,     34.78,          0.83
        -12,          2,    4,        -13.43,          3.30,       1.09,      10.97,     36.18,          0.80
        -12,          2,    5,        -12.75,          3.30,       1.14,      11.38,     37.55,          0.75
        -12,          2,    6,        -12.13,          3.30,       1.17,      11.73,     38.67,          0.75
        -12,          2,    7,        -11.54,          3.30,       1.21,      12.06,     39.78,          0.75
        -12,          3,    1,        -14.39,          3.30,       1.03,      10.28,     33.91,          1.73
        -12,          3,    2,        -13.08,          3.30,       1.08,      10.80,     35.64,          1.28
        -12,          3,    3,        -12.00,          3.30,       1.13,      11.30,     37.28,          1.15
        -12,          3,    4,        -11.22,          3.30,       1.17,      11.72,     38.67,          1.10
        -12,          3,    5,        -10.66,          3.30,       1.21,      12.10,     39.94,          1.05
        -12,          3,    6,        -10.17,          3.30,       1.25,      12.48,     41.15,          1.03
        -12,          3,    7,         -9.78,          3.30,       1.29,      12.86,     42.43,          0.99
        -12,          4,    1,        -12.43,          3.30,       1.09,      10.86,     35.83,          2.05
        -12,          4,    2,        -11.23,          3.30,       1.15,      11.46,     37.81,          1.58
        -12,          4,    3,        -10.32,          3.30,       1.20,      11.94,     39.40,          1.46
        -12,          4,    4,         -9.67,          3.30,       1.24,      12.42,     40.98,          1.36
        -12,          4,    5,         -9.16,          3.30,       1.29,      12.86,     42.43,          1.29
        -12,          4,    6,         -8.73,          3.30,       1.33,      13.28,     43.79,          1.25
        -12,          4,    7,         -8.33,          3.30,       1.36,      13.65,     45.03,          1.23
        -12,          5,    1,        -10.34,          3.30,       1.17,      11.73,     38.71,          2.41
        -12,          5,    2,         -9.19,          3.30,       1.24,      12.37,     40.82,          2.03
        -12,          5,    3,         -8.49,          3.30,       1.30,      12.97,     42.78,          1.79
        -12,          5,    4,         -7.92,          3.30,       1.35,      13.45,     44.35,          1.70
        -12,          5,    5,         -7.51,          3.30,       1.39,      13.90,     45.84,          1.62
        -12,          5,    6,         -7.18,          3.30,       1.43,      14.30,     47.18,          1.55
        -12,          5,    7,         -6.92,          3.30,       1.47,      14.68,     48.43,          1.50
        -12,          6,    1,         -8.95,          3.30,       1.25,      12.45,     41.09,          3.46
        -12,          6,    2,         -7.99,          3.30,       1.32,      13.19,     43.51,          2.60
        -12,          6,    3,         -7.27,          3.30,       1.38,      13.77,     45.42,          2.34
        -12,          6,    4,         -6.81,          3.30,       1.43,      14.29,     47.13,          2.15
