[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -16,          2,    4,        -15.35,          3.30,       1.04,      10.45,     34.49,          0.57
        -16,          2,    5,        -14.57,          3.30,       1.08,      10.81,     35.68,          0.55
        -16,          2,    6,        -13.85,          3.30,       1.12,      11.16,     36.84,          0.55
        -16,          2,    7,        -13.36,          3.30,       1.15,      11.50,     37.95,          0.54
        -16,          3,    1,        -16.47,          3.30,       0.98,       9.79,     32.31,          1.20
        -16,          3,    2,        -15.00,          3.30,       1.02,      10.22,     33.71,          0.96
        -16,          3,    3,        -13.90,          3.30,       1.06,      10.64,     35.12,          0.87
        -16,          3,    4,        -13.16,          3.30,       1.11,      11.04,     36.43,          0.80
        -16,          3,    5,        -12.51,          3.30,       1.14,      11.44,     37.74,          0.77
        -16,          3,    6,        -11.95,          3.30,       1.18,      11.78,     38.86,          0.76
        -16,          3,    7,        -11.55,          3.30,       1.21,      12.09,     39.88,          0.74
        -16,          4,    1,        -14.39,          3.30,       1.02,      10.24,     33.79,          1.52
        -16,          4,    2,        -13.20,          3.30,       1.07,      10.72,     35.38,          1.20
        -16,          4,    3,        -12.31,          3.30,       1.13,      11.28,     37.20,          1.01
        -16,          4,    4,        -11.60,          3.30,       1.17,      11.64,     38.40,          0.99
        -16,          4,    5,        -11.00,          3.30,       1.20,      12.01,     39.65,          0.96
        -16,          4,    6,        -10.65,          3.30,       1.24,      12.37,     40.81,          0.91
        -16,          4,    7,        -10.26,          3.30,       1.27,      12.75,     42.08,          0.88
        -16,          5,    1,        -12.36,          3.30,       1.09,      10.91,     36.01,          1.89
        -16,          5,    2,        -11.27,          3.30,       1.15,      11.51,     37.99,          1.47
        -16,          5,    3,        -10.46,          3.30,       1.20,      11.97,     39.51,          1.37
        -16,          5,    4,         -9.95,          3.30,       1.24,      12.40,     40.92,          1.27
        -16,          5,    5,         -9.49,          3.30,       1.28,      12.81,     42.27,          1.20
        -16,          5,    6,         -9.15,          3.30,       1.32,      13.17,     43.44,          1.16
        -16,          5,    7,         -8.92,          3.30,       1.35,      13.52,     44.61,          1.10
        -16,          6,    1,        -10.99,          3.30,       1.15,      11.50,     37.96,          2.40
        -16,          6,    2,        -10.01,          3.30,       1.21,      12.12,     39.97,          1.87
        -16,          6,    3,         -9.32,          3.30,       1.26,      12.62,     41.65,          1.67
        -16,          6,    4,         -8.87,          3.30,       1.31,      13.08,     43.17,          1.52
        -16,          6,    5,         -8.49,          3.30,       1.35,      13.48,     44.50,          1.44
        -16,          6,    6,         -8.21,          3.30,       1.38,      13.83,     45.64,          1.38
        -16,          6,    7,         -7.97,          3.30,       1.42,      14.22,     46.91,          1.30
        -16,          7,    1,         -9.96,          3.30,       1.21,      12.11,     39.97,          2.77
        -16,          7,    2,         -8.96,          3.30,       1.28,      12.82,     42.31,          2.12
        -16,          7,    3,         -8.30,          3.30,       1.34,      13.36,     44.09,          1.90
        -16,          7,    4,         -7.87,          3.30,       1.38,      13.77,     45.43,          1.79
        -16,          7,    5,         -7.55,          3.30,       1.43,      14.25,     47.01,          1.64
        -16,          7,    6,         -7.31,          3.30,       1.47,      14.71,     48.53,          1.52
        -16,          7,    7,         -7.12,          3.30,       1.51,      15.07,     49.72,          1.45
        -15,          1,    1,        -21.15,          3.30,       0.90,       9.06,     29.91,          0.51
        -15,          1,    2,        -19.36,          3.30,       0.95,       9.45,     31.19,          0.41
        -15,          1,    3,        -18.01,          3.30,       0.98,       9.84,     32.45,          0.39
        -15,          1,    4,        -16.98,          3.30,       1.01,      10.13,     33.44,          0.40
        -15,          1,    5,        -16.07,          3.30,       1.05,      10.45,     34.48,          0.41
        -15,          1,    6,        -15.30,          3.30,       1.08,      10.76,     35.50,          0.42
        -15,          1,    7,        -14.71,          3.30,       1.11,      11.10,     36.63,          0.41
        -15,          2,    1,        -18.92,          3.30,       0.94,       9.40,     31.01,          0.86
        -15,          2,    2,        -17.20,          3.30,       0.98,       9.80,     32.34,          0.68
        -15,          2,    3,        -15.95,          3.30,       1.02,      10.18,     33.59,          0.62
        -15,          2,    4,        -14.98,          3.30,       1.05,      10.55,     34.81,          0.60
        -15,          2,    5,        -14.27,          3.30,       1.09,      10.87,     35.87,          0.59
        -15,          2,    6,        -13.58,          3.30,       1.13,      11.26,     37.14,          0.58
        -15,          2,    7,        -13.01,          3.30,       1.16,      11.62,     38.33,          0.57
        -15,          3,    1,        -16.07,          3.30,       0.98,       9.85,     32.52,          1.28
        -15,          3,    2,        -14.63,          3.30,       1.03,      10.33,     34.10,          0.98
        -15,          3,    3,        -13.55,          3.30,       1.07,      10.75,     35.47,          0.91
        -15,          3,    4,        -12.78,          3.30,       1.12,      11.16,     36.83,          0.85
        -15,          3,    5,        -12.14,          3.30,       1.16,      11.57,     38.18,          0.81
        -15,          3,    6,        -11.59,          3.30,       1.19,      11.92,     39.34,          0.79
        -15,          3,    7,        -11.17,          3.30,       1.22,      12.23,     40.35,          0.78
        -15,          4,    1,        -13.96,          3.30,       1.04,      10.36,     34.17,          1.69
        -15,          4,    2,        -12.84,          3.30,       1.09,      10.87,     35.87,          1.27
        -15,          4,    3,        -11.77,          3.30,       1.14,      11.37,     37.53,          1.16
        -15,          4,    4,        -11.21,          3.30,       1.18,      11.77,     38.84,          1.07
        -15,          4,    5,        -10.69,          3.30,       1.21,      12.13,     40.03,          1.03
        -15,          4,    6,        -10.31,          3.30,       1.25,      12.53,     41.34,          0.98
        -15,          4,    7,         -9.90,          3.30,       1.29,      12.87,     42.48,          0.96
        -15,          5,    1,        -11.88,          3.30,       1.11,      11.09,     36.62,          1.93
        -15,          5,    2,        -10.85,          3.30,       1.16,      11.64,     38.43,          1.59
        -15,          5,    3,        -10.12,          3.30,       1.22,      12.15,     40.10,          1.42
        -15,          5,    4,         -9.56,          3.30,       1.26,      12.58,     41.49,          1.34
        -15,          5,    5,         -9.15,          3.30,       1.30,      13.02,     42.97,          1.25
        -15,          5,    6,         -8.76,          3.30,       1.34,      13.41,     44.22,          1.21
        -15,          5,    7,         -8.51,          3.30,       1.37,      13.72,     45.26,          1.17
        -15,          6,    1,        -10.59,          3.30,       1.17,      11.69,     38.55,          2.55
        -15,          6,    2,         -9.61,          3.30,       1.23,      12.31,     40.60,          2.00
        -15,          6,    3,         -8.96,          3.30,       1.29,      12.87,     42.48,          1.73
        -15,          6,    4,         -8.50,          3.30,       1.33,      13.31,     43.93,          1.61
        -15,          6,    5,         -8.10,          3.30,       1.37,      13.72,     45.25,          1.53
        -15,          6,    6,         -7.80,          3.30,       1.41,      14.12,     46.60,          1.45
        -15,          6,    7,         -7.58,          3.30,       1.45,      14.52,     47.89,          1.37
        -15,          7,    1,         -9.51,          3.30,       1.23,      12.31,     40.61,          3.03
        -15,          7,    2,         -8.53,          3.30,       1.30,      13.03,     42.99,          2.31
        -15,          7,    3,         -7.96,          3.30,       1.36,      13.60,     44.89,          2.00
        -15,          7,    4,         -7.46,          3.30,       1.41,      14.08,     46.46,          1.88
        -15,          7,    5,         -7.16,          3.30,       1.46,      14.57,     48.09,          1.72
        -15,          7,    6,         -6.90,          3.30,       1.50,      14.96,     49.37,          1.64
        -15,          7,    7,         -6.70,          3.30,       1.53,      15.33,     50.58,          1.56
        -14,          1,    1,        -20.86,          3.30,       0.91,       9.15,     30.20,          0.51
        -14,          1,    2,        -18.95,          3.30,       0.95,       9.54,     31.47,          0.44
        -14,          1,    3,        -17.59,          3.30,       0.99,       9.89,     32.65,          0.43
        -14,          1,    4,        -16.47,          3.30,       1.02,      10.22,     33.73,          0.44
        -14,          1,    5,        -15.67,          3.30,       1.05,      10.52,     34.73,          0.44
        -14,          1,    6,        -14.77,          3.30,       1.09,      10.89,     35.93,          0.45
        -14,          1,    7,        -14.27,          3.30,       1.12,      11.22,     37.03,          0.44
        -14,          2,    1,        -18.30,          3.30,       0.95,       9.49,     31.33,          0.95
        -14,          2,    2,        -16.84,          3.30,       0.99,       9.91,     32.70,          0.71
        -14,          2,    3,        -15.45,          3.30,       1.03,      10.27,     33.91,          0.69
        -14,          2,    4,        -14.46,          3.30,       1.07,      10.66,     35.18,          0.66
        -14,          2,    5,        -13.78,          3.30,       1.11,      11.05,     36.47,          0.63
        -14,          2,    6,        -13.10,          3.30,       1.14,      11.43,     37.71,          0.62
        -14,          2,    7,        -12.49,          3.30,       1.18,      11.77,     38.83,          0.62
        -14,          3,    1,        -15.53,          3.30,       1.00,      10.02,     33.06,          1.36
        -14,          3,    2,        -14.07,          3.30,       1.05,      10.46,     34.52,          1.12
        -14,          3,    3,        -13.10,          3.30,       1.09,      10.91,     36.01,          0.98
        -14,          3,    4,        -12.33,          3.30,       1.14,      11.37,     37.52,          0.90
        -14,          3,    5,        -11.57,          3.30,       1.17,      11.74,     38.74,          0.90
        -14,          3,    6,        -11.12,          3.30,       1.21,      12.08,     39.87,          0.87
        -14,          3,    7,        -10.72,          3.30,       1.24,      12.42,     40.99,          0.85
        -14,          4,    1,        -13.48,          3.30,       1.05,      10.50,     34.66,          1.86
        -14,          4,    2,        -12.23,          3.30,       1.11,      11.07,     36.53,          1.40
        -14,          4,    3,        -11.32,          3.30,       1.15,      11.60,     38.26,          1.23
        -14,          4,    4,        -10.68,          3.30,       1.20,      11.97,     39.50,          1.18
        -14,          4,    5,        -10.21,          3.30,       1.24,      12.40,     40.92,          1.10
        -14,          4,    6,         -9.71,          3.30,       1.28,      12.75,     42.07,          1.09
        -14,          4,    7,         -9.41,          3.30,       1.31,      13.14,     43.35,          1.03
        -14,          5,    1,        -11.35,          3.30,       1.13,      11.33,     37.39,          2.01
        -14,          5,    2,        -10.31,          3.30,       1.19,      11.86,     39.13,          1.73
        -14,          5,    3,         -9.59,          3.30,       1.24,      12.41,     40.97,          1.52
        -14,          5,    4,         -9.01,          3.30,       1.29,      12.91,     42.60,          1.42
        -14,          5,    5,         -8.55,          3.30,       1.33,      13.33,     43.99,          1.36
        -14,          5,    6,         -8.20,          3.30,       1.37,      13.71,     45.22,          1.32
        -14,          5,    7,         -7.93,          3.30,       1.40,      14.06,     46.40,          1.27
        -14,          6,    1,        -10.01,          3.30,       1.20,      11.91,     39.29,          2.93
        -14,          6,    2,         -9.07,          3.30,       1.26,      12.61,     41.60,          2.17
        -14,          6,    3,         -8.41,          3.30,       1.32,      13.16,     43.43,          1.91
        -14,          6,    4,         -7.90,          3.30,       1.36,      13.63,     44.98,          1.78
        -14,          6,    5,         -7.53,          3.30,       1.40,      14.04,     46.32,          1.69
        -14,          6,    6,         -7.24,          3.30,       1.45,      14.47,     47.73,          1.59
        -14,          6,    7,         -6.97,          3.30,       1.48,      14.86,     49.02,          1.53
        -14,          7,    1,         -8.94,          3.30,       1.26,      12.63,     41.68,          3.23
        -14,          7,    2,         -7.93,          3.30,       1.34,      13.40,     44.19,          2.49
        -14,          7,    3,         -7.30,          3.30,       1.40,      13.99,     46.16,          2.21
        -14,          7,    4,         -6.89,          3.30,       1.45,      14.54,     47.96,          2.00
        -14,          7,    5,         -6.52,          3.30,       1.50,      14.97,     49.39,          1.91
        -14,          7,    6,         -6.30,          3.30,       1.54,      15.39,     50.78,          1.80
        -14,          7,    7,         -6.08,          3.30,       1.58,      15.78,     52.07,          1.72
        -13,          1,    1,        -20.39,          3.30,       0.92,       9.20,     30.36,          0.57
        -13,          1,    2,        -18.75,          3.30,       0.96,       9.62,     31.76,          0.44
        -13,          1,    3,        -17.26,          3.30,       1.00,       9.95,     32.85,          0.46
        -13,          1,    4,        -16.18,          3.30,       1.03,      10.32,     34.06,          0.45
        -13,          1,    5,        -15.24,          3.30,       1.06,      10.64,     35.10,          0.47
        -13,          1,    6,        -14.59,          3.30,       1.10,      10.98,     36.24,          0.46
        -13,          1,    7,        -13.94,          3.30,       1.13,      11.33,     37.38,          0.47
        -13,          2,    1,        -18.19,          3.30,       0.96,       9.57,     31.57,          0.96
        -13,          2,    2,        -16.37,          3.30,       1.00,       9.98,     32.93,          0.79
        -13,          2,    3,        -15.05,          3.30,       1.04,      10.40,     34.30,          0.73
        -13,          2,    4,        -14.19,          3.30,       1.08,      10.75,     35.49,          0.69
        -13,          2,    5,        -13.31,          3.30,       1.12,      11.21,     37.00,          0.67
        -13,          2,    6,        -12.77,          3.30,       1.15,      11.53,     38.05,          0.65
        -13,          2,    7,        -12.18,          3.30,       1.18,      11.85,     39.11,          0.66
        -13,          3,    1,        -15.10,          3.30,       1.01,      10.09,     33.30,          1.52
        -13,          3,    2,        -13.79,          3.30,       1.05,      10.55,     34.80,          1.18
        -13,          3,    3,        -12.72,          3.30,       1.11,      11.09,     36.58,          1.01
        -13,          3,    4,        -11.94,          3.30,       1.15,      11.48,     37.88,          0.97
        -13,          3,    5,        -11.27,          3.30,       1.19,      11.86,     39.13,          0.95
        -13,          3,    6,        -10.75,          3.30,       1.22,      12.22,     40.32,          0.93
        -13,          3,    7,        -10.36,          3.30,       1.26,      12.57,     41.48,          0.90
        -13,          4,    1,        -13.05,          3.30,       1.06,      10.60,     34.99,          2.02
        -13,          4,    2,        -11.92,          3.30,       1.12,      11.25,     37.13,          1.40
        -13,          4,    3,        -11.02,          3.30,       1.17,      11.72,     38.68,          1.29
        -13,          4,    4,        -10.36,          3.30,       1.21,      12.11,     39.95,          1.24
        -13,          4,    5,         -9.86,          3.30,       1.26,      12.55,     41.41,          1.17
        -13,          4,    6,         -9.41,          3.30,       1.30,      12.96,     42.77,          1.12
        -13,          4,    7,         -9.02,          3.30,       1.33,      13.32,     43.94,          1.10
        -13,          5,    1,        -11.01,          3.30,       1.14,      11.47,     37.84,          2.12
        -13,          5,    2,         -9.95,          3.30,       1.20,      12.04,     39.72,          1.80
        -13,          5,    3,         -9.19,          3.30,       1.26,      12.59,     41.52,          1.62
        -13,          5,    4,         -8.66,          3.30,       1.31,      13.07,     43.12,          1.51
        -13,          5,    5,         -8.20,          3.30,       1.35,      13.46,     44.43,          1.47
        -13,          5,    6,         -7.88,          3.30,       1.39,      13.88,     45.80,          1.39
        -13,          5,    7,         -7.60,          3.30,       1.43,      14.27,     47.08,          1.34
        -13,          6,    1,         -9.70,          3.30,       1.21,      12.12,     39.98,          2.99
        -13,          6,    2,         -8.69,          3.30,       1.28,      12.82,     42.31,          2.28
        -13,          6,    3,         -8.03,          3.30,       1.34,      13.35,     44.06,          2.05
        -13,          6,    4,         -7.55,          3.30,       1.38,      13.85,     45.68,          1.89
        -13,          6,    5,         -7.20,          3.30,       1.43,      14.30,     47.17,          1.77
        -13,          6,    6,         -6.90,          3.30,       1.47,      14.72,     48.56,          1.68
        -13,          6,    7,         -6.64,          3.30,       1.51,      15.11,     49.86,          1.61
        -13,          7,    1,         -8.55,          3.30,       1.28,      12.84,     42.37,          3.44
        -13,          7,    2,         -7.55,          3.30,       1.36,      13.62,     44.93,          2.66
        -13,          7,    3,         -6.90,          3.30,       1.42,      14.22,     46.94,          2.37
        -13,          7,    4,         -6.53,          3.30,       1.48,      14.77,     48.74,          2.13
        -13,          7,    5,         -6.19,          3.30,       1.53,      15.30,     50.49,          1.98
        -13,          7,    6,         -5.93,          3.30,       1.57,      15.68,     51.73,          1.90
        -13,          7,    7,         -5.72,          3.30,       1.60,      16.06,     52.99,          1.83
        -12,          1,    1,        -19.96,          3.30,       0.93,       9.30,     30.69,          0.59
        -12,          1,    2,        -18.19,          3.30,       0.97,       9.69,     31.97,          0.51
        -12,          1,    3,        -16.79,          3.30,       1.01,      10.03,     33.10,          0.51
        -12,          1,    4,        -15.70,          3.30,       1.04,      10.40,     34.31,          0.50
        -12,          1,    5,        -14.84,          3.30,       1.07,      10.73,     35.40,          0.51
        -12,          1,    6,        -14.13,          3.30,       1.11,      11.11,     36.64,          0.50
        -12,          1,    7,        -13.53,          3.30,       1.15,      11.46,     37.81,          0.50
        -12,          2,    1,        -17.54,          3.30,       0.96,       9.65,     31.84,          1.17
        -12,          2,    2,        -15.93,          3.30,       1.01,      10.08,     33.28,          0.87
        -12,          2,    3,        -14.63,          3.30,       1.05,      10.48,     34.59,          0.81
        -12,          2,    4,        -13.69,          3.30,       1.09,      10.88,     35.89,          0.77
        -12,          2,    5,        -13.01,          3.30,       1.13,      11.32,     37.34,          0.71
        -12,          2,    6,        -12.24,          3.30,       1.17,      11.66,     38.49,          0.73
        -12,          2,    7,        -11.78,          3.30,       1.20,      12.01,     39.62,          0.72
        -12,          3,    1,        -14.60,          3.30,       1.02,      10.21,     33.68,          1.80
        -12,          3,    2,        -13.29,          3.30,       1.07,      10.71,     35.34,          1.31
        -12,          3,    3,        -12.26,          3.30,       1.12,      11.23,     37.05,          1.12
        -12,          3,    4,        -11.44,          3.30,       1.17,      11.65,     38.45,          1.07
        -12,          3,    5,        -10.83,          3.30,       1.20,      12.04,     39.72,          1.04
        -12,          3,    6,        -10.36,          3.30,       1.24,      12.43,     41.02,          0.99
        -12,          3,    7,         -9.93,          3.30,       1.28,      12.77,     42.15,          0.98
        -12,          4,    1,        -12.57,          3.30,       1.08,      10.82,     35.71,          1.97
        -12,          4,    2,        -11.43,          3.30,       1.14,      11.42,     37.68,          1.50
        -12,          4,    3,        -10.50,          3.30,       1.19,      11.89,     39.24,          1.41
        -12,          4,    4,         -9.91,          3.30,       1.23,      12.34,     40.72,          1.30
        -12,          4,    5,         -9.37,          3.30,       1.28,      12.76,     42.09,          1.26
        -12,          4,    6,         -8.95,          3.30,       1.32,      13.19,     43.51,          1.20
        -12,          4,    7,         -8.57,          3.30,       1.35,      13.57,     44.77,          1.17
        -12,          5,    1,        -10.52,          3.30,       1.17,      11.67,     38.50,          2.29
        -12,          5,    2,         -9.50,          3.30,       1.23,      12.31,     40.63,          1.87
        -12,          5,    3,         -8.70,          3.30,       1.29,      12.87,     42.49,          1.72
        -12,          5,    4,         -8.15,          3.30,       1.34,      13.35,     44.05,          1.62
        -12,          5,    5,         -7.77,          3.30,       1.38,      13.78,     45.46,          1.54
        -12,          5,    6,         -7.39,          3.30,       1.42,      14.16,     46.72,          1.51
        -12,          5,    7,         -7.10,          3.30,       1.46,      14.59,     48.12,          1.44
        -12,          6,    1,         -9.13,          3.30,       1.24,      12.35,     40.76,          3.39
        -12,          6,    2,         -8.21,          3.30,       1.31,      13.10,     43.22,          2.49
        -12,          6,    3,         -7.50,          3.30,       1.37,      13.67,     45.12,          2.23
        -12,          6,    4,         -7.00,          3.30,       1.42,      14.17,     46.75,          2.08
