[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -17,          4,    5,        -11.51,          3.30,       1.19,      11.89,     39.23,          0.88
        -17,          4,    6,        -11.03,          3.30,       1.22,      12.22,     40.33,          0.86
        -17,          4,    7,        -10.70,          3.30,       1.26,      12.59,     41.52,          0.83
        -17,          5,    1,        -12.81,          3.30,       1.08,      10.77,     35.53,          1.74
        -17,          5,    2,        -11.67,          3.30,       1.14,      11.35,     37.46,          1.38
        -17,          5,    3,        -10.89,          3.30,       1.18,      11.83,     39.04,          1.25
        -17,          5,    4,        -10.35,          3.30,       1.22,      12.25,     40.41,          1.17
        -17,          5,    5,         -9.93,          3.30,       1.26,      12.65,     41.74,          1.10
        -17,          5,    6,         -9.60,          3.30,       1.30,      12.99,     42.87,          1.06
        -17,          5,    7,         -9.31,          3.30,       1.33,      13.33,     43.97,          1.02
        -17,          6,    1,        -11.44,          3.30,       1.14,      11.37,     37.52,          2.16
        -17,          6,    2,        -10.43,          3.30,       1.19,      11.93,     39.36,          1.75
        -17,          6,    3,         -9.82,          3.30,       1.24,      12.41,     40.95,          1.54
        -17,          6,    4,         -9.33,          3.30,       1.29,      12.90,     42.56,          1.40
        -17,          6,    5,         -8.93,          3.30,       1.33,      13.28,     43.84,          1.33
        -17,          6,    6,         -8.67,          3.30,       1.36,      13.64,     45.00,          1.26
        -17,          6,    7,         -8.43,          3.30,       1.40,      13.99,     46.16,          1.20
        -17,          7,    1,        -10.40,          3.30,       1.19,      11.88,     39.20,          2.60
        -17,          7,    2,         -9.42,          3.30,       1.26,      12.57,     41.47,          1.98
        -17,          7,    3,         -8.78,          3.30,       1.31,      13.13,     43.33,          1.74
        -17,          7,    4,         -8.38,          3.30,       1.36,      13.58,     44.80,          1.60
        -17,          7,    5,         -8.08,          3.30,       1.40,      13.98,     46.12,          1.49
        -17,          7,    6,         -7.78,          3.30,       1.44,      14.41,     47.55,          1.41
        -17,          7,    7,         -7.58,          3.30,       1.48,      14.80,     48.83,          1.33
        -16,          1,    1,        -21.71,          3.30,       0.90,       9.01,     29.73,          0.49
        -16,          1,    2,        -19.91,          3.30,       0.94,       9.35,     30.84,          0.41
        -16,          1,    3,        -18.48,          3.30,       0.97,       9.74,     32.14,          0.37
        -16,          1,    4,        -17.35,          3.30,       1.01,      10.07,     33.21,          0.38
        -16,          1,    5,        -16.42,          3.30,       1.04,      10.37,     34.20,          0.39
        -16,          1,    6,        -15.78,          3.30,       1.07,      10.70,     35.33,          0.38
        -16,          1,    7,        -15.04,          3.30,       1.10,      11.04,     36.42,          0.39
        -16,          2,    1,        -19.41,          3.30,       0.93,       9.30,     30.68,          0.89
        -16,          2,    2,        -17.70,          3.30,       0.97,       9.74,     32.14,          0.62
        -16,          2,    3,        -16.34,          3.30,       1.01,      10.12,     33.39,          0.58
        -16,          2,    4,        -15.33,          3.30,       1.04,      10.43,     34.42,          0.58
        -16,          2,    5,        -14.58,          3.30,       1.08,      10.78,     35.57,          0.56
        -16,          2,    6,        -13.95,          3.30,       1.12,      11.18,     36.88,          0.54
        -16,          2,    7,        -13.39,          3.30,       1.15,      11.47,     37.85,          0.54
        -16,          3,    1,        -16.43,          3.30,       0.98,       9.80,     32.34,          1.16
        -16,          3,    2,        -15.01,          3.30,       1.02,      10.21,     33.70,          0.95
        -16,          3,    3,        -14.00,          3.30,       1.06,      10.63,     35.07,          0.85
        -16,          3,    4,        -13.15,          3.30,       1.11,      11.07,     36.52,          0.79
        -16,          3,    5,        -12.55,          3.30,       1.14,      11.47,     37.85,          0.75
        -16,          3,    6,        -12.00,          3.30,       1.18,      11.78,     38.87,          0.74
        -16,          3,    7,        -11.60,          3.30,       1.21,      12.12,     39.99,          0.72
        -16,          4,    1,        -14.36,          3.30,       1.02,      10.23,     33.75,          1.61
        -16,          4,    2,        -13.15,          3.30,       1.07,      10.73,     35.40,          1.23
        -16,          4,    3,        -12.27,          3.30,       1.12,      11.23,     37.07,          1.06
        -16,          4,    4,        -11.62,          3.30,       1.16,      11.61,     38.32,          1.01
        -16,          4,    5,        -11.12,          3.30,       1.20,      12.01,     39.63,          0.95
        -16,          4,    6,        -10.69,          3.30,       1.24,      12.35,     40.76,          0.92
        -16,          4,    7,        -10.34,          3.30,       1.27,      12.73,     42.02,          0.88
        -16,          5,    1,        -12.38,          3.30,       1.09,      10.92,     36.03,          1.88
        -16,          5,    2,        -11.32,          3.30,       1.15,      11.50,     37.95,          1.48
        -16,          5,    3,        -10.54,          3.30,       1.20,      12.01,     39.62,          1.32
        -16,          5,    4,        -10.02,          3.30,       1.24,      12.43,     41.00,          1.24
        -16,          5,    5,         -9.55,          3.30,       1.28,      12.84,     42.38,          1.18
        -16,          5,    6,         -9.22,          3.30,       1.32,      13.17,     43.45,          1.14
        -16,          5,    7,         -8.94,          3.30,       1.35,      13.51,     44.59,          1.10
        -16,          6,    1,        -11.06,          3.30,       1.15,      11.52,     38.03,          2.35
        -16,          6,    2,        -10.02,          3.30,       1.21,      12.09,     39.91,          1.91
        -16,          6,    3,         -9.37,          3.30,       1.27,      12.63,     41.69,          1.65
        -16,          6,    4,         -8.93,          3.30,       1.31,      13.08,     43.15,          1.51
        -16,          6,    5,         -8.56,          3.30,       1.35,      13.49,     44.51,          1.42
        -16,          6,    6,         -8.27,          3.30,       1.38,      13.83,     45.65,          1.36
        -16,          6,    7,         -7.99,          3.30,       1.42,      14.20,     46.87,          1.31
        -16,          7,    1,        -10.02,          3.30,       1.21,      12.11,     39.95,          2.76
        -16,          7,    2,         -8.97,          3.30,       1.28,      12.84,     42.35,          2.11
        -16,          7,    3,         -8.34,          3.30,       1.34,      13.35,     44.05,          1.91
        -16,          7,    4,         -7.89,          3.30,       1.38,      13.83,     45.62,          1.75
        -16,          7,    5,         -7.62,          3.30,       1.43,      14.27,     47.11,          1.61
        -16,          7,    6,         -7.33,          3.30,       1.47,      14.71,     48.52,          1.52
        -16,          7,    7,         -7.13,          3.30,       1.51,      15.06,     49.70,          1.45
        -15,          1,    1,        -21.06,          3.30,       0.91,       9.07,     29.92,          0.56
        -15,          1,    2,        -19.38,          3.30,       0.95,       9.48,     31.30,          0.41
        -15,          1,    3,        -17.90,          3.30,       0.98,       9.84,     32.46,          0.41
        -15,          1,    4,        -16.82,          3.30,       1.02,      10.18,     33.58,          0.41
        -15,          1,    5,        -15.93,          3.30,       1.05,      10.48,     34.61,          0.42
        -15,          1,    6,        -15.25,          3.30,       1.08,      10.81,     35.66,          0.42
        -15,          1,    7,        -14.65,          3.30,       1.11,      11.16,     36.83,          0.41
        -15,          2,    1,        -18.75,          3.30,       0.94,       9.45,     31.17,          0.86
        -15,          2,    2,        -17.16,          3.30,       0.98,       9.83,     32.43,          0.68
        -15,          2,    3,        -15.78,          3.30,       1.02,      10.21,     33.69,          0.65
        -15,          2,    4,        -14.89,          3.30,       1.06,      10.57,     34.88,          0.62
        -15,          2,    5,        -14.08,          3.30,       1.09,      10.96,     36.18,          0.60
        -15,          2,    6,        -13.40,          3.30,       1.13,      11.32,     37.36,          0.59
        -15,          2,    7,        -12.87,          3.30,       1.16,      11.63,     38.37,          0.59
        -15,          3,    1,        -15.84,          3.30,       0.99,       9.93,     32.78,          1.24
        -15,          3,    2,        -14.47,          3.30,       1.04,      10.38,     34.25,          1.00
        -15,          3,    3,        -13.40,          3.30,       1.08,      10.81,     35.69,          0.91
        -15,          3,    4,        -12.61,          3.30,       1.13,      11.26,     37.15,          0.85
        -15,          3,    5,        -11.99,          3.30,       1.16,      11.60,     38.28,          0.83
        -15,          3,    6,        -11.51,          3.30,       1.20,      11.95,     39.42,          0.81
        -15,          3,    7,        -11.14,          3.30,       1.23,      12.29,     40.56,          0.78
        -15,          4,    1,        -13.82,          3.30,       1.04,      10.41,     34.34,          1.67
        -15,          4,    2,        -12.63,          3.30,       1.10,      10.95,     36.16,          1.27
        -15,          4,    3,        -11.71,          3.30,       1.14,      11.45,     37.80,          1.14
        -15,          4,    4,        -11.15,          3.30,       1.19,      11.87,     39.16,          1.05
        -15,          4,    5,        -10.56,          3.30,       1.22,      12.22,     40.33,          1.04
        -15,          4,    6,        -10.17,          3.30,       1.26,      12.62,     41.65,          0.98
        -15,          4,    7,         -9.74,          3.30,       1.30,      12.98,     42.85,          0.97
        -15,          5,    1,        -11.78,          3.30,       1.11,      11.18,     36.91,          1.91
        -15,          5,    2,        -10.74,          3.30,       1.18,      11.74,     38.74,          1.59
        -15,          5,    3,         -9.96,          3.30,       1.23,      12.24,     40.39,          1.45
        -15,          5,    4,         -9.41,          3.30,       1.27,      12.70,     41.91,          1.35
        -15,          5,    5,         -8.95,          3.30,       1.31,      13.14,     43.37,          1.28
        -15,          5,    6,         -8.67,          3.30,       1.35,      13.48,     44.48,          1.23
        -15,          5,    7,         -8.35,          3.30,       1.38,      13.81,     45.58,          1.20
        -15,          6,    1,        -10.45,          3.30,       1.18,      11.78,     38.85,          2.63
        -15,          6,    2,         -9.48,          3.30,       1.24,      12.40,     40.92,          2.05
        -15,          6,    3,         -8.78,          3.30,       1.30,      12.98,     42.82,          1.79
        -15,          6,    4,         -8.31,          3.30,       1.34,      13.39,     44.19,          1.68
        -15,          6,    5,         -7.95,          3.30,       1.38,      13.82,     45.61,          1.57
        -15,          6,    6,         -7.65,          3.30,       1.42,      14.23,     46.94,          1.49
        -15,          6,    7,         -7.43,          3.30,       1.46,      14.64,     48.30,          1.40
        -15,          7,    1,         -9.35,          3.30,       1.24,      12.43,     41.03,          3.06
        -15,          7,    2,         -8.36,          3.30,       1.32,      13.15,     43.41,          2.36
        -15,          7,    3,         -7.73,          3.30,       1.37,      13.75,     45.36,          2.08
        -15,          7,    4,         -7.30,          3.30,       1.43,      14.23,     46.96,          1.91
        -15,          7,    5,         -6.95,          3.30,       1.47,      14.71,     48.54,          1.79
        -15,          7,    6,         -6.70,          3.30,       1.51,      15.11,     49.88,          1.69
        -15,          7,    7,         -6.48,          3.30,       1.55,      15.48,     51.07,          1.62
        -14,          1,    1,        -20.85,          3.30,       0.91,       9.16,     30.21,          0.50
        -14,          1,    2,        -19.02,          3.30,       0.95,       9.53,     31.44,          0.44
        -14,          1,    3,        -17.69,          3.30,       0.99,       9.90,     32.66,          0.41
        -14,          1,    4,        -16.50,          3.30,       1.03,      10.25,     33.83,          0.42
        -14,          1,    5,        -15.65,          3.30,       1.06,      10.53,     34.75,          0.44
        -14,          1,    6,        -14.89,          3.30,       1.09,      10.90,     35.97,          0.44
        -14,          1,    7,        -14.32,          3.30,       1.12,      11.25,     37.12,          0.43
        -14,          2,    1,        -18.44,          3.30,       0.95,       9.50,     31.36,          0.96
        -14,          2,    2,        -16.78,          3.30,       0.99,       9.88,     32.60,          0.77
        -14,          2,    3,        -15.45,          3.30,       1.03,      10.31,     34.02,          0.69
        -14,          2,    4,        -14.47,          3.30,       1.07,      10.68,     35.25,          0.66
        -14,          2,    5,        -13.73,          3.30,       1.11,      11.06,     36.52,          0.64
        -14,          2,    6,        -13.11,          3.30,       1.14,      11.43,     37.70,          0.62
        -14,          2,    7,        -12.49,          3.30,       1.17,      11.73,     38.70,          0.64
        -14,          3,    1,        -15.52,          3.30,       1.00,      10.03,     33.09,          1.38
        -14,          3,    2,        -14.13,          3.30,       1.05,      10.48,     34.59,          1.10
        -14,          3,    3,        -13.07,          3.30,       1.09,      10.92,     36.04,          0.99
        -14,          3,    4,        -12.30,          3.30,       1.14,      11.36,     37.51,          0.91
        -14,          3,    5,        -11.66,          3.30,       1.18,      11.76,     38.80,          0.88
        -14,          3,    6,        -11.19,          3.30,       1.21,      12.12,     39.98,          0.85
        -14,          3,    7,        -10.71,          3.30,       1.24,      12.44,     41.07,          0.85
        -14,          4,    1,        -13.39,          3.30,       1.05,      10.51,     34.66,          1.85
        -14,          4,    2,        -12.25,          3.30,       1.11,      11.08,     36.56,          1.36
        -14,          4,    3,        -11.38,          3.30,       1.15,      11.57,     38.19,          1.21
        -14,          4,    4,        -10.68,          3.30,       1.20,      12.00,     39.59,          1.15
        -14,          4,    5,        -10.24,          3.30,       1.24,      12.38,     40.86,          1.09
        -14,          4,    6,         -9.79,          3.30,       1.28,      12.75,     42.08,          1.06
        -14,          4,    7,         -9.40,          3.30,       1.31,      13.13,     43.33,          1.03
        -14,          5,    1,        -11.41,          3.30,       1.13,      11.32,     37.34,          2.06
        -14,          5,    2,        -10.35,          3.30,       1.19,      11.92,     39.34,          1.67
        -14,          5,    3,         -9.58,          3.30,       1.24,      12.42,     41.00,          1.54
        -14,          5,    4,         -9.05,          3.30,       1.29,      12.90,     42.58,          1.42
        -14,          5,    5,         -8.65,          3.30,       1.33,      13.30,     43.88,          1.36
        -14,          5,    6,         -8.24,          3.30,       1.37,      13.69,     45.17,          1.32
        -14,          5,    7,         -7.96,          3.30,       1.40,      14.02,     46.28,          1.29
        -14,          6,    1,        -10.10,          3.30,       1.20,      11.98,     39.52,          2.72
        -14,          6,    2,         -9.09,          3.30,       1.26,      12.61,     41.61,          2.17
        -14,          6,    3,         -8.41,          3.30,       1.32,      13.18,     43.50,          1.90
        -14,          6,    4,         -7.96,          3.30,       1.36,      13.62,     44.95,          1.77
        -14,          6,    5,         -7.59,          3.30,       1.41,      14.03,     46.28,          1.68
        -14,          6,    6,         -7.28,          3.30,       1.45,      14.45,     47.68,          1.59
        -14,          6,    7,         -7.03,          3.30,       1.49,      14.88,     49.09,          1.51
        -14,          7,    1,         -8.95,          3.30,       1.26,      12.63,     41.67,          3.24
        -14,          7,    2,         -7.97,          3.30,       1.34,      13.39,     44.17,          2.48
        -14,          7,    3,         -7.34,          3.30,       1.40,      13.99,     46.16,          2.19
        -14,          7,    4,         -6.91,          3.30,       1.46,      14.52,     47.91,          2.00
        -14,          7,    5,         -6.60,          3.30,       1.50,      14.97,     49.37,          1.88
        -14,          7,    6,         -6.37,          3.30,       1.54,      15.38,     50.76,          1.77
        -14,          7,    7,         -6.16,          3.30,       1.58,      15.78,     52.05,          1.69
        -13,          1,    1,        -20.36,          3.30,       0.92,       9.23,     30.47,          0.58
        -13,          1,    2,        -18.62,          3.30,       0.96,       9.65,     31.86,          0.46
        -13,          1,    3,        -17.16,          3.30,       1.00,      10.00,     33.00,          0.47
        -13,          1,    4,        -16.03,          3.30,       1.03,      10.30,     34.00,          0.49
        -13,          1,    5,        -15.18,          3.30,       1.06,      10.65,     35.16,          0.48
        -13,          1,    6,        -14.47,          3.30,       1.10,      11.01,     36.34,          0.48
        -13,          1,    7,        -13.84,          3.30,       1.14,      11.39,     37.56,          0.48
        -13,          2,    1,        -18.02,          3.30,       0.96,       9.56,     31.54,          1.02
        -13,          2,    2,        -16.29,          3.30,       1.00,       9.99,     32.95,          0.79
        -13,          2,    3,        -14.95,          3.30,       1.04,      10.43,     34.43,          0.72
        -13,          2,    4,        -14.04,          3.30,       1.08,      10.78,     35.57,          0.71
        -13,          2,    5,        -13.30,          3.30,       1.12,      11.21,     37.01,          0.67
        -13,          2,    6,        -12.62,          3.30,       1.16,      11.57,     38.19,          0.67
        -13,          2,    7,        -12.09,          3.30,       1.19,      11.89,     39.24,          0.67
        -13,          3,    1,        -14.99,          3.30,       1.02,      10.15,     33.49,          1.57
        -13,          3,    2,        -13.61,          3.30,       1.06,      10.62,     35.03,          1.22
        -13,          3,    3,        -12.60,          3.30,       1.11,      11.16,     36.82,          1.03
        -13,          3,    4,        -11.87,          3.30,       1.15,      11.51,     37.98,          1.00
        -13,          3,    5,        -11.22,          3.30,       1.19,      11.91,     39.31,          0.96
        -13,          3,    6,        -10.70,          3.30,       1.23,      12.27,     40.50,          0.94
        -13,          3,    7,        -10.37,          3.30,       1.26,      12.64,     41.70,          0.90
        -13,          4,    1,        -12.94,          3.30,       1.07,      10.67,     35.21,          1.94
        -13,          4,    2,        -11.78,          3.30,       1.13,      11.28,     37.24,          1.43
        -13,          4,    3,        -10.90,          3.30,       1.18,      11.75,     38.77,          1.31
        -13,          4,    4,        -10.25,          3.30,       1.22,      12.21,     40.27,          1.23
        -13,          4,    5,         -9.74,          3.30,       1.26,      12.60,     41.59,          1.18
        -13,          4,    6,         -9.31,          3.30,       1.30,      13.02,     42.95,          1.13
        -13,          4,    7,         -8.97,          3.30,       1.34,      13.37,     44.11,          1.10
        -13,          5,    1,        -10.91,          3.30,       1.15,      11.53,     38.04,          2.15
        -13,          5,    2,         -9.83,          3.30,       1.22,      12.15,     40.07,          1.79
        -13,          5,    3,         -9.10,          3.30,       1.27,      12.66,     41.79,          1.64
        -13,          5,    4,         -8.53,          3.30,       1.32,      13.18,     43.49,          1.52
        -13,          5,    5,         -8.14,          3.30,       1.36,      13.60,     44.86,          1.45
        -13,          5,    6,         -7.77,          3.30,       1.40,      13.98,     46.13,          1.41
        -13,          5,    7,         -7.45,          3.30,       1.44,      14.34,     47.32,          1.38
        -13,          6,    1,         -9.55,          3.30,       1.22,      12.22,     40.33,          3.14
        -13,          6,    2,         -8.55,          3.30,       1.29,      12.90,     42.55,          2.43
        -13,          6,    3,         -7.86,          3.30,       1.34,      13.47,     44.44,          2.14
        -13,          6,    4,         -7.38,          3.30,       1.40,      13.93,     45.95,          2.00
        -13,          6,    5,         -7.03,          3.30,       1.44,      14.43,     47.60,          1.83
        -13,          6,    6,         -6.76,          3.30,       1.48,      14.85,     49.00,          1.73
        -13,          6,    7,         -6.55,          3.30,       1.52,      15.21,     50.19,          1.65
        -13,          7,    1,         -8.38,          3.30,       1.30,      12.96,     42.75,          3.46
        -13,          7,    2,         -7.38,          3.30,       1.37,      13.71,     45.22,          2.74
        -13,          7,    3,         -6.76,          3.30,       1.44,      14.37,     47.43,          2.38
        -13,          7,    4,         -6.36,          3.30,       1.49,      14.91,     49.19,          2.17
        -13,          7,    5,         -6.05,          3.30,       1.54,      15.40,     50.82,          2.02
        -13,          7,    6,         -5.79,          3.30,       1.58,      15.79,     52.12,          1.94
        -13,          7,    7,         -5.62,          3.30,       1.62,      16.20,     53.46,          1.84
        -12,          1,    1,        -19.79,          3.30,       0.93,       9.30,     30.69,          0.66
        -12,          1,    2,        -18.08,          3.30,       0.97,       9.70,     32.02,          0.53
        -12,          1,    3,        -16.79,          3.30,       1.01,      10.08,     33.26,          0.50
        -12,          1,    4,        -15.70,          3.30,       1.04,      10.42,     34.39,          0.51
        -12,          1,    5,        -14.81,          3.30,       1.08,      10.77,     35.55,          0.51
        -12,          1,    6,        -13.97,          3.30,       1.11,      11.13,     36.73,          0.52
        -12,          1,    7,        -13.44,          3.30,       1.15,      11.49,     37.92,          0.51
        -12,          2,    1,        -17.42,          3.30,       0.97,       9.70,     32.02,          1.16
        -12,          2,    2,        -15.86,          3.30,       1.01,      10.12,     33.37,          0.89
        -12,          2,    3,        -14.52,          3.30,       1.05,      10.52,     34.70,          0.83
        -12,          2,    4,        -13.62,          3.30,       1.09,      10.95,     36.15,          0.76
        -12,          2,    5,        -12.80,          3.30,       1.14,      11.34,     37.42,          0.75
        -12,          2,    6,        -12.22,          3.30,       1.17,      11.70,     38.60,          0.74
        -12,          2,    7,        -11.66,          3.30,       1.21,      12.09,     39.88,          0.72
        -12,          3,    1,        -14.49,          3.30,       1.03,      10.30,     34.00,          1.60
        -12,          3,    2,        -13.13,          3.30,       1.08,      10.78,     35.56,          1.29
        -12,          3,    3,        -12.15,          3.30,       1.13,      11.30,     37.28,          1.11
        -12,          3,    4,        -11.35,          3.30,       1.17,      11.72,     38.67,          1.06
        -12,          3,    5,        -10.80,          3.30,       1.21,      12.09,     39.88,          1.03
        -12,          3,    6,        -10.20,          3.30,       1.25,      12.48,     41.18,          1.01
        -12,          3,    7,         -9.86,          3.30,       1.29,      12.88,     42.49,          0.96
        -12,          4,    1,        -12.50,          3.30,       1.09,      10.88,     35.89,          2.02
        -12,          4,    2,        -11.30,          3.30,       1.15,      11.48,     37.89,          1.55
        -12,          4,    3,        -10.41,          3.30,       1.20,      12.00,     39.61,          1.40
        -12,          4,    4,         -9.79,          3.30,       1.24,      12.43,     41.01,          1.33
        -12,          4,    5,         -9.25,          3.30,       1.28,      12.86,     42.45,          1.27
        -12,          4,    6,         -8.83,          3.30,       1.33,      13.28,     43.84,          1.22
        -12,          4,    7,         -8.46,          3.30,       1.36,      13.64,     45.00,          1.20
        -12,          5,    1,        -10.41,          3.30,       1.18,      11.76,     38.81,          2.30
        -12,          5,    2,         -9.33,          3.30,       1.24,      12.38,     40.86,          1.94
        -12,          5,    3,         -8.53,          3.30,       1.30,      12.98,     42.83,          1.76
        -12,          5,    4,         -8.01,          3.30,       1.35,      13.45,     44.38,          1.66
        -12,          5,    5,         -7.62,          3.30,       1.39,      13.87,     45.75,          1.59
        -12,          5,    6,         -7.27,          3.30,       1.43,      14.29,     47.16,          1.52
        -12,          5,    7,         -6.97,          3.30,       1.47,      14.68,     48.46,          1.48
        -12,          6,    1,         -9.02,          3.30,       1.25,      12.50,     41.24,          3.30
        -12,          6,    2,         -8.02,          3.30,       1.32,      13.21,     43.61,          2.56
        -12,          6,    3,         -7.36,          3.30,       1.38,      13.79,     45.52,          2.28
        -12,          6,    4,         -6.86,          3.30,       1.43,      14.32,     47.24,          2.10
