[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -18,          4,    3,        -12.99,          3.30,       1.09,      10.96,     36.15,          0.95
        -18,          4,    4,        -12.32,          3.30,       1.14,      11.40,     37.63,          0.86
        -18,          4,    5,        -11.79,          3.30,       1.17,      11.70,     38.58,          0.86
        -18,          4,    6,        -11.39,          3.30,       1.21,      12.06,     39.79,          0.81
        -18,          4,    7,        -11.00,          3.30,       1.24,      12.40,     40.89,          0.79
        -18,          5,    1,        -13.17,          3.30,       1.06,      10.63,     35.08,          1.69
        -18,          5,    2,        -12.09,          3.30,       1.12,      11.17,     36.84,          1.34
        -18,          5,    3,        -11.21,          3.30,       1.17,      11.66,     38.46,          1.21
        -18,          5,    4,        -10.73,          3.30,       1.20,      12.03,     39.68,          1.13
        -18,          5,    5,        -10.35,          3.30,       1.24,      12.42,     40.98,          1.05
        -18,          5,    6,         -9.99,          3.30,       1.28,      12.80,     42.21,          1.00
        -18,          5,    7,         -9.63,          3.30,       1.31,      13.13,     43.31,          0.98
        -18,          6,    1,        -11.93,          3.30,       1.12,      11.18,     36.88,          2.03
        -18,          6,    2,        -10.94,          3.30,       1.17,      11.72,     38.66,          1.63
        -18,          6,    3,        -10.26,          3.30,       1.22,      12.21,     40.28,          1.44
        -18,          6,    4,         -9.69,          3.30,       1.26,      12.64,     41.68,          1.35
        -18,          6,    5,         -9.38,          3.30,       1.30,      13.04,     43.01,          1.24
        -18,          6,    6,         -9.02,          3.30,       1.34,      13.40,     44.19,          1.20
        -18,          6,    7,         -8.79,          3.30,       1.37,      13.73,     45.30,          1.14
        -18,          7,    1,        -10.79,          3.30,       1.17,      11.70,     38.61,          2.33
        -18,          7,    2,         -9.86,          3.30,       1.23,      12.34,     40.71,          1.82
        -18,          7,    3,         -9.21,          3.30,       1.29,      12.89,     42.52,          1.60
        -18,          7,    4,         -8.79,          3.30,       1.33,      13.33,     43.98,          1.48
        -18,          7,    5,         -8.41,          3.30,       1.37,      13.72,     45.26,          1.41
        -18,          7,    6,         -8.15,          3.30,       1.41,      14.08,     46.46,          1.34
        -18,          7,    7,         -7.96,          3.30,       1.45,      14.50,     47.83,          1.25
        -17,          1,    1,        -21.71,          3.30,       0.90,       8.96,     29.56,          0.49
        -17,          1,    2,        -20.14,          3.30,       0.94,       9.35,     30.84,          0.36
        -17,          1,    3,        -18.70,          3.30,       0.97,       9.71,     32.01,          0.35
        -17,          1,    4,        -17.54,          3.30,       1.00,      10.06,     33.20,          0.35
        -17,          1,    5,        -16.67,          3.30,       1.03,      10.31,     34.01,          0.37
        -17,          1,    6,        -15.98,          3.30,       1.06,      10.64,     35.12,          0.36
        -17,          1,    7,        -15.36,          3.30,       1.09,      10.93,     36.04,          0.37
        -17,          2,    1,        -19.58,          3.30,       0.93,       9.24,     30.49,          0.87
        -17,          2,    2,        -17.90,          3.30,       0.97,       9.66,     31.87,          0.61
        -17,          2,    3,        -16.78,          3.30,       1.00,      10.03,     33.08,          0.54
        -17,          2,    4,        -15.65,          3.30,       1.04,      10.36,     34.20,          0.55
        -17,          2,    5,        -14.94,          3.30,       1.07,      10.71,     35.33,          0.52
        -17,          2,    6,        -14.21,          3.30,       1.11,      11.07,     36.52,          0.52
        -17,          2,    7,        -13.65,          3.30,       1.14,      11.39,     37.57,          0.52
        -17,          3,    1,        -16.78,          3.30,       0.97,       9.71,     32.06,          1.17
        -17,          3,    2,        -15.35,          3.30,       1.01,      10.14,     33.47,          0.91
        -17,          3,    3,        -14.31,          3.30,       1.06,      10.55,     34.80,          0.82
        -17,          3,    4,        -13.42,          3.30,       1.09,      10.93,     36.05,          0.79
        -17,          3,    5,        -12.82,          3.30,       1.14,      11.34,     37.41,          0.73
        -17,          3,    6,        -12.34,          3.30,       1.17,      11.68,     38.53,          0.71
        -17,          3,    7,        -11.85,          3.30,       1.20,      11.98,     39.52,          0.71
        -17,          4,    1,        -14.85,          3.30,       1.01,      10.15,     33.49,          1.42
        -17,          4,    2,        -13.48,          3.30,       1.06,      10.61,     35.01,          1.18
        -17,          4,    3,        -12.64,          3.30,       1.11,      11.11,     36.65,          1.00
        -17,          4,    4,        -11.98,          3.30,       1.15,      11.54,     38.05,          0.92
        -17,          4,    5,        -11.41,          3.30,       1.19,      11.88,     39.17,          0.91
        -17,          4,    6,        -11.04,          3.30,       1.22,      12.22,     40.30,          0.86
        -17,          4,    7,        -10.63,          3.30,       1.26,      12.56,     41.43,          0.84
        -17,          5,    1,        -12.74,          3.30,       1.08,      10.77,     35.52,          1.76
        -17,          5,    2,        -11.59,          3.30,       1.13,      11.38,     37.56,          1.37
        -17,          5,    3,        -10.84,          3.30,       1.18,      11.83,     39.01,          1.27
        -17,          5,    4,        -10.32,          3.30,       1.23,      12.24,     40.39,          1.18
        -17,          5,    5,         -9.88,          3.30,       1.26,      12.62,     41.61,          1.13
        -17,          5,    6,         -9.50,          3.30,       1.30,      13.01,     42.92,          1.08
        -17,          5,    7,         -9.23,          3.30,       1.33,      13.31,     43.90,          1.05
        -17,          6,    1,        -11.39,          3.30,       1.13,      11.35,     37.45,          2.25
        -17,          6,    2,        -10.45,          3.30,       1.19,      11.92,     39.32,          1.77
        -17,          6,    3,         -9.80,          3.30,       1.24,      12.43,     40.99,          1.55
        -17,          6,    4,         -9.29,          3.30,       1.29,      12.89,     42.51,          1.42
        -17,          6,    5,         -8.91,          3.30,       1.33,      13.25,     43.71,          1.36
        -17,          6,    6,         -8.60,          3.30,       1.36,      13.61,     44.89,          1.29
        -17,          6,    7,         -8.38,          3.30,       1.40,      13.98,     46.11,          1.22
        -17,          7,    1,        -10.32,          3.30,       1.19,      11.90,     39.27,          2.59
        -17,          7,    2,         -9.39,          3.30,       1.26,      12.57,     41.44,          2.00
        -17,          7,    3,         -8.70,          3.30,       1.31,      13.14,     43.34,          1.76
        -17,          7,    4,         -8.32,          3.30,       1.36,      13.59,     44.83,          1.61
        -17,          7,    5,         -7.96,          3.30,       1.40,      13.98,     46.13,          1.53
        -17,          7,    6,         -7.72,          3.30,       1.44,      14.40,     47.49,          1.43
        -17,          7,    7,         -7.55,          3.30,       1.48,      14.79,     48.78,          1.34
        -16,          1,    1,        -21.44,          3.30,       0.90,       9.03,     29.80,          0.50
        -16,          1,    2,        -19.69,          3.30,       0.94,       9.42,     31.09,          0.40
        -16,          1,    3,        -18.39,          3.30,       0.98,       9.75,     32.18,          0.38
        -16,          1,    4,        -17.27,          3.30,       1.01,      10.08,     33.25,          0.38
        -16,          1,    5,        -16.37,          3.30,       1.04,      10.38,     34.24,          0.39
        -16,          1,    6,        -15.64,          3.30,       1.07,      10.69,     35.25,          0.40
        -16,          1,    7,        -14.97,          3.30,       1.11,      11.05,     36.44,          0.39
        -16,          2,    1,        -19.20,          3.30,       0.93,       9.34,     30.84,          0.83
        -16,          2,    2,        -17.64,          3.30,       0.97,       9.75,     32.15,          0.62
        -16,          2,    3,        -16.28,          3.30,       1.01,      10.13,     33.41,          0.59
        -16,          2,    4,        -15.41,          3.30,       1.05,      10.44,     34.44,          0.57
        -16,          2,    5,        -14.56,          3.30,       1.08,      10.82,     35.69,          0.56
        -16,          2,    6,        -13.80,          3.30,       1.12,      11.21,     36.97,          0.55
        -16,          2,    7,        -13.27,          3.30,       1.15,      11.51,     37.96,          0.55
        -16,          3,    1,        -16.51,          3.30,       0.98,       9.81,     32.37,          1.17
        -16,          3,    2,        -14.96,          3.30,       1.03,      10.24,     33.80,          0.96
        -16,          3,    3,        -13.89,          3.30,       1.07,      10.69,     35.25,          0.85
        -16,          3,    4,        -13.13,          3.30,       1.11,      11.07,     36.52,          0.80
        -16,          3,    5,        -12.50,          3.30,       1.15,      11.44,     37.72,          0.78
        -16,          3,    6,        -12.02,          3.30,       1.18,      11.80,     38.91,          0.74
        -16,          3,    7,        -11.56,          3.30,       1.21,      12.13,     40.01,          0.73
        -16,          4,    1,        -14.34,          3.30,       1.03,      10.27,     33.89,          1.55
        -16,          4,    2,        -13.16,          3.30,       1.07,      10.77,     35.53,          1.20
        -16,          4,    3,        -12.26,          3.30,       1.13,      11.24,     37.07,          1.07
        -16,          4,    4,        -11.55,          3.30,       1.17,      11.66,     38.45,          1.01
        -16,          4,    5,        -11.04,          3.30,       1.20,      12.04,     39.71,          0.96
        -16,          4,    6,        -10.63,          3.30,       1.24,      12.40,     40.89,          0.92
        -16,          4,    7,        -10.25,          3.30,       1.28,      12.75,     42.06,          0.89
        -16,          5,    1,        -12.32,          3.30,       1.09,      10.91,     36.00,          1.89
        -16,          5,    2,        -11.29,          3.30,       1.15,      11.55,     38.10,          1.43
        -16,          5,    3,        -10.44,          3.30,       1.20,      12.01,     39.61,          1.35
        -16,          5,    4,         -9.90,          3.30,       1.24,      12.40,     40.89,          1.28
        -16,          5,    5,         -9.49,          3.30,       1.29,      12.89,     42.51,          1.17
        -16,          5,    6,         -9.14,          3.30,       1.32,      13.18,     43.47,          1.15
        -16,          5,    7,         -8.84,          3.30,       1.36,      13.55,     44.68,          1.11
        -16,          6,    1,        -11.02,          3.30,       1.16,      11.55,     38.10,          2.33
        -16,          6,    2,         -9.99,          3.30,       1.21,      12.13,     40.00,          1.90
        -16,          6,    3,         -9.35,          3.30,       1.27,      12.66,     41.74,          1.65
        -16,          6,    4,         -8.87,          3.30,       1.31,      13.07,     43.11,          1.54
        -16,          6,    5,         -8.50,          3.30,       1.35,      13.52,     44.59,          1.43
        -16,          6,    6,         -8.23,          3.30,       1.38,      13.86,     45.72,          1.37
        -16,          6,    7,         -7.95,          3.30,       1.42,      14.24,     46.97,          1.31
        -16,          7,    1,         -9.89,          3.30,       1.21,      12.12,     40.00,          2.76
        -16,          7,    2,         -8.90,          3.30,       1.28,      12.82,     42.28,          2.15
        -16,          7,    3,         -8.30,          3.30,       1.34,      13.39,     44.18,          1.87
        -16,          7,    4,         -7.84,          3.30,       1.38,      13.83,     45.61,          1.76
        -16,          7,    5,         -7.53,          3.30,       1.43,      14.27,     47.05,          1.64
        -16,          7,    6,         -7.29,          3.30,       1.47,      14.68,     48.42,          1.54
        -16,          7,    7,         -7.08,          3.30,       1.51,      15.06,     49.65,          1.46
        -15,          1,    1,        -21.17,          3.30,       0.91,       9.12,     30.11,          0.49
        -15,          1,    2,        -19.33,          3.30,       0.95,       9.47,     31.25,          0.43
        -15,          1,    3,        -17.79,          3.30,       0.99,       9.87,     32.57,          0.41
        -15,          1,    4,        -16.84,          3.30,       1.02,      10.20,     33.67,          0.40
        -15,          1,    5,        -15.84,          3.30,       1.05,      10.48,     34.59,          0.43
        -15,          1,    6,        -15.02,          3.30,       1.08,      10.80,     35.64,          0.44
        -15,          1,    7,        -14.55,          3.30,       1.11,      11.15,     36.78,          0.43
        -15,          2,    1,        -18.74,          3.30,       0.94,       9.44,     31.17,          0.87
        -15,          2,    2,        -17.00,          3.30,       0.99,       9.85,     32.49,          0.70
        -15,          2,    3,        -15.77,          3.30,       1.03,      10.24,     33.80,          0.63
        -15,          2,    4,        -14.73,          3.30,       1.06,      10.56,     34.85,          0.64
        -15,          2,    5,        -13.91,          3.30,       1.10,      10.97,     36.17,          0.62
        -15,          2,    6,        -13.32,          3.30,       1.13,      11.36,     37.48,          0.59
        -15,          2,    7,        -12.77,          3.30,       1.17,      11.62,     38.35,          0.61
        -15,          3,    1,        -15.82,          3.30,       0.99,       9.94,     32.78,          1.36
        -15,          3,    2,        -14.38,          3.30,       1.04,      10.42,     34.38,          1.04
        -15,          3,    3,        -13.31,          3.30,       1.08,      10.83,     35.72,          0.96
        -15,          3,    4,        -12.48,          3.30,       1.13,      11.27,     37.19,          0.89
        -15,          3,    5,        -11.93,          3.30,       1.16,      11.63,     38.37,          0.85
        -15,          3,    6,        -11.48,          3.30,       1.20,      11.99,     39.54,          0.82
        -15,          3,    7,        -11.02,          3.30,       1.23,      12.32,     40.64,          0.81
        -15,          4,    1,        -13.80,          3.30,       1.04,      10.44,     34.45,          1.73
        -15,          4,    2,        -12.53,          3.30,       1.09,      10.95,     36.11,          1.37
        -15,          4,    3,        -11.68,          3.30,       1.15,      11.48,     37.86,          1.17
        -15,          4,    4,        -11.01,          3.30,       1.19,      11.84,     39.06,          1.13
        -15,          4,    5,        -10.45,          3.30,       1.23,      12.25,     40.40,          1.08
        -15,          4,    6,        -10.06,          3.30,       1.26,      12.65,     41.73,          1.02
        -15,          4,    7,         -9.74,          3.30,       1.30,      12.99,     42.84,          0.98
        -15,          5,    1,        -11.70,          3.30,       1.12,      11.19,     36.93,          1.98
        -15,          5,    2,        -10.66,          3.30,       1.18,      11.75,     38.77,          1.63
        -15,          5,    3,         -9.88,          3.30,       1.23,      12.27,     40.49,          1.47
        -15,          5,    4,         -9.36,          3.30,       1.27,      12.71,     41.91,          1.38
        -15,          5,    5,         -8.93,          3.30,       1.31,      13.12,     43.25,          1.31
        -15,          5,    6,         -8.60,          3.30,       1.35,      13.48,     44.47,          1.26
        -15,          5,    7,         -8.29,          3.30,       1.39,      13.85,     45.67,          1.22
        -15,          6,    1,        -10.43,          3.30,       1.18,      11.77,     38.82,          2.67
        -15,          6,    2,         -9.41,          3.30,       1.24,      12.42,     40.97,          2.07
        -15,          6,    3,         -8.72,          3.30,       1.30,      12.96,     42.74,          1.83
        -15,          6,    4,         -8.26,          3.30,       1.34,      13.43,     44.29,          1.68
        -15,          6,    5,         -7.90,          3.30,       1.38,      13.83,     45.61,          1.59
        -15,          6,    6,         -7.61,          3.30,       1.42,      14.21,     46.88,          1.51
        -15,          6,    7,         -7.37,          3.30,       1.46,      14.63,     48.25,          1.43
        -15,          7,    1,         -9.28,          3.30,       1.24,      12.41,     40.94,          3.04
        -15,          7,    2,         -8.30,          3.30,       1.32,      13.15,     43.38,          2.34
        -15,          7,    3,         -7.70,          3.30,       1.38,      13.75,     45.36,          2.05
        -15,          7,    4,         -7.23,          3.30,       1.42,      14.23,     46.94,          1.92
        -15,          7,    5,         -6.94,          3.30,       1.47,      14.72,     48.55,          1.76
        -15,          7,    6,         -6.65,          3.30,       1.51,      15.12,     49.87,          1.69
        -15,          7,    7,         -6.43,          3.30,       1.55,      15.47,     51.02,          1.63
        -14,          1,    1,        -20.77,          3.30,       0.92,       9.17,     30.25,          0.53
        -14,          1,    2,        -19.04,          3.30,       0.96,       9.57,     31.58,          0.43
        -14,          1,    3,        -17.54,          3.30,       0.99,       9.93,     32.76,          0.43
        -14,          1,    4,        -16.44,          3.30,       1.02,      10.23,     33.74,          0.45
        -14,          1,    5,        -15.53,          3.30,       1.05,      10.55,     34.80,          0.46
        -14,          1,    6,        -14.80,          3.30,       1.09,      10.89,     35.92,          0.46
        -14,          1,    7,        -14.22,          3.30,       1.12,      11.28,     37.21,          0.44
        -14,          2,    1,        -18.41,          3.30,       0.95,       9.47,     31.26,          1.02
        -14,          2,    2,        -16.70,          3.30,       0.99,       9.90,     32.65,          0.76
        -14,          2,    3,        -15.32,          3.30,       1.03,      10.27,     33.90,          0.73
        -14,          2,    4,        -14.43,          3.30,       1.07,      10.70,     35.29,          0.66
        -14,          2,    5,        -13.62,          3.30,       1.11,      11.10,     36.61,          0.64
        -14,          2,    6,        -12.95,          3.30,       1.15,      11.43,     37.72,          0.64
        -14,          2,    7,        -12.54,          3.30,       1.18,      11.79,     38.88,          0.62
        -14,          3,    1,        -15.44,          3.30,       1.00,      10.05,     33.15,          1.34
        -14,          3,    2,        -14.12,          3.30,       1.05,      10.46,     34.49,          1.12
        -14,          3,    3,        -12.95,          3.30,       1.09,      10.94,     36.10,          1.00
        -14,          3,    4,        -12.23,          3.30,       1.14,      11.37,     37.52,          0.92
        -14,          3,    5,        -11.63,          3.30,       1.18,      11.74,     38.73,          0.89
        -14,          3,    6,        -11.16,          3.30,       1.21,      12.12,     39.96,          0.86
        -14,          3,    7,        -10.73,          3.30,       1.25,      12.46,     41.11,          0.84
        -14,          4,    1,        -13.44,          3.30,       1.05,      10.51,     34.69,          1.87
        -14,          4,    2,        -12.18,          3.30,       1.11,      11.08,     36.57,          1.41
        -14,          4,    3,        -11.40,          3.30,       1.16,      11.57,     38.17,          1.23
        -14,          4,    4,        -10.67,          3.30,       1.20,      12.02,     39.65,          1.16
        -14,          4,    5,        -10.17,          3.30,       1.24,      12.41,     40.94,          1.11
        -14,          4,    6,         -9.75,          3.30,       1.28,      12.80,     42.23,          1.06
        -14,          4,    7,         -9.34,          3.30,       1.31,      13.15,     43.38,          1.05
        -14,          5,    1,        -11.34,          3.30,       1.13,      11.35,     37.45,          2.03
        -14,          5,    2,        -10.29,          3.30,       1.19,      11.91,     39.30,          1.71
        -14,          5,    3,         -9.53,          3.30,       1.24,      12.44,     41.04,          1.54
        -14,          5,    4,         -8.97,          3.30,       1.29,      12.89,     42.51,          1.46
        -14,          5,    5,         -8.53,          3.30,       1.33,      13.30,     43.87,          1.40
        -14,          5,    6,         -8.23,          3.30,       1.37,      13.68,     45.14,          1.33
        -14,          5,    7,         -7.91,          3.30,       1.40,      14.07,     46.41,          1.29
        -14,          6,    1,        -10.03,          3.30,       1.20,      11.96,     39.46,          2.81
        -14,          6,    2,         -9.03,          3.30,       1.26,      12.62,     41.62,          2.20
        -14,          6,    3,         -8.42,          3.30,       1.32,      13.20,     43.54,          1.89
        -14,          6,    4,         -7.91,          3.30,       1.36,      13.66,     45.06,          1.77
        -14,          6,    5,         -7.51,          3.30,       1.41,      14.06,     46.37,          1.70
        -14,          6,    6,         -7.21,          3.30,       1.45,      14.48,     47.75,          1.61
        -14,          6,    7,         -7.00,          3.30,       1.49,      14.88,     49.08,          1.52
        -14,          7,    1,         -8.93,          3.30,       1.26,      12.65,     41.74,          3.25
        -14,          7,    2,         -7.91,          3.30,       1.34,      13.37,     44.09,          2.57
        -14,          7,    3,         -7.27,          3.30,       1.40,      13.99,     46.13,          2.25
        -14,          7,    4,         -6.89,          3.30,       1.46,      14.55,     47.98,          2.01
        -14,          7,    5,         -6.52,          3.30,       1.50,      14.99,     49.45,          1.91
        -14,          7,    6,         -6.30,          3.30,       1.54,      15.39,     50.73,          1.81
        -14,          7,    7,         -6.08,          3.30,       1.58,      15.76,     51.98,          1.74
        -13,          1,    1,        -20.29,          3.30,       0.92,       9.23,     30.45,          0.57
        -13,          1,    2,        -18.43,          3.30,       0.96,       9.64,     31.82,          0.48
        -13,          1,    3,        -17.23,          3.30,       1.00,      10.00,     32.98,          0.46
        -13,          1,    4,        -16.03,          3.30,       1.03,      10.32,     34.05,          0.48
        -13,          1,    5,        -15.26,          3.30,       1.07,      10.65,     35.12,          0.47
        -13,          1,    6,        -14.34,          3.30,       1.10,      11.01,     36.31,          0.49
        -13,          1,    7,        -13.75,          3.30,       1.14,      11.39,     37.56,          0.48
        -13,          2,    1,        -17.72,          3.30,       0.96,       9.63,     31.77,          1.01
        -13,          2,    2,        -16.25,          3.30,       1.00,      10.06,     33.18,          0.77
        -13,          2,    3,        -14.99,          3.30,       1.04,      10.42,     34.36,          0.74
        -13,          2,    4,        -13.97,          3.30,       1.08,      10.79,     35.60,          0.73
        -13,          2,    5,        -13.26,          3.30,       1.12,      11.23,     37.04,          0.68
        -13,          2,    6,        -12.54,          3.30,       1.16,      11.55,     38.09,          0.70
        -13,          2,    7,        -12.06,          3.30,       1.19,      11.91,     39.29,          0.68
        -13,          3,    1,        -14.94,          3.30,       1.02,      10.16,     33.52,          1.53
        -13,          3,    2,        -13.58,          3.30,       1.06,      10.60,     34.98,          1.23
        -13,          3,    3,        -12.52,          3.30,       1.11,      11.12,     36.70,          1.06
        -13,          3,    4,        -11.77,          3.30,       1.16,      11.54,     38.06,          1.00
        -13,          3,    5,        -11.18,          3.30,       1.19,      11.96,     39.44,          0.95
        -13,          3,    6,        -10.61,          3.30,       1.23,      12.29,     40.54,          0.95
        -13,          3,    7,        -10.20,          3.30,       1.27,      12.68,     41.80,          0.92
        -13,          4,    1,        -12.88,          3.30,       1.07,      10.69,     35.27,          2.01
        -13,          4,    2,        -11.72,          3.30,       1.13,      11.31,     37.32,          1.46
        -13,          4,    3,        -10.83,          3.30,       1.18,      11.77,     38.85,          1.34
        -13,          4,    4,        -10.21,          3.30,       1.22,      12.23,     40.35,          1.24
        -13,          4,    5,         -9.67,          3.30,       1.26,      12.61,     41.60,          1.21
        -13,          4,    6,         -9.22,          3.30,       1.30,      13.06,     43.07,          1.15
        -13,          4,    7,         -8.86,          3.30,       1.34,      13.37,     44.10,          1.14
        -13,          5,    1,        -10.86,          3.30,       1.15,      11.54,     38.07,          2.24
        -13,          5,    2,         -9.79,          3.30,       1.21,      12.15,     40.09,          1.84
        -13,          5,    3,         -8.99,          3.30,       1.27,      12.71,     41.94,          1.67
        -13,          5,    4,         -8.48,          3.30,       1.32,      13.17,     43.45,          1.57
        -13,          5,    5,         -8.05,          3.30,       1.36,      13.61,     44.88,          1.50
        -13,          5,    6,         -7.68,          3.30,       1.40,      13.95,     46.00,          1.47
        -13,          5,    7,         -7.40,          3.30,       1.44,      14.39,     47.47,          1.39
        -13,          6,    1,         -9.48,          3.30,       1.22,      12.23,     40.34,          3.04
        -13,          6,    2,         -8.51,          3.30,       1.29,      12.92,     42.63,          2.35
        -13,          6,    3,         -7.82,          3.30,       1.35,      13.49,     44.48,          2.10
        -13,          6,    4,         -7.35,          3.30,       1.40,      13.96,     46.04,          1.96
        -13,          6,    5,         -7.00,          3.30,       1.44,      14.42,     47.56,          1.82
        -13,          6,    6,         -6.72,          3.30,       1.48,      14.84,     48.93,          1.73
        -13,          6,    7,         -6.43,          3.30,       1.53,      15.21,     50.15,          1.68
        -13,          7,    1,         -8.32,          3.30,       1.30,      12.93,     42.66,          3.52
        -13,          7,    2,         -7.38,          3.30,       1.37,      13.71,     45.20,          2.72
        -13,          7,    3,         -6.72,          3.30,       1.44,      14.36,     47.37,          2.39
        -13,          7,    4,         -6.32,          3.30,       1.49,      14.89,     49.10,          2.20
        -13,          7,    5,         -6.03,          3.30,       1.54,      15.36,     50.66,          2.05
        -13,          7,    6,         -5.77,          3.30,       1.58,      15.83,     52.21,          1.93
        -13,          7,    7,         -5.53,          3.30,       1.62,      16.22,     53.48,          1.87
        -12,          1,    1,        -19.98,          3.30,       0.94,       9.36,     30.88,          0.56
        -12,          1,    2,        -18.03,          3.30,       0.97,       9.74,     32.12,          0.52
        -12,          1,    3,        -16.67,          3.30,       1.01,      10.12,     33.37,          0.50
        -12,          1,    4,        -15.61,          3.30,       1.04,      10.46,     34.51,          0.51
        -12,          1,    5,        -14.70,          3.30,       1.08,      10.76,     35.51,          0.53
        -12,          1,    6,        -13.94,          3.30,       1.11,      11.15,     36.77,          0.52
        -12,          1,    7,        -13.35,          3.30,       1.15,      11.48,     37.87,          0.52
        -12,          2,    1,        -17.39,          3.30,       0.97,       9.70,     31.98,          1.29
        -12,          2,    2,        -15.72,          3.30,       1.01,      10.12,     33.39,          0.95
        -12,          2,    3,        -14.49,          3.30,       1.05,      10.54,     34.77,          0.85
        -12,          2,    4,        -13.43,          3.30,       1.10,      10.97,     36.17,          0.81
        -12,          2,    5,        -12.70,          3.30,       1.14,      11.36,     37.46,          0.78
        -12,          2,    6,        -12.18,          3.30,       1.17,      11.72,     38.64,          0.75
        -12,          2,    7,        -11.56,          3.30,       1.21,      12.05,     39.74,          0.76
        -12,          3,    1,        -14.45,          3.30,       1.03,      10.30,     33.96,          1.69
        -12,          3,    2,        -13.05,          3.30,       1.08,      10.79,     35.61,          1.31
        -12,          3,    3,        -12.02,          3.30,       1.13,      11.30,     37.28,          1.15
        -12,          3,    4,        -11.34,          3.30,       1.17,      11.73,     38.68,          1.07
        -12,          3,    5,        -10.68,          3.30,       1.21,      12.10,     39.93,          1.05
        -12,          3,    6,        -10.21,          3.30,       1.25,      12.48,     41.16,          1.02
        -12,          3,    7,         -9.80,          3.30,       1.29,      12.85,     42.39,          0.99
        -12,          4,    1,        -12.42,          3.30,       1.09,      10.89,     35.95,          2.02
        -12,          4,    2,        -11.22,          3.30,       1.15,      11.47,     37.84,          1.60
        -12,          4,    3,        -10.36,          3.30,       1.20,      11.99,     39.54,          1.43
        -12,          4,    4,         -9.69,          3.30,       1.24,      12.42,     40.98,          1.37
        -12,          4,    5,         -9.15,          3.30,       1.29,      12.90,     42.56,          1.29
        -12,          4,    6,         -8.74,          3.30,       1.33,      13.28,     43.80,          1.25
        -12,          4,    7,         -8.43,          3.30,       1.36,      13.62,     44.93,          1.22
        -12,          5,    1,        -10.38,          3.30,       1.18,      11.78,     38.84,          2.34
        -12,          5,    2,         -9.25,          3.30,       1.24,      12.39,     40.87,          2.00
        -12,          5,    3,         -8.51,          3.30,       1.30,      12.96,     42.74,          1.80
        -12,          5,    4,         -8.01,          3.30,       1.35,      13.47,     44.44,          1.66
        -12,          5,    5,         -7.52,          3.30,       1.39,      13.90,     45.85,          1.62
        -12,          5,    6,         -7.25,          3.30,       1.43,      14.27,     47.05,          1.55
        -12,          5,    7,         -6.92,          3.30,       1.47,      14.71,     48.51,          1.50
        -12,          6,    1,         -8.93,          3.30,       1.25,      12.48,     41.16,          3.44
        -12,          6,    2,         -7.97,          3.30,       1.32,      13.21,     43.59,          2.59
        -12,          6,    3,         -7.31,          3.30,       1.38,      13.76,     45.37,          2.34
        -12,          6,    4,         -6.83,          3.30,       1.43,      14.30,     47.16,          2.13
