[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -17,          2,    1,        -19.53,          3.30,       0.93,       9.23,     30.45,          0.94
        -17,          2,    2,        -17.99,          3.30,       0.96,       9.65,     31.85,          0.62
        -17,          2,    3,        -16.74,          3.30,       1.00,      10.02,     33.07,          0.56
        -17,          2,    4,        -15.65,          3.30,       1.04,      10.41,     34.35,          0.54
        -17,          2,    5,        -14.85,          3.30,       1.07,      10.70,     35.32,          0.54
        -17,          2,    6,        -14.20,          3.30,       1.11,      11.09,     36.62,          0.52
        -17,          2,    7,        -13.65,          3.30,       1.14,      11.41,     37.63,          0.52
        -17,          3,    1,        -16.90,          3.30,       0.97,       9.73,     32.12,          1.01
        -17,          3,    2,        -15.40,          3.30,       1.02,      10.17,     33.57,          0.83
        -17,          3,    3,        -14.28,          3.30,       1.06,      10.55,     34.81,          0.79
        -17,          3,    4,        -13.50,          3.30,       1.09,      10.95,     36.12,          0.74
        -17,          3,    5,        -12.89,          3.30,       1.14,      11.33,     37.38,          0.71
        -17,          3,    6,        -12.30,          3.30,       1.17,      11.66,     38.49,          0.70
        -17,          3,    7,        -11.86,          3.30,       1.20,      12.00,     39.61,          0.69
        -17,          4,    1,        -14.83,          3.30,       1.02,      10.15,     33.47,          1.46
        -17,          4,    2,        -13.53,          3.30,       1.07,      10.64,     35.11,          1.14
        -17,          4,    3,        -12.65,          3.30,       1.11,      11.10,     36.64,          1.00
        -17,          4,    4,        -11.96,          3.30,       1.15,      11.52,     38.00,          0.94
        -17,          4,    5,        -11.43,          3.30,       1.18,      11.86,     39.12,          0.91
        -17,          4,    6,        -10.98,          3.30,       1.23,      12.22,     40.32,          0.88
        -17,          4,    7,        -10.56,          3.30,       1.25,      12.54,     41.39,          0.86
        -17,          5,    1,        -12.73,          3.30,       1.08,      10.76,     35.50,          1.80
        -17,          5,    2,        -11.67,          3.30,       1.14,      11.36,     37.49,          1.38
        -17,          5,    3,        -10.85,          3.30,       1.18,      11.80,     38.94,          1.29
        -17,          5,    4,        -10.32,          3.30,       1.22,      12.25,     40.42,          1.18
        -17,          5,    5,         -9.93,          3.30,       1.26,      12.63,     41.69,          1.11
        -17,          5,    6,         -9.57,          3.30,       1.30,      13.00,     42.88,          1.07
        -17,          5,    7,         -9.25,          3.30,       1.33,      13.31,     43.93,          1.04
        -17,          6,    1,        -11.43,          3.30,       1.13,      11.32,     37.38,          2.23
        -17,          6,    2,        -10.44,          3.30,       1.19,      11.92,     39.33,          1.75
        -17,          6,    3,         -9.71,          3.30,       1.24,      12.41,     40.96,          1.57
        -17,          6,    4,         -9.29,          3.30,       1.29,      12.88,     42.51,          1.41
        -17,          6,    5,         -8.92,          3.30,       1.33,      13.27,     43.79,          1.33
        -17,          6,    6,         -8.65,          3.30,       1.36,      13.60,     44.88,          1.27
        -17,          6,    7,         -8.36,          3.30,       1.40,      13.99,     46.16,          1.22
        -17,          7,    1,        -10.29,          3.30,       1.19,      11.91,     39.29,          2.51
        -17,          7,    2,         -9.40,          3.30,       1.26,      12.55,     41.42,          1.96
        -17,          7,    3,         -8.72,          3.30,       1.31,      13.14,     43.36,          1.72
        -17,          7,    4,         -8.28,          3.30,       1.36,      13.57,     44.76,          1.61
        -17,          7,    5,         -7.98,          3.30,       1.40,      13.99,     46.17,          1.50
        -17,          7,    6,         -7.73,          3.30,       1.44,      14.37,     47.42,          1.42
        -17,          7,    7,         -7.53,          3.30,       1.48,      14.79,     48.79,          1.34
        -16,          1,    1,        -21.56,          3.30,       0.90,       9.03,     29.80,          0.44
        -16,          1,    2,        -19.94,          3.30,       0.94,       9.40,     31.00,          0.36
        -16,          1,    3,        -18.44,          3.30,       0.97,       9.73,     32.13,          0.36
        -16,          1,    4,        -17.36,          3.30,       1.01,      10.09,     33.29,          0.36
        -16,          1,    5,        -16.39,          3.30,       1.04,      10.37,     34.22,          0.38
        -16,          1,    6,        -15.55,          3.30,       1.07,      10.67,     35.22,          0.40
        -16,          1,    7,        -14.99,          3.30,       1.10,      11.01,     36.33,          0.39
        -16,          2,    1,        -19.29,          3.30,       0.93,       9.31,     30.72,          0.90
        -16,          2,    2,        -17.63,          3.30,       0.98,       9.74,     32.15,          0.63
        -16,          2,    3,        -16.27,          3.30,       1.01,      10.12,     33.41,          0.59
        -16,          2,    4,        -15.31,          3.30,       1.05,      10.43,     34.44,          0.59
        -16,          2,    5,        -14.46,          3.30,       1.08,      10.79,     35.62,          0.58
        -16,          2,    6,        -13.90,          3.30,       1.12,      11.16,     36.82,          0.55
        -16,          2,    7,        -13.31,          3.30,       1.15,      11.51,     37.97,          0.54
        -16,          3,    1,        -16.47,          3.30,       0.98,       9.81,     32.36,          1.19
        -16,          3,    2,        -15.06,          3.30,       1.02,      10.24,     33.79,          0.94
        -16,          3,    3,        -13.88,          3.30,       1.06,      10.65,     35.15,          0.87
        -16,          3,    4,        -13.12,          3.30,       1.11,      11.09,     36.58,          0.80
        -16,          3,    5,        -12.54,          3.30,       1.15,      11.46,     37.80,          0.76
        -16,          3,    6,        -12.01,          3.30,       1.18,      11.79,     38.90,          0.75
        -16,          3,    7,        -11.55,          3.30,       1.21,      12.11,     39.95,          0.74
        -16,          4,    1,        -14.40,          3.30,       1.03,      10.24,     33.81,          1.55
        -16,          4,    2,        -13.19,          3.30,       1.08,      10.77,     35.54,          1.18
        -16,          4,    3,        -12.23,          3.30,       1.12,      11.25,     37.11,          1.06
        -16,          4,    4,        -11.60,          3.30,       1.16,      11.66,     38.46,          0.99
        -16,          4,    5,        -11.09,          3.30,       1.20,      12.03,     39.71,          0.94
        -16,          4,    6,        -10.63,          3.30,       1.24,      12.37,     40.84,          0.92
        -16,          4,    7,        -10.28,          3.30,       1.27,      12.72,     41.99,          0.89
        -16,          5,    1,        -12.39,          3.30,       1.09,      10.90,     35.96,          1.92
        -16,          5,    2,        -11.27,          3.30,       1.15,      11.49,     37.90,          1.51
        -16,          5,    3,        -10.48,          3.30,       1.20,      12.00,     39.59,          1.35
        -16,          5,    4,         -9.90,          3.30,       1.24,      12.40,     40.91,          1.29
        -16,          5,    5,         -9.53,          3.30,       1.28,      12.82,     42.31,          1.19
        -16,          5,    6,         -9.16,          3.30,       1.32,      13.20,     43.55,          1.14
        -16,          5,    7,         -8.83,          3.30,       1.35,      13.53,     44.65,          1.12
        -16,          6,    1,        -11.01,          3.30,       1.15,      11.52,     38.03,          2.40
        -16,          6,    2,        -10.00,          3.30,       1.21,      12.10,     39.94,          1.92
        -16,          6,    3,         -9.36,          3.30,       1.26,      12.61,     41.62,          1.68
        -16,          6,    4,         -8.92,          3.30,       1.31,      13.07,     43.14,          1.52
        -16,          6,    5,         -8.52,          3.30,       1.35,      13.48,     44.49,          1.44
        -16,          6,    6,         -8.25,          3.30,       1.39,      13.88,     45.78,          1.36
        -16,          6,    7,         -7.94,          3.30,       1.42,      14.22,     46.94,          1.32
        -16,          7,    1,         -9.94,          3.30,       1.21,      12.11,     39.96,          2.78
        -16,          7,    2,         -8.96,          3.30,       1.28,      12.82,     42.31,          2.12
        -16,          7,    3,         -8.29,          3.30,       1.34,      13.33,     44.00,          1.93
        -16,          7,    4,         -7.89,          3.30,       1.38,      13.84,     45.66,          1.74
        -16,          7,    5,         -7.57,          3.30,       1.42,      14.28,     47.13,          1.62
        -16,          7,    6,         -7.30,          3.30,       1.47,      14.70,     48.49,          1.53
        -16,          7,    7,         -7.11,          3.30,       1.50,      15.05,     49.65,          1.46
        -15,          1,    1,        -21.08,          3.30,       0.91,       9.10,     30.04,          0.53
        -15,          1,    2,        -19.36,          3.30,       0.95,       9.49,     31.31,          0.42
        -15,          1,    3,        -17.97,          3.30,       0.99,       9.86,     32.55,          0.40
        -15,          1,    4,        -16.80,          3.30,       1.02,      10.20,     33.66,          0.41
        -15,          1,    5,        -15.92,          3.30,       1.05,      10.51,     34.67,          0.42
        -15,          1,    6,        -15.10,          3.30,       1.08,      10.79,     35.60,          0.44
        -15,          1,    7,        -14.55,          3.30,       1.12,      11.17,     36.88,          0.42
        -15,          2,    1,        -18.77,          3.30,       0.94,       9.41,     31.04,          1.04
        -15,          2,    2,        -17.13,          3.30,       0.98,       9.82,     32.42,          0.73
        -15,          2,    3,        -15.80,          3.30,       1.02,      10.21,     33.70,          0.67
        -15,          2,    4,        -14.77,          3.30,       1.06,      10.59,     34.93,          0.65
        -15,          2,    5,        -14.06,          3.30,       1.09,      10.95,     36.13,          0.62
        -15,          2,    6,        -13.37,          3.30,       1.13,      11.34,     37.44,          0.60
        -15,          2,    7,        -12.86,          3.30,       1.16,      11.67,     38.49,          0.59
        -15,          3,    1,        -15.85,          3.30,       0.99,       9.95,     32.83,          1.32
        -15,          3,    2,        -14.44,          3.30,       1.04,      10.37,     34.23,          1.07
        -15,          3,    3,        -13.37,          3.30,       1.08,      10.84,     35.78,          0.94
        -15,          3,    4,        -12.58,          3.30,       1.13,      11.25,     37.12,          0.88
        -15,          3,    5,        -11.91,          3.30,       1.16,      11.65,     38.44,          0.85
        -15,          3,    6,        -11.43,          3.30,       1.20,      11.99,     39.56,          0.83
        -15,          3,    7,        -11.01,          3.30,       1.23,      12.32,     40.64,          0.81
        -15,          4,    1,        -13.82,          3.30,       1.04,      10.42,     34.40,          1.71
        -15,          4,    2,        -12.54,          3.30,       1.10,      10.97,     36.17,          1.33
        -15,          4,    3,        -11.70,          3.30,       1.15,      11.44,     37.77,          1.17
        -15,          4,    4,        -11.01,          3.30,       1.19,      11.86,     39.15,          1.10
        -15,          4,    5,        -10.49,          3.30,       1.23,      12.27,     40.48,          1.05
        -15,          4,    6,        -10.11,          3.30,       1.26,      12.63,     41.68,          1.00
        -15,          4,    7,         -9.78,          3.30,       1.30,      13.00,     42.87,          0.97
        -15,          5,    1,        -11.68,          3.30,       1.12,      11.19,     36.95,          1.97
        -15,          5,    2,        -10.66,          3.30,       1.18,      11.76,     38.82,          1.62
        -15,          5,    3,         -9.89,          3.30,       1.23,      12.24,     40.41,          1.48
        -15,          5,    4,         -9.30,          3.30,       1.27,      12.72,     41.97,          1.39
        -15,          5,    5,         -8.93,          3.30,       1.31,      13.10,     43.24,          1.31
        -15,          5,    6,         -8.57,          3.30,       1.35,      13.48,     44.48,          1.27
        -15,          5,    7,         -8.30,          3.30,       1.38,      13.86,     45.75,          1.21
        -15,          6,    1,        -10.40,          3.30,       1.18,      11.78,     38.88,          2.63
        -15,          6,    2,         -9.41,          3.30,       1.24,      12.41,     40.95,          2.07
        -15,          6,    3,         -8.75,          3.30,       1.30,      12.95,     42.72,          1.83
        -15,          6,    4,         -8.28,          3.30,       1.34,      13.45,     44.37,          1.66
        -15,          6,    5,         -7.93,          3.30,       1.38,      13.84,     45.67,          1.57
        -15,          6,    6,         -7.60,          3.30,       1.42,      14.19,     46.83,          1.52
        -15,          6,    7,         -7.34,          3.30,       1.46,      14.61,     48.21,          1.44
        -15,          7,    1,         -9.35,          3.30,       1.24,      12.44,     41.04,          2.93
        -15,          7,    2,         -8.37,          3.30,       1.32,      13.17,     43.46,          2.28
        -15,          7,    3,         -7.67,          3.30,       1.38,      13.77,     45.44,          2.05
        -15,          7,    4,         -7.25,          3.30,       1.42,      14.24,     46.99,          1.90
        -15,          7,    5,         -6.95,          3.30,       1.47,      14.75,     48.68,          1.74
        -15,          7,    6,         -6.67,          3.30,       1.51,      15.08,     49.77,          1.69
        -15,          7,    7,         -6.45,          3.30,       1.55,      15.52,     51.21,          1.60
        -14,          1,    1,        -20.62,          3.30,       0.92,       9.15,     30.21,          0.55
        -14,          1,    2,        -18.97,          3.30,       0.96,       9.53,     31.46,          0.45
        -14,          1,    3,        -17.61,          3.30,       0.99,       9.93,     32.75,          0.42
        -14,          1,    4,        -16.52,          3.30,       1.03,      10.26,     33.85,          0.43
        -14,          1,    5,        -15.54,          3.30,       1.06,      10.56,     34.86,          0.45
        -14,          1,    6,        -14.81,          3.30,       1.09,      10.89,     35.93,          0.45
        -14,          1,    7,        -14.23,          3.30,       1.12,      11.23,     37.07,          0.45
        -14,          2,    1,        -18.38,          3.30,       0.95,       9.49,     31.34,          0.96
        -14,          2,    2,        -16.93,          3.30,       0.99,       9.91,     32.72,          0.70
        -14,          2,    3,        -15.40,          3.30,       1.03,      10.30,     33.99,          0.69
        -14,          2,    4,        -14.38,          3.30,       1.07,      10.68,     35.25,          0.67
        -14,          2,    5,        -13.72,          3.30,       1.11,      11.07,     36.53,          0.63
        -14,          2,    6,        -13.04,          3.30,       1.14,      11.44,     37.75,          0.63
        -14,          2,    7,        -12.51,          3.30,       1.17,      11.73,     38.70,          0.63
        -14,          3,    1,        -15.48,          3.30,       1.00,      10.02,     33.08,          1.44
        -14,          3,    2,        -14.05,          3.30,       1.05,      10.46,     34.52,          1.15
        -14,          3,    3,        -13.03,          3.30,       1.10,      10.93,     36.08,          1.00
        -14,          3,    4,        -12.22,          3.30,       1.14,      11.38,     37.56,          0.93
        -14,          3,    5,        -11.62,          3.30,       1.18,      11.76,     38.83,          0.89
        -14,          3,    6,        -11.09,          3.30,       1.21,      12.11,     39.95,          0.88
        -14,          3,    7,        -10.69,          3.30,       1.25,      12.48,     41.17,          0.85
        -14,          4,    1,        -13.42,          3.30,       1.05,      10.52,     34.72,          1.82
        -14,          4,    2,        -12.21,          3.30,       1.11,      11.10,     36.62,          1.37
        -14,          4,    3,        -11.33,          3.30,       1.16,      11.61,     38.32,          1.21
        -14,          4,    4,        -10.65,          3.30,       1.20,      11.99,     39.59,          1.17
        -14,          4,    5,        -10.19,          3.30,       1.24,      12.40,     40.92,          1.10
        -14,          4,    6,         -9.73,          3.30,       1.28,      12.80,     42.25,          1.06
        -14,          4,    7,         -9.41,          3.30,       1.32,      13.14,     43.34,          1.03
        -14,          5,    1,        -11.33,          3.30,       1.13,      11.31,     37.32,          2.09
        -14,          5,    2,        -10.27,          3.30,       1.19,      11.92,     39.34,          1.69
        -14,          5,    3,         -9.51,          3.30,       1.24,      12.45,     41.10,          1.53
        -14,          5,    4,         -8.98,          3.30,       1.29,      12.91,     42.59,          1.44
        -14,          5,    5,         -8.59,          3.30,       1.33,      13.31,     43.91,          1.37
        -14,          5,    6,         -8.24,          3.30,       1.37,      13.68,     45.14,          1.32
        -14,          5,    7,         -7.94,          3.30,       1.40,      14.04,     46.34,          1.28
        -14,          6,    1,        -10.00,          3.30,       1.19,      11.94,     39.41,          2.82
        -14,          6,    2,         -9.02,          3.30,       1.26,      12.59,     41.54,          2.21
        -14,          6,    3,         -8.37,          3.30,       1.32,      13.17,     43.47,          1.91
        -14,          6,    4,         -7.92,          3.30,       1.36,      13.65,     45.05,          1.76
        -14,          6,    5,         -7.50,          3.30,       1.40,      14.04,     46.32,          1.70
        -14,          6,    6,         -7.23,          3.30,       1.45,      14.50,     47.83,          1.58
        -14,          6,    7,         -6.99,          3.30,       1.49,      14.88,     49.09,          1.51
        -14,          7,    1,         -8.91,          3.30,       1.26,      12.65,     41.73,          3.20
        -14,          7,    2,         -7.97,          3.30,       1.34,      13.40,     44.21,          2.45
        -14,          7,    3,         -7.26,          3.30,       1.40,      14.00,     46.20,          2.21
        -14,          7,    4,         -6.89,          3.30,       1.45,      14.53,     47.93,          2.00
        -14,          7,    5,         -6.56,          3.30,       1.50,      14.96,     49.36,          1.90
        -14,          7,    6,         -6.27,          3.30,       1.54,      15.38,     50.74,          1.81
        -14,          7,    7,         -6.08,          3.30,       1.58,      15.76,     52.02,          1.72
        -13,          1,    1,        -19.98,          3.30,       0.92,       9.23,     30.45,          0.62
        -13,          1,    2,        -18.40,          3.30,       0.97,       9.65,     31.84,          0.48
        -13,          1,    3,        -17.05,          3.30,       1.00,       9.98,     32.93,          0.48
        -13,          1,    4,        -15.98,          3.30,       1.03,      10.35,     34.14,          0.47
        -13,          1,    5,        -15.19,          3.30,       1.07,      10.67,     35.21,          0.47
        -13,          1,    6,        -14.38,          3.30,       1.10,      11.04,     36.43,          0.48
        -13,          1,    7,        -13.85,          3.30,       1.14,      11.36,     37.49,          0.48
        -13,          2,    1,        -17.89,          3.30,       0.96,       9.59,     31.66,          1.14
        -13,          2,    2,        -16.30,          3.30,       1.00,      10.03,     33.11,          0.82
        -13,          2,    3,        -14.89,          3.30,       1.04,      10.42,     34.37,          0.78
        -13,          2,    4,        -14.02,          3.30,       1.08,      10.83,     35.74,          0.72
        -13,          2,    5,        -13.25,          3.30,       1.13,      11.25,     37.12,          0.69
        -13,          2,    6,        -12.55,          3.30,       1.16,      11.59,     38.25,          0.69
        -13,          2,    7,        -12.02,          3.30,       1.19,      11.92,     39.34,          0.69
        -13,          3,    1,        -14.97,          3.30,       1.02,      10.14,     33.46,          1.55
        -13,          3,    2,        -13.57,          3.30,       1.06,      10.62,     35.05,          1.21
        -13,          3,    3,        -12.57,          3.30,       1.11,      11.13,     36.73,          1.04
        -13,          3,    4,        -11.70,          3.30,       1.16,      11.58,     38.20,          1.00
        -13,          3,    5,        -11.13,          3.30,       1.19,      11.93,     39.35,          0.97
        -13,          3,    6,        -10.66,          3.30,       1.23,      12.31,     40.62,          0.93
        -13,          3,    7,        -10.24,          3.30,       1.26,      12.63,     41.67,          0.92
        -13,          4,    1,        -12.88,          3.30,       1.07,      10.72,     35.37,          1.91
        -13,          4,    2,        -11.67,          3.30,       1.13,      11.30,     37.27,          1.48
        -13,          4,    3,        -10.82,          3.30,       1.18,      11.80,     38.95,          1.32
        -13,          4,    4,        -10.18,          3.30,       1.22,      12.23,     40.37,          1.25
        -13,          4,    5,         -9.65,          3.30,       1.26,      12.62,     41.65,          1.21
        -13,          4,    6,         -9.24,          3.30,       1.31,      13.04,     43.02,          1.15
        -13,          4,    7,         -8.85,          3.30,       1.34,      13.40,     44.22,          1.13
        -13,          5,    1,        -10.82,          3.30,       1.15,      11.51,     37.99,          2.27
        -13,          5,    2,         -9.77,          3.30,       1.22,      12.15,     40.10,          1.83
        -13,          5,    3,         -8.98,          3.30,       1.27,      12.70,     41.93,          1.67
        -13,          5,    4,         -8.50,          3.30,       1.32,      13.17,     43.48,          1.55
        -13,          5,    5,         -8.08,          3.30,       1.36,      13.60,     44.85,          1.48
        -13,          5,    6,         -7.68,          3.30,       1.40,      13.98,     46.12,          1.45
        -13,          5,    7,         -7.37,          3.30,       1.44,      14.39,     47.49,          1.39
        -13,          6,    1,         -9.49,          3.30,       1.22,      12.19,     40.23,          3.20
        -13,          6,    2,         -8.51,          3.30,       1.29,      12.91,     42.61,          2.39
        -13,          6,    3,         -7.80,          3.30,       1.35,      13.50,     44.53,          2.12
        -13,          6,    4,         -7.38,          3.30,       1.39,      13.95,     46.03,          1.96
        -13,          6,    5,         -6.99,          3.30,       1.45,      14.42,     47.61,          1.83
        -13,          6,    6,         -6.66,          3.30,       1.48,      14.85,     49.02,          1.75
        -13,          6,    7,         -6.46,          3.30,       1.52,      15.23,     50.24,          1.67
        -13,          7,    1,         -8.35,          3.30,       1.30,      12.98,     42.83,          3.39
        -13,          7,    2,         -7.36,          3.30,       1.37,      13.73,     45.31,          2.71
        -13,          7,    3,         -6.76,          3.30,       1.44,      14.36,     47.39,          2.38
        -13,          7,    4,         -6.29,          3.30,       1.49,      14.91,     49.18,          2.20
        -13,          7,    5,         -5.99,          3.30,       1.54,      15.35,     50.65,          2.08
        -13,          7,    6,         -5.75,          3.30,       1.58,      15.82,     52.19,          1.95
        -13,          7,    7,         -5.57,          3.30,       1.62,      16.23,     53.56,          1.84
        -12,          1,    1,        -19.89,          3.30,       0.93,       9.34,     30.82,          0.58
        -12,          1,    2,        -17.96,          3.30,       0.97,       9.74,     32.12,          0.52
        -12,          1,    3,        -16.67,          3.30,       1.01,      10.08,     33.27,          0.51
        -12,          1,    4,        -15.59,          3.30,       1.05,      10.43,     34.40,          0.52
        -12,          1,    5,        -14.66,          3.30,       1.08,      10.81,     35.68,          0.52
        -12,          1,    6,        -13.93,          3.30,       1.12,      11.16,     36.81,          0.52
        -12,          1,    7,        -13.44,          3.30,       1.15,      11.46,     37.82,          0.52
        -12,          2,    1,        -17.41,          3.30,       0.97,       9.69,     31.97,          1.16
        -12,          2,    2,        -15.77,          3.30,       1.01,      10.10,     33.32,          0.91
        -12,          2,    3,        -14.48,          3.30,       1.05,      10.54,     34.80,          0.81
        -12,          2,    4,        -13.51,          3.30,       1.10,      10.96,     36.18,          0.77
        -12,          2,    5,        -12.83,          3.30,       1.14,      11.40,     37.64,          0.72
        -12,          2,    6,        -12.16,          3.30,       1.17,      11.74,     38.73,          0.73
        -12,          2,    7,        -11.60,          3.30,       1.21,      12.08,     39.87,          0.73
        -12,          3,    1,        -14.48,          3.30,       1.03,      10.26,     33.85,          1.75
        -12,          3,    2,        -13.13,          3.30,       1.08,      10.76,     35.49,          1.32
        -12,          3,    3,        -12.04,          3.30,       1.13,      11.32,     37.35,          1.13
        -12,          3,    4,        -11.30,          3.30,       1.17,      11.71,     38.66,          1.08
        -12,          3,    5,        -10.70,          3.30,       1.21,      12.13,     40.02,          1.04
        -12,          3,    6,        -10.23,          3.30,       1.25,      12.51,     41.26,          1.00
        -12,          3,    7,         -9.79,          3.30,       1.29,      12.87,     42.47,          0.99
        -12,          4,    1,        -12.40,          3.30,       1.09,      10.88,     35.89,          2.05
        -12,          4,    2,        -11.18,          3.30,       1.15,      11.48,     37.89,          1.59
        -12,          4,    3,        -10.34,          3.30,       1.20,      11.97,     39.50,          1.44
        -12,          4,    4,         -9.71,          3.30,       1.24,      12.46,     41.13,          1.33
        -12,          4,    5,         -9.24,          3.30,       1.29,      12.86,     42.43,          1.28
        -12,          4,    6,         -8.74,          3.30,       1.33,      13.26,     43.77,          1.25
        -12,          4,    7,         -8.40,          3.30,       1.36,      13.62,     44.95,          1.22
        -12,          5,    1,        -10.34,          3.30,       1.18,      11.75,     38.77,          2.36
        -12,          5,    2,         -9.27,          3.30,       1.24,      12.37,     40.83,          1.98
        -12,          5,    3,         -8.53,          3.30,       1.30,      12.97,     42.80,          1.77
        -12,          5,    4,         -7.97,          3.30,       1.34,      13.46,     44.40,          1.67
        -12,          5,    5,         -7.55,          3.30,       1.39,      13.88,     45.79,          1.61
        -12,          5,    6,         -7.20,          3.30,       1.43,      14.32,     47.27,          1.54
        -12,          5,    7,         -6.93,          3.30,       1.47,      14.70,     48.50,          1.48
        -12,          6,    1,         -9.01,          3.30,       1.25,      12.49,     41.21,          3.32
        -12,          6,    2,         -7.93,          3.30,       1.32,      13.21,     43.61,          2.60
        -12,          6,    3,         -7.32,          3.30,       1.38,      13.78,     45.48,          2.30
        -12,          6,    4,         -6.84,          3.30,       1.43,      14.30,     47.19,          2.12
