[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -18,          4,    3,        -13.16,          3.30,       1.09,      10.94,     36.10,          0.91
        -18,          4,    4,        -12.45,          3.30,       1.13,      11.34,     37.42,          0.86
        -18,          4,    5,        -11.91,          3.30,       1.17,      11.71,     38.64,          0.82
        -18,          4,    6,        -11.50,          3.30,       1.21,      12.03,     39.72,          0.79
        -18,          4,    7,        -11.13,          3.30,       1.24,      12.41,     40.96,          0.76
        -18,          5,    1,        -13.24,          3.30,       1.06,      10.58,     34.92,          1.74
        -18,          5,    2,        -12.13,          3.30,       1.12,      11.20,     36.97,          1.28
        -18,          5,    3,        -11.31,          3.30,       1.16,      11.62,     38.34,          1.20
        -18,          5,    4,        -10.78,          3.30,       1.20,      12.04,     39.71,          1.11
        -18,          5,    5,        -10.36,          3.30,       1.24,      12.40,     40.93,          1.05
        -18,          5,    6,        -10.04,          3.30,       1.28,      12.75,     42.06,          1.00
        -18,          5,    7,         -9.74,          3.30,       1.31,      13.12,     43.31,          0.95
        -18,          6,    1,        -11.97,          3.30,       1.11,      11.14,     36.77,          2.06
        -18,          6,    2,        -10.94,          3.30,       1.17,      11.72,     38.68,          1.61
        -18,          6,    3,        -10.26,          3.30,       1.22,      12.18,     40.20,          1.45
        -18,          6,    4,         -9.79,          3.30,       1.26,      12.62,     41.63,          1.32
        -18,          6,    5,         -9.37,          3.30,       1.30,      13.04,     43.01,          1.24
        -18,          6,    6,         -9.07,          3.30,       1.34,      13.43,     44.31,          1.17
        -18,          6,    7,         -8.84,          3.30,       1.37,      13.75,     45.37,          1.12
        -18,          7,    1,        -10.80,          3.30,       1.17,      11.70,     38.62,          2.37
        -18,          7,    2,         -9.86,          3.30,       1.23,      12.32,     40.64,          1.87
        -18,          7,    3,         -9.25,          3.30,       1.29,      12.86,     42.43,          1.63
        -18,          7,    4,         -8.81,          3.30,       1.33,      13.29,     43.86,          1.50
        -18,          7,    5,         -8.45,          3.30,       1.37,      13.68,     45.13,          1.43
        -18,          7,    6,         -8.28,          3.30,       1.41,      14.09,     46.50,          1.31
        -18,          7,    7,         -8.00,          3.30,       1.45,      14.46,     47.70,          1.26
        -17,          1,    1,        -22.01,          3.30,       0.89,       8.95,     29.53,          0.43
        -17,          1,    2,        -20.30,          3.30,       0.93,       9.33,     30.77,          0.34
        -17,          1,    3,        -18.65,          3.30,       0.97,       9.66,     31.86,          0.36
        -17,          1,    4,        -17.77,          3.30,       1.00,       9.99,     32.96,          0.34
        -17,          1,    5,        -16.78,          3.30,       1.03,      10.29,     33.94,          0.36
        -17,          1,    6,        -16.05,          3.30,       1.06,      10.61,     35.02,          0.36
        -17,          1,    7,        -15.46,          3.30,       1.09,      10.92,     36.03,          0.36
        -17,          2,    1,        -19.64,          3.30,       0.92,       9.26,     30.55,          0.77
        -17,          2,    2,        -18.02,          3.30,       0.97,       9.65,     31.83,          0.58
        -17,          2,    3,        -16.80,          3.30,       1.00,      10.01,     33.04,          0.53
        -17,          2,    4,        -15.73,          3.30,       1.04,      10.37,     34.23,          0.52
        -17,          2,    5,        -14.85,          3.30,       1.07,      10.67,     35.22,          0.54
        -17,          2,    6,        -14.21,          3.30,       1.10,      11.04,     36.42,          0.52
        -17,          2,    7,        -13.70,          3.30,       1.14,      11.39,     37.58,          0.51
        -17,          3,    1,        -16.86,          3.30,       0.97,       9.72,     32.07,          1.10
        -17,          3,    2,        -15.54,          3.30,       1.01,      10.13,     33.43,          0.86
        -17,          3,    3,        -14.27,          3.30,       1.05,      10.55,     34.82,          0.81
        -17,          3,    4,        -13.50,          3.30,       1.09,      10.92,     36.02,          0.77
        -17,          3,    5,        -12.94,          3.30,       1.13,      11.31,     37.32,          0.71
        -17,          3,    6,        -12.40,          3.30,       1.17,      11.65,     38.44,          0.70
        -17,          3,    7,        -11.95,          3.30,       1.19,      11.96,     39.46,          0.69
        -17,          4,    1,        -14.84,          3.30,       1.02,      10.17,     33.56,          1.37
        -17,          4,    2,        -13.61,          3.30,       1.06,      10.62,     35.05,          1.12
        -17,          4,    3,        -12.71,          3.30,       1.11,      11.10,     36.60,          0.99
        -17,          4,    4,        -12.05,          3.30,       1.15,      11.48,     37.88,          0.93
        -17,          4,    5,        -11.51,          3.30,       1.19,      11.88,     39.22,          0.88
        -17,          4,    6,        -11.09,          3.30,       1.22,      12.17,     40.16,          0.87
        -17,          4,    7,        -10.69,          3.30,       1.26,      12.56,     41.45,          0.83
        -17,          5,    1,        -12.75,          3.30,       1.08,      10.74,     35.44,          1.86
        -17,          5,    2,        -11.74,          3.30,       1.13,      11.35,     37.44,          1.38
        -17,          5,    3,        -11.02,          3.30,       1.18,      11.81,     38.97,          1.24
        -17,          5,    4,        -10.41,          3.30,       1.22,      12.21,     40.30,          1.18
        -17,          5,    5,         -9.92,          3.30,       1.27,      12.65,     41.74,          1.11
        -17,          5,    6,         -9.64,          3.30,       1.30,      13.03,     43.00,          1.04
        -17,          5,    7,         -9.32,          3.30,       1.33,      13.32,     43.96,          1.03
        -17,          6,    1,        -11.54,          3.30,       1.14,      11.36,     37.47,          2.19
        -17,          6,    2,        -10.51,          3.30,       1.19,      11.88,     39.23,          1.79
        -17,          6,    3,         -9.89,          3.30,       1.24,      12.42,     40.98,          1.53
        -17,          6,    4,         -9.32,          3.30,       1.28,      12.86,     42.43,          1.43
        -17,          6,    5,         -8.94,          3.30,       1.33,      13.24,     43.70,          1.35
        -17,          6,    6,         -8.66,          3.30,       1.36,      13.63,     45.00,          1.27
        -17,          6,    7,         -8.43,          3.30,       1.40,      13.97,     46.08,          1.21
        -17,          7,    1,        -10.39,          3.30,       1.19,      11.91,     39.29,          2.53
        -17,          7,    2,         -9.43,          3.30,       1.25,      12.54,     41.39,          1.99
        -17,          7,    3,         -8.80,          3.30,       1.31,      13.11,     43.26,          1.74
        -17,          7,    4,         -8.37,          3.30,       1.36,      13.57,     44.77,          1.60
        -17,          7,    5,         -8.03,          3.30,       1.40,      13.99,     46.17,          1.50
        -17,          7,    6,         -7.75,          3.30,       1.44,      14.39,     47.49,          1.42
        -17,          7,    7,         -7.56,          3.30,       1.48,      14.78,     48.77,          1.34
        -16,          1,    1,        -21.80,          3.30,       0.90,       8.99,     29.66,          0.46
        -16,          1,    2,        -19.86,          3.30,       0.94,       9.38,     30.95,          0.38
        -16,          1,    3,        -18.56,          3.30,       0.97,       9.72,     32.09,          0.36
        -16,          1,    4,        -17.26,          3.30,       1.01,      10.08,     33.26,          0.37
        -16,          1,    5,        -16.52,          3.30,       1.04,      10.36,     34.19,          0.37
        -16,          1,    6,        -15.75,          3.30,       1.07,      10.68,     35.25,          0.38
        -16,          1,    7,        -14.99,          3.30,       1.10,      10.99,     36.25,          0.40
        -16,          2,    1,        -19.24,          3.30,       0.93,       9.32,     30.77,          0.83
        -16,          2,    2,        -17.73,          3.30,       0.97,       9.70,     32.01,          0.63
        -16,          2,    3,        -16.30,          3.30,       1.01,      10.07,     33.25,          0.60
        -16,          2,    4,        -15.38,          3.30,       1.05,      10.45,     34.48,          0.56
        -16,          2,    5,        -14.58,          3.30,       1.08,      10.82,     35.68,          0.55
        -16,          2,    6,        -13.94,          3.30,       1.12,      11.16,     36.83,          0.54
        -16,          2,    7,        -13.36,          3.30,       1.15,      11.51,     37.98,          0.53
        -16,          3,    1,        -16.50,          3.30,       0.98,       9.78,     32.29,          1.15
        -16,          3,    2,        -15.02,          3.30,       1.02,      10.20,     33.66,          0.95
        -16,          3,    3,        -13.90,          3.30,       1.07,      10.64,     35.12,          0.85
        -16,          3,    4,        -13.14,          3.30,       1.11,      11.05,     36.48,          0.79
        -16,          3,    5,        -12.50,          3.30,       1.14,      11.43,     37.70,          0.76
        -16,          3,    6,        -12.02,          3.30,       1.18,      11.78,     38.87,          0.74
        -16,          3,    7,        -11.63,          3.30,       1.21,      12.09,     39.89,          0.72
        -16,          4,    1,        -14.45,          3.30,       1.03,      10.22,     33.71,          1.54
        -16,          4,    2,        -13.19,          3.30,       1.07,      10.71,     35.34,          1.21
        -16,          4,    3,        -12.36,          3.30,       1.12,      11.23,     37.07,          1.02
        -16,          4,    4,        -11.67,          3.30,       1.16,      11.62,     38.34,          0.98
        -16,          4,    5,        -11.17,          3.30,       1.20,      11.98,     39.52,          0.94
        -16,          4,    6,        -10.62,          3.30,       1.24,      12.38,     40.84,          0.92
        -16,          4,    7,        -10.33,          3.30,       1.27,      12.72,     41.98,          0.87
        -16,          5,    1,        -12.35,          3.30,       1.09,      10.89,     35.93,          1.91
        -16,          5,    2,        -11.32,          3.30,       1.15,      11.48,     37.89,          1.47
        -16,          5,    3,        -10.57,          3.30,       1.20,      12.00,     39.58,          1.31
        -16,          5,    4,        -10.00,          3.30,       1.24,      12.40,     40.94,          1.24
        -16,          5,    5,         -9.62,          3.30,       1.29,      12.83,     42.34,          1.15
        -16,          5,    6,         -9.26,          3.30,       1.32,      13.18,     43.48,          1.12
        -16,          5,    7,         -8.94,          3.30,       1.35,      13.53,     44.66,          1.08
        -16,          6,    1,        -11.04,          3.30,       1.15,      11.53,     38.06,          2.35
        -16,          6,    2,        -10.02,          3.30,       1.21,      12.10,     39.93,          1.91
        -16,          6,    3,         -9.39,          3.30,       1.27,      12.62,     41.65,          1.66
        -16,          6,    4,         -8.95,          3.30,       1.31,      13.07,     43.11,          1.52
        -16,          6,    5,         -8.58,          3.30,       1.35,      13.47,     44.45,          1.42
        -16,          6,    6,         -8.27,          3.30,       1.38,      13.86,     45.75,          1.35
        -16,          6,    7,         -8.00,          3.30,       1.42,      14.23,     46.94,          1.30
        -16,          7,    1,         -9.95,          3.30,       1.21,      12.11,     39.96,          2.73
        -16,          7,    2,         -8.96,          3.30,       1.28,      12.79,     42.19,          2.14
        -16,          7,    3,         -8.35,          3.30,       1.34,      13.37,     44.12,          1.86
        -16,          7,    4,         -7.90,          3.30,       1.38,      13.84,     45.68,          1.72
        -16,          7,    5,         -7.54,          3.30,       1.43,      14.27,     47.08,          1.63
        -16,          7,    6,         -7.34,          3.30,       1.47,      14.66,     48.38,          1.52
        -16,          7,    7,         -7.13,          3.30,       1.51,      15.07,     49.73,          1.44
        -15,          1,    1,        -21.27,          3.30,       0.91,       9.07,     29.93,          0.52
        -15,          1,    2,        -19.49,          3.30,       0.95,       9.48,     31.31,          0.40
        -15,          1,    3,        -17.88,          3.30,       0.99,       9.86,     32.54,          0.40
        -15,          1,    4,        -16.83,          3.30,       1.02,      10.19,     33.64,          0.40
        -15,          1,    5,        -15.98,          3.30,       1.05,      10.49,     34.60,          0.41
        -15,          1,    6,        -15.18,          3.30,       1.08,      10.82,     35.69,          0.42
        -15,          1,    7,        -14.61,          3.30,       1.11,      11.14,     36.76,          0.42
        -15,          2,    1,        -18.81,          3.30,       0.94,       9.42,     31.10,          0.90
        -15,          2,    2,        -17.09,          3.30,       0.98,       9.81,     32.38,          0.71
        -15,          2,    3,        -15.84,          3.30,       1.02,      10.23,     33.75,          0.63
        -15,          2,    4,        -14.86,          3.30,       1.06,      10.59,     34.94,          0.62
        -15,          2,    5,        -14.06,          3.30,       1.09,      10.92,     36.04,          0.61
        -15,          2,    6,        -13.31,          3.30,       1.13,      11.32,     37.35,          0.61
        -15,          2,    7,        -12.90,          3.30,       1.17,      11.63,     38.39,          0.59
        -15,          3,    1,        -15.88,          3.30,       0.99,       9.96,     32.85,          1.21
        -15,          3,    2,        -14.37,          3.30,       1.04,      10.34,     34.11,          1.08
        -15,          3,    3,        -13.33,          3.30,       1.08,      10.80,     35.65,          0.94
        -15,          3,    4,        -12.57,          3.30,       1.13,      11.27,     37.20,          0.85
        -15,          3,    5,        -12.01,          3.30,       1.16,      11.60,     38.27,          0.83
        -15,          3,    6,        -11.46,          3.30,       1.20,      11.96,     39.47,          0.82
        -15,          3,    7,        -11.10,          3.30,       1.23,      12.29,     40.56,          0.79
        -15,          4,    1,        -13.82,          3.30,       1.04,      10.41,     34.35,          1.75
        -15,          4,    2,        -12.63,          3.30,       1.10,      10.95,     36.13,          1.32
        -15,          4,    3,        -11.78,          3.30,       1.14,      11.45,     37.78,          1.15
        -15,          4,    4,        -11.07,          3.30,       1.18,      11.83,     39.04,          1.11
        -15,          4,    5,        -10.59,          3.30,       1.22,      12.26,     40.43,          1.03
        -15,          4,    6,        -10.10,          3.30,       1.26,      12.61,     41.61,          1.01
        -15,          4,    7,         -9.82,          3.30,       1.30,      12.98,     42.83,          0.96
        -15,          5,    1,        -11.80,          3.30,       1.12,      11.18,     36.89,          1.98
        -15,          5,    2,        -10.76,          3.30,       1.17,      11.74,     38.75,          1.61
        -15,          5,    3,         -9.93,          3.30,       1.23,      12.24,     40.40,          1.48
        -15,          5,    4,         -9.39,          3.30,       1.27,      12.71,     41.95,          1.37
        -15,          5,    5,         -8.96,          3.30,       1.32,      13.11,     43.26,          1.31
        -15,          5,    6,         -8.60,          3.30,       1.35,      13.49,     44.52,          1.26
        -15,          5,    7,         -8.32,          3.30,       1.39,      13.84,     45.65,          1.22
        -15,          6,    1,        -10.45,          3.30,       1.18,      11.76,     38.82,          2.64
        -15,          6,    2,         -9.51,          3.30,       1.24,      12.42,     40.96,          2.02
        -15,          6,    3,         -8.78,          3.30,       1.30,      12.97,     42.80,          1.79
        -15,          6,    4,         -8.35,          3.30,       1.34,      13.42,     44.26,          1.65
        -15,          6,    5,         -7.91,          3.30,       1.38,      13.83,     45.62,          1.58
        -15,          6,    6,         -7.65,          3.30,       1.42,      14.19,     46.82,          1.50
        -15,          6,    7,         -7.38,          3.30,       1.46,      14.62,     48.22,          1.43
        -15,          7,    1,         -9.34,          3.30,       1.24,      12.41,     40.96,          3.11
        -15,          7,    2,         -8.37,          3.30,       1.32,      13.17,     43.47,          2.33
        -15,          7,    3,         -7.70,          3.30,       1.38,      13.78,     45.46,          2.06
        -15,          7,    4,         -7.31,          3.30,       1.42,      14.22,     46.93,          1.91
        -15,          7,    5,         -6.95,          3.30,       1.47,      14.70,     48.50,          1.79
        -15,          7,    6,         -6.72,          3.30,       1.51,      15.09,     49.81,          1.69
        -15,          7,    7,         -6.48,          3.30,       1.55,      15.49,     51.11,          1.62
        -14,          1,    1,        -20.91,          3.30,       0.92,       9.15,     30.18,          0.54
        -14,          1,    2,        -19.04,          3.30,       0.95,       9.55,     31.53,          0.44
        -14,          1,    3,        -17.64,          3.30,       0.99,       9.91,     32.72,          0.43
        -14,          1,    4,        -16.56,          3.30,       1.02,      10.21,     33.70,          0.44
        -14,          1,    5,        -15.73,          3.30,       1.05,      10.55,     34.81,          0.44
        -14,          1,    6,        -14.93,          3.30,       1.09,      10.88,     35.89,          0.45
        -14,          1,    7,        -14.30,          3.30,       1.12,      11.22,     37.03,          0.45
        -14,          2,    1,        -18.42,          3.30,       0.95,       9.51,     31.38,          0.92
        -14,          2,    2,        -16.85,          3.30,       0.99,       9.91,     32.70,          0.72
        -14,          2,    3,        -15.44,          3.30,       1.03,      10.29,     33.96,          0.69
        -14,          2,    4,        -14.48,          3.30,       1.06,      10.67,     35.20,          0.66
        -14,          2,    5,        -13.70,          3.30,       1.11,      11.08,     36.56,          0.63
        -14,          2,    6,        -13.07,          3.30,       1.14,      11.41,     37.65,          0.63
        -14,          2,    7,        -12.52,          3.30,       1.17,      11.74,     38.73,          0.63
        -14,          3,    1,        -15.57,          3.30,       1.00,      10.01,     33.05,          1.33
        -14,          3,    2,        -14.03,          3.30,       1.05,      10.47,     34.58,          1.09
        -14,          3,    3,        -12.99,          3.30,       1.09,      10.95,     36.15,          0.97
        -14,          3,    4,        -12.31,          3.30,       1.13,      11.38,     37.56,          0.89
        -14,          3,    5,        -11.72,          3.30,       1.17,      11.75,     38.78,          0.86
        -14,          3,    6,        -11.15,          3.30,       1.21,      12.09,     39.89,          0.86
        -14,          3,    7,        -10.78,          3.30,       1.24,      12.43,     41.02,          0.83
        -14,          4,    1,        -13.53,          3.30,       1.05,      10.53,     34.74,          1.71
        -14,          4,    2,        -12.29,          3.30,       1.11,      11.12,     36.71,          1.29
        -14,          4,    3,        -11.42,          3.30,       1.16,      11.55,     38.10,          1.21
        -14,          4,    4,        -10.73,          3.30,       1.20,      11.99,     39.56,          1.14
        -14,          4,    5,        -10.26,          3.30,       1.24,      12.40,     40.90,          1.07
        -14,          4,    6,         -9.77,          3.30,       1.28,      12.79,     42.21,          1.05
        -14,          4,    7,         -9.45,          3.30,       1.32,      13.13,     43.34,          1.01
        -14,          5,    1,        -11.40,          3.30,       1.13,      11.30,     37.29,          2.07
        -14,          5,    2,        -10.31,          3.30,       1.19,      11.89,     39.25,          1.71
        -14,          5,    3,         -9.55,          3.30,       1.24,      12.42,     40.99,          1.54
        -14,          5,    4,         -9.06,          3.30,       1.29,      12.88,     42.50,          1.43
        -14,          5,    5,         -8.61,          3.30,       1.33,      13.31,     43.93,          1.36
        -14,          5,    6,         -8.26,          3.30,       1.37,      13.67,     45.11,          1.32
        -14,          5,    7,         -7.99,          3.30,       1.41,      14.06,     46.39,          1.26
        -14,          6,    1,        -10.08,          3.30,       1.20,      11.97,     39.49,          2.76
        -14,          6,    2,         -9.10,          3.30,       1.26,      12.62,     41.63,          2.16
        -14,          6,    3,         -8.43,          3.30,       1.32,      13.18,     43.48,          1.90
        -14,          6,    4,         -7.92,          3.30,       1.36,      13.61,     44.90,          1.80
        -14,          6,    5,         -7.60,          3.30,       1.40,      14.08,     46.47,          1.65
        -14,          6,    6,         -7.30,          3.30,       1.45,      14.51,     47.88,          1.56
        -14,          6,    7,         -7.03,          3.30,       1.49,      14.88,     49.08,          1.51
        -14,          7,    1,         -8.93,          3.30,       1.26,      12.63,     41.68,          3.35
        -14,          7,    2,         -8.00,          3.30,       1.34,      13.40,     44.20,          2.50
        -14,          7,    3,         -7.34,          3.30,       1.40,      13.97,     46.09,          2.24
        -14,          7,    4,         -6.92,          3.30,       1.45,      14.49,     47.83,          2.04
        -14,          7,    5,         -6.59,          3.30,       1.50,      15.00,     49.47,          1.89
        -14,          7,    6,         -6.36,          3.30,       1.54,      15.37,     50.71,          1.80
        -14,          7,    7,         -6.14,          3.30,       1.58,      15.78,     52.05,          1.71
        -13,          1,    1,        -20.36,          3.30,       0.92,       9.21,     30.38,          0.58
        -13,          1,    2,        -18.54,          3.30,       0.96,       9.64,     31.80,          0.47
        -13,          1,    3,        -17.16,          3.30,       1.00,      10.02,     33.08,          0.45
        -13,          1,    4,        -16.12,          3.30,       1.03,      10.33,     34.07,          0.46
        -13,          1,    5,        -15.20,          3.30,       1.07,      10.68,     35.24,          0.47
        -13,          1,    6,        -14.47,          3.30,       1.10,      11.02,     36.39,          0.47
        -13,          1,    7,        -13.76,          3.30,       1.14,      11.35,     37.44,          0.49
        -13,          2,    1,        -17.85,          3.30,       0.96,       9.56,     31.55,          1.12
        -13,          2,    2,        -16.26,          3.30,       1.00,       9.99,     32.98,          0.82
        -13,          2,    3,        -14.97,          3.30,       1.04,      10.41,     34.35,          0.75
        -13,          2,    4,        -14.03,          3.30,       1.08,      10.77,     35.55,          0.72
        -13,          2,    5,        -13.21,          3.30,       1.12,      11.19,     36.93,          0.70
        -13,          2,    6,        -12.64,          3.30,       1.16,      11.59,     38.24,          0.67
        -13,          2,    7,        -12.14,          3.30,       1.19,      11.90,     39.27,          0.67
        -13,          3,    1,        -15.08,          3.30,       1.01,      10.11,     33.37,          1.62
        -13,          3,    2,        -13.59,          3.30,       1.06,      10.62,     35.04,          1.22
        -13,          3,    3,        -12.62,          3.30,       1.11,      11.11,     36.66,          1.05
        -13,          3,    4,        -11.77,          3.30,       1.15,      11.51,     38.00,          1.02
        -13,          3,    5,        -11.24,          3.30,       1.19,      11.90,     39.28,          0.96
        -13,          3,    6,        -10.75,          3.30,       1.23,      12.29,     40.56,          0.92
        -13,          3,    7,        -10.33,          3.30,       1.27,      12.68,     41.82,          0.89
        -13,          4,    1,        -12.99,          3.30,       1.07,      10.67,     35.21,          1.90
        -13,          4,    2,        -11.81,          3.30,       1.13,      11.28,     37.21,          1.42
        -13,          4,    3,        -10.84,          3.30,       1.18,      11.78,     38.87,          1.31
        -13,          4,    4,        -10.24,          3.30,       1.22,      12.22,     40.31,          1.22
        -13,          4,    5,         -9.74,          3.30,       1.26,      12.62,     41.65,          1.17
        -13,          4,    6,         -9.30,          3.30,       1.30,      12.99,     42.87,          1.14
        -13,          4,    7,         -8.91,          3.30,       1.34,      13.39,     44.20,          1.10
        -13,          5,    1,        -10.83,          3.30,       1.15,      11.52,     38.03,          2.18
        -13,          5,    2,         -9.84,          3.30,       1.21,      12.15,     40.08,          1.78
        -13,          5,    3,         -9.07,          3.30,       1.27,      12.70,     41.91,          1.62
        -13,          5,    4,         -8.52,          3.30,       1.32,      13.16,     43.42,          1.53
        -13,          5,    5,         -8.08,          3.30,       1.36,      13.58,     44.80,          1.47
        -13,          5,    6,         -7.82,          3.30,       1.40,      13.97,     46.11,          1.39
        -13,          5,    7,         -7.44,          3.30,       1.43,      14.37,     47.40,          1.37
        -13,          6,    1,         -9.49,          3.30,       1.22,      12.23,     40.35,          3.07
        -13,          6,    2,         -8.50,          3.30,       1.29,      12.92,     42.63,          2.38
        -13,          6,    3,         -7.86,          3.30,       1.35,      13.47,     44.45,          2.11
        -13,          6,    4,         -7.40,          3.30,       1.40,      13.94,     46.01,          1.95
        -13,          6,    5,         -7.00,          3.30,       1.44,      14.42,     47.56,          1.83
        -13,          6,    6,         -6.77,          3.30,       1.49,      14.85,     49.00,          1.71
        -13,          6,    7,         -6.49,          3.30,       1.52,      15.22,     50.23,          1.66
        -13,          7,    1,         -8.36,          3.30,       1.30,      12.97,     42.79,          3.40
        -13,          7,    2,         -7.43,          3.30,       1.37,      13.75,     45.38,          2.63
        -13,          7,    3,         -6.75,          3.30,       1.44,      14.40,     47.53,          2.34
        -13,          7,    4,         -6.33,          3.30,       1.49,      14.91,     49.21,          2.17
        -13,          7,    5,         -6.02,          3.30,       1.54,      15.37,     50.72,          2.05
        -13,          7,    6,         -5.79,          3.30,       1.58,      15.78,     52.06,          1.94
        -13,          7,    7,         -5.57,          3.30,       1.62,      16.20,     53.43,          1.86
        -12,          1,    1,        -19.85,          3.30,       0.93,       9.31,     30.71,          0.58
        -12,          1,    2,        -18.07,          3.30,       0.97,       9.70,     31.99,          0.51
        -12,          1,    3,        -16.73,          3.30,       1.01,      10.07,     33.24,          0.49
        -12,          1,    4,        -15.62,          3.30,       1.04,      10.41,     34.37,          0.50
        -12,          1,    5,        -14.74,          3.30,       1.08,      10.77,     35.55,          0.51
        -12,          1,    6,        -14.04,          3.30,       1.12,      11.18,     36.90,          0.50
        -12,          1,    7,        -13.45,          3.30,       1.15,      11.47,     37.85,          0.51
        -12,          2,    1,        -17.54,          3.30,       0.97,       9.68,     31.94,          1.14
        -12,          2,    2,        -15.86,          3.30,       1.01,      10.11,     33.35,          0.88
        -12,          2,    3,        -14.56,          3.30,       1.05,      10.52,     34.71,          0.81
        -12,          2,    4,        -13.51,          3.30,       1.10,      10.94,     36.10,          0.78
        -12,          2,    5,        -12.81,          3.30,       1.14,      11.38,     37.55,          0.73
        -12,          2,    6,        -12.23,          3.30,       1.17,      11.73,     38.69,          0.72
        -12,          2,    7,        -11.67,          3.30,       1.21,      12.05,     39.76,          0.73
        -12,          3,    1,        -14.55,          3.30,       1.03,      10.27,     33.89,          1.66
        -12,          3,    2,        -13.15,          3.30,       1.07,      10.74,     35.46,          1.31
        -12,          3,    3,        -12.17,          3.30,       1.13,      11.30,     37.28,          1.10
        -12,          3,    4,        -11.32,          3.30,       1.17,      11.69,     38.58,          1.08
        -12,          3,    5,        -10.76,          3.30,       1.21,      12.10,     39.93,          1.03
        -12,          3,    6,        -10.25,          3.30,       1.25,      12.48,     41.18,          1.00
        -12,          3,    7,         -9.87,          3.30,       1.29,      12.88,     42.52,          0.96
        -12,          4,    1,        -12.45,          3.30,       1.09,      10.87,     35.87,          2.06
        -12,          4,    2,        -11.33,          3.30,       1.15,      11.45,     37.77,          1.58
        -12,          4,    3,        -10.43,          3.30,       1.20,      11.97,     39.49,          1.42
        -12,          4,    4,         -9.80,          3.30,       1.24,      12.43,     41.01,          1.33
        -12,          4,    5,         -9.26,          3.30,       1.29,      12.90,     42.57,          1.25
        -12,          4,    6,         -8.79,          3.30,       1.33,      13.27,     43.77,          1.24
        -12,          4,    7,         -8.42,          3.30,       1.36,      13.62,     44.95,          1.22
        -12,          5,    1,        -10.41,          3.30,       1.17,      11.72,     38.66,          2.44
        -12,          5,    2,         -9.28,          3.30,       1.24,      12.38,     40.86,          1.99
        -12,          5,    3,         -8.57,          3.30,       1.30,      12.97,     42.80,          1.77
        -12,          5,    4,         -7.99,          3.30,       1.34,      13.43,     44.34,          1.69
        -12,          5,    5,         -7.57,          3.30,       1.39,      13.88,     45.82,          1.61
        -12,          5,    6,         -7.26,          3.30,       1.43,      14.32,     47.24,          1.53
        -12,          5,    7,         -6.96,          3.30,       1.47,      14.71,     48.53,          1.48
        -12,          6,    1,         -8.97,          3.30,       1.25,      12.47,     41.15,          3.46
        -12,          6,    2,         -7.98,          3.30,       1.32,      13.19,     43.53,          2.63
        -12,          6,    3,         -7.33,          3.30,       1.38,      13.79,     45.50,          2.31
        -12,          6,    4,         -6.84,          3.30,       1.43,      14.31,     47.23,          2.13
