[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -17,          3,    2,        -15.70,          3.30,       1.01,      10.10,     33.34,          0.82
        -17,          3,    3,        -14.49,          3.30,       1.05,      10.47,     34.56,          0.79
        -17,          3,    4,        -13.73,          3.30,       1.09,      10.88,     35.89,          0.73
        -17,          3,    5,        -13.04,          3.30,       1.13,      11.28,     37.23,          0.69
        -17,          3,    6,        -12.61,          3.30,       1.16,      11.60,     38.29,          0.67
        -17,          3,    7,        -12.12,          3.30,       1.19,      11.91,     39.29,          0.66
        -17,          4,    1,        -15.05,          3.30,       1.01,      10.12,     33.39,          1.30
        -17,          4,    2,        -13.78,          3.30,       1.06,      10.55,     34.83,          1.09
        -17,          4,    3,        -12.88,          3.30,       1.10,      10.99,     36.27,          0.98
        -17,          4,    4,        -12.22,          3.30,       1.14,      11.43,     37.73,          0.89
        -17,          4,    5,        -11.71,          3.30,       1.18,      11.77,     38.84,          0.86
        -17,          4,    6,        -11.24,          3.30,       1.22,      12.14,     40.08,          0.83
        -17,          4,    7,        -10.85,          3.30,       1.25,      12.45,     41.07,          0.81
        -17,          5,    1,        -12.98,          3.30,       1.07,      10.69,     35.28,          1.74
        -17,          5,    2,        -11.88,          3.30,       1.13,      11.26,     37.17,          1.36
        -17,          5,    3,        -11.15,          3.30,       1.17,      11.75,     38.76,          1.21
        -17,          5,    4,        -10.57,          3.30,       1.21,      12.15,     40.10,          1.14
        -17,          5,    5,        -10.17,          3.30,       1.25,      12.51,     41.28,          1.08
        -17,          5,    6,         -9.77,          3.30,       1.29,      12.87,     42.47,          1.05
        -17,          5,    7,         -9.48,          3.30,       1.32,      13.22,     43.62,          1.00
        -17,          6,    1,        -11.69,          3.30,       1.13,      11.27,     37.18,          2.10
        -17,          6,    2,        -10.66,          3.30,       1.18,      11.82,     38.99,          1.71
        -17,          6,    3,        -10.03,          3.30,       1.23,      12.31,     40.62,          1.49
        -17,          6,    4,         -9.53,          3.30,       1.28,      12.77,     42.14,          1.36
        -17,          6,    5,         -9.19,          3.30,       1.31,      13.13,     43.33,          1.29
        -17,          6,    6,         -8.88,          3.30,       1.35,      13.49,     44.53,          1.22
        -17,          6,    7,         -8.62,          3.30,       1.38,      13.86,     45.73,          1.17
        -17,          7,    1,        -10.58,          3.30,       1.18,      11.80,     38.93,          2.45
        -17,          7,    2,         -9.62,          3.30,       1.24,      12.44,     41.04,          1.92
        -17,          7,    3,         -8.97,          3.30,       1.30,      13.03,     43.00,          1.66
        -17,          7,    4,         -8.55,          3.30,       1.35,      13.43,     44.29,          1.56
        -17,          7,    5,         -8.21,          3.30,       1.38,      13.86,     45.75,          1.45
        -17,          7,    6,         -7.97,          3.30,       1.43,      14.26,     47.04,          1.37
        -17,          7,    7,         -7.77,          3.30,       1.47,      14.67,     48.39,          1.28
        -16,          1,    1,        -21.74,          3.30,       0.90,       9.02,     29.76,          0.47
        -16,          1,    2,        -19.89,          3.30,       0.94,       9.42,     31.10,          0.37
        -16,          1,    3,        -18.50,          3.30,       0.98,       9.77,     32.24,          0.36
        -16,          1,    4,        -17.30,          3.30,       1.01,      10.10,     33.33,          0.37
        -16,          1,    5,        -16.49,          3.30,       1.04,      10.39,     34.28,          0.38
        -16,          1,    6,        -15.67,          3.30,       1.07,      10.68,     35.23,          0.39
        -16,          1,    7,        -15.01,          3.30,       1.10,      11.01,     36.33,          0.39
        -16,          2,    1,        -19.16,          3.30,       0.93,       9.34,     30.81,          0.86
        -16,          2,    2,        -17.72,          3.30,       0.97,       9.75,     32.19,          0.61
        -16,          2,    3,        -16.39,          3.30,       1.01,      10.09,     33.30,          0.59
        -16,          2,    4,        -15.37,          3.30,       1.04,      10.43,     34.43,          0.58
        -16,          2,    5,        -14.53,          3.30,       1.08,      10.79,     35.60,          0.57
        -16,          2,    6,        -13.91,          3.30,       1.12,      11.19,     36.94,          0.54
        -16,          2,    7,        -13.30,          3.30,       1.15,      11.49,     37.93,          0.55
        -16,          3,    1,        -16.42,          3.30,       0.98,       9.78,     32.29,          1.16
        -16,          3,    2,        -15.01,          3.30,       1.02,      10.23,     33.74,          0.92
        -16,          3,    3,        -13.91,          3.30,       1.06,      10.65,     35.15,          0.84
        -16,          3,    4,        -13.16,          3.30,       1.11,      11.07,     36.53,          0.78
        -16,          3,    5,        -12.51,          3.30,       1.15,      11.45,     37.79,          0.75
        -16,          3,    6,        -11.97,          3.30,       1.18,      11.81,     38.96,          0.74
        -16,          3,    7,        -11.58,          3.30,       1.21,      12.11,     39.97,          0.72
        -16,          4,    1,        -14.45,          3.30,       1.03,      10.26,     33.85,          1.50
        -16,          4,    2,        -13.12,          3.30,       1.07,      10.74,     35.42,          1.23
        -16,          4,    3,        -12.32,          3.30,       1.12,      11.23,     37.05,          1.05
        -16,          4,    4,        -11.67,          3.30,       1.16,      11.63,     38.38,          0.98
        -16,          4,    5,        -11.08,          3.30,       1.20,      12.03,     39.69,          0.95
        -16,          4,    6,        -10.70,          3.30,       1.24,      12.39,     40.89,          0.90
        -16,          4,    7,        -10.30,          3.30,       1.27,      12.71,     41.95,          0.89
        -16,          5,    1,        -12.37,          3.30,       1.09,      10.90,     35.99,          1.86
        -16,          5,    2,        -11.28,          3.30,       1.15,      11.49,     37.91,          1.48
        -16,          5,    3,        -10.53,          3.30,       1.20,      12.01,     39.61,          1.32
        -16,          5,    4,         -9.93,          3.30,       1.24,      12.43,     41.02,          1.25
        -16,          5,    5,         -9.53,          3.30,       1.28,      12.82,     42.31,          1.18
        -16,          5,    6,         -9.18,          3.30,       1.32,      13.18,     43.50,          1.14
        -16,          5,    7,         -8.90,          3.30,       1.35,      13.52,     44.62,          1.10
        -16,          6,    1,        -11.07,          3.30,       1.15,      11.52,     38.02,          2.37
        -16,          6,    2,        -10.02,          3.30,       1.21,      12.13,     40.04,          1.88
        -16,          6,    3,         -9.41,          3.30,       1.26,      12.63,     41.69,          1.65
        -16,          6,    4,         -8.91,          3.30,       1.31,      13.11,     43.26,          1.51
        -16,          6,    5,         -8.54,          3.30,       1.35,      13.46,     44.44,          1.44
        -16,          6,    6,         -8.28,          3.30,       1.39,      13.86,     45.76,          1.35
        -16,          6,    7,         -7.97,          3.30,       1.42,      14.24,     47.00,          1.30
        -16,          7,    1,         -9.93,          3.30,       1.21,      12.09,     39.89,          2.77
        -16,          7,    2,         -9.00,          3.30,       1.28,      12.79,     42.21,          2.10
        -16,          7,    3,         -8.32,          3.30,       1.34,      13.38,     44.16,          1.85
        -16,          7,    4,         -7.93,          3.30,       1.39,      13.81,     45.59,          1.72
        -16,          7,    5,         -7.59,          3.30,       1.43,      14.25,     47.00,          1.62
        -16,          7,    6,         -7.29,          3.30,       1.47,      14.69,     48.46,          1.53
        -16,          7,    7,         -7.10,          3.30,       1.51,      15.09,     49.81,          1.43
        -15,          1,    1,        -21.32,          3.30,       0.91,       9.08,     29.96,          0.48
        -15,          1,    2,        -19.39,          3.30,       0.94,       9.45,     31.19,          0.42
        -15,          1,    3,        -18.08,          3.30,       0.98,       9.81,     32.37,          0.39
        -15,          1,    4,        -16.90,          3.30,       1.01,      10.15,     33.49,          0.40
        -15,          1,    5,        -16.11,          3.30,       1.05,      10.47,     34.55,          0.40
        -15,          1,    6,        -15.33,          3.30,       1.08,      10.77,     35.53,          0.41
        -15,          1,    7,        -14.73,          3.30,       1.11,      11.12,     36.69,          0.41
        -15,          2,    1,        -18.93,          3.30,       0.94,       9.38,     30.96,          0.88
        -15,          2,    2,        -17.34,          3.30,       0.98,       9.82,     32.40,          0.64
        -15,          2,    3,        -16.01,          3.30,       1.02,      10.19,     33.62,          0.61
        -15,          2,    4,        -14.96,          3.30,       1.05,      10.54,     34.78,          0.61
        -15,          2,    5,        -14.20,          3.30,       1.09,      10.89,     35.94,          0.59
        -15,          2,    6,        -13.57,          3.30,       1.13,      11.30,     37.28,          0.57
        -15,          2,    7,        -13.02,          3.30,       1.16,      11.58,     38.20,          0.57
        -15,          3,    1,        -16.03,          3.30,       0.99,       9.89,     32.65,          1.24
        -15,          3,    2,        -14.72,          3.30,       1.03,      10.31,     34.02,          1.00
        -15,          3,    3,        -13.56,          3.30,       1.08,      10.76,     35.51,          0.90
        -15,          3,    4,        -12.75,          3.30,       1.12,      11.18,     36.91,          0.84
        -15,          3,    5,        -12.18,          3.30,       1.16,      11.56,     38.16,          0.80
        -15,          3,    6,        -11.67,          3.30,       1.19,      11.91,     39.31,          0.78
        -15,          3,    7,        -11.26,          3.30,       1.22,      12.23,     40.34,          0.77
        -15,          4,    1,        -13.97,          3.30,       1.03,      10.36,     34.17,          1.66
        -15,          4,    2,        -12.77,          3.30,       1.08,      10.84,     35.77,          1.32
        -15,          4,    3,        -11.90,          3.30,       1.14,      11.40,     37.64,          1.10
        -15,          4,    4,        -11.20,          3.30,       1.18,      11.80,     38.93,          1.06
        -15,          4,    5,        -10.70,          3.30,       1.22,      12.14,     40.07,          1.02
        -15,          4,    6,        -10.29,          3.30,       1.26,      12.56,     41.47,          0.96
        -15,          4,    7,         -9.94,          3.30,       1.29,      12.92,     42.63,          0.93
        -15,          5,    1,        -11.98,          3.30,       1.11,      11.10,     36.63,          1.97
        -15,          5,    2,        -10.85,          3.30,       1.17,      11.66,     38.46,          1.63
        -15,          5,    3,        -10.05,          3.30,       1.22,      12.16,     40.13,          1.47
        -15,          5,    4,         -9.54,          3.30,       1.26,      12.59,     41.55,          1.37
        -15,          5,    5,         -9.09,          3.30,       1.30,      13.06,     43.09,          1.27
        -15,          5,    6,         -8.80,          3.30,       1.34,      13.40,     44.22,          1.22
        -15,          5,    7,         -8.53,          3.30,       1.37,      13.74,     45.33,          1.18
        -15,          6,    1,        -10.63,          3.30,       1.17,      11.70,     38.61,          2.44
        -15,          6,    2,         -9.61,          3.30,       1.23,      12.29,     40.54,          2.00
        -15,          6,    3,         -8.98,          3.30,       1.29,      12.88,     42.49,          1.70
        -15,          6,    4,         -8.49,          3.30,       1.33,      13.32,     43.93,          1.60
        -15,          6,    5,         -8.15,          3.30,       1.37,      13.71,     45.22,          1.51
        -15,          6,    6,         -7.86,          3.30,       1.41,      14.10,     46.54,          1.43
        -15,          6,    7,         -7.64,          3.30,       1.45,      14.51,     47.89,          1.34
        -15,          7,    1,         -9.52,          3.30,       1.23,      12.33,     40.69,          2.93
        -15,          7,    2,         -8.51,          3.30,       1.31,      13.04,     43.04,          2.29
        -15,          7,    3,         -7.93,          3.30,       1.36,      13.62,     44.93,          2.00
        -15,          7,    4,         -7.47,          3.30,       1.41,      14.07,     46.44,          1.87
        -15,          7,    5,         -7.18,          3.30,       1.46,      14.59,     48.13,          1.70
        -15,          7,    6,         -6.94,          3.30,       1.49,      14.97,     49.38,          1.62
        -15,          7,    7,         -6.72,          3.30,       1.54,      15.36,     50.68,          1.54
        -14,          1,    1,        -20.87,          3.30,       0.92,       9.16,     30.21,          0.52
        -14,          1,    2,        -19.00,          3.30,       0.95,       9.55,     31.53,          0.44
        -14,          1,    3,        -17.64,          3.30,       0.99,       9.94,     32.81,          0.41
        -14,          1,    4,        -16.43,          3.30,       1.02,      10.24,     33.80,          0.44
        -14,          1,    5,        -15.53,          3.30,       1.05,      10.56,     34.87,          0.45
        -14,          1,    6,        -14.87,          3.30,       1.09,      10.88,     35.90,          0.45
        -14,          1,    7,        -14.23,          3.30,       1.12,      11.26,     37.15,          0.44
        -14,          2,    1,        -18.33,          3.30,       0.95,       9.51,     31.37,          0.99
        -14,          2,    2,        -16.75,          3.30,       0.99,       9.92,     32.73,          0.74
        -14,          2,    3,        -15.47,          3.30,       1.03,      10.29,     33.96,          0.70
        -14,          2,    4,        -14.42,          3.30,       1.06,      10.68,     35.22,          0.68
        -14,          2,    5,        -13.66,          3.30,       1.11,      11.07,     36.56,          0.64
        -14,          2,    6,        -13.11,          3.30,       1.14,      11.44,     37.75,          0.62
        -14,          2,    7,        -12.53,          3.30,       1.17,      11.74,     38.76,          0.63
        -14,          3,    1,        -15.58,          3.30,       1.00,      10.02,     33.07,          1.38
        -14,          3,    2,        -14.05,          3.30,       1.05,      10.46,     34.53,          1.14
        -14,          3,    3,        -12.99,          3.30,       1.09,      10.93,     36.05,          1.01
        -14,          3,    4,        -12.25,          3.30,       1.14,      11.39,     37.60,          0.91
        -14,          3,    5,        -11.65,          3.30,       1.17,      11.74,     38.75,          0.89
        -14,          3,    6,        -11.20,          3.30,       1.21,      12.12,     39.99,          0.85
        -14,          3,    7,        -10.81,          3.30,       1.25,      12.45,     41.08,          0.83
        -14,          4,    1,        -13.47,          3.30,       1.06,      10.52,     34.72,          1.78
        -14,          4,    2,        -12.29,          3.30,       1.11,      11.09,     36.61,          1.34
        -14,          4,    3,        -11.37,          3.30,       1.16,      11.60,     38.27,          1.20
        -14,          4,    4,        -10.70,          3.30,       1.20,      12.00,     39.62,          1.15
        -14,          4,    5,        -10.22,          3.30,       1.24,      12.40,     40.91,          1.09
        -14,          4,    6,         -9.80,          3.30,       1.28,      12.83,     42.34,          1.03
        -14,          4,    7,         -9.40,          3.30,       1.31,      13.13,     43.34,          1.03
        -14,          5,    1,        -11.40,          3.30,       1.13,      11.34,     37.42,          2.01
        -14,          5,    2,        -10.36,          3.30,       1.19,      11.89,     39.24,          1.70
        -14,          5,    3,         -9.54,          3.30,       1.25,      12.43,     41.03,          1.54
        -14,          5,    4,         -9.02,          3.30,       1.29,      12.89,     42.54,          1.44
        -14,          5,    5,         -8.61,          3.30,       1.33,      13.31,     43.91,          1.36
        -14,          5,    6,         -8.26,          3.30,       1.37,      13.71,     45.24,          1.31
        -14,          5,    7,         -8.00,          3.30,       1.41,      14.03,     46.29,          1.27
        -14,          6,    1,        -10.06,          3.30,       1.20,      11.95,     39.45,          2.78
        -14,          6,    2,         -9.07,          3.30,       1.26,      12.61,     41.62,          2.17
        -14,          6,    3,         -8.40,          3.30,       1.32,      13.19,     43.52,          1.90
        -14,          6,    4,         -7.94,          3.30,       1.36,      13.63,     44.99,          1.77
        -14,          6,    5,         -7.53,          3.30,       1.41,      14.08,     46.48,          1.67
        -14,          6,    6,         -7.32,          3.30,       1.45,      14.52,     47.90,          1.54
        -14,          6,    7,         -7.02,          3.30,       1.49,      14.86,     49.02,          1.51
        -14,          7,    1,         -8.93,          3.30,       1.26,      12.62,     41.66,          3.22
        -14,          7,    2,         -7.98,          3.30,       1.34,      13.42,     44.27,          2.42
        -14,          7,    3,         -7.35,          3.30,       1.40,      13.98,     46.12,          2.18
        -14,          7,    4,         -6.91,          3.30,       1.45,      14.55,     48.01,          1.97
        -14,          7,    5,         -6.57,          3.30,       1.50,      14.99,     49.44,          1.87
        -14,          7,    6,         -6.33,          3.30,       1.54,      15.39,     50.78,          1.78
        -14,          7,    7,         -6.07,          3.30,       1.58,      15.78,     52.05,          1.72
        -13,          1,    1,        -20.26,          3.30,       0.92,       9.21,     30.39,          0.62
        -13,          1,    2,        -18.67,          3.30,       0.96,       9.62,     31.74,          0.47
        -13,          1,    3,        -17.36,          3.30,       0.99,       9.95,     32.83,          0.46
        -13,          1,    4,        -16.19,          3.30,       1.03,      10.29,     33.96,          0.47
        -13,          1,    5,        -15.31,          3.30,       1.06,      10.63,     35.07,          0.47
        -13,          1,    6,        -14.54,          3.30,       1.10,      11.00,     36.28,          0.47
        -13,          1,    7,        -13.96,          3.30,       1.13,      11.34,     37.40,          0.47
        -13,          2,    1,        -18.01,          3.30,       0.95,       9.53,     31.45,          1.14
        -13,          2,    2,        -16.45,          3.30,       1.00,       9.98,     32.94,          0.79
        -13,          2,    3,        -15.14,          3.30,       1.04,      10.36,     34.20,          0.74
        -13,          2,    4,        -14.12,          3.30,       1.08,      10.78,     35.57,          0.70
        -13,          2,    5,        -13.32,          3.30,       1.12,      11.19,     36.93,          0.68
        -13,          2,    6,        -12.75,          3.30,       1.15,      11.55,     38.12,          0.66
        -13,          2,    7,        -12.22,          3.30,       1.19,      11.85,     39.12,          0.66
        -13,          3,    1,        -15.08,          3.30,       1.01,      10.07,     33.24,          1.68
        -13,          3,    2,        -13.69,          3.30,       1.06,      10.55,     34.83,          1.24
        -13,          3,    3,        -12.72,          3.30,       1.11,      11.10,     36.65,          1.02
        -13,          3,    4,        -11.99,          3.30,       1.15,      11.49,     37.92,          0.97
        -13,          3,    5,        -11.34,          3.30,       1.19,      11.85,     39.11,          0.95
        -13,          3,    6,        -10.87,          3.30,       1.22,      12.23,     40.34,          0.91
        -13,          3,    7,        -10.41,          3.30,       1.26,      12.59,     41.56,          0.89
        -13,          4,    1,        -13.10,          3.30,       1.06,      10.64,     35.11,          1.81
        -13,          4,    2,        -11.90,          3.30,       1.12,      11.24,     37.09,          1.38
        -13,          4,    3,        -10.99,          3.30,       1.17,      11.72,     38.67,          1.27
        -13,          4,    4,        -10.39,          3.30,       1.21,      12.15,     40.11,          1.19
        -13,          4,    5,         -9.85,          3.30,       1.26,      12.57,     41.48,          1.14
        -13,          4,    6,         -9.45,          3.30,       1.30,      12.96,     42.77,          1.10
        -13,          4,    7,         -9.11,          3.30,       1.33,      13.34,     44.01,          1.06
        -13,          5,    1,        -11.18,          3.30,       1.14,      11.45,     37.78,          2.10
        -13,          5,    2,        -10.00,          3.30,       1.21,      12.04,     39.72,          1.79
        -13,          5,    3,         -9.24,          3.30,       1.26,      12.61,     41.62,          1.60
        -13,          5,    4,         -8.69,          3.30,       1.31,      13.08,     43.16,          1.50
        -13,          5,    5,         -8.25,          3.30,       1.35,      13.51,     44.55,          1.44
        -13,          5,    6,         -7.90,          3.30,       1.39,      13.86,     45.73,          1.40
        -13,          5,    7,         -7.61,          3.30,       1.43,      14.29,     47.14,          1.33
        -13,          6,    1,         -9.72,          3.30,       1.21,      12.11,     39.95,          3.00
        -13,          6,    2,         -8.69,          3.30,       1.28,      12.82,     42.28,          2.29
        -13,          6,    3,         -8.08,          3.30,       1.34,      13.38,     44.15,          2.00
        -13,          6,    4,         -7.57,          3.30,       1.39,      13.87,     45.77,          1.87
        -13,          6,    5,         -7.18,          3.30,       1.43,      14.25,     47.03,          1.80
        -13,          6,    6,         -6.92,          3.30,       1.47,      14.74,     48.64,          1.66
        -13,          6,    7,         -6.68,          3.30,       1.51,      15.10,     49.83,          1.60
        -13,          7,    1,         -8.57,          3.30,       1.29,      12.88,     42.49,          3.29
        -13,          7,    2,         -7.60,          3.30,       1.36,      13.62,     44.93,          2.61
        -13,          7,    3,         -6.92,          3.30,       1.42,      14.23,     46.96,          2.34
        -13,          7,    4,         -6.55,          3.30,       1.48,      14.77,     48.72,          2.12
        -13,          7,    5,         -6.22,          3.30,       1.52,      15.25,     50.31,          1.99
        -13,          7,    6,         -5.94,          3.30,       1.57,      15.65,     51.63,          1.91
        -13,          7,    7,         -5.77,          3.30,       1.61,      16.11,     53.16,          1.78
        -12,          1,    1,        -19.98,          3.30,       0.93,       9.29,     30.65,          0.60
        -12,          1,    2,        -18.26,          3.30,       0.97,       9.70,     32.00,          0.49
        -12,          1,    3,        -16.91,          3.30,       1.00,      10.06,     33.19,          0.48
        -12,          1,    4,        -15.75,          3.30,       1.04,      10.41,     34.36,          0.49
        -12,          1,    5,        -14.79,          3.30,       1.07,      10.72,     35.36,          0.52
        -12,          1,    6,        -14.10,          3.30,       1.11,      11.14,     36.76,          0.50
        -12,          1,    7,        -13.53,          3.30,       1.15,      11.44,     37.75,          0.51
        -12,          2,    1,        -17.55,          3.30,       0.96,       9.66,     31.89,          1.06
        -12,          2,    2,        -16.01,          3.30,       1.01,      10.07,     33.22,          0.84
        -12,          2,    3,        -14.70,          3.30,       1.05,      10.50,     34.66,          0.77
        -12,          2,    4,        -13.74,          3.30,       1.09,      10.89,     35.95,          0.74
        -12,          2,    5,        -12.93,          3.30,       1.13,      11.30,     37.29,          0.72
        -12,          2,    6,        -12.29,          3.30,       1.17,      11.68,     38.54,          0.71
        -12,          2,    7,        -11.72,          3.30,       1.20,      12.01,     39.63,          0.72
        -12,          3,    1,        -14.58,          3.30,       1.02,      10.22,     33.74,          1.70
        -12,          3,    2,        -13.23,          3.30,       1.07,      10.72,     35.38,          1.29
        -12,          3,    3,        -12.28,          3.30,       1.12,      11.24,     37.08,          1.10
        -12,          3,    4,        -11.46,          3.30,       1.17,      11.65,     38.45,          1.06
        -12,          3,    5,        -10.93,          3.30,       1.21,      12.03,     39.70,          1.01
        -12,          3,    6,        -10.42,          3.30,       1.24,      12.44,     41.06,          0.97
        -12,          3,    7,         -9.97,          3.30,       1.28,      12.78,     42.18,          0.96
        -12,          4,    1,        -12.60,          3.30,       1.08,      10.81,     35.67,          1.99
        -12,          4,    2,        -11.46,          3.30,       1.14,      11.44,     37.75,          1.48
        -12,          4,    3,        -10.58,          3.30,       1.19,      11.92,     39.32,          1.37
        -12,          4,    4,         -9.91,          3.30,       1.24,      12.36,     40.78,          1.30
        -12,          4,    5,         -9.38,          3.30,       1.28,      12.79,     42.22,          1.24
        -12,          4,    6,         -8.98,          3.30,       1.32,      13.19,     43.53,          1.19
        -12,          4,    7,         -8.60,          3.30,       1.36,      13.55,     44.71,          1.17
        -12,          5,    1,        -10.59,          3.30,       1.17,      11.67,     38.52,          2.29
        -12,          5,    2,         -9.50,          3.30,       1.23,      12.28,     40.53,          1.92
        -12,          5,    3,         -8.71,          3.30,       1.29,      12.90,     42.56,          1.71
        -12,          5,    4,         -8.22,          3.30,       1.34,      13.35,     44.05,          1.61
        -12,          5,    5,         -7.72,          3.30,       1.38,      13.79,     45.49,          1.57
        -12,          5,    6,         -7.42,          3.30,       1.42,      14.18,     46.77,          1.50
        -12,          5,    7,         -7.13,          3.30,       1.46,      14.58,     48.12,          1.44
        -12,          6,    1,         -9.18,          3.30,       1.24,      12.37,     40.83,          3.33
        -12,          6,    2,         -8.22,          3.30,       1.31,      13.11,     43.27,          2.48
        -12,          6,    3,         -7.50,          3.30,       1.37,      13.66,     45.07,          2.26
        -12,          6,    4,         -7.03,          3.30,       1.42,      14.15,     46.71,          2.08
