[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -17,          7,    6,         -7.94,          3.30,       1.42,      14.24,     46.97,          1.38
        -17,          7,    7,         -7.71,          3.30,       1.46,      14.62,     48.23,          1.31
        -16,          1,    1,        -21.31,          3.30,       0.90,       9.02,     29.78,          0.51
        -16,          1,    2,        -19.69,          3.30,       0.94,       9.40,     31.02,          0.40
        -16,          1,    3,        -18.20,          3.30,       0.97,       9.77,     32.26,          0.38
        -16,          1,    4,        -17.19,          3.30,       1.01,      10.09,     33.28,          0.39
        -16,          1,    5,        -16.36,          3.30,       1.04,      10.39,     34.29,          0.39
        -16,          1,    6,        -15.61,          3.30,       1.07,      10.67,     35.21,          0.40
        -16,          1,    7,        -14.89,          3.30,       1.10,      11.02,     36.36,          0.40
        -16,          2,    1,        -19.18,          3.30,       0.93,       9.36,     30.88,          0.82
        -16,          2,    2,        -17.63,          3.30,       0.97,       9.73,     32.11,          0.64
        -16,          2,    3,        -16.18,          3.30,       1.01,      10.12,     33.39,          0.61
        -16,          2,    4,        -15.29,          3.30,       1.05,      10.46,     34.53,          0.58
        -16,          2,    5,        -14.46,          3.30,       1.08,      10.83,     35.73,          0.57
        -16,          2,    6,        -13.86,          3.30,       1.12,      11.19,     36.91,          0.55
        -16,          2,    7,        -13.37,          3.30,       1.15,      11.53,     38.03,          0.53
        -16,          3,    1,        -16.42,          3.30,       0.98,       9.82,     32.39,          1.14
        -16,          3,    2,        -14.84,          3.30,       1.02,      10.24,     33.77,          0.97
        -16,          3,    3,        -13.94,          3.30,       1.06,      10.64,     35.10,          0.86
        -16,          3,    4,        -13.13,          3.30,       1.10,      11.07,     36.52,          0.79
        -16,          3,    5,        -12.48,          3.30,       1.15,      11.45,     37.77,          0.76
        -16,          3,    6,        -11.90,          3.30,       1.18,      11.78,     38.84,          0.76
        -16,          3,    7,        -11.52,          3.30,       1.21,      12.10,     39.92,          0.74
        -16,          4,    1,        -14.39,          3.30,       1.03,      10.26,     33.85,          1.53
        -16,          4,    2,        -13.18,          3.30,       1.08,      10.74,     35.42,          1.22
        -16,          4,    3,        -12.23,          3.30,       1.12,      11.26,     37.13,          1.06
        -16,          4,    4,        -11.55,          3.30,       1.17,      11.66,     38.45,          1.00
        -16,          4,    5,        -11.02,          3.30,       1.20,      12.04,     39.72,          0.96
        -16,          4,    6,        -10.61,          3.30,       1.24,      12.38,     40.82,          0.93
        -16,          4,    7,        -10.24,          3.30,       1.27,      12.70,     41.89,          0.91
        -16,          5,    1,        -12.33,          3.30,       1.09,      10.91,     36.00,          1.90
        -16,          5,    2,        -11.25,          3.30,       1.15,      11.50,     37.94,          1.50
        -16,          5,    3,        -10.47,          3.30,       1.20,      12.01,     39.61,          1.34
        -16,          5,    4,         -9.89,          3.30,       1.24,      12.42,     40.99,          1.27
        -16,          5,    5,         -9.48,          3.30,       1.28,      12.82,     42.28,          1.21
        -16,          5,    6,         -9.19,          3.30,       1.32,      13.19,     43.52,          1.14
        -16,          5,    7,         -8.85,          3.30,       1.35,      13.54,     44.67,          1.11
        -16,          6,    1,        -10.95,          3.30,       1.15,      11.50,     37.94,          2.40
        -16,          6,    2,        -10.00,          3.30,       1.21,      12.12,     39.97,          1.86
        -16,          6,    3,         -9.34,          3.30,       1.26,      12.62,     41.64,          1.65
        -16,          6,    4,         -8.90,          3.30,       1.31,      13.09,     43.19,          1.50
        -16,          6,    5,         -8.46,          3.30,       1.35,      13.47,     44.42,          1.45
        -16,          6,    6,         -8.20,          3.30,       1.39,      13.84,     45.68,          1.37
        -16,          6,    7,         -7.96,          3.30,       1.42,      14.21,     46.88,          1.30
        -16,          7,    1,         -9.87,          3.30,       1.21,      12.10,     39.92,          2.80
        -16,          7,    2,         -8.94,          3.30,       1.28,      12.78,     42.17,          2.15
        -16,          7,    3,         -8.33,          3.30,       1.34,      13.39,     44.16,          1.85
        -16,          7,    4,         -7.88,          3.30,       1.38,      13.82,     45.60,          1.74
        -16,          7,    5,         -7.51,          3.30,       1.43,      14.29,     47.12,          1.63
        -16,          7,    6,         -7.26,          3.30,       1.47,      14.72,     48.54,          1.53
        -16,          7,    7,         -7.05,          3.30,       1.51,      15.06,     49.67,          1.47
        -15,          1,    1,        -21.17,          3.30,       0.91,       9.10,     30.02,          0.49
        -15,          1,    2,        -19.36,          3.30,       0.95,       9.47,     31.26,          0.41
        -15,          1,    3,        -17.93,          3.30,       0.99,       9.82,     32.40,          0.41
        -15,          1,    4,        -16.90,          3.30,       1.02,      10.17,     33.55,          0.40
        -15,          1,    5,        -16.02,          3.30,       1.04,      10.43,     34.43,          0.42
        -15,          1,    6,        -15.28,          3.30,       1.08,      10.76,     35.49,          0.42
        -15,          1,    7,        -14.72,          3.30,       1.12,      11.10,     36.63,          0.41
        -15,          2,    1,        -18.82,          3.30,       0.94,       9.39,     30.97,          0.97
        -15,          2,    2,        -17.14,          3.30,       0.98,       9.78,     32.26,          0.73
        -15,          2,    3,        -15.87,          3.30,       1.02,      10.16,     33.53,          0.66
        -15,          2,    4,        -14.92,          3.30,       1.06,      10.56,     34.83,          0.62
        -15,          2,    5,        -14.19,          3.30,       1.09,      10.88,     35.90,          0.61
        -15,          2,    6,        -13.55,          3.30,       1.13,      11.26,     37.16,          0.59
        -15,          2,    7,        -13.00,          3.30,       1.16,      11.58,     38.21,          0.58
        -15,          3,    1,        -16.06,          3.30,       0.99,       9.92,     32.71,          1.19
        -15,          3,    2,        -14.58,          3.30,       1.03,      10.35,     34.15,          0.99
        -15,          3,    3,        -13.59,          3.30,       1.08,      10.76,     35.51,          0.90
        -15,          3,    4,        -12.73,          3.30,       1.12,      11.20,     36.96,          0.84
        -15,          3,    5,        -12.13,          3.30,       1.16,      11.56,     38.16,          0.81
        -15,          3,    6,        -11.58,          3.30,       1.19,      11.92,     39.31,          0.80
        -15,          3,    7,        -11.10,          3.30,       1.23,      12.27,     40.48,          0.79
        -15,          4,    1,        -13.97,          3.30,       1.04,      10.35,     34.16,          1.70
        -15,          4,    2,        -12.80,          3.30,       1.09,      10.88,     35.87,          1.29
        -15,          4,    3,        -11.84,          3.30,       1.14,      11.36,     37.48,          1.15
        -15,          4,    4,        -11.14,          3.30,       1.18,      11.79,     38.89,          1.09
        -15,          4,    5,        -10.66,          3.30,       1.22,      12.17,     40.13,          1.03
        -15,          4,    6,        -10.25,          3.30,       1.26,      12.54,     41.36,          0.99
        -15,          4,    7,         -9.88,          3.30,       1.29,      12.91,     42.60,          0.95
        -15,          5,    1,        -11.96,          3.30,       1.11,      11.10,     36.62,          1.86
        -15,          5,    2,        -10.81,          3.30,       1.17,      11.66,     38.47,          1.58
        -15,          5,    3,        -10.08,          3.30,       1.22,      12.18,     40.19,          1.41
        -15,          5,    4,         -9.51,          3.30,       1.26,      12.63,     41.66,          1.32
        -15,          5,    5,         -9.09,          3.30,       1.30,      13.01,     42.91,          1.27
        -15,          5,    6,         -8.77,          3.30,       1.34,      13.39,     44.15,          1.21
        -15,          5,    7,         -8.47,          3.30,       1.38,      13.76,     45.40,          1.17
        -15,          6,    1,        -10.58,          3.30,       1.17,      11.72,     38.67,          2.45
        -15,          6,    2,         -9.62,          3.30,       1.23,      12.32,     40.66,          1.96
        -15,          6,    3,         -8.94,          3.30,       1.29,      12.87,     42.45,          1.74
        -15,          6,    4,         -8.41,          3.30,       1.33,      13.31,     43.90,          1.64
        -15,          6,    5,         -8.08,          3.30,       1.37,      13.73,     45.29,          1.53
        -15,          6,    6,         -7.84,          3.30,       1.41,      14.06,     46.40,          1.46
        -15,          6,    7,         -7.57,          3.30,       1.46,      14.53,     47.94,          1.36
        -15,          7,    1,         -9.51,          3.30,       1.23,      12.33,     40.67,          2.96
        -15,          7,    2,         -8.52,          3.30,       1.31,      13.07,     43.10,          2.26
        -15,          7,    3,         -7.90,          3.30,       1.36,      13.63,     44.97,          2.01
        -15,          7,    4,         -7.45,          3.30,       1.41,      14.12,     46.57,          1.86
        -15,          7,    5,         -7.13,          3.30,       1.46,      14.58,     48.09,          1.73
        -15,          7,    6,         -6.86,          3.30,       1.50,      14.98,     49.41,          1.65
        -15,          7,    7,         -6.66,          3.30,       1.53,      15.34,     50.60,          1.57
        -14,          1,    1,        -20.63,          3.30,       0.92,       9.12,     30.12,          0.57
        -14,          1,    2,        -18.88,          3.30,       0.96,       9.57,     31.57,          0.44
        -14,          1,    3,        -17.57,          3.30,       0.99,       9.92,     32.72,          0.43
        -14,          1,    4,        -16.50,          3.30,       1.03,      10.24,     33.77,          0.43
        -14,          1,    5,        -15.51,          3.30,       1.06,      10.56,     34.86,          0.45
        -14,          1,    6,        -14.75,          3.30,       1.09,      10.90,     35.96,          0.46
        -14,          1,    7,        -14.18,          3.30,       1.12,      11.25,     37.13,          0.45
        -14,          2,    1,        -18.30,          3.30,       0.95,       9.49,     31.31,          1.03
        -14,          2,    2,        -16.84,          3.30,       0.99,       9.88,     32.61,          0.76
        -14,          2,    3,        -15.43,          3.30,       1.03,      10.34,     34.10,          0.68
        -14,          2,    4,        -14.49,          3.30,       1.07,      10.66,     35.18,          0.67
        -14,          2,    5,        -13.61,          3.30,       1.11,      11.09,     36.59,          0.65
        -14,          2,    6,        -13.06,          3.30,       1.14,      11.45,     37.78,          0.63
        -14,          2,    7,        -12.52,          3.30,       1.17,      11.75,     38.76,          0.63
        -14,          3,    1,        -15.44,          3.30,       1.00,      10.03,     33.09,          1.43
        -14,          3,    2,        -14.08,          3.30,       1.05,      10.50,     34.65,          1.10
        -14,          3,    3,        -12.97,          3.30,       1.09,      10.95,     36.13,          1.00
        -14,          3,    4,        -12.23,          3.30,       1.14,      11.37,     37.51,          0.93
        -14,          3,    5,        -11.56,          3.30,       1.18,      11.77,     38.82,          0.90
        -14,          3,    6,        -11.06,          3.30,       1.21,      12.10,     39.91,          0.89
        -14,          3,    7,        -10.70,          3.30,       1.25,      12.46,     41.08,          0.85
        -14,          4,    1,        -13.41,          3.30,       1.06,      10.57,     34.85,          1.69
        -14,          4,    2,        -12.24,          3.30,       1.11,      11.10,     36.63,          1.33
        -14,          4,    3,        -11.32,          3.30,       1.16,      11.59,     38.25,          1.21
        -14,          4,    4,        -10.63,          3.30,       1.20,      11.98,     39.53,          1.17
        -14,          4,    5,        -10.11,          3.30,       1.24,      12.40,     40.91,          1.11
        -14,          4,    6,         -9.68,          3.30,       1.28,      12.79,     42.20,          1.07
        -14,          4,    7,         -9.36,          3.30,       1.32,      13.17,     43.46,          1.02
        -14,          5,    1,        -11.35,          3.30,       1.13,      11.32,     37.34,          2.05
        -14,          5,    2,        -10.27,          3.30,       1.19,      11.89,     39.23,          1.72
        -14,          5,    3,         -9.49,          3.30,       1.24,      12.40,     40.89,          1.58
        -14,          5,    4,         -8.97,          3.30,       1.29,      12.90,     42.55,          1.44
        -14,          5,    5,         -8.56,          3.30,       1.33,      13.32,     43.93,          1.37
        -14,          5,    6,         -8.16,          3.30,       1.37,      13.69,     45.14,          1.34
        -14,          5,    7,         -7.90,          3.30,       1.40,      14.02,     46.23,          1.30
        -14,          6,    1,        -10.08,          3.30,       1.20,      11.97,     39.49,          2.71
        -14,          6,    2,         -8.98,          3.30,       1.26,      12.64,     41.69,          2.17
        -14,          6,    3,         -8.31,          3.30,       1.32,      13.17,     43.45,          1.95
        -14,          6,    4,         -7.90,          3.30,       1.36,      13.63,     44.95,          1.79
        -14,          6,    5,         -7.49,          3.30,       1.40,      14.07,     46.40,          1.69
        -14,          6,    6,         -7.22,          3.30,       1.45,      14.49,     47.79,          1.59
        -14,          6,    7,         -6.94,          3.30,       1.49,      14.87,     49.05,          1.53
        -14,          7,    1,         -8.95,          3.30,       1.26,      12.64,     41.70,          3.22
        -14,          7,    2,         -7.93,          3.30,       1.34,      13.39,     44.15,          2.51
        -14,          7,    3,         -7.28,          3.30,       1.40,      13.98,     46.12,          2.23
        -14,          7,    4,         -6.85,          3.30,       1.45,      14.52,     47.90,          2.03
        -14,          7,    5,         -6.50,          3.30,       1.50,      14.99,     49.46,          1.91
        -14,          7,    6,         -6.30,          3.30,       1.54,      15.39,     50.78,          1.80
        -14,          7,    7,         -6.02,          3.30,       1.58,      15.80,     52.09,          1.74
        -13,          1,    1,        -20.33,          3.30,       0.92,       9.20,     30.34,          0.61
        -13,          1,    2,        -18.64,          3.30,       0.96,       9.62,     31.74,          0.47
        -13,          1,    3,        -17.21,          3.30,       1.00,      10.00,     32.99,          0.46
        -13,          1,    4,        -16.15,          3.30,       1.03,      10.34,     34.10,          0.46
        -13,          1,    5,        -15.27,          3.30,       1.07,      10.64,     35.08,          0.47
        -13,          1,    6,        -14.52,          3.30,       1.10,      10.98,     36.22,          0.48
        -13,          1,    7,        -13.98,          3.30,       1.13,      11.32,     37.34,          0.47
        -13,          2,    1,        -18.04,          3.30,       0.96,       9.57,     31.57,          1.03
        -13,          2,    2,        -16.33,          3.30,       1.00,       9.98,     32.92,          0.81
        -13,          2,    3,        -15.12,          3.30,       1.04,      10.37,     34.22,          0.74
        -13,          2,    4,        -14.15,          3.30,       1.08,      10.79,     35.61,          0.69
        -13,          2,    5,        -13.38,          3.30,       1.12,      11.16,     36.82,          0.68
        -13,          2,    6,        -12.74,          3.30,       1.15,      11.52,     38.00,          0.67
        -13,          2,    7,        -12.21,          3.30,       1.18,      11.85,     39.09,          0.67
        -13,          3,    1,        -15.10,          3.30,       1.01,      10.08,     33.27,          1.69
        -13,          3,    2,        -13.74,          3.30,       1.06,      10.57,     34.88,          1.23
        -13,          3,    3,        -12.70,          3.30,       1.11,      11.09,     36.60,          1.04
        -13,          3,    4,        -11.93,          3.30,       1.15,      11.50,     37.94,          0.99
        -13,          3,    5,        -11.25,          3.30,       1.19,      11.87,     39.15,          0.97
        -13,          3,    6,        -10.78,          3.30,       1.22,      12.23,     40.33,          0.94
        -13,          3,    7,        -10.35,          3.30,       1.26,      12.59,     41.54,          0.91
        -13,          4,    1,        -13.11,          3.30,       1.06,      10.64,     35.11,          1.84
        -13,          4,    2,        -11.89,          3.30,       1.12,      11.25,     37.10,          1.39
        -13,          4,    3,        -10.98,          3.30,       1.17,      11.73,     38.70,          1.28
        -13,          4,    4,        -10.32,          3.30,       1.22,      12.15,     40.08,          1.22
        -13,          4,    5,         -9.82,          3.30,       1.26,      12.57,     41.48,          1.16
        -13,          4,    6,         -9.39,          3.30,       1.30,      12.96,     42.76,          1.12
        -13,          4,    7,         -9.02,          3.30,       1.33,      13.31,     43.90,          1.09
        -13,          5,    1,        -11.00,          3.30,       1.15,      11.47,     37.82,          2.15
        -13,          5,    2,         -9.91,          3.30,       1.21,      12.07,     39.82,          1.79
        -13,          5,    3,         -9.16,          3.30,       1.26,      12.62,     41.62,          1.62
        -13,          5,    4,         -8.64,          3.30,       1.31,      13.09,     43.20,          1.51
        -13,          5,    5,         -8.19,          3.30,       1.35,      13.50,     44.53,          1.46
        -13,          5,    6,         -7.88,          3.30,       1.39,      13.87,     45.76,          1.40
        -13,          5,    7,         -7.58,          3.30,       1.43,      14.29,     47.14,          1.34
        -13,          6,    1,         -9.63,          3.30,       1.21,      12.12,     40.00,          2.99
        -13,          6,    2,         -8.63,          3.30,       1.28,      12.80,     42.22,          2.34
        -13,          6,    3,         -7.99,          3.30,       1.34,      13.37,     44.10,          2.05
        -13,          6,    4,         -7.53,          3.30,       1.38,      13.83,     45.63,          1.90
        -13,          6,    5,         -7.11,          3.30,       1.43,      14.28,     47.11,          1.81
        -13,          6,    6,         -6.90,          3.30,       1.47,      14.72,     48.54,          1.68
        -13,          6,    7,         -6.60,          3.30,       1.51,      15.14,     49.93,          1.61
        -13,          7,    1,         -8.55,          3.30,       1.29,      12.84,     42.35,          3.32
        -13,          7,    2,         -7.56,          3.30,       1.36,      13.59,     44.83,          2.62
        -13,          7,    3,         -6.93,          3.30,       1.43,      14.26,     47.01,          2.29
        -13,          7,    4,         -6.49,          3.30,       1.48,      14.78,     48.73,          2.12
        -13,          7,    5,         -6.13,          3.30,       1.53,      15.24,     50.25,          2.01
        -13,          7,    6,         -5.91,          3.30,       1.57,      15.64,     51.60,          1.91
        -13,          7,    7,         -5.72,          3.30,       1.61,      16.08,     53.02,          1.80
        -12,          1,    1,        -19.95,          3.30,       0.93,       9.30,     30.67,          0.59
        -12,          1,    2,        -18.19,          3.30,       0.97,       9.68,     31.93,          0.51
        -12,          1,    3,        -16.91,          3.30,       1.01,      10.09,     33.28,          0.47
        -12,          1,    4,        -15.69,          3.30,       1.04,      10.40,     34.30,          0.51
        -12,          1,    5,        -14.89,          3.30,       1.08,      10.75,     35.47,          0.50
        -12,          1,    6,        -14.16,          3.30,       1.11,      11.11,     36.64,          0.50
        -12,          1,    7,        -13.51,          3.30,       1.15,      11.43,     37.72,          0.51
        -12,          2,    1,        -17.52,          3.30,       0.97,       9.67,     31.92,          1.15
        -12,          2,    2,        -15.82,          3.30,       1.01,      10.07,     33.23,          0.92
        -12,          2,    3,        -14.60,          3.30,       1.05,      10.53,     34.74,          0.79
        -12,          2,    4,        -13.68,          3.30,       1.09,      10.94,     36.09,          0.75
        -12,          2,    5,        -12.89,          3.30,       1.13,      11.32,     37.33,          0.74
        -12,          2,    6,        -12.30,          3.30,       1.17,      11.66,     38.45,          0.73
        -12,          2,    7,        -11.71,          3.30,       1.20,      12.02,     39.65,          0.73
        -12,          3,    1,        -14.56,          3.30,       1.02,      10.23,     33.75,          1.73
        -12,          3,    2,        -13.17,          3.30,       1.07,      10.73,     35.41,          1.31
        -12,          3,    3,        -12.23,          3.30,       1.12,      11.25,     37.09,          1.12
        -12,          3,    4,        -11.41,          3.30,       1.17,      11.65,     38.42,          1.08
        -12,          3,    5,        -10.85,          3.30,       1.20,      12.03,     39.70,          1.03
        -12,          3,    6,        -10.31,          3.30,       1.24,      12.43,     40.99,          1.01
        -12,          3,    7,         -9.95,          3.30,       1.28,      12.82,     42.27,          0.96
        -12,          4,    1,        -12.57,          3.30,       1.08,      10.80,     35.63,          2.02
        -12,          4,    2,        -11.36,          3.30,       1.14,      11.41,     37.63,          1.54
        -12,          4,    3,        -10.43,          3.30,       1.19,      11.89,     39.23,          1.43
        -12,          4,    4,         -9.84,          3.30,       1.24,      12.37,     40.79,          1.31
        -12,          4,    5,         -9.37,          3.30,       1.28,      12.79,     42.20,          1.24
        -12,          4,    6,         -8.92,          3.30,       1.32,      13.21,     43.56,          1.20
        -12,          4,    7,         -8.57,          3.30,       1.36,      13.56,     44.73,          1.17
        -12,          5,    1,        -10.47,          3.30,       1.17,      11.66,     38.45,          2.37
        -12,          5,    2,         -9.47,          3.30,       1.23,      12.31,     40.60,          1.90
        -12,          5,    3,         -8.64,          3.30,       1.29,      12.87,     42.45,          1.76
        -12,          5,    4,         -8.14,          3.30,       1.34,      13.36,     44.07,          1.63
        -12,          5,    5,         -7.71,          3.30,       1.38,      13.79,     45.47,          1.57
        -12,          5,    6,         -7.38,          3.30,       1.42,      14.19,     46.80,          1.51
        -12,          5,    7,         -7.09,          3.30,       1.46,      14.56,     48.03,          1.46
        -12,          6,    1,         -9.11,          3.30,       1.24,      12.39,     40.85,          3.36
        -12,          6,    2,         -8.14,          3.30,       1.31,      13.09,     43.19,          2.56
        -12,          6,    3,         -7.50,          3.30,       1.37,      13.69,     45.14,          2.24
        -12,          6,    4,         -7.00,          3.30,       1.42,      14.18,     46.75,          2.09
