[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -18,          6,    7,         -8.78,          3.30,       1.37,      13.74,     45.36,          1.14
        -18,          7,    1,        -10.79,          3.30,       1.17,      11.69,     38.56,          2.38
        -18,          7,    2,         -9.81,          3.30,       1.23,      12.30,     40.59,          1.89
        -18,          7,    3,         -9.25,          3.30,       1.29,      12.88,     42.48,          1.60
        -18,          7,    4,         -8.74,          3.30,       1.33,      13.31,     43.93,          1.51
        -18,          7,    5,         -8.46,          3.30,       1.37,      13.70,     45.22,          1.40
        -18,          7,    6,         -8.19,          3.30,       1.41,      14.12,     46.58,          1.32
        -18,          7,    7,         -7.91,          3.30,       1.45,      14.51,     47.87,          1.26
        -17,          1,    1,        -22.13,          3.30,       0.90,       8.96,     29.56,          0.42
        -17,          1,    2,        -20.29,          3.30,       0.93,       9.36,     30.90,          0.33
        -17,          1,    3,        -18.87,          3.30,       0.97,       9.70,     32.02,          0.33
        -17,          1,    4,        -17.51,          3.30,       1.00,      10.03,     33.10,          0.35
        -17,          1,    5,        -16.78,          3.30,       1.03,      10.28,     33.94,          0.36
        -17,          1,    6,        -15.92,          3.30,       1.06,      10.63,     35.08,          0.37
        -17,          1,    7,        -15.31,          3.30,       1.09,      10.92,     36.04,          0.37
        -17,          2,    1,        -19.62,          3.30,       0.93,       9.26,     30.59,          0.80
        -17,          2,    2,        -17.88,          3.30,       0.97,       9.64,     31.80,          0.63
        -17,          2,    3,        -16.73,          3.30,       1.00,      10.05,     33.16,          0.54
        -17,          2,    4,        -15.69,          3.30,       1.04,      10.36,     34.19,          0.54
        -17,          2,    5,        -14.90,          3.30,       1.07,      10.70,     35.31,          0.53
        -17,          2,    6,        -14.19,          3.30,       1.10,      11.05,     36.48,          0.52
        -17,          2,    7,        -13.64,          3.30,       1.14,      11.39,     37.59,          0.52
        -17,          3,    1,        -16.89,          3.30,       0.97,       9.70,     32.01,          1.14
        -17,          3,    2,        -15.43,          3.30,       1.02,      10.15,     33.50,          0.87
        -17,          3,    3,        -14.23,          3.30,       1.05,      10.56,     34.83,          0.82
        -17,          3,    4,        -13.45,          3.30,       1.09,      10.96,     36.16,          0.76
        -17,          3,    5,        -12.88,          3.30,       1.13,      11.34,     37.41,          0.72
        -17,          3,    6,        -12.28,          3.30,       1.17,      11.68,     38.54,          0.71
        -17,          3,    7,        -11.84,          3.30,       1.20,      11.96,     39.48,          0.71
        -17,          4,    1,        -14.77,          3.30,       1.02,      10.13,     33.44,          1.49
        -17,          4,    2,        -13.55,          3.30,       1.06,      10.62,     35.05,          1.15
        -17,          4,    3,        -12.65,          3.30,       1.11,      11.08,     36.56,          1.01
        -17,          4,    4,        -11.94,          3.30,       1.15,      11.47,     37.85,          0.96
        -17,          4,    5,        -11.48,          3.30,       1.19,      11.87,     39.19,          0.89
        -17,          4,    6,        -10.98,          3.30,       1.22,      12.19,     40.24,          0.88
        -17,          4,    7,        -10.65,          3.30,       1.26,      12.54,     41.39,          0.84
        -17,          5,    1,        -12.75,          3.30,       1.07,      10.78,     35.58,          1.75
        -17,          5,    2,        -11.66,          3.30,       1.14,      11.37,     37.50,          1.38
        -17,          5,    3,        -10.90,          3.30,       1.18,      11.82,     39.01,          1.26
        -17,          5,    4,        -10.31,          3.30,       1.22,      12.24,     40.38,          1.19
        -17,          5,    5,         -9.90,          3.30,       1.26,      12.61,     41.63,          1.13
        -17,          5,    6,         -9.54,          3.30,       1.30,      12.99,     42.86,          1.08
        -17,          5,    7,         -9.22,          3.30,       1.33,      13.33,     43.99,          1.05
        -17,          6,    1,        -11.50,          3.30,       1.14,      11.35,     37.46,          2.20
        -17,          6,    2,        -10.44,          3.30,       1.19,      11.88,     39.19,          1.83
        -17,          6,    3,         -9.74,          3.30,       1.24,      12.41,     40.95,          1.58
        -17,          6,    4,         -9.25,          3.30,       1.29,      12.85,     42.41,          1.45
        -17,          6,    5,         -8.89,          3.30,       1.33,      13.29,     43.85,          1.34
        -17,          6,    6,         -8.61,          3.30,       1.36,      13.63,     44.99,          1.28
        -17,          6,    7,         -8.38,          3.30,       1.40,      13.98,     46.14,          1.22
        -17,          7,    1,        -10.35,          3.30,       1.19,      11.87,     39.16,          2.66
        -17,          7,    2,         -9.41,          3.30,       1.26,      12.58,     41.52,          1.97
        -17,          7,    3,         -8.69,          3.30,       1.31,      13.15,     43.38,          1.76
        -17,          7,    4,         -8.29,          3.30,       1.36,      13.58,     44.81,          1.62
        -17,          7,    5,         -8.02,          3.30,       1.40,      13.97,     46.10,          1.52
        -17,          7,    6,         -7.70,          3.30,       1.44,      14.39,     47.50,          1.44
        -17,          7,    7,         -7.49,          3.30,       1.48,      14.76,     48.71,          1.37
        -16,          1,    1,        -21.86,          3.30,       0.90,       9.01,     29.75,          0.44
        -16,          1,    2,        -19.70,          3.30,       0.94,       9.42,     31.09,          0.38
        -16,          1,    3,        -18.40,          3.30,       0.97,       9.75,     32.18,          0.37
        -16,          1,    4,        -17.16,          3.30,       1.01,      10.08,     33.26,          0.38
        -16,          1,    5,        -16.36,          3.30,       1.04,      10.39,     34.29,          0.38
        -16,          1,    6,        -15.64,          3.30,       1.07,      10.68,     35.23,          0.39
        -16,          1,    7,        -15.11,          3.30,       1.10,      11.03,     36.39,          0.38
        -16,          2,    1,        -19.27,          3.30,       0.93,       9.32,     30.75,          0.86
        -16,          2,    2,        -17.70,          3.30,       0.97,       9.73,     32.10,          0.62
        -16,          2,    3,        -16.28,          3.30,       1.01,      10.11,     33.35,          0.59
        -16,          2,    4,        -15.30,          3.30,       1.05,      10.45,     34.50,          0.58
        -16,          2,    5,        -14.48,          3.30,       1.08,      10.81,     35.68,          0.57
        -16,          2,    6,        -13.89,          3.30,       1.12,      11.18,     36.88,          0.55
        -16,          2,    7,        -13.26,          3.30,       1.15,      11.48,     37.88,          0.56
        -16,          3,    1,        -16.54,          3.30,       0.98,       9.78,     32.27,          1.23
        -16,          3,    2,        -14.98,          3.30,       1.02,      10.23,     33.74,          0.97
        -16,          3,    3,        -13.80,          3.30,       1.07,      10.65,     35.16,          0.89
        -16,          3,    4,        -13.09,          3.30,       1.11,      11.05,     36.48,          0.82
        -16,          3,    5,        -12.48,          3.30,       1.15,      11.46,     37.82,          0.77
        -16,          3,    6,        -11.93,          3.30,       1.18,      11.78,     38.86,          0.76
        -16,          3,    7,        -11.56,          3.30,       1.21,      12.11,     39.96,          0.74
        -16,          4,    1,        -14.43,          3.30,       1.03,      10.25,     33.84,          1.57
        -16,          4,    2,        -13.10,          3.30,       1.07,      10.75,     35.49,          1.24
        -16,          4,    3,        -12.24,          3.30,       1.12,      11.25,     37.14,          1.07
        -16,          4,    4,        -11.56,          3.30,       1.16,      11.64,     38.41,          1.02
        -16,          4,    5,        -11.04,          3.30,       1.20,      12.02,     39.65,          0.97
        -16,          4,    6,        -10.60,          3.30,       1.24,      12.35,     40.75,          0.95
        -16,          4,    7,        -10.32,          3.30,       1.27,      12.69,     41.87,          0.90
        -16,          5,    1,        -12.32,          3.30,       1.09,      10.88,     35.91,          2.02
        -16,          5,    2,        -11.24,          3.30,       1.15,      11.53,     38.05,          1.49
        -16,          5,    3,        -10.49,          3.30,       1.20,      12.00,     39.59,          1.36
        -16,          5,    4,         -9.95,          3.30,       1.24,      12.39,     40.86,          1.29
        -16,          5,    5,         -9.49,          3.30,       1.28,      12.81,     42.26,          1.22
        -16,          5,    6,         -9.15,          3.30,       1.32,      13.19,     43.51,          1.16
        -16,          5,    7,         -8.88,          3.30,       1.35,      13.56,     44.73,          1.10
        -16,          6,    1,        -10.99,          3.30,       1.16,      11.53,     38.05,          2.39
        -16,          6,    2,        -10.05,          3.30,       1.21,      12.09,     39.91,          1.91
        -16,          6,    3,         -9.31,          3.30,       1.26,      12.67,     41.81,          1.65
        -16,          6,    4,         -8.84,          3.30,       1.31,      13.07,     43.13,          1.55
        -16,          6,    5,         -8.52,          3.30,       1.35,      13.51,     44.58,          1.43
        -16,          6,    6,         -8.21,          3.30,       1.39,      13.86,     45.74,          1.37
        -16,          6,    7,         -7.96,          3.30,       1.42,      14.23,     46.95,          1.31
        -16,          7,    1,         -9.95,          3.30,       1.21,      12.10,     39.91,          2.85
        -16,          7,    2,         -8.97,          3.30,       1.28,      12.80,     42.24,          2.16
        -16,          7,    3,         -8.30,          3.30,       1.34,      13.36,     44.09,          1.91
        -16,          7,    4,         -7.85,          3.30,       1.38,      13.80,     45.54,          1.79
        -16,          7,    5,         -7.52,          3.30,       1.43,      14.27,     47.08,          1.65
        -16,          7,    6,         -7.30,          3.30,       1.47,      14.70,     48.50,          1.53
        -16,          7,    7,         -7.11,          3.30,       1.51,      15.08,     49.74,          1.46
        -15,          1,    1,        -21.06,          3.30,       0.91,       9.10,     30.04,          0.52
        -15,          1,    2,        -19.23,          3.30,       0.95,       9.49,     31.32,          0.43
        -15,          1,    3,        -17.93,          3.30,       0.99,       9.86,     32.51,          0.41
        -15,          1,    4,        -16.77,          3.30,       1.02,      10.17,     33.56,          0.42
        -15,          1,    5,        -15.94,          3.30,       1.05,      10.47,     34.55,          0.42
        -15,          1,    6,        -15.12,          3.30,       1.08,      10.81,     35.68,          0.43
        -15,          1,    7,        -14.49,          3.30,       1.11,      11.13,     36.74,          0.43
        -15,          2,    1,        -18.74,          3.30,       0.94,       9.43,     31.12,          0.91
        -15,          2,    2,        -17.05,          3.30,       0.98,       9.84,     32.49,          0.69
        -15,          2,    3,        -15.73,          3.30,       1.02,      10.22,     33.73,          0.65
        -15,          2,    4,        -14.80,          3.30,       1.06,      10.58,     34.93,          0.63
        -15,          2,    5,        -13.95,          3.30,       1.10,      10.96,     36.15,          0.62
        -15,          2,    6,        -13.31,          3.30,       1.14,      11.34,     37.42,          0.60
        -15,          2,    7,        -12.85,          3.30,       1.17,      11.67,     38.50,          0.59
        -15,          3,    1,        -15.77,          3.30,       1.00,       9.94,     32.81,          1.32
        -15,          3,    2,        -14.44,          3.30,       1.04,      10.42,     34.37,          1.01
        -15,          3,    3,        -13.38,          3.30,       1.08,      10.79,     35.60,          0.96
        -15,          3,    4,        -12.55,          3.30,       1.13,      11.29,     37.24,          0.86
        -15,          3,    5,        -11.98,          3.30,       1.16,      11.62,     38.33,          0.84
        -15,          3,    6,        -11.42,          3.30,       1.20,      12.00,     39.61,          0.82
        -15,          3,    7,        -11.05,          3.30,       1.23,      12.30,     40.59,          0.80
        -15,          4,    1,        -13.80,          3.30,       1.04,      10.42,     34.37,          1.75
        -15,          4,    2,        -12.59,          3.30,       1.09,      10.91,     35.98,          1.38
        -15,          4,    3,        -11.74,          3.30,       1.15,      11.50,     37.96,          1.12
        -15,          4,    4,        -11.07,          3.30,       1.19,      11.85,     39.09,          1.10
        -15,          4,    5,        -10.49,          3.30,       1.22,      12.26,     40.47,          1.05
        -15,          4,    6,        -10.05,          3.30,       1.26,      12.62,     41.66,          1.02
        -15,          4,    7,         -9.69,          3.30,       1.30,      13.00,     42.91,          0.98
        -15,          5,    1,        -11.72,          3.30,       1.12,      11.16,     36.85,          1.99
        -15,          5,    2,        -10.71,          3.30,       1.17,      11.74,     38.77,          1.60
        -15,          5,    3,         -9.89,          3.30,       1.23,      12.24,     40.40,          1.48
        -15,          5,    4,         -9.34,          3.30,       1.27,      12.73,     42.00,          1.36
        -15,          5,    5,         -8.90,          3.30,       1.31,      13.12,     43.31,          1.31
        -15,          5,    6,         -8.63,          3.30,       1.35,      13.49,     44.52,          1.24
        -15,          5,    7,         -8.31,          3.30,       1.38,      13.85,     45.71,          1.20
        -15,          6,    1,        -10.33,          3.30,       1.18,      11.76,     38.79,          2.75
        -15,          6,    2,         -9.40,          3.30,       1.24,      12.42,     40.98,          2.07
        -15,          6,    3,         -8.74,          3.30,       1.29,      12.94,     42.71,          1.83
        -15,          6,    4,         -8.25,          3.30,       1.34,      13.43,     44.31,          1.68
        -15,          6,    5,         -7.93,          3.30,       1.38,      13.82,     45.60,          1.58
        -15,          6,    6,         -7.61,          3.30,       1.42,      14.19,     46.82,          1.52
        -15,          6,    7,         -7.38,          3.30,       1.46,      14.63,     48.26,          1.43
        -15,          7,    1,         -9.27,          3.30,       1.24,      12.42,     40.98,          3.10
        -15,          7,    2,         -8.35,          3.30,       1.32,      13.12,     43.30,          2.38
        -15,          7,    3,         -7.68,          3.30,       1.38,      13.75,     45.36,          2.08
        -15,          7,    4,         -7.24,          3.30,       1.42,      14.25,     47.03,          1.91
        -15,          7,    5,         -6.94,          3.30,       1.47,      14.70,     48.50,          1.78
        -15,          7,    6,         -6.69,          3.30,       1.51,      15.09,     49.79,          1.69
        -15,          7,    7,         -6.47,          3.30,       1.55,      15.51,     51.18,          1.61
        -14,          1,    1,        -20.55,          3.30,       0.92,       9.16,     30.24,          0.56
        -14,          1,    2,        -18.96,          3.30,       0.95,       9.54,     31.49,          0.45
        -14,          1,    3,        -17.47,          3.30,       0.99,       9.90,     32.67,          0.45
        -14,          1,    4,        -16.38,          3.30,       1.02,      10.25,     33.83,          0.45
        -14,          1,    5,        -15.57,          3.30,       1.06,      10.56,     34.86,          0.45
        -14,          1,    6,        -14.76,          3.30,       1.09,      10.91,     36.00,          0.46
        -14,          1,    7,        -14.17,          3.30,       1.13,      11.25,     37.12,          0.45
        -14,          2,    1,        -18.36,          3.30,       0.95,       9.51,     31.37,          0.96
        -14,          2,    2,        -16.75,          3.30,       0.99,       9.90,     32.67,          0.75
        -14,          2,    3,        -15.46,          3.30,       1.03,      10.29,     33.93,          0.70
        -14,          2,    4,        -14.43,          3.30,       1.07,      10.69,     35.28,          0.66
        -14,          2,    5,        -13.65,          3.30,       1.11,      11.09,     36.61,          0.64
        -14,          2,    6,        -13.06,          3.30,       1.14,      11.43,     37.72,          0.63
        -14,          2,    7,        -12.54,          3.30,       1.17,      11.75,     38.79,          0.62
        -14,          3,    1,        -15.40,          3.30,       1.00,      10.03,     33.09,          1.46
        -14,          3,    2,        -14.01,          3.30,       1.05,      10.47,     34.57,          1.15
        -14,          3,    3,        -13.04,          3.30,       1.09,      10.97,     36.21,          0.97
        -14,          3,    4,        -12.18,          3.30,       1.14,      11.39,     37.60,          0.93
        -14,          3,    5,        -11.63,          3.30,       1.17,      11.75,     38.78,          0.90
        -14,          3,    6,        -11.19,          3.30,       1.21,      12.10,     39.92,          0.86
        -14,          3,    7,        -10.72,          3.30,       1.24,      12.45,     41.10,          0.85
        -14,          4,    1,        -13.43,          3.30,       1.05,      10.55,     34.83,          1.72
        -14,          4,    2,        -12.20,          3.30,       1.11,      11.08,     36.55,          1.38
        -14,          4,    3,        -11.44,          3.30,       1.16,      11.58,     38.20,          1.20
        -14,          4,    4,        -10.66,          3.30,       1.20,      11.99,     39.56,          1.17
        -14,          4,    5,        -10.20,          3.30,       1.24,      12.39,     40.90,          1.10
        -14,          4,    6,         -9.72,          3.30,       1.28,      12.80,     42.23,          1.06
        -14,          4,    7,         -9.37,          3.30,       1.31,      13.15,     43.40,          1.03
        -14,          5,    1,        -11.39,          3.30,       1.13,      11.33,     37.40,          2.04
        -14,          5,    2,        -10.28,          3.30,       1.19,      11.92,     39.32,          1.72
        -14,          5,    3,         -9.53,          3.30,       1.24,      12.42,     41.00,          1.56
        -14,          5,    4,         -8.96,          3.30,       1.29,      12.92,     42.64,          1.45
        -14,          5,    5,         -8.55,          3.30,       1.33,      13.29,     43.86,          1.39
        -14,          5,    6,         -8.22,          3.30,       1.37,      13.68,     45.14,          1.33
        -14,          5,    7,         -7.94,          3.30,       1.40,      14.04,     46.33,          1.29
        -14,          6,    1,        -10.05,          3.30,       1.19,      11.94,     39.39,          2.90
        -14,          6,    2,         -9.04,          3.30,       1.26,      12.61,     41.60,          2.22
        -14,          6,    3,         -8.35,          3.30,       1.32,      13.20,     43.54,          1.93
        -14,          6,    4,         -7.86,          3.30,       1.36,      13.63,     44.96,          1.82
        -14,          6,    5,         -7.53,          3.30,       1.40,      14.04,     46.33,          1.71
        -14,          6,    6,         -7.24,          3.30,       1.45,      14.47,     47.75,          1.60
        -14,          6,    7,         -6.99,          3.30,       1.49,      14.88,     49.10,          1.53
        -14,          7,    1,         -8.91,          3.30,       1.26,      12.63,     41.69,          3.22
        -14,          7,    2,         -7.94,          3.30,       1.34,      13.40,     44.22,          2.47
        -14,          7,    3,         -7.31,          3.30,       1.40,      13.99,     46.15,          2.20
        -14,          7,    4,         -6.88,          3.30,       1.45,      14.50,     47.85,          2.02
        -14,          7,    5,         -6.52,          3.30,       1.50,      14.99,     49.47,          1.89
        -14,          7,    6,         -6.30,          3.30,       1.53,      15.37,     50.71,          1.80
        -14,          7,    7,         -6.10,          3.30,       1.58,      15.77,     52.04,          1.71
        -13,          1,    1,        -20.28,          3.30,       0.92,       9.21,     30.39,          0.60
        -13,          1,    2,        -18.47,          3.30,       0.96,       9.62,     31.75,          0.49
        -13,          1,    3,        -17.15,          3.30,       1.00,      10.01,     33.03,          0.46
        -13,          1,    4,        -15.94,          3.30,       1.04,      10.33,     34.08,          0.49
        -13,          1,    5,        -15.17,          3.30,       1.07,      10.68,     35.25,          0.47
        -13,          1,    6,        -14.40,          3.30,       1.10,      11.01,     36.34,          0.48
        -13,          1,    7,        -13.76,          3.30,       1.13,      11.36,     37.48,          0.49
        -13,          2,    1,        -17.90,          3.30,       0.96,       9.60,     31.68,          0.99
        -13,          2,    2,        -16.27,          3.30,       1.00,      10.01,     33.03,          0.79
        -13,          2,    3,        -14.95,          3.30,       1.04,      10.42,     34.39,          0.74
        -13,          2,    4,        -13.98,          3.30,       1.08,      10.81,     35.67,          0.71
        -13,          2,    5,        -13.20,          3.30,       1.12,      11.21,     37.00,          0.69
        -13,          2,    6,        -12.64,          3.30,       1.16,      11.56,     38.16,          0.67
        -13,          2,    7,        -12.07,          3.30,       1.19,      11.90,     39.28,          0.67
        -13,          3,    1,        -14.94,          3.30,       1.02,      10.16,     33.53,          1.59
        -13,          3,    2,        -13.55,          3.30,       1.06,      10.62,     35.05,          1.25
        -13,          3,    3,        -12.58,          3.30,       1.11,      11.12,     36.70,          1.06
        -13,          3,    4,        -11.76,          3.30,       1.16,      11.56,     38.13,          1.01
        -13,          3,    5,        -11.14,          3.30,       1.19,      11.90,     39.28,          0.99
        -13,          3,    6,        -10.65,          3.30,       1.23,      12.30,     40.61,          0.95
        -13,          3,    7,        -10.24,          3.30,       1.27,      12.65,     41.74,          0.92
        -13,          4,    1,        -12.89,          3.30,       1.07,      10.69,     35.29,          1.94
        -13,          4,    2,        -11.74,          3.30,       1.13,      11.32,     37.34,          1.43
        -13,          4,    3,        -10.87,          3.30,       1.18,      11.77,     38.83,          1.32
        -13,          4,    4,        -10.18,          3.30,       1.22,      12.24,     40.38,          1.24
        -13,          4,    5,         -9.65,          3.30,       1.26,      12.63,     41.69,          1.20
        -13,          4,    6,         -9.25,          3.30,       1.30,      13.01,     42.93,          1.16
        -13,          4,    7,         -8.87,          3.30,       1.34,      13.39,     44.20,          1.12
        -13,          5,    1,        -10.93,          3.30,       1.15,      11.52,     38.02,          2.23
        -13,          5,    2,         -9.79,          3.30,       1.21,      12.14,     40.07,          1.85
        -13,          5,    3,         -9.00,          3.30,       1.27,      12.71,     41.93,          1.67
        -13,          5,    4,         -8.51,          3.30,       1.32,      13.16,     43.41,          1.56
        -13,          5,    5,         -8.02,          3.30,       1.36,      13.60,     44.86,          1.51
        -13,          5,    6,         -7.72,          3.30,       1.40,      13.99,     46.15,          1.44
        -13,          5,    7,         -7.41,          3.30,       1.44,      14.39,     47.47,          1.39
        -13,          6,    1,         -9.46,          3.30,       1.22,      12.22,     40.33,          3.15
        -13,          6,    2,         -8.49,          3.30,       1.29,      12.90,     42.56,          2.43
        -13,          6,    3,         -7.80,          3.30,       1.35,      13.48,     44.49,          2.14
        -13,          6,    4,         -7.37,          3.30,       1.40,      13.96,     46.04,          1.97
        -13,          6,    5,         -6.97,          3.30,       1.44,      14.42,     47.58,          1.85
        -13,          6,    6,         -6.71,          3.30,       1.49,      14.87,     49.07,          1.73
        -13,          6,    7,         -6.42,          3.30,       1.53,      15.22,     50.24,          1.69
        -13,          7,    1,         -8.36,          3.30,       1.30,      12.94,     42.70,          3.54
        -13,          7,    2,         -7.39,          3.30,       1.38,      13.75,     45.36,          2.69
        -13,          7,    3,         -6.76,          3.30,       1.44,      14.40,     47.51,          2.36
        -13,          7,    4,         -6.28,          3.30,       1.49,      14.91,     49.19,          2.22
        -13,          7,    5,         -6.02,          3.30,       1.54,      15.35,     50.65,          2.07
        -13,          7,    6,         -5.74,          3.30,       1.58,      15.79,     52.09,          1.97
        -13,          7,    7,         -5.53,          3.30,       1.62,      16.23,     53.55,          1.87
        -12,          1,    1,        -19.80,          3.30,       0.93,       9.33,     30.80,          0.62
        -12,          1,    2,        -18.13,          3.30,       0.98,       9.76,     32.19,          0.50
        -12,          1,    3,        -16.59,          3.30,       1.01,      10.11,     33.35,          0.52
        -12,          1,    4,        -15.52,          3.30,       1.05,      10.45,     34.50,          0.52
        -12,          1,    5,        -14.74,          3.30,       1.08,      10.80,     35.63,          0.51
        -12,          1,    6,        -13.91,          3.30,       1.11,      11.16,     36.82,          0.53
        -12,          1,    7,        -13.34,          3.30,       1.15,      11.46,     37.83,          0.53
        -12,          2,    1,        -17.33,          3.30,       0.97,       9.70,     32.02,          1.08
        -12,          2,    2,        -15.75,          3.30,       1.01,      10.12,     33.40,          0.86
        -12,          2,    3,        -14.49,          3.30,       1.05,      10.52,     34.72,          0.81
        -12,          2,    4,        -13.56,          3.30,       1.09,      10.91,     36.01,          0.77
        -12,          2,    5,        -12.76,          3.30,       1.14,      11.37,     37.52,          0.74
        -12,          2,    6,        -12.15,          3.30,       1.17,      11.72,     38.69,          0.73
        -12,          2,    7,        -11.60,          3.30,       1.21,      12.07,     39.83,          0.73
        -12,          3,    1,        -14.37,          3.30,       1.03,      10.29,     33.94,          1.71
        -12,          3,    2,        -13.14,          3.30,       1.08,      10.77,     35.53,          1.30
        -12,          3,    3,        -12.01,          3.30,       1.13,      11.31,     37.33,          1.14
        -12,          3,    4,        -11.30,          3.30,       1.17,      11.71,     38.64,          1.08
        -12,          3,    5,        -10.68,          3.30,       1.21,      12.12,     40.01,          1.04
        -12,          3,    6,        -10.20,          3.30,       1.25,      12.50,     41.24,          1.01
        -12,          3,    7,         -9.75,          3.30,       1.29,      12.87,     42.46,          0.99
        -12,          4,    1,        -12.39,          3.30,       1.09,      10.90,     35.96,          1.94
        -12,          4,    2,        -11.23,          3.30,       1.15,      11.49,     37.93,          1.53
        -12,          4,    3,        -10.35,          3.30,       1.20,      11.96,     39.48,          1.42
        -12,          4,    4,         -9.71,          3.30,       1.24,      12.40,     40.94,          1.35
        -12,          4,    5,         -9.17,          3.30,       1.29,      12.85,     42.42,          1.28
        -12,          4,    6,         -8.74,          3.30,       1.33,      13.28,     43.82,          1.23
        -12,          4,    7,         -8.40,          3.30,       1.37,      13.66,     45.06,          1.20
        -12,          5,    1,        -10.36,          3.30,       1.17,      11.76,     38.80,          2.38
        -12,          5,    2,         -9.26,          3.30,       1.24,      12.39,     40.88,          1.99
        -12,          5,    3,         -8.47,          3.30,       1.30,      12.98,     42.83,          1.80
        -12,          5,    4,         -7.95,          3.30,       1.35,      13.44,     44.35,          1.70
        -12,          5,    5,         -7.53,          3.30,       1.39,      13.89,     45.84,          1.62
        -12,          5,    6,         -7.20,          3.30,       1.43,      14.29,     47.16,          1.56
        -12,          5,    7,         -6.94,          3.30,       1.47,      14.72,     48.56,          1.48
        -12,          6,    1,         -8.98,          3.30,       1.25,      12.48,     41.17,          3.42
        -12,          6,    2,         -8.01,          3.30,       1.32,      13.21,     43.60,          2.58
        -12,          6,    3,         -7.31,          3.30,       1.38,      13.79,     45.51,          2.31
        -12,          6,    4,         -6.83,          3.30,       1.43,      14.31,     47.23,          2.12
