[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit skipped

Set [dBm/2],paDutyCycle,paSlc,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        -16,          1,    4,        -17.42,          3.30,       1.01,      10.06,     33.19,          0.37
        -16,          1,    5,        -16.37,          3.30,       1.04,      10.40,     34.32,          0.38
        -16,          1,    6,        -15.61,          3.30,       1.07,      10.69,     35.26,          0.39
        -16,          1,    7,        -15.06,          3.30,       1.10,      11.01,     36.34,          0.39
        -16,          2,    1,        -19.16,          3.30,       0.93,       9.29,     30.67,          0.96
        -16,          2,    2,        -17.65,          3.30,       0.97,       9.72,     32.07,          0.65
        -16,          2,    3,        -16.32,          3.30,       1.01,      10.11,     33.36,          0.59
        -16,          2,    4,        -15.30,          3.30,       1.05,      10.44,     34.45,          0.59
        -16,          2,    5,        -14.59,          3.30,       1.08,      10.79,     35.61,          0.56
        -16,          2,    6,        -13.96,          3.30,       1.11,      11.17,     36.87,          0.54
        -16,          2,    7,        -13.41,          3.30,       1.15,      11.49,     37.92,          0.54
        -16,          3,    1,        -16.45,          3.30,       0.98,       9.83,     32.42,          1.17
        -16,          3,    2,        -15.02,          3.30,       1.02,      10.23,     33.76,          0.96
        -16,          3,    3,        -14.03,          3.30,       1.06,      10.65,     35.13,          0.85
        -16,          3,    4,        -13.21,          3.30,       1.11,      11.06,     36.50,          0.79
        -16,          3,    5,        -12.54,          3.30,       1.15,      11.47,     37.84,          0.76
        -16,          3,    6,        -12.02,          3.30,       1.18,      11.78,     38.89,          0.75
        -16,          3,    7,        -11.60,          3.30,       1.21,      12.11,     39.95,          0.73
        -16,          4,    1,        -14.44,          3.30,       1.03,      10.25,     33.80,          1.61
        -16,          4,    2,        -13.21,          3.30,       1.07,      10.75,     35.49,          1.21
        -16,          4,    3,        -12.30,          3.30,       1.13,      11.23,     37.06,          1.07
        -16,          4,    4,        -11.66,          3.30,       1.16,      11.63,     38.40,          1.00
        -16,          4,    5,        -11.13,          3.30,       1.20,      12.02,     39.65,          0.95
        -16,          4,    6,        -10.71,          3.30,       1.24,      12.38,     40.86,          0.91
        -16,          4,    7,        -10.30,          3.30,       1.28,      12.75,     42.07,          0.89
        -16,          5,    1,        -12.40,          3.30,       1.09,      10.87,     35.87,          1.93
        -16,          5,    2,        -11.29,          3.30,       1.15,      11.51,     37.97,          1.46
        -16,          5,    3,        -10.50,          3.30,       1.20,      11.99,     39.58,          1.33
        -16,          5,    4,         -9.97,          3.30,       1.24,      12.41,     40.94,          1.25
        -16,          5,    5,         -9.52,          3.30,       1.28,      12.84,     42.37,          1.18
        -16,          5,    6,         -9.21,          3.30,       1.32,      13.18,     43.49,          1.13
        -16,          5,    7,         -8.90,          3.30,       1.35,      13.53,     44.64,          1.10
        -16,          6,    1,        -11.01,          3.30,       1.15,      11.52,     37.99,          2.44
        -16,          6,    2,        -10.09,          3.30,       1.21,      12.15,     40.10,          1.83
        -16,          6,    3,         -9.38,          3.30,       1.26,      12.61,     41.63,          1.68
        -16,          6,    4,         -8.92,          3.30,       1.31,      13.09,     43.19,          1.52
        -16,          6,    5,         -8.54,          3.30,       1.35,      13.50,     44.54,          1.43
        -16,          6,    6,         -8.25,          3.30,       1.39,      13.85,     45.69,          1.37
        -16,          6,    7,         -8.06,          3.30,       1.43,      14.24,     46.99,          1.28
        -16,          7,    1,         -9.94,          3.30,       1.21,      12.10,     39.91,          2.81
        -16,          7,    2,         -8.98,          3.30,       1.28,      12.80,     42.26,          2.13
        -16,          7,    3,         -8.33,          3.30,       1.34,      13.38,     44.15,          1.87
        -16,          7,    4,         -7.95,          3.30,       1.39,      13.84,     45.66,          1.72
        -16,          7,    5,         -7.59,          3.30,       1.43,      14.30,     47.18,          1.60
        -16,          7,    6,         -7.33,          3.30,       1.47,      14.71,     48.56,          1.51
        -16,          7,    7,         -7.13,          3.30,       1.50,      15.05,     49.67,          1.45
        -15,          1,    1,        -21.11,          3.30,       0.91,       9.10,     30.01,          0.50
        -15,          1,    2,        -19.36,          3.30,       0.95,       9.48,     31.29,          0.41
        -15,          1,    3,        -17.95,          3.30,       0.98,       9.85,     32.51,          0.40
        -15,          1,    4,        -16.94,          3.30,       1.02,      10.17,     33.56,          0.40
        -15,          1,    5,        -15.91,          3.30,       1.05,      10.48,     34.57,          0.42
        -15,          1,    6,        -15.21,          3.30,       1.08,      10.79,     35.61,          0.42
        -15,          1,    7,        -14.55,          3.30,       1.12,      11.19,     36.94,          0.41
        -15,          2,    1,        -18.79,          3.30,       0.94,       9.44,     31.15,          0.98
        -15,          2,    2,        -17.07,          3.30,       0.98,       9.89,     32.63,          0.69
        -15,          2,    3,        -15.84,          3.30,       1.02,      10.23,     33.76,          0.66
        -15,          2,    4,        -14.76,          3.30,       1.06,      10.58,     34.90,          0.66
        -15,          2,    5,        -14.03,          3.30,       1.10,      10.97,     36.20,          0.62
        -15,          2,    6,        -13.36,          3.30,       1.14,      11.33,     37.40,          0.61
        -15,          2,    7,        -12.93,          3.30,       1.17,      11.65,     38.43,          0.59
        -15,          3,    1,        -15.91,          3.30,       1.00,       9.94,     32.82,          1.31
        -15,          3,    2,        -14.38,          3.30,       1.04,      10.39,     34.26,          1.08
        -15,          3,    3,        -13.39,          3.30,       1.08,      10.85,     35.78,          0.93
        -15,          3,    4,        -12.59,          3.30,       1.13,      11.28,     37.22,          0.87
        -15,          3,    5,        -12.04,          3.30,       1.16,      11.62,     38.34,          0.84
        -15,          3,    6,        -11.44,          3.30,       1.20,      11.96,     39.48,          0.83
        -15,          3,    7,        -11.03,          3.30,       1.23,      12.32,     40.66,          0.81
        -15,          4,    1,        -13.87,          3.30,       1.04,      10.43,     34.40,          1.63
        -15,          4,    2,        -12.64,          3.30,       1.09,      10.93,     36.06,          1.31
        -15,          4,    3,        -11.66,          3.30,       1.14,      11.46,     37.80,          1.15
        -15,          4,    4,        -11.03,          3.30,       1.19,      11.89,     39.24,          1.07
        -15,          4,    5,        -10.59,          3.30,       1.22,      12.26,     40.46,          1.02
        -15,          4,    6,        -10.12,          3.30,       1.26,      12.66,     41.77,          0.98
        -15,          4,    7,         -9.76,          3.30,       1.30,      13.01,     42.94,          0.96
        -15,          5,    1,        -11.83,          3.30,       1.12,      11.16,     36.82,          1.91
        -15,          5,    2,        -10.69,          3.30,       1.18,      11.73,     38.70,          1.60
        -15,          5,    3,         -9.96,          3.30,       1.22,      12.24,     40.38,          1.44
        -15,          5,    4,         -9.39,          3.30,       1.27,      12.72,     41.96,          1.34
        -15,          5,    5,         -8.99,          3.30,       1.31,      13.12,     43.28,          1.27
        -15,          5,    6,         -8.63,          3.30,       1.35,      13.46,     44.40,          1.24
        -15,          5,    7,         -8.37,          3.30,       1.38,      13.83,     45.64,          1.19
        -15,          6,    1,        -10.45,          3.30,       1.18,      11.76,     38.81,          2.65
        -15,          6,    2,         -9.46,          3.30,       1.24,      12.45,     41.08,          2.00
        -15,          6,    3,         -8.79,          3.30,       1.30,      12.99,     42.85,          1.78
        -15,          6,    4,         -8.31,          3.30,       1.34,      13.42,     44.29,          1.66
        -15,          6,    5,         -7.96,          3.30,       1.38,      13.82,     45.60,          1.57
        -15,          6,    6,         -7.69,          3.30,       1.42,      14.23,     46.96,          1.47
        -15,          6,    7,         -7.45,          3.30,       1.46,      14.61,     48.20,          1.41
        -15,          7,    1,         -9.33,          3.30,       1.24,      12.41,     40.96,          3.08
        -15,          7,    2,         -8.35,          3.30,       1.32,      13.15,     43.40,          2.35
        -15,          7,    3,         -7.75,          3.30,       1.38,      13.75,     45.38,          2.05
        -15,          7,    4,         -7.35,          3.30,       1.43,      14.23,     46.97,          1.88
        -15,          7,    5,         -6.97,          3.30,       1.48,      14.75,     48.66,          1.75
        -15,          7,    6,         -6.77,          3.30,       1.51,      15.12,     49.90,          1.65
        -15,          7,    7,         -6.51,          3.30,       1.55,      15.47,     51.06,          1.61
        -14,          1,    1,        -20.66,          3.30,       0.91,       9.15,     30.21,          0.53
        -14,          1,    2,        -19.08,          3.30,       0.95,       9.54,     31.49,          0.43
        -14,          1,    3,        -17.80,          3.30,       0.99,       9.93,     32.76,          0.40
        -14,          1,    4,        -16.62,          3.30,       1.03,      10.27,     33.90,          0.41
        -14,          1,    5,        -15.66,          3.30,       1.05,      10.57,     34.88,          0.43
        -14,          1,    6,        -14.96,          3.30,       1.09,      10.86,     35.85,          0.44
        -14,          1,    7,        -14.29,          3.30,       1.12,      11.26,     37.15,          0.44
        -14,          2,    1,        -18.38,          3.30,       0.95,       9.51,     31.38,          0.91
        -14,          2,    2,        -16.84,          3.30,       0.99,       9.91,     32.70,          0.71
        -14,          2,    3,        -15.53,          3.30,       1.03,      10.31,     34.01,          0.66
        -14,          2,    4,        -14.53,          3.30,       1.07,      10.66,     35.19,          0.65
        -14,          2,    5,        -13.72,          3.30,       1.10,      11.07,     36.52,          0.63
        -14,          2,    6,        -13.15,          3.30,       1.14,      11.44,     37.75,          0.61
        -14,          2,    7,        -12.53,          3.30,       1.18,      11.78,     38.88,          0.61
        -14,          3,    1,        -15.55,          3.30,       1.00,      10.03,     33.11,          1.39
        -14,          3,    2,        -14.07,          3.30,       1.05,      10.48,     34.59,          1.13
        -14,          3,    3,        -13.09,          3.30,       1.10,      10.95,     36.13,          0.98
        -14,          3,    4,        -12.21,          3.30,       1.14,      11.37,     37.52,          0.94
        -14,          3,    5,        -11.68,          3.30,       1.18,      11.77,     38.83,          0.88
        -14,          3,    6,        -11.19,          3.30,       1.21,      12.12,     39.98,          0.86
        -14,          3,    7,        -10.78,          3.30,       1.24,      12.44,     41.04,          0.84
        -14,          4,    1,        -13.51,          3.30,       1.05,      10.53,     34.74,          1.77
        -14,          4,    2,        -12.29,          3.30,       1.11,      11.11,     36.66,          1.33
        -14,          4,    3,        -11.39,          3.30,       1.16,      11.58,     38.20,          1.21
        -14,          4,    4,        -10.70,          3.30,       1.20,      12.01,     39.64,          1.15
        -14,          4,    5,        -10.22,          3.30,       1.24,      12.38,     40.87,          1.10
        -14,          4,    6,         -9.78,          3.30,       1.28,      12.79,     42.22,          1.05
        -14,          4,    7,         -9.42,          3.30,       1.32,      13.15,     43.40,          1.02
        -14,          5,    1,        -11.37,          3.30,       1.13,      11.32,     37.35,          2.09
        -14,          5,    2,        -10.35,          3.30,       1.19,      11.92,     39.31,          1.69
        -14,          5,    3,         -9.56,          3.30,       1.24,      12.45,     41.10,          1.53
        -14,          5,    4,         -9.07,          3.30,       1.29,      12.91,     42.61,          1.41
        -14,          5,    5,         -8.63,          3.30,       1.33,      13.32,     43.95,          1.36
        -14,          5,    6,         -8.26,          3.30,       1.37,      13.69,     45.17,          1.32
        -14,          5,    7,         -7.99,          3.30,       1.40,      14.05,     46.37,          1.27
        -14,          6,    1,        -10.09,          3.30,       1.19,      11.98,     39.53,          2.75
        -14,          6,    2,         -9.08,          3.30,       1.26,      12.62,     41.64,          2.18
        -14,          6,    3,         -8.45,          3.30,       1.32,      13.18,     43.48,          1.90
        -14,          6,    4,         -7.94,          3.30,       1.36,      13.64,     44.99,          1.78
        -14,          6,    5,         -7.62,          3.30,       1.41,      14.07,     46.41,          1.66
        -14,          6,    6,         -7.30,          3.30,       1.45,      14.48,     47.79,          1.58
        -14,          6,    7,         -7.03,          3.30,       1.49,      14.86,     49.04,          1.52
        -14,          7,    1,         -9.01,          3.30,       1.26,      12.64,     41.70,          3.18
        -14,          7,    2,         -8.00,          3.30,       1.34,      13.38,     44.16,          2.47
        -14,          7,    3,         -7.33,          3.30,       1.40,      13.98,     46.12,          2.21
        -14,          7,    4,         -6.93,          3.30,       1.45,      14.53,     47.93,          1.99
        -14,          7,    5,         -6.58,          3.30,       1.50,      14.99,     49.48,          1.87
        -14,          7,    6,         -6.34,          3.30,       1.54,      15.39,     50.77,          1.78
        -14,          7,    7,         -6.12,          3.30,       1.58,      15.79,     52.09,          1.71
        -13,          1,    1,        -20.32,          3.30,       0.92,       9.24,     30.49,          0.53
        -13,          1,    2,        -18.46,          3.30,       0.97,       9.64,     31.82,          0.46
        -13,          1,    3,        -17.13,          3.30,       1.00,       9.98,     32.93,          0.46
        -13,          1,    4,        -15.96,          3.30,       1.03,      10.32,     34.05,          0.48
        -13,          1,    5,        -15.21,          3.30,       1.07,      10.69,     35.26,          0.46
        -13,          1,    6,        -14.44,          3.30,       1.10,      11.02,     36.38,          0.47
        -13,          1,    7,        -13.82,          3.30,       1.14,      11.36,     37.49,          0.47
        -13,          2,    1,        -17.84,          3.30,       0.96,       9.61,     31.70,          1.09
        -13,          2,    2,        -16.31,          3.30,       1.00,      10.03,     33.10,          0.80
        -13,          2,    3,        -15.02,          3.30,       1.04,      10.43,     34.40,          0.75
        -13,          2,    4,        -14.02,          3.30,       1.08,      10.79,     35.60,          0.73
        -13,          2,    5,        -13.30,          3.30,       1.12,      11.23,     37.04,          0.68
        -13,          2,    6,        -12.66,          3.30,       1.16,      11.58,     38.20,          0.68
        -13,          2,    7,        -12.07,          3.30,       1.19,      11.90,     39.28,          0.68
        -13,          3,    1,        -14.97,          3.30,       1.02,      10.15,     33.50,          1.56
        -13,          3,    2,        -13.61,          3.30,       1.06,      10.62,     35.03,          1.22
        -13,          3,    3,        -12.61,          3.30,       1.11,      11.14,     36.76,          1.03
        -13,          3,    4,        -11.78,          3.30,       1.15,      11.57,     38.18,          0.99
        -13,          3,    5,        -11.18,          3.30,       1.19,      11.94,     39.40,          0.96
        -13,          3,    6,        -10.66,          3.30,       1.23,      12.27,     40.50,          0.95
        -13,          3,    7,        -10.27,          3.30,       1.27,      12.65,     41.75,          0.91
        -13,          4,    1,        -12.97,          3.30,       1.07,      10.72,     35.37,          1.87
        -13,          4,    2,        -11.80,          3.30,       1.13,      11.29,     37.23,          1.45
        -13,          4,    3,        -10.87,          3.30,       1.18,      11.76,     38.81,          1.33
        -13,          4,    4,        -10.24,          3.30,       1.22,      12.21,     40.31,          1.24
        -13,          4,    5,         -9.72,          3.30,       1.27,      12.67,     41.82,          1.16
        -13,          4,    6,         -9.32,          3.30,       1.31,      13.04,     43.03,          1.13
        -13,          4,    7,         -8.98,          3.30,       1.34,      13.39,     44.20,          1.10
        -13,          5,    1,        -10.95,          3.30,       1.15,      11.53,     38.05,          2.23
        -13,          5,    2,         -9.83,          3.30,       1.21,      12.16,     40.13,          1.83
        -13,          5,    3,         -9.08,          3.30,       1.27,      12.70,     41.92,          1.65
        -13,          5,    4,         -8.56,          3.30,       1.32,      13.15,     43.39,          1.56
        -13,          5,    5,         -8.07,          3.30,       1.36,      13.63,     44.97,          1.48
        -13,          5,    6,         -7.73,          3.30,       1.40,      14.00,     46.20,          1.43
        -13,          5,    7,         -7.47,          3.30,       1.44,      14.39,     47.46,          1.38
        -13,          6,    1,         -9.53,          3.30,       1.22,      12.24,     40.37,          3.08
        -13,          6,    2,         -8.54,          3.30,       1.29,      12.94,     42.68,          2.36
        -13,          6,    3,         -7.89,          3.30,       1.35,      13.49,     44.51,          2.09
        -13,          6,    4,         -7.44,          3.30,       1.40,      13.96,     46.07,          1.94
        -13,          6,    5,         -7.02,          3.30,       1.45,      14.43,     47.61,          1.83
        -13,          6,    6,         -6.75,          3.30,       1.48,      14.84,     48.97,          1.73
        -13,          6,    7,         -6.47,          3.30,       1.52,      15.22,     50.21,          1.68
        -13,          7,    1,         -8.41,          3.30,       1.30,      12.99,     42.85,          3.41
        -13,          7,    2,         -7.44,          3.30,       1.37,      13.73,     45.32,          2.69
        -13,          7,    3,         -6.81,          3.30,       1.44,      14.40,     47.53,          2.34
        -13,          7,    4,         -6.40,          3.30,       1.49,      14.90,     49.15,          2.18
        -13,          7,    5,         -6.06,          3.30,       1.54,      15.39,     50.76,          2.04
        -13,          7,    6,         -5.81,          3.30,       1.58,      15.82,     52.20,          1.93
        -13,          7,    7,         -5.63,          3.30,       1.62,      16.25,     53.61,          1.83
        -12,          1,    1,        -19.64,          3.30,       0.93,       9.28,     30.64,          0.67
        -12,          1,    2,        -18.18,          3.30,       0.97,       9.75,     32.17,          0.48
        -12,          1,    3,        -16.65,          3.30,       1.01,      10.10,     33.33,          0.50
        -12,          1,    4,        -15.62,          3.30,       1.04,      10.43,     34.43,          0.51
        -12,          1,    5,        -14.65,          3.30,       1.08,      10.79,     35.61,          0.52
        -12,          1,    6,        -14.04,          3.30,       1.12,      11.16,     36.82,          0.51
        -12,          1,    7,        -13.41,          3.30,       1.15,      11.50,     37.97,          0.51
        -12,          2,    1,        -17.38,          3.30,       0.97,       9.70,     32.02,          1.17
        -12,          2,    2,        -15.79,          3.30,       1.01,      10.13,     33.43,          0.89
        -12,          2,    3,        -14.59,          3.30,       1.05,      10.54,     34.80,          0.80
        -12,          2,    4,        -13.66,          3.30,       1.10,      10.96,     36.19,          0.75
        -12,          2,    5,        -12.89,          3.30,       1.14,      11.37,     37.53,          0.73
        -12,          2,    6,        -12.21,          3.30,       1.17,      11.73,     38.72,          0.73
        -12,          2,    7,        -11.66,          3.30,       1.20,      12.05,     39.78,          0.73
        -12,          3,    1,        -14.48,          3.30,       1.03,      10.27,     33.91,          1.71
        -12,          3,    2,        -13.19,          3.30,       1.08,      10.72,     35.39,          1.35
        -12,          3,    3,        -12.11,          3.30,       1.13,      11.31,     37.32,          1.12
        -12,          3,    4,        -11.32,          3.30,       1.17,      11.72,     38.69,          1.07
        -12,          3,    5,        -10.73,          3.30,       1.21,      12.13,     40.01,          1.03
        -12,          3,    6,        -10.25,          3.30,       1.25,      12.50,     41.22,          1.01
        -12,          3,    7,         -9.82,          3.30,       1.29,      12.87,     42.45,          0.98
        -12,          4,    1,        -12.48,          3.30,       1.09,      10.90,     35.96,          1.96
        -12,          4,    2,        -11.29,          3.30,       1.15,      11.49,     37.90,          1.54
        -12,          4,    3,        -10.38,          3.30,       1.20,      11.99,     39.57,          1.41
        -12,          4,    4,         -9.78,          3.30,       1.25,      12.47,     41.15,          1.30
        -12,          4,    5,         -9.26,          3.30,       1.29,      12.91,     42.62,          1.24
        -12,          4,    6,         -8.82,          3.30,       1.33,      13.26,     43.77,          1.23
        -12,          4,    7,         -8.47,          3.30,       1.36,      13.64,     45.00,          1.19
        -12,          5,    1,        -10.40,          3.30,       1.18,      11.74,     38.74,          2.38
        -12,          5,    2,         -9.32,          3.30,       1.24,      12.38,     40.86,          1.96
        -12,          5,    3,         -8.61,          3.30,       1.30,      12.97,     42.81,          1.74
        -12,          5,    4,         -8.05,          3.30,       1.35,      13.44,     44.35,          1.66
        -12,          5,    5,         -7.62,          3.30,       1.39,      13.86,     45.73,          1.60
        -12,          5,    6,         -7.24,          3.30,       1.43,      14.31,     47.21,          1.54
        -12,          5,    7,         -6.95,          3.30,       1.47,      14.71,     48.54,          1.48
        -12,          6,    1,         -9.03,          3.30,       1.25,      12.52,     41.30,          3.23
        -12,          6,    2,         -8.04,          3.30,       1.32,      13.22,     43.63,          2.53
        -12,          6,    3,         -7.35,          3.30,       1.38,      13.77,     45.45,          2.30
        -12,          6,    4,         -6.91,          3.30,       1.43,      14.29,     47.16,          2.10
