[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          3,    6,          1.92,          3.31,       3.15,      31.55,    104.34,          1.93
        2,          3,    7,          1.93,          3.31,       3.28,      32.78,    108.36,          1.84
        2,          4,    1,         -4.35,          3.31,       1.83,      18.30,     60.55,          1.00
        2,          4,    2,         -0.52,          3.31,       2.43,      24.29,     80.33,          1.57
        2,          4,    3,          0.92,          3.31,       2.80,      27.97,     92.50,          1.80
        2,          4,    4,          1.71,          3.31,       3.04,      30.43,    100.61,          1.93
        2,          4,    5,          2.17,          3.31,       3.23,      32.31,    106.83,          1.98
        2,          4,    6,          2.49,          3.31,       3.38,      33.78,    111.68,          2.02
        2,          4,    7,          2.73,          3.31,       3.52,      35.20,    116.35,          2.03
        3,          1,    1,         -5.88,          3.31,       1.52,      15.18,     50.22,          0.98
        3,          1,    2,         -2.83,          3.31,       1.92,      19.18,     63.45,          1.31
        3,          1,    3,         -1.61,          3.31,       2.17,      21.67,     71.69,          1.44
        3,          1,    4,         -0.49,          3.31,       2.35,      23.52,     77.81,          1.65
        3,          1,    5,          0.09,          3.31,       2.53,      25.33,     83.78,          1.70
        3,          1,    6,          0.51,          3.31,       2.68,      26.81,     88.67,          1.73
        3,          1,    7,          0.86,          3.31,       2.82,      28.21,     93.30,          1.76
        3,          2,    1,         -4.86,          3.31,       1.64,      16.42,     54.32,          1.07
        3,          2,    2,         -1.45,          3.31,       2.13,      21.27,     70.34,          1.54
        3,          2,    3,         -0.10,          3.31,       2.44,      24.36,     80.58,          1.72
        3,          2,    4,          0.53,          3.31,       2.68,      26.81,     88.67,          1.74
        3,          2,    5,          1.45,          3.31,       2.88,      28.79,     95.19,          1.96
        3,          2,    6,          1.86,          3.31,       3.04,      30.40,    100.54,          2.00
        3,          2,    7,          2.15,          3.31,       3.18,      31.79,    105.11,          2.02
        3,          3,    1,         -4.04,          3.31,       1.77,      17.70,     58.55,          1.13
        3,          3,    2,         -0.55,          3.31,       2.34,      23.36,     77.25,          1.65
        3,          3,    3,          0.94,          3.31,       2.70,      27.01,     89.32,          1.89
        3,          3,    4,          1.79,          3.31,       2.96,      29.62,     97.93,          2.03
        3,          3,    5,          2.26,          3.31,       3.15,      31.49,    104.12,          2.09
        3,          3,    6,          2.44,          3.31,       3.30,      32.98,    109.05,          2.06
        3,          3,    7,          2.49,          3.31,       3.42,      34.22,    113.15,          1.99
        3,          4,    1,         -3.41,          3.31,       1.90,      19.03,     62.93,          1.16
        3,          4,    2,          0.12,          3.31,       2.54,      25.45,     84.16,          1.70
        3,          4,    3,          1.58,          3.31,       2.93,      29.34,     97.05,          1.96
        3,          4,    4,          2.37,          3.31,       3.20,      31.95,    105.64,          2.11
        3,          4,    5,          2.83,          3.31,       3.38,      33.79,    111.73,          2.18
        3,          4,    6,          3.10,          3.31,       3.54,      35.39,    117.00,          2.19
        3,          4,    7,          3.11,          3.31,       3.68,      36.82,    121.70,          2.09
        4,          1,    1,         -5.19,          3.31,       1.61,      16.09,     53.23,          1.03
        4,          1,    2,         -1.45,          3.31,       2.06,      20.58,     68.05,          1.62
        4,          1,    3,         -0.10,          3.31,       2.33,      23.31,     77.09,          1.83
        4,          1,    4,          0.65,          3.31,       2.54,      25.35,     83.84,          1.93
        4,          1,    5,          1.23,          3.31,       2.72,      27.20,     89.96,          2.01
        4,          1,    6,          1.64,          3.31,       2.88,      28.80,     95.26,          2.04
        4,          1,    7,          1.99,          3.31,       3.03,      30.25,    100.05,          2.07
        4,          2,    1,         -3.83,          3.31,       1.74,      17.44,     57.70,          1.22
        4,          2,    2,         -0.45,          3.31,       2.29,      22.89,     75.71,          1.74
        4,          2,    3,          0.78,          3.31,       2.64,      26.37,     87.21,          1.89
        4,          2,    4,          2.03,          3.31,       2.90,      29.00,     95.90,          2.21
        4,          2,    5,          2.61,          3.31,       3.11,      31.05,    102.67,          2.31
        4,          2,    6,          3.02,          3.31,       3.28,      32.81,    108.49,          2.37
        4,          2,    7,          3.31,          3.31,       3.42,      34.22,    113.16,          2.40
        4,          3,    1,         -3.01,          3.31,       1.89,      18.94,     62.64,          1.29
        4,          3,    2,          0.57,          3.31,       2.53,      25.31,     83.71,          1.90
        4,          3,    3,          2.08,          3.31,       2.93,      29.26,     96.74,          2.21
        4,          3,    4,          2.65,          3.31,       3.21,      32.09,    106.13,          2.23
        4,          3,    5,          3.45,          3.31,       3.41,      34.06,    112.60,          2.49
        4,          3,    6,          3.79,          3.31,       3.57,      35.70,    118.01,          2.54
        4,          3,    7,          4.02,          3.31,       3.70,      37.02,    122.36,          2.56
        4,          4,    1,         -2.38,          3.31,       2.04,      20.37,     67.39,          1.32
        4,          4,    2,          1.25,          3.31,       2.76,      27.57,     91.17,          1.97
        4,          4,    3,          2.75,          3.31,       3.19,      31.90,    105.50,          2.30
        4,          4,    4,          3.55,          3.31,       3.46,      34.62,    114.46,          2.49
        4,          4,    5,          3.97,          3.31,       3.67,      36.71,    121.38,          2.55
        4,          4,    6,          4.06,          3.31,       3.84,      38.45,    127.09,          2.46
        4,          4,    7,          4.58,          3.31,       3.99,      39.95,    132.04,          2.65
        5,          1,    1,         -4.23,          3.31,       1.67,      16.67,     55.15,          1.20
        5,          1,    2,         -0.76,          3.31,       2.15,      21.54,     71.23,          1.77
        5,          1,    3,          0.60,          3.31,       2.44,      24.40,     80.68,          2.02
        5,          1,    4,          1.35,          3.31,       2.65,      26.52,     87.70,          2.13
        5,          1,    5,          1.88,          3.31,       2.85,      28.47,     94.14,          2.19
        5,          1,    6,          2.01,          3.31,       3.00,      30.05,     99.38,          2.10
        5,          1,    7,          2.70,          3.31,       3.16,      31.62,    104.56,          2.30
        5,          2,    1,         -3.58,          3.31,       1.82,      18.17,     60.09,          1.21
        5,          2,    2,          0.35,          3.31,       2.39,      23.93,     79.16,          1.96
        5,          2,    3,          1.85,          3.31,       2.76,      27.61,     91.31,          2.27
        5,          2,    4,          2.74,          3.31,       3.04,      30.36,    100.40,          2.45
        5,          2,    5,          3.33,          3.31,       3.26,      32.59,    107.77,          2.56
        5,          2,    6,          3.75,          3.31,       3.44,      34.37,    113.62,          2.64
        5,          2,    7,          4.00,          3.31,       3.59,      35.88,    118.63,          2.65
        5,          3,    1,         -2.66,          3.31,       1.97,      19.74,     65.29,          1.30
        5,          3,    2,          0.87,          3.31,       2.65,      26.51,     87.68,          1.91
        5,          3,    3,          2.81,          3.31,       3.07,      30.73,    101.62,          2.45
        5,          3,    4,          3.69,          3.31,       3.37,      33.71,    111.45,          2.66
        5,          3,    5,          4.19,          3.31,       3.58,      35.78,    118.30,          2.77
        5,          3,    6,          4.54,          3.31,       3.75,      37.49,    123.94,          2.84
        5,          3,    7,          4.77,          3.31,       3.89,      38.92,    128.66,          2.86
        5,          4,    1,         -1.76,          3.31,       2.13,      21.27,     70.35,          1.43
        5,          4,    2,          1.77,          3.31,       2.90,      28.99,     95.87,          2.09
        5,          4,    3,          3.12,          3.31,       3.35,      33.51,    110.78,          2.36
        5,          4,    4,          4.30,          3.31,       3.65,      36.51,    120.68,          2.77
        5,          4,    5,          4.77,          3.31,       3.87,      38.68,    127.87,          2.88
        5,          4,    6,          5.10,          3.31,       4.04,      40.43,    133.62,          2.94
        5,          4,    7,          5.34,          3.30,       4.20,      42.02,    138.89,          2.97
        6,          1,    1,         -3.48,          3.31,       1.74,      17.40,     57.54,          1.33
        6,          1,    2,         -0.16,          3.31,       2.27,      22.72,     75.17,          1.88
        6,          1,    3,          1.11,          3.31,       2.58,      25.81,     85.36,          2.10
        6,          1,    4,          2.25,          3.31,       2.80,      28.02,     92.66,          2.44
        6,          1,    5,          2.84,          3.31,       3.00,      30.03,     99.29,          2.55
        6,          1,    6,          3.25,          3.31,       3.18,      31.79,    105.12,          2.60
        6,          1,    7,          3.61,          3.31,       3.34,      33.37,    110.32,          2.66
        6,          2,    1,         -2.44,          3.31,       1.91,      19.05,     63.00,          1.45
        6,          2,    2,          1.19,          3.31,       2.53,      25.34,     83.81,          2.19
        6,          2,    3,          2.42,          3.31,       2.93,      29.28,     96.82,          2.39
        6,          2,    4,          3.67,          3.31,       3.22,      32.21,    106.50,          2.81
        6,          2,    5,          4.27,          3.31,       3.45,      34.52,    114.13,          2.96
        6,          2,    6,          4.70,          3.31,       3.65,      36.52,    120.74,          3.04
        6,          2,    7,          5.00,          3.31,       3.81,      38.14,    126.07,          3.09
        6,          3,    1,         -1.61,          3.31,       2.07,      20.65,     68.30,          1.55
        6,          3,    2,          2.16,          3.31,       2.81,      28.13,     93.02,          2.38
        6,          3,    3,          3.73,          3.31,       3.27,      32.69,    108.10,          2.80
        6,          3,    4,          4.33,          3.31,       3.59,      35.87,    118.58,          2.86
        6,          3,    5,          5.16,          3.31,       3.82,      38.21,    126.30,          3.20
        6,          3,    6,          5.51,          3.31,       4.00,      40.02,    132.28,          3.28
        6,          3,    7,          5.75,          3.30,       4.15,      41.48,    137.09,          3.32
        6,          4,    1,         -0.97,          3.31,       2.24,      22.36,     73.97,          1.59
        6,          4,    2,          2.86,          3.31,       3.08,      30.77,    101.73,          2.48
        6,          4,    3,          4.44,          3.31,       3.57,      35.74,    118.14,          2.94
        6,          4,    4,          5.27,          3.31,       3.90,      39.01,    128.95,          3.20
        6,          4,    5,          5.68,          3.30,       4.13,      41.32,    136.56,          3.28
        6,          4,    6,          5.74,          3.30,       4.32,      43.17,    142.67,          3.15
        6,          4,    7,          6.33,          3.30,       4.48,      44.84,    148.18,          3.46
        7,          1,    1,         -2.66,          3.31,       1.82,      18.24,     60.32,          1.49
        7,          1,    2,          1.08,          3.31,       2.40,      24.02,     79.44,          2.31
        7,          1,    3,          2.51,          3.31,       2.74,      27.38,     90.56,          2.67
        7,          1,    4,          3.28,          3.31,       2.97,      29.75,     98.38,          2.86
        7,          1,    5,          3.85,          3.31,       3.19,      31.93,    105.57,          2.98
        7,          1,    6,          4.29,          3.31,       3.37,      33.68,    111.36,          3.07
        7,          1,    7,          4.65,          3.31,       3.54,      35.42,    117.09,          3.13
        7,          2,    1,         -1.60,          3.31,       2.00,      19.98,     66.07,          1.64
        7,          2,    2,          2.22,          3.31,       2.69,      26.88,     88.89,          2.56
        7,          2,    3,          3.79,          3.31,       3.12,      31.18,    103.08,          3.02
        7,          2,    4,          4.65,          3.31,       3.43,      34.31,    113.44,          3.25
        7,          2,    5,          4.98,          3.31,       3.69,      36.95,    122.15,          3.20
        7,          2,    6,          5.76,          3.31,       3.90,      39.05,    129.08,          3.57
        7,          2,    7,          6.06,          3.31,       4.08,      40.76,    134.72,          3.64
        7,          3,    1,         -0.76,          3.31,       2.17,      21.73,     71.88,          1.75
        7,          3,    2,          3.16,          3.31,       2.99,      29.92,     98.93,          2.76
        7,          3,    3,          4.79,          3.31,       3.50,      34.97,    115.62,          3.28
        7,          3,    4,          5.70,          3.31,       3.85,      38.48,    127.18,          3.60
        7,          3,    5,          6.22,          3.31,       4.10,      41.00,    135.51,          3.75
        7,          3,    6,          6.33,          3.30,       4.30,      42.99,    142.07,          3.63
        7,          3,    7,          6.84,          3.30,       4.45,      44.53,    147.15,          3.92
        7,          4,    1,         -0.50,          3.31,       2.36,      23.56,     77.93,          1.64
        7,          4,    2,          3.88,          3.31,       3.29,      32.85,    108.63,          2.88
        7,          4,    3,          5.50,          3.31,       3.84,      38.40,    126.91,          3.44
        7,          4,    4,          6.35,          3.31,       4.20,      41.98,    138.74,          3.75
        7,          4,    5,          6.85,          3.30,       4.45,      44.50,    147.06,          3.92
        7,          4,    6,          7.18,          3.30,       4.65,      46.53,    153.76,          4.02
        7,          4,    7,          7.40,          3.30,       4.82,      48.22,    159.32,          4.05
        8,          1,    1,         -2.25,          3.31,       1.89,      18.87,     62.43,          1.55
        8,          1,    2,          1.94,          3.31,       2.52,      25.24,     83.50,          2.63
        8,          1,    3,          3.41,          3.31,       2.89,      28.87,     95.48,          3.06
        8,          1,    4,          4.18,          3.31,       3.14,      31.35,    103.67,          3.29
        8,          1,    5,          4.78,          3.31,       3.37,      33.68,    111.36,          3.44
        8,          1,    6,          5.20,          3.31,       3.56,      35.54,    117.49,          3.54
        8,          1,    7,          5.56,          3.31,       3.74,      37.39,    123.60,          3.61
        8,          2,    1,         -0.90,          3.31,       2.07,      20.70,     68.45,          1.82
        8,          2,    2,          2.77,          3.31,       2.83,      28.32,     93.66,          2.71
        8,          2,    3,          4.70,          3.31,       3.30,      33.00,    109.12,          3.46
        8,          2,    4,          5.62,          3.31,       3.64,      36.38,    120.27,          3.78
        8,          2,    5,          6.25,          3.31,       3.92,      39.23,    129.68,          3.99
        8,          2,    6,          6.69,          3.31,       4.15,      41.52,    137.24,          4.11
        8,          2,    7,          7.01,          3.30,       4.34,      43.38,    143.35,          4.20
        8,          3,    1,          0.01,          3.31,       2.26,      22.61,     74.80,          1.97
        8,          3,    2,          4.03,          3.31,       3.16,      31.58,    104.44,          3.14
        8,          3,    3,          5.41,          3.31,       3.71,      37.07,    122.55,          3.52
        8,          3,    4,          6.63,          3.31,       4.09,      40.93,    135.29,          4.14
        8,          3,    5,          7.19,          3.30,       4.37,      43.72,    144.48,          4.34
        8,          3,    6,          7.55,          3.30,       4.59,      45.93,    151.78,          4.45
        8,          3,    7,          7.80,          3.30,       4.76,      47.54,    157.11,          4.52
        8,          4,    1,          0.66,          3.31,       2.46,      24.58,     81.29,          2.03
        8,          4,    2,          4.73,          3.31,       3.47,      34.75,    114.89,          3.26
        8,          4,    3,          6.09,          3.31,       4.09,      40.83,    134.96,          3.65
        8,          4,    4,          7.30,          3.30,       4.48,      44.84,    148.19,          4.32
        8,          4,    5,          7.81,          3.30,       4.76,      47.62,    157.35,          4.52
        8,          4,    6,          8.15,          3.30,       4.97,      49.72,    164.30,          4.64
        8,          4,    7,          8.39,          3.30,       5.16,      51.62,    170.57,          4.70
        9,          1,    1,         -1.20,          3.31,       1.95,      19.50,     64.49,          1.87
        9,          1,    2,          2.81,          3.31,       2.65,      26.53,     87.74,          2.99
        9,          1,    3,          4.26,          3.31,       3.05,      30.49,    100.82,          3.47
        9,          1,    4,          4.76,          3.31,       3.32,      33.21,    109.82,          3.48
        9,          1,    5,          5.71,          3.31,       3.56,      35.63,    117.78,          3.97
        9,          1,    6,          6.12,          3.31,       3.77,      37.67,    124.52,          4.07
        9,          1,    7,          6.50,          3.31,       3.97,      39.63,    130.98,          4.17
        9,          2,    1,         -0.10,          3.31,       2.14,      21.44,     70.92,          2.08
        9,          2,    2,          3.97,          3.31,       2.99,      29.84,     98.67,          3.34
        9,          2,    3,          5.61,          3.31,       3.49,      34.92,    115.44,          3.98
        9,          2,    4,          6.29,          3.31,       3.87,      38.64,    127.75,          4.10
        9,          2,    5,          6.82,          3.31,       4.18,      41.78,    138.08,          4.21
        9,          2,    6,          7.65,          3.30,       4.42,      44.19,    146.05,          4.77
        9,          2,    7,          7.98,          3.30,       4.63,      46.27,    152.90,          4.87
        9,          3,    1,          0.78,          3.31,       2.35,      23.47,     77.62,          2.22
        9,          3,    2,          4.94,          3.31,       3.33,      33.35,    110.27,          3.61
        9,          3,    3,          6.65,          3.31,       3.94,      39.41,    130.26,          4.34
        9,          3,    4,          7.60,          3.30,       4.37,      43.70,    144.39,          4.77
        9,          3,    5,          8.17,          3.30,       4.68,      46.77,    154.56,          5.01
        9,          3,    6,          8.42,          3.30,       4.91,      49.11,    162.29,          5.02
        9,          3,    7,          8.48,          3.30,       5.09,      50.95,    168.35,          4.87
        9,          4,    1,          1.10,          3.31,       2.56,      25.56,     84.51,          2.12
        9,          4,    2,          5.68,          3.31,       3.68,      36.76,    121.51,          3.78
        9,          4,    3,          7.39,          3.31,       4.36,      43.60,    144.12,          4.56
        9,          4,    4,          8.28,          3.30,       4.79,      47.94,    158.41,          5.00
        9,          4,    5,          8.81,          3.30,       5.11,      51.06,    168.72,          5.24
        9,          4,    6,          9.15,          3.30,       5.35,      53.45,    176.58,          5.38
        9,          4,    7,          9.36,          3.30,       5.55,      55.45,    183.19,          5.42
       10,          1,    1,         -0.78,          3.31,       2.00,      19.97,     66.05,          1.99
       10,          1,    2,          3.57,          3.31,       2.76,      27.61,     91.32,          3.38
       10,          1,    3,          5.13,          3.31,       3.20,      31.99,    105.78,          3.98
       10,          1,    4,          5.93,          3.31,       3.48,      34.81,    115.09,          4.30
       10,          1,    5,          6.53,          3.31,       3.75,      37.49,    123.94,          4.50
       10,          1,    6,          6.95,          3.31,       3.96,      39.61,    130.94,          4.63
       10,          1,    7,          7.33,          3.31,       4.18,      41.78,    138.08,          4.73
       10,          2,    1,          0.57,          3.31,       2.20,      22.01,     72.81,          2.33
       10,          2,    2,          4.73,          3.31,       3.12,      31.15,    103.00,          3.76
       10,          2,    3,          6.15,          3.31,       3.67,      36.69,    121.30,          4.23
       10,          2,    4,          7.00,          3.31,       4.07,      40.71,    134.56,          4.53
       10,          2,    5,          8.04,          3.30,       4.41,      44.10,    145.75,          5.23
       10,          2,    6,          8.49,          3.30,       4.68,      46.76,    154.50,          5.41
       10,          2,    7,          8.83,          3.30,       4.90,      49.00,    161.90,          5.54
       10,          3,    1,          1.46,          3.31,       2.42,      24.16,     79.91,          2.50
       10,          3,    2,          5.72,          3.31,       3.49,      34.89,    115.35,          4.08
       10,          3,    3,          7.48,          3.30,       4.16,      41.65,    137.65,          4.92
       10,          3,    4,          8.43,          3.30,       4.63,      46.28,    152.94,          5.41
       10,          3,    5,          8.75,          3.30,       4.97,      49.67,    164.14,          5.35
       10,          3,    6,          9.43,          3.30,       5.23,      52.29,    172.79,          5.89
       10,          3,    7,          9.69,          3.30,       5.43,      54.27,    179.30,          5.99
       10,          4,    1,          2.14,          3.31,       2.63,      26.34,     87.13,          2.59
       10,          4,    2,          6.47,          3.31,       3.86,      38.64,    127.73,          4.26
       10,          4,    3,          8.23,          3.30,       4.62,      46.17,    152.58,          5.17
       10,          4,    4,          9.15,          3.30,       5.10,      51.01,    168.55,          5.68
       10,          4,    5,          9.70,          3.30,       5.45,      54.44,    179.88,          5.97
       10,          4,    6,         10.04,          3.30,       5.71,      57.06,    188.53,          6.13
       10,          4,    7,         10.05,          3.30,       5.92,      59.24,    195.74,          5.88
       11,          1,    1,         -0.28,          3.31,       2.03,      20.34,     67.28,          2.17
       11,          1,    2,          4.29,          3.31,       2.87,      28.73,     95.00,          3.79
       11,          1,    3,          5.90,          3.31,       3.35,      33.42,    110.50,          4.50
       11,          1,    4,          6.72,          3.31,       3.65,      36.52,    120.74,          4.86
       11,          1,    5,          7.33,          3.31,       3.94,      39.37,    130.15,          5.10
       11,          1,    6,          7.75,          3.31,       4.17,      41.69,    137.78,          5.24
       11,          1,    7,          8.12,          3.31,       4.38,      43.85,    144.92,          5.37
       11,          2,    1,          1.19,          3.31,       2.25,      22.50,     74.42,          2.60
       11,          2,    2,          5.32,          3.31,       3.25,      32.45,    107.31,          4.08
       11,          2,    3,          6.84,          3.31,       3.85,      38.53,    127.36,          4.68
       11,          2,    4,          8.15,          3.30,       4.28,      42.83,    141.55,          5.56
       11,          2,    5,          8.83,          3.30,       4.66,      46.53,    153.76,          5.89
       11,          2,    6,          9.29,          3.30,       4.94,      49.36,    163.08,          6.11
       11,          2,    7,          9.65,          3.30,       5.19,      51.84,    171.30,          6.25
       11,          3,    1,          2.08,          3.31,       2.48,      24.77,     81.91,          2.78
       11,          3,    2,          6.40,          3.31,       3.64,      36.44,    120.46,          4.52
       11,          3,    3,          7.93,          3.30,       4.38,      43.81,    144.78,          5.13
       11,          3,    4,          9.23,          3.30,       4.89,      48.89,    161.55,          6.09
       11,          3,    5,          9.85,          3.30,       5.28,      52.72,    174.20,          6.43
       11,          3,    6,         10.26,          3.30,       5.56,      55.60,    183.69,          6.64
       11,          3,    7,         10.53,          3.30,       5.77,      57.77,    190.85,          6.77
       11,          4,    1,          2.76,          3.31,       2.70,      26.98,     89.24,          2.89
       11,          4,    2,          7.18,          3.31,       4.04,      40.40,    133.54,          4.76
       11,          4,    3,          9.00,          3.30,       4.87,      48.73,    161.02,          5.79
       11,          4,    4,          9.72,          3.30,       5.42,      54.17,    179.01,          6.04
       11,          4,    5,         10.18,          3.30,       5.80,      58.03,    191.75,          6.21
       11,          4,    6,         10.90,          3.30,       6.09,      60.88,    201.16,          6.95
       11,          4,    7,         11.17,          3.30,       6.32,      63.22,    208.88,          7.07
       12,          1,    1,          0.65,          3.31,       2.07,      20.74,     68.59,          2.61
       12,          1,    2,          5.00,          3.31,       2.99,      29.88,     98.80,          4.23
       12,          1,    3,          6.63,          3.31,       3.51,      35.09,    116.01,          5.00
       12,          1,    4,          7.19,          3.31,       3.85,      38.49,    127.23,          5.08
       12,          1,    5,          8.16,          3.31,       4.16,      41.60,    137.51,          5.78
       12,          1,    6,          8.59,          3.30,       4.40,      43.95,    145.26,          5.96
       12,          1,    7,          8.97,          3.30,       4.63,      46.33,    153.12,          6.11
       12,          2,    1,          1.78,          3.31,       2.30,      22.99,     76.06,          2.89
       12,          2,    2,          6.16,          3.31,       3.38,      33.80,    111.75,          4.71
       12,          2,    3,          7.95,          3.31,       4.06,      40.57,    134.08,          5.67
       12,          2,    4,          8.66,          3.30,       4.53,      45.26,    149.57,          5.85
       12,          2,    5,          9.26,          3.30,       4.92,      49.23,    162.69,          6.08
       12,          2,    6,         10.13,          3.30,       5.24,      52.40,    173.15,          6.91
       12,          2,    7,         10.50,          3.30,       5.52,      55.16,    182.26,          7.09
       12,          3,    1,          2.66,          3.31,       2.53,      25.30,     83.67,          3.10
       12,          3,    2,          7.13,          3.31,       3.80,      38.02,    125.67,          5.08
       12,          3,    3,          9.02,          3.30,       4.62,      46.22,    152.74,          6.20
       12,          3,    4,         10.05,          3.30,       5.19,      51.89,    171.45,          6.86
       12,          3,    5,         10.66,          3.30,       5.62,      56.19,    185.67,          7.21
       12,          3,    6,         10.79,          3.30,       5.94,      59.43,    196.37,          6.96
       12,          3,    7,         11.42,          3.30,       6.19,      61.91,    204.56,          7.68
       12,          4,    1,          3.35,          3.31,       2.76,      27.56,     91.16,          3.21
       12,          4,    2,          7.88,          3.31,       4.23,      42.29,    139.79,          5.30
       12,          4,    3,          9.82,          3.30,       5.16,      51.65,    170.66,          6.53
       12,          4,    4,         10.82,          3.30,       5.78,      57.78,    190.91,          7.23
       12,          4,    5,         11.42,          3.30,       6.22,      62.24,    205.64,          7.63
       12,          4,    6,         11.80,          3.30,       6.53,      65.33,    215.85,          7.89
       12,          4,    7,         12.07,          3.30,       6.78,      67.81,    224.04,          8.05
       13,          1,    1,          1.21,          3.31,       2.12,      21.17,     70.02,          2.88
       13,          1,    2,          5.54,          3.31,       3.11,      31.11,    102.90,          4.55
       13,          1,    3,          7.16,          3.31,       3.71,      37.07,    122.54,          5.28
       13,          1,    4,          8.38,          3.31,       4.08,      40.78,    134.78,          6.23
       13,          1,    5,          9.04,          3.30,       4.41,      44.11,    145.76,          6.59
       13,          1,    6,          9.47,          3.30,       4.67,      46.72,    154.37,          6.80
       13,          1,    7,          9.87,          3.30,       4.93,      49.26,    162.77,          7.00
       13,          2,    1,          2.34,          3.31,       2.35,      23.46,     77.58,          3.20
       13,          2,    2,          6.86,          3.31,       3.53,      35.27,    116.61,          5.24
       13,          2,    3,          8.77,          3.31,       4.28,      42.83,    141.56,          6.41
       13,          2,    4,          9.51,          3.30,       4.79,      47.94,    158.42,          6.65
       13,          2,    5,         10.53,          3.30,       5.25,      52.46,    173.35,          7.57
       13,          2,    6,         11.03,          3.30,       5.60,      55.94,    184.84,          7.88
       13,          2,    7,         11.42,          3.30,       5.90,      59.02,    194.99,          8.11
       13,          3,    1,          3.23,          3.31,       2.58,      25.83,     85.41,          3.42
       13,          3,    2,          7.81,          3.31,       3.98,      39.74,    131.36,          5.63
       13,          3,    3,          9.78,          3.30,       4.89,      48.93,    161.69,          6.91
       13,          3,    4,         10.59,          3.30,       5.53,      55.32,    182.77,          7.22
       13,          3,    5,         11.61,          3.30,       6.03,      60.26,    199.09,          8.27
       13,          3,    6,         12.06,          3.30,       6.39,      63.88,    211.05,          8.59
       13,          3,    7,         12.37,          3.30,       6.67,      66.63,    220.14,          8.80
       13,          4,    1,          3.90,          3.31,       2.82,      28.21,     93.28,          3.54
       13,          4,    2,          8.56,          3.30,       4.42,      44.13,    145.85,          5.89
       13,          4,    3,         10.54,          3.30,       5.49,      54.89,    181.36,          7.19
       13,          4,    4,         11.35,          3.30,       6.20,      61.99,    204.82,          7.54
       13,          4,    5,         12.35,          3.30,       6.70,      66.95,    221.20,          8.71
       13,          4,    6,         12.76,          3.30,       7.05,      70.46,    232.76,          9.03
       13,          4,    7,         13.04,          3.30,       7.33,      73.29,    242.09,          9.24
       14,          1,    1,          1.65,          3.31,       2.15,      21.49,     71.07,          3.12
       14,          1,    2,          6.25,          3.31,       3.22,      32.22,    106.52,          5.12
       14,          1,    3,          8.18,          3.31,       3.89,      38.87,    128.49,          6.31
       14,          1,    4,          9.11,          3.31,       4.29,      42.94,    141.91,          6.92
       14,          1,    5,          9.75,          3.30,       4.65,      46.53,    153.77,          7.29
       14,          1,    6,         10.23,          3.30,       4.93,      49.30,    162.90,          7.61
       14,          1,    7,         10.64,          3.30,       5.21,      52.08,    172.08,          7.84
       14,          2,    1,          2.75,          3.31,       2.39,      23.84,     78.87,          3.45
       14,          2,    2,          7.41,          3.31,       3.65,      36.52,    120.73,          5.70
       14,          2,    3,          9.45,          3.30,       4.50,      44.96,    148.58,          7.09
       14,          2,    4,         10.52,          3.30,       5.06,      50.58,    167.12,          7.89
       14,          2,    5,         11.22,          3.30,       5.55,      55.52,    183.44,          8.32
       14,          2,    6,         11.45,          3.30,       5.93,      59.32,    195.99,          8.14
       14,          2,    7,         12.21,          3.30,       6.27,      62.65,    207.01,          9.11
       14,          3,    1,          3.61,          3.31,       2.63,      26.30,     86.98,          3.65
       14,          3,    2,          8.36,          3.31,       4.11,      41.10,    135.85,          6.13
       14,          3,    3,         10.50,          3.30,       5.14,      51.39,    169.80,          7.71
       14,          3,    4,         11.64,          3.30,       5.85,      58.48,    193.23,          8.62
       14,          3,    5,         12.39,          3.30,       6.40,      64.01,    211.48,          9.25
       14,          3,    6,         12.73,          3.30,       6.80,      67.95,    224.48,          9.35
       14,          3,    7,         12.84,          3.30,       7.10,      70.94,    234.38,          9.15
       14,          4,    1,          4.24,          3.31,       2.87,      28.70,     94.92,          3.74
       14,          4,    2,          9.09,          3.30,       4.57,      45.75,    151.19,          6.38
       14,          4,    3,         11.31,          3.30,       5.78,      57.76,    190.85,          8.11
       14,          4,    4,         12.45,          3.30,       6.57,      65.74,    217.20,          9.11
       14,          4,    5,         13.16,          3.30,       7.13,      71.29,    235.53,          9.78
       14,          4,    6,         13.59,          3.30,       7.50,      75.01,    247.78,         10.21
       14,          4,    7,         13.89,          3.30,       7.79,      77.88,    257.26,         10.50
       15,          1,    1,          1.91,          3.31,       2.18,      21.81,     72.13,          3.24
       15,          1,    2,          6.63,          3.31,       3.32,      33.16,    109.63,          5.38
       15,          1,    3,          8.46,          3.31,       4.06,      40.64,    134.34,          6.36
       15,          1,    4,          9.78,          3.30,       4.52,      45.20,    149.35,          7.60
       15,          1,    5,         10.48,          3.30,       4.90,      48.97,    161.81,          8.11
       15,          1,    6,         10.94,          3.30,       5.20,      51.96,    171.68,          8.42
       15,          1,    7,         11.36,          3.30,       5.50,      54.93,    181.47,          8.70
       15,          2,    1,          2.99,          3.31,       2.42,      24.18,     79.97,          3.57
