[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          4,    7,          2.74,          3.31,       3.52,      35.20,    116.38,          2.03
        3,          1,    1,         -6.21,          3.31,       1.52,      15.19,     50.24,          0.91
        3,          1,    2,         -2.54,          3.31,       1.92,      19.19,     63.48,          1.40
        3,          1,    3,         -1.22,          3.31,       2.17,      21.66,     71.62,          1.58
        3,          1,    4,         -0.46,          3.31,       2.35,      23.53,     77.82,          1.66
        3,          1,    5,          0.12,          3.31,       2.53,      25.32,     83.73,          1.72
        3,          1,    6,          0.54,          3.31,       2.68,      26.80,     88.63,          1.75
        3,          1,    7,          0.89,          3.31,       2.82,      28.22,     93.33,          1.77
        3,          2,    1,         -4.83,          3.31,       1.64,      16.42,     54.32,          1.08
        3,          2,    2,         -1.49,          3.31,       2.12,      21.24,     70.26,          1.53
        3,          2,    3,         -0.31,          3.31,       2.44,      24.36,     80.59,          1.64
        3,          2,    4,          0.91,          3.31,       2.68,      26.83,     88.72,          1.90
        3,          2,    5,          1.48,          3.31,       2.88,      28.80,     95.24,          1.97
        3,          2,    6,          1.89,          3.31,       3.04,      30.38,    100.46,          2.02
        3,          2,    7,          2.18,          3.31,       3.18,      31.78,    105.09,          2.03
        3,          3,    1,         -4.01,          3.31,       1.77,      17.70,     58.53,          1.14
        3,          3,    2,         -0.52,          3.31,       2.34,      23.36,     77.27,          1.65
        3,          3,    3,          0.68,          3.31,       2.70,      27.00,     89.30,          1.78
        3,          3,    4,          1.82,          3.31,       2.96,      29.62,     97.96,          2.05
        3,          3,    5,          2.30,          3.31,       3.15,      31.47,    104.06,          2.11
        3,          3,    6,          2.64,          3.31,       3.30,      33.00,    109.11,          2.15
        3,          3,    7,          2.87,          3.31,       3.42,      34.22,    113.15,          2.16
        3,          4,    1,         -3.38,          3.31,       1.91,      19.06,     63.03,          1.17
        3,          4,    2,          0.15,          3.31,       2.55,      25.45,     84.16,          1.71
        3,          4,    3,          1.59,          3.31,       2.93,      29.34,     97.02,          1.97
        3,          4,    4,          2.12,          3.31,       3.19,      31.93,    105.57,          1.99
        3,          4,    5,          2.86,          3.31,       3.38,      33.81,    111.79,          2.19
        3,          4,    6,          3.18,          3.31,       3.54,      35.38,    116.95,          2.23
        3,          4,    7,          3.42,          3.31,       3.68,      36.79,    121.62,          2.24
        4,          1,    1,         -4.82,          3.31,       1.61,      16.08,     53.20,          1.12
        4,          1,    2,         -1.42,          3.31,       2.06,      20.58,     68.07,          1.63
        4,          1,    3,         -0.07,          3.31,       2.33,      23.34,     77.19,          1.84
        4,          1,    4,          0.68,          3.31,       2.53,      25.31,     83.71,          1.95
        4,          1,    5,          1.25,          3.31,       2.72,      27.20,     89.97,          2.02
        4,          1,    6,          1.48,          3.31,       2.88,      28.81,     95.26,          1.97
        4,          1,    7,          1.66,          3.31,       3.03,      30.27,    100.10,          1.92
        4,          2,    1,         -4.19,          3.31,       1.74,      17.43,     57.67,          1.13
        4,          2,    2,         -0.31,          3.31,       2.29,      22.86,     75.62,          1.80
        4,          2,    3,          1.18,          3.31,       2.64,      26.38,     87.25,          2.07
        4,          2,    4,          2.06,          3.31,       2.90,      28.99,     95.88,          2.23
        4,          2,    5,          2.64,          3.31,       3.11,      31.07,    102.72,          2.33
        4,          2,    6,          3.05,          3.31,       3.28,      32.80,    108.45,          2.39
        4,          2,    7,          3.32,          3.31,       3.42,      34.23,    113.16,          2.40
        4,          3,    1,         -3.33,          3.31,       1.89,      18.93,     62.63,          1.19
        4,          3,    2,          0.60,          3.31,       2.53,      25.28,     83.59,          1.92
        4,          3,    3,          2.12,          3.31,       2.93,      29.26,     96.78,          2.23
        4,          3,    4,          2.98,          3.31,       3.21,      32.10,    106.13,          2.41
        4,          3,    5,          3.48,          3.31,       3.41,      34.04,    112.56,          2.50
        4,          3,    6,          3.82,          3.31,       3.57,      35.67,    117.93,          2.56
        4,          3,    7,          4.04,          3.31,       3.70,      37.01,    122.34,          2.57
        4,          4,    1,         -2.52,          3.31,       2.04,      20.38,     67.40,          1.28
        4,          4,    2,          1.28,          3.31,       2.76,      27.60,     91.26,          1.99
        4,          4,    3,          2.78,          3.31,       3.19,      31.89,    105.45,          2.32
        4,          4,    4,          3.58,          3.31,       3.46,      34.63,    114.51,          2.51
        4,          4,    5,          4.05,          3.31,       3.67,      36.70,    121.32,          2.60
        4,          4,    6,          4.37,          3.31,       3.84,      38.37,    126.85,          2.65
        4,          4,    7,          4.59,          3.31,       3.99,      39.89,    131.85,          2.66
        5,          1,    1,         -4.48,          3.31,       1.67,      16.65,     55.06,          1.14
        5,          1,    2,         -1.10,          3.31,       2.15,      21.53,     71.20,          1.64
        5,          1,    3,          0.63,          3.31,       2.44,      24.40,     80.70,          2.03
        5,          1,    4,          1.38,          3.31,       2.65,      26.51,     87.68,          2.15
        5,          1,    5,          1.96,          3.31,       2.85,      28.44,     94.06,          2.23
        5,          1,    6,          2.37,          3.31,       3.00,      30.03,     99.31,          2.29
        5,          1,    7,          2.72,          3.31,       3.16,      31.59,    104.45,          2.32
        5,          2,    1,         -3.20,          3.31,       1.82,      18.17,     60.09,          1.32
        5,          2,    2,          0.10,          3.31,       2.39,      23.94,     79.19,          1.85
        5,          2,    3,          1.50,          3.31,       2.76,      27.61,     91.30,          2.09
        5,          2,    4,          2.77,          3.31,       3.03,      30.35,    100.35,          2.47
        5,          2,    5,          3.36,          3.31,       3.26,      32.57,    107.70,          2.58
        5,          2,    6,          3.78,          3.31,       3.44,      34.37,    113.61,          2.66
        5,          2,    7,          4.07,          3.31,       3.59,      35.88,    118.61,          2.69
        5,          3,    1,         -2.35,          3.31,       1.97,      19.75,     65.34,          1.39
        5,          3,    2,          1.26,          3.31,       2.65,      26.56,     87.83,          2.08
        5,          3,    3,          2.51,          3.31,       3.07,      30.73,    101.62,          2.28
        5,          3,    4,          3.72,          3.31,       3.37,      33.68,    111.37,          2.68
        5,          3,    5,          4.22,          3.31,       3.58,      35.79,    118.31,          2.79
        5,          3,    6,          4.57,          3.31,       3.75,      37.50,    123.97,          2.85
        5,          3,    7,          4.80,          3.31,       3.89,      38.92,    128.64,          2.87
        5,          4,    1,         -1.72,          3.31,       2.13,      21.28,     70.40,          1.44
        5,          4,    2,          1.98,          3.31,       2.90,      28.98,     95.83,          2.19
        5,          4,    3,          3.37,          3.31,       3.35,      33.52,    110.81,          2.49
        5,          4,    4,          3.97,          3.31,       3.65,      36.49,    120.62,          2.57
        5,          4,    5,          4.80,          3.31,       3.87,      38.68,    127.86,          2.90
        5,          4,    6,          5.13,          3.31,       4.04,      40.43,    133.65,          2.96
        5,          4,    7,          5.37,          3.31,       4.20,      42.01,    138.86,          2.99
        6,          1,    1,         -3.45,          3.31,       1.74,      17.39,     57.53,          1.34
        6,          1,    2,          0.14,          3.31,       2.27,      22.72,     75.14,          2.01
        6,          1,    3,          1.52,          3.31,       2.58,      25.79,     85.29,          2.31
        6,          1,    4,          2.28,          3.31,       2.80,      28.02,     92.66,          2.46
        6,          1,    5,          2.86,          3.31,       3.01,      30.04,     99.35,          2.56
        6,          1,    6,          3.16,          3.31,       3.18,      31.78,    105.08,          2.55
        6,          1,    7,          3.29,          3.31,       3.34,      33.36,    110.30,          2.47
        6,          2,    1,         -2.41,          3.31,       1.90,      19.01,     62.87,          1.47
        6,          2,    2,          1.26,          3.31,       2.54,      25.35,     83.82,          2.23
        6,          2,    3,          2.80,          3.31,       2.93,      29.28,     96.81,          2.61
        6,          2,    4,          3.69,          3.31,       3.22,      32.22,    106.52,          2.83
        6,          2,    5,          4.30,          3.31,       3.45,      34.53,    114.17,          2.98
        6,          2,    6,          4.73,          3.31,       3.65,      36.51,    120.70,          3.06
        6,          2,    7,          5.03,          3.31,       3.81,      38.13,    126.04,          3.11
        6,          3,    1,         -1.67,          3.31,       2.07,      20.68,     68.40,          1.52
        6,          3,    2,          1.83,          3.31,       2.81,      28.13,     93.05,          2.20
        6,          3,    3,          3.78,          3.31,       3.27,      32.70,    108.10,          2.83
        6,          3,    4,          4.67,          3.31,       3.59,      35.87,    118.57,          3.09
        6,          3,    5,          5.19,          3.31,       3.82,      38.19,    126.26,          3.22
        6,          3,    6,          5.54,          3.31,       4.00,      40.03,    132.29,          3.30
        6,          3,    7,          5.78,          3.31,       4.15,      41.48,    137.09,          3.34
        6,          4,    1,         -0.98,          3.31,       2.24,      22.35,     73.93,          1.59
        6,          4,    2,          2.58,          3.31,       3.07,      30.75,    101.67,          2.32
        6,          4,    3,          4.46,          3.31,       3.57,      35.74,    118.16,          2.96
        6,          4,    4,          5.30,          3.31,       3.90,      39.00,    128.89,          3.22
        6,          4,    5,          5.79,          3.31,       4.13,      41.32,    136.57,          3.36
        6,          4,    6,          6.12,          3.30,       4.32,      43.17,    142.66,          3.44
        6,          4,    7,          6.36,          3.30,       4.48,      44.81,    148.09,          3.48
        7,          1,    1,         -2.63,          3.31,       1.82,      18.22,     60.27,          1.50
        7,          1,    2,          1.11,          3.31,       2.40,      24.02,     79.44,          2.32
        7,          1,    3,          2.50,          3.31,       2.74,      27.35,     90.45,          2.67
        7,          1,    4,          3.00,          3.31,       2.97,      29.72,     98.29,          2.68
        7,          1,    5,          3.90,          3.31,       3.19,      31.93,    105.57,          3.00
        7,          1,    6,          4.31,          3.31,       3.37,      33.66,    111.30,          3.09
        7,          1,    7,          4.68,          3.31,       3.54,      35.39,    116.98,          3.15
        7,          2,    1,         -1.57,          3.31,       2.00,      20.00,     66.15,          1.65
        7,          2,    2,          2.25,          3.31,       2.69,      26.90,     88.96,          2.58
        7,          2,    3,          3.78,          3.31,       3.12,      31.17,    103.07,          3.01
        7,          2,    4,          4.41,          3.31,       3.43,      34.29,    113.36,          3.08
        7,          2,    5,          5.35,          3.31,       3.69,      36.91,    122.01,          3.50
        7,          2,    6,          5.79,          3.31,       3.90,      39.04,    129.03,          3.60
        7,          2,    7,          6.09,          3.31,       4.08,      40.77,    134.77,          3.67
        7,          3,    1,         -0.73,          3.31,       2.17,      21.73,     71.88,          1.76
        7,          3,    2,          3.19,          3.31,       2.99,      29.92,     98.95,          2.77
        7,          3,    3,          4.75,          3.31,       3.49,      34.93,    115.48,          3.25
        7,          3,    4,          5.39,          3.31,       3.85,      38.47,    127.17,          3.35
        7,          3,    5,          6.27,          3.31,       4.10,      40.98,    135.47,          3.79
        7,          3,    6,          6.63,          3.30,       4.30,      42.95,    141.93,          3.89
        7,          3,    7,          6.87,          3.30,       4.45,      44.50,    147.08,          3.94
        7,          4,    1,         -0.08,          3.31,       2.36,      23.55,     77.89,          1.81
        7,          4,    2,          3.91,          3.31,       3.29,      32.86,    108.65,          2.90
        7,          4,    3,          5.53,          3.31,       3.84,      38.38,    126.89,          3.46
        7,          4,    4,          6.38,          3.31,       4.20,      41.98,    138.74,          3.78
        7,          4,    5,          6.87,          3.30,       4.45,      44.48,    147.00,          3.95
        7,          4,    6,          7.03,          3.30,       4.65,      46.52,    153.74,          3.88
        7,          4,    7,          7.08,          3.30,       4.82,      48.22,    159.35,          3.76
        8,          1,    1,         -1.90,          3.31,       1.89,      18.87,     62.42,          1.68
        8,          1,    2,          1.97,          3.31,       2.52,      25.23,     83.44,          2.65
        8,          1,    3,          3.44,          3.31,       2.89,      28.87,     95.48,          3.08
        8,          1,    4,          4.21,          3.31,       3.14,      31.35,    103.65,          3.31
        8,          1,    5,          4.81,          3.31,       3.37,      33.66,    111.28,          3.47
        8,          1,    6,          5.20,          3.31,       3.56,      35.56,    117.53,          3.54
        8,          1,    7,          5.30,          3.31,       3.74,      37.36,    123.51,          3.40
        8,          2,    1,         -1.18,          3.31,       2.07,      20.71,     68.49,          1.71
        8,          2,    2,          3.12,          3.31,       2.84,      28.36,     93.79,          2.93
        8,          2,    3,          4.73,          3.31,       3.30,      33.00,    109.11,          3.48
        8,          2,    4,          5.65,          3.31,       3.64,      36.39,    120.28,          3.81
        8,          2,    5,          6.28,          3.31,       3.92,      39.21,    129.61,          4.01
        8,          2,    6,          6.72,          3.31,       4.15,      41.47,    137.05,          4.15
        8,          2,    7,          7.04,          3.30,       4.34,      43.36,    143.28,          4.23
        8,          3,    1,          0.04,          3.31,       2.26,      22.61,     74.78,          1.98
        8,          3,    2,          4.06,          3.31,       3.16,      31.59,    104.44,          3.16
        8,          3,    3,          5.45,          3.31,       3.71,      37.07,    122.55,          3.55
        8,          3,    4,          6.66,          3.31,       4.09,      40.95,    135.35,          4.16
        8,          3,    5,          7.22,          3.30,       4.37,      43.76,    144.60,          4.36
        8,          3,    6,          7.58,          3.30,       4.59,      45.92,    151.75,          4.48
        8,          3,    7,          7.83,          3.30,       4.75,      47.55,    157.12,          4.55
        8,          4,    1,          0.69,          3.31,       2.46,      24.56,     81.22,          2.04
        8,          4,    2,          4.80,          3.31,       3.47,      34.71,    114.76,          3.32
        8,          4,    3,          6.46,          3.31,       4.09,      40.86,    135.04,          3.98
        8,          4,    4,          7.02,          3.30,       4.48,      44.83,    148.14,          4.05
        8,          4,    5,          7.84,          3.30,       4.76,      47.60,    157.28,          4.55
        8,          4,    6,          8.18,          3.30,       4.97,      49.73,    164.31,          4.68
        8,          4,    7,          8.42,          3.30,       5.16,      51.62,    170.57,          4.74
        9,          1,    1,         -1.17,          3.31,       1.95,      19.49,     64.48,          1.88
        9,          1,    2,          2.84,          3.31,       2.65,      26.55,     87.80,          3.01
        9,          1,    3,          4.34,          3.31,       3.05,      30.46,    100.71,          3.54
        9,          1,    4,          5.12,          3.31,       3.32,      33.16,    109.64,          3.80
        9,          1,    5,          5.53,          3.31,       3.56,      35.63,    117.79,          3.80
        9,          1,    6,          5.80,          3.31,       3.76,      37.65,    124.46,          3.78
        9,          1,    7,          6.53,          3.31,       3.97,      39.64,    131.03,          4.20
        9,          2,    1,         -0.07,          3.31,       2.15,      21.45,     70.96,          2.09
        9,          2,    2,          4.00,          3.31,       2.98,      29.85,     98.71,          3.36
        9,          2,    3,          5.65,          3.31,       3.49,      34.93,    115.47,          4.01
        9,          2,    4,          6.58,          3.31,       3.87,      38.63,    127.69,          4.39
        9,          2,    5,          7.23,          3.31,       4.18,      41.79,    138.13,          4.63
        9,          2,    6,          7.68,          3.30,       4.42,      44.18,    145.98,          4.80
        9,          2,    7,          8.01,          3.30,       4.63,      46.28,    152.92,          4.90
        9,          3,    1,          0.77,          3.31,       2.35,      23.49,     77.68,          2.22
        9,          3,    2,          4.62,          3.31,       3.34,      33.35,    110.25,          3.36
        9,          3,    3,          6.68,          3.31,       3.94,      39.40,    130.22,          4.38
        9,          3,    4,          7.63,          3.30,       4.37,      43.68,    144.33,          4.81
        9,          3,    5,          8.20,          3.30,       4.68,      46.80,    154.64,          5.05
        9,          3,    6,          8.58,          3.30,       4.91,      49.11,    162.26,          5.21
        9,          3,    7,          8.82,          3.30,       5.09,      50.93,    168.27,          5.27
        9,          4,    1,          1.16,          3.31,       2.56,      25.53,     84.44,          2.15
        9,          4,    2,          5.71,          3.31,       3.68,      36.76,    121.50,          3.81
        9,          4,    3,          7.42,          3.30,       4.36,      43.57,    143.97,          4.59
        9,          4,    4,          8.31,          3.30,       4.80,      47.92,    158.36,          5.04
        9,          4,    5,          8.84,          3.30,       5.11,      51.05,    168.68,          5.28
        9,          4,    6,          9.18,          3.30,       5.34,      53.45,    176.61,          5.42
        9,          4,    7,          9.43,          3.30,       5.55,      55.44,    183.17,          5.50
       10,          1,    1,         -0.52,          3.31,       2.00,      19.97,     66.06,          2.11
       10,          1,    2,          3.40,          3.31,       2.76,      27.62,     91.34,          3.25
       10,          1,    3,          4.87,          3.31,       3.20,      31.98,    105.74,          3.75
       10,          1,    4,          5.95,          3.31,       3.48,      34.80,    115.04,          4.33
       10,          1,    5,          6.56,          3.31,       3.75,      37.48,    123.91,          4.53
       10,          1,    6,          6.98,          3.31,       3.97,      39.64,    131.02,          4.66
       10,          1,    7,          7.35,          3.30,       4.18,      41.74,    137.94,          4.77
       10,          2,    1,          0.60,          3.31,       2.20,      22.00,     72.78,          2.35
       10,          2,    2,          4.77,          3.31,       3.11,      31.14,    102.96,          3.79
       10,          2,    3,          6.25,          3.31,       3.67,      36.69,    121.31,          4.33
       10,          2,    4,          7.04,          3.31,       4.07,      40.72,    134.59,          4.57
       10,          2,    5,          8.07,          3.30,       4.41,      44.10,    145.74,          5.26
       10,          2,    6,          8.52,          3.30,       4.68,      46.75,    154.48,          5.45
       10,          2,    7,          8.86,          3.30,       4.90,      48.96,    161.79,          5.58
       10,          3,    1,          1.49,          3.31,       2.41,      24.16,     79.90,          2.52
       10,          3,    2,          5.75,          3.31,       3.49,      34.88,    115.30,          4.11
       10,          3,    3,          7.49,          3.31,       4.16,      41.65,    137.65,          4.93
       10,          3,    4,          8.14,          3.30,       4.63,      46.29,    152.96,          5.05
       10,          3,    5,          8.69,          3.30,       4.97,      49.70,    164.24,          5.27
       10,          3,    6,          9.46,          3.30,       5.23,      52.26,    172.68,          5.93
       10,          3,    7,          9.72,          3.30,       5.43,      54.28,    179.35,          6.03
       10,          4,    1,          2.18,          3.31,       2.63,      26.33,     87.09,          2.61
       10,          4,    2,          6.50,          3.31,       3.86,      38.62,    127.66,          4.30
       10,          4,    3,          8.26,          3.30,       4.62,      46.16,    152.55,          5.21
       10,          4,    4,          9.18,          3.30,       5.10,      50.98,    168.45,          5.73
       10,          4,    5,          9.70,          3.30,       5.45,      54.44,    179.87,          5.99
       10,          4,    6,          9.73,          3.30,       5.70,      57.03,    188.44,          5.71
       10,          4,    7,         10.33,          3.30,       5.93,      59.28,    195.84,          6.27
       11,          1,    1,          0.11,          3.31,       2.04,      20.35,     67.30,          2.37
       11,          1,    2,          4.32,          3.31,       2.87,      28.70,     94.91,          3.81
       11,          1,    3,          5.93,          3.31,       3.34,      33.43,    110.52,          4.53
       11,          1,    4,          6.75,          3.31,       3.66,      36.54,    120.76,          4.88
       11,          1,    5,          7.36,          3.31,       3.94,      39.39,    130.19,          5.13
       11,          1,    6,          7.78,          3.30,       4.17,      41.70,    137.81,          5.27
       11,          1,    7,          8.14,          3.30,       4.39,      43.84,    144.89,          5.38
       11,          2,    1,          0.91,          3.31,       2.25,      22.49,     74.40,          2.45
       11,          2,    2,          5.49,          3.31,       3.24,      32.45,    107.31,          4.24
       11,          2,    3,          7.22,          3.31,       3.85,      38.50,    127.26,          5.11
       11,          2,    4,          8.18,          3.30,       4.28,      42.83,    141.56,          5.59
       11,          2,    5,          8.86,          3.30,       4.65,      46.53,    153.76,          5.93
       11,          2,    6,          9.32,          3.30,       4.94,      49.38,    163.19,          6.15
       11,          2,    7,          9.68,          3.30,       5.19,      51.88,    171.41,          6.29
       11,          3,    1,          2.11,          3.31,       2.48,      24.76,     81.87,          2.80
       11,          3,    2,          6.43,          3.31,       3.64,      36.41,    120.38,          4.55
       11,          3,    3,          8.00,          3.30,       4.38,      43.79,    144.72,          5.22
       11,          3,    4,          8.88,          3.30,       4.89,      48.89,    161.54,          5.61
       11,          3,    5,          9.89,          3.30,       5.27,      52.71,    174.17,          6.48
       11,          3,    6,         10.29,          3.30,       5.56,      55.61,    183.73,          6.69
       11,          3,    7,         10.56,          3.30,       5.78,      57.80,    190.99,          6.81
       11,          4,    1,          2.79,          3.31,       2.70,      27.00,     89.30,          2.91
       11,          4,    2,          7.21,          3.31,       4.04,      40.41,    133.56,          4.80
       11,          4,    3,          9.01,          3.30,       4.88,      48.75,    161.07,          5.81
       11,          4,    4,          9.66,          3.30,       5.42,      54.20,    179.09,          5.95
       11,          4,    5,         10.57,          3.30,       5.81,      58.06,    191.83,          6.79
       11,          4,    6,         10.94,          3.30,       6.09,      60.89,    201.17,          7.00
       11,          4,    7,         11.20,          3.30,       6.32,      63.22,    208.87,          7.12
       12,          1,    1,          0.69,          3.31,       2.07,      20.76,     68.66,          2.63
       12,          1,    2,          5.03,          3.31,       2.99,      29.89,     98.85,          4.27
       12,          1,    3,          6.72,          3.31,       3.51,      35.11,    116.08,          5.11
       12,          1,    4,          7.51,          3.31,       3.85,      38.50,    127.27,          5.46
       12,          1,    5,          7.86,          3.31,       4.16,      41.58,    137.42,          5.39
       12,          1,    6,          8.62,          3.30,       4.40,      43.98,    145.32,          6.00
       12,          1,    7,          9.00,          3.30,       4.64,      46.36,    153.19,          6.15
       12,          2,    1,          1.81,          3.31,       2.30,      22.99,     76.03,          2.92
       12,          2,    2,          6.19,          3.31,       3.38,      33.81,    111.77,          4.74
       12,          2,    3,          8.00,          3.31,       4.05,      40.51,    133.92,          5.75
       12,          2,    4,          8.95,          3.30,       4.53,      45.26,    149.56,          6.25
       12,          2,    5,          9.39,          3.30,       4.93,      49.27,    162.80,          6.26
       12,          2,    6,          9.77,          3.30,       5.24,      52.40,    173.15,          6.35
       12,          2,    7,         10.53,          3.30,       5.51,      55.14,    182.19,          7.14
       12,          3,    1,          2.70,          3.31,       2.53,      25.31,     83.70,          3.12
       12,          3,    2,          7.16,          3.31,       3.80,      38.02,    125.67,          5.11
       12,          3,    3,          9.05,          3.30,       4.63,      46.24,    152.79,          6.25
       12,          3,    4,         10.08,          3.30,       5.19,      51.85,    171.32,          6.92
       12,          3,    5,         10.74,          3.30,       5.62,      56.21,    185.70,          7.33
       12,          3,    6,         11.14,          3.30,       5.95,      59.45,    196.42,          7.54
       12,          3,    7,         11.12,          3.30,       6.19,      61.90,    204.52,          7.17
       12,          4,    1,          3.02,          3.31,       2.76,      27.60,     91.27,          2.98
       12,          4,    2,          7.91,          3.30,       4.23,      42.27,    139.70,          5.34
       12,          4,    3,          9.84,          3.30,       5.17,      51.66,    170.71,          6.58
       12,          4,    4,         10.85,          3.30,       5.78,      57.81,    191.01,          7.27
       12,          4,    5,         11.45,          3.30,       6.23,      62.24,    205.63,          7.69
       12,          4,    6,         11.83,          3.30,       6.53,      65.31,    215.79,          7.95
       12,          4,    7,         12.07,          3.30,       6.78,      67.81,    224.01,          8.05
       13,          1,    1,          0.89,          3.31,       2.12,      21.18,     70.06,          2.67
       13,          1,    2,          5.73,          3.31,       3.11,      31.08,    102.76,          4.75
       13,          1,    3,          7.53,          3.31,       3.71,      37.05,    122.48,          5.76
       13,          1,    4,          8.41,          3.31,       4.08,      40.76,    134.74,          6.27
       13,          1,    5,          9.06,          3.30,       4.41,      44.12,    145.81,          6.63
       13,          1,    6,          9.50,          3.30,       4.67,      46.70,    154.33,          6.85
       13,          1,    7,          9.84,          3.30,       4.93,      49.26,    162.77,          6.96
       13,          2,    1,          2.09,          3.31,       2.35,      23.49,     77.68,          3.02
       13,          2,    2,          6.89,          3.31,       3.53,      35.27,    116.63,          5.28
       13,          2,    3,          8.81,          3.30,       4.29,      42.85,    141.59,          6.47
       13,          2,    4,          9.83,          3.30,       4.79,      47.94,    158.41,          7.16
       13,          2,    5,         10.56,          3.30,       5.25,      52.46,    173.33,          7.63
       13,          2,    6,         11.06,          3.30,       5.59,      55.95,    184.87,          7.93
       13,          2,    7,         11.45,          3.30,       5.90,      59.03,    195.04,          8.16
       13,          3,    1,          3.26,          3.31,       2.58,      25.81,     85.36,          3.46
       13,          3,    2,          7.68,          3.31,       3.98,      39.73,    131.32,          5.46
       13,          3,    3,          9.47,          3.30,       4.89,      48.93,    161.66,          6.44
       13,          3,    4,         10.94,          3.30,       5.53,      55.31,    182.75,          7.82
       13,          3,    5,         11.64,          3.30,       6.03,      60.28,    199.16,          8.33
       13,          3,    6,         12.07,          3.30,       6.39,      63.85,    210.97,          8.61
       13,          3,    7,         12.40,          3.30,       6.66,      66.63,    220.14,          8.87
       13,          4,    1,          3.93,          3.31,       2.82,      28.20,     93.26,          3.57
       13,          4,    2,          8.59,          3.30,       4.42,      44.16,    145.95,          5.93
       13,          4,    3,         10.47,          3.30,       5.49,      54.90,    181.39,          7.08
       13,          4,    4,         11.38,          3.30,       6.20,      61.96,    204.73,          7.59
       13,          4,    5,         12.38,          3.30,       6.70,      66.96,    221.24,          8.77
       13,          4,    6,         12.78,          3.30,       7.05,      70.50,    232.92,          9.09
       13,          4,    7,         13.07,          3.30,       7.33,      73.28,    242.06,          9.30
       14,          1,    1,          1.68,          3.31,       2.15,      21.49,     71.09,          3.14
       14,          1,    2,          6.27,          3.31,       3.22,      32.18,    106.39,          5.16
       14,          1,    3,          8.20,          3.31,       3.89,      38.87,    128.47,          6.34
       14,          1,    4,          8.80,          3.30,       4.30,      42.96,    141.98,          6.44
       14,          1,    5,          9.81,          3.30,       4.65,      46.53,    153.75,          7.39
       14,          1,    6,         10.26,          3.30,       4.93,      49.28,    162.83,          7.66
       14,          1,    7,         10.67,          3.30,       5.21,      52.08,    172.09,          7.89
       14,          2,    1,          2.79,          3.31,       2.38,      23.83,     78.84,          3.47
       14,          2,    2,          7.44,          3.31,       3.65,      36.53,    120.77,          5.73
       14,          2,    3,          9.47,          3.30,       4.49,      44.94,    148.51,          7.12
       14,          2,    4,         10.26,          3.30,       5.06,      50.54,    167.01,          7.43
       14,          2,    5,         10.93,          3.30,       5.55,      55.52,    183.44,          7.77
       14,          2,    6,         11.83,          3.30,       5.93,      59.32,    195.97,          8.87
       14,          2,    7,         12.24,          3.30,       6.27,      62.68,    207.09,          9.16
       14,          3,    1,          3.64,          3.31,       2.63,      26.29,     86.93,          3.68
       14,          3,    2,          8.39,          3.31,       4.11,      41.10,    135.85,          6.17
       14,          3,    3,         10.52,          3.30,       5.14,      51.39,    169.81,          7.74
       14,          3,    4,         11.44,          3.30,       5.85,      58.48,    193.21,          8.24
       14,          3,    5,         12.06,          3.30,       6.40,      63.99,    211.43,          8.58
       14,          3,    6,         12.90,          3.30,       6.79,      67.93,    224.43,          9.73
       14,          3,    7,         13.23,          3.30,       7.10,      70.98,    234.50,         10.00
       14,          4,    1,          4.27,          3.31,       2.87,      28.70,     94.89,          3.77
       14,          4,    2,          9.12,          3.30,       4.58,      45.76,    151.24,          6.41
       14,          4,    3,         11.34,          3.30,       5.78,      57.79,    190.93,          8.15
       14,          4,    4,         12.47,          3.30,       6.57,      65.71,    217.11,          9.15
       14,          4,    5,         12.91,          3.30,       7.13,      71.32,    235.63,          9.23
       14,          4,    6,         13.62,          3.30,       7.50,      75.01,    247.77,         10.27
       14,          4,    7,         13.92,          3.30,       7.79,      77.89,    257.27,         10.56
       15,          1,    1,          1.95,          3.31,       2.18,      21.79,     72.08,          3.27
       15,          1,    2,          6.75,          3.31,       3.32,      33.16,    109.63,          5.54
       15,          1,    3,          8.83,          3.31,       4.07,      40.66,    134.39,          6.94
       15,          1,    4,          9.81,          3.30,       4.52,      45.18,    149.31,          7.66
       15,          1,    5,         10.50,          3.30,       4.90,      48.97,    161.82,          8.16
       15,          1,    6,         10.84,          3.30,       5.20,      51.96,    171.68,          8.23
       15,          1,    7,         11.04,          3.30,       5.50,      54.94,    181.52,          8.08
       15,          2,    1,          2.66,          3.31,       2.42,      24.18,     79.95,          3.32
       15,          2,    2,          7.90,          3.31,       3.76,      37.61,    124.33,          6.17
       15,          2,    3,         10.09,          3.30,       4.70,      46.97,    155.20,          7.81
       15,          2,    4,         11.22,          3.30,       5.32,      53.17,    175.66,          8.76
       15,          2,    5,         12.03,          3.30,       5.85,      58.48,    193.22,          9.45
       15,          2,    6,         12.58,          3.30,       6.25,      62.49,    206.46,          9.94
       15,          2,    7,         12.98,          3.30,       6.59,      65.89,    217.71,         10.28
       15,          3,    1,          3.62,          3.31,       2.67,      26.67,     88.21,          3.59
       15,          3,    2,          8.47,          3.30,       4.24,      42.34,    139.92,          6.08
