[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          4,    7,          2.43,          3.31,       3.52,      35.18,    116.31,          1.89
        3,          1,    1,         -6.22,          3.31,       1.52,      15.19,     50.24,          0.90
        3,          1,    2,         -2.57,          3.31,       1.92,      19.20,     63.52,          1.39
        3,          1,    3,         -1.24,          3.31,       2.17,      21.66,     71.64,          1.57
        3,          1,    4,         -0.49,          3.31,       2.35,      23.51,     77.77,          1.65
        3,          1,    5,          0.09,          3.31,       2.53,      25.29,     83.64,          1.71
        3,          1,    6,          0.51,          3.31,       2.68,      26.78,     88.59,          1.74
        3,          1,    7,          0.87,          3.31,       2.82,      28.23,     93.37,          1.75
        3,          2,    1,         -4.86,          3.31,       1.64,      16.42,     54.33,          1.06
        3,          2,    2,         -1.60,          3.31,       2.12,      21.24,     70.27,          1.48
        3,          2,    3,         -0.35,          3.31,       2.44,      24.36,     80.58,          1.62
        3,          2,    4,          0.88,          3.31,       2.68,      26.80,     88.65,          1.88
        3,          2,    5,          1.45,          3.31,       2.88,      28.78,     95.18,          1.95
        3,          2,    6,          1.87,          3.31,       3.04,      30.40,    100.52,          2.00
        3,          2,    7,          2.15,          3.31,       3.18,      31.79,    105.11,          2.01
        3,          3,    1,         -4.04,          3.31,       1.77,      17.68,     58.46,          1.13
        3,          3,    2,         -0.55,          3.31,       2.34,      23.37,     77.30,          1.65
        3,          3,    3,          0.92,          3.31,       2.70,      27.00,     89.31,          1.88
        3,          3,    4,          1.47,          3.31,       2.96,      29.59,     97.87,          1.89
        3,          3,    5,          2.27,          3.31,       3.15,      31.46,    104.02,          2.10
        3,          3,    6,          2.61,          3.31,       3.30,      33.00,    109.11,          2.14
        3,          3,    7,          2.84,          3.31,       3.42,      34.22,    113.13,          2.15
        3,          4,    1,         -3.41,          3.31,       1.90,      19.01,     62.87,          1.16
        3,          4,    2,          0.12,          3.31,       2.54,      25.43,     84.12,          1.70
        3,          4,    3,          1.58,          3.31,       2.93,      29.31,     96.93,          1.96
        3,          4,    4,          2.33,          3.31,       3.19,      31.93,    105.58,          2.08
        3,          4,    5,          2.47,          3.31,       3.38,      33.80,    111.76,          2.01
        3,          4,    6,          3.15,          3.31,       3.54,      35.37,    116.93,          2.21
        3,          4,    7,          3.39,          3.31,       3.68,      36.79,    121.61,          2.23
        4,          1,    1,         -4.85,          3.31,       1.61,      16.06,     53.14,          1.12
        4,          1,    2,         -1.45,          3.31,       2.06,      20.57,     68.05,          1.62
        4,          1,    3,         -0.10,          3.31,       2.33,      23.31,     77.09,          1.83
        4,          1,    4,          0.65,          3.31,       2.53,      25.33,     83.77,          1.94
        4,          1,    5,          1.19,          3.31,       2.72,      27.20,     89.97,          1.99
        4,          1,    6,          1.36,          3.31,       2.88,      28.80,     95.23,          1.92
        4,          1,    7,          1.63,          3.31,       3.03,      30.22,     99.93,          1.91
        4,          2,    1,         -3.84,          3.31,       1.74,      17.43,     57.64,          1.22
        4,          2,    2,         -0.34,          3.31,       2.29,      22.87,     75.64,          1.78
        4,          2,    3,          1.14,          3.31,       2.64,      26.36,     87.17,          2.05
        4,          2,    4,          2.03,          3.31,       2.90,      28.97,     95.82,          2.21
        4,          2,    5,          2.61,          3.31,       3.11,      31.06,    102.70,          2.31
        4,          2,    6,          3.02,          3.31,       3.29,      32.83,    108.55,          2.36
        4,          2,    7,          3.31,          3.31,       3.42,      34.22,    113.16,          2.40
        4,          3,    1,         -3.01,          3.31,       1.89,      18.93,     62.61,          1.29
        4,          3,    2,          0.35,          3.31,       2.53,      25.29,     83.65,          1.81
        4,          3,    3,          1.73,          3.31,       2.93,      29.27,     96.80,          2.04
        4,          3,    4,          2.95,          3.31,       3.21,      32.10,    106.14,          2.40
        4,          3,    5,          3.45,          3.31,       3.41,      34.06,    112.62,          2.49
        4,          3,    6,          3.79,          3.31,       3.57,      35.67,    117.91,          2.54
        4,          3,    7,          4.02,          3.31,       3.70,      37.03,    122.42,          2.56
        4,          4,    1,         -2.38,          3.31,       2.04,      20.35,     67.31,          1.32
        4,          4,    2,          1.24,          3.31,       2.76,      27.57,     91.19,          1.97
        4,          4,    3,          2.60,          3.31,       3.19,      31.89,    105.45,          2.23
        4,          4,    4,          3.19,          3.31,       3.46,      34.64,    114.55,          2.30
        4,          4,    5,          4.02,          3.31,       3.67,      36.70,    121.32,          2.58
        4,          4,    6,          4.34,          3.31,       3.84,      38.39,    126.90,          2.63
        4,          4,    7,          4.58,          3.31,       3.99,      39.94,    132.02,          2.65
        5,          1,    1,         -4.24,          3.31,       1.67,      16.65,     55.09,          1.21
        5,          1,    2,         -0.76,          3.31,       2.16,      21.55,     71.26,          1.77
        5,          1,    3,          0.28,          3.31,       2.44,      24.36,     80.58,          1.88
        5,          1,    4,          1.35,          3.31,       2.65,      26.52,     87.71,          2.14
        5,          1,    5,          1.93,          3.31,       2.84,      28.45,     94.07,          2.22
        5,          1,    6,          2.34,          3.31,       3.00,      30.03,     99.31,          2.27
        5,          1,    7,          2.70,          3.31,       3.16,      31.61,    104.54,          2.31
        5,          2,    1,         -3.22,          3.31,       1.82,      18.15,     60.04,          1.32
        5,          2,    2,          0.35,          3.31,       2.39,      23.91,     79.09,          1.96
        5,          2,    3,          1.85,          3.31,       2.76,      27.63,     91.38,          2.27
        5,          2,    4,          2.74,          3.31,       3.03,      30.32,    100.24,          2.46
        5,          2,    5,          3.31,          3.31,       3.26,      32.60,    107.79,          2.55
        5,          2,    6,          3.43,          3.31,       3.44,      34.36,    113.60,          2.45
        5,          2,    7,          4.04,          3.31,       3.59,      35.90,    118.70,          2.67
        5,          3,    1,         -2.39,          3.31,       1.97,      19.73,     65.25,          1.39
        5,          3,    2,          1.27,          3.31,       2.65,      26.53,     87.74,          2.09
        5,          3,    3,          2.81,          3.31,       3.07,      30.71,    101.54,          2.46
        5,          3,    4,          3.69,          3.31,       3.37,      33.68,    111.37,          2.67
        5,          3,    5,          4.19,          3.31,       3.58,      35.80,    118.36,          2.78
        5,          3,    6,          4.54,          3.31,       3.75,      37.47,    123.87,          2.84
        5,          3,    7,          4.77,          3.31,       3.89,      38.94,    128.71,          2.86
        5,          4,    1,         -1.79,          3.31,       2.13,      21.28,     70.37,          1.42
        5,          4,    2,          1.63,          3.31,       2.90,      28.98,     95.85,          2.01
        5,          4,    3,          3.48,          3.31,       3.35,      33.51,    110.83,          2.56
        5,          4,    4,          4.30,          3.31,       3.65,      36.50,    120.68,          2.77
        5,          4,    5,          4.77,          3.31,       3.87,      38.69,    127.90,          2.88
        5,          4,    6,          5.10,          3.31,       4.04,      40.44,    133.66,          2.94
        5,          4,    7,          5.34,          3.31,       4.20,      42.00,    138.82,          2.97
        6,          1,    1,         -3.48,          3.31,       1.74,      17.40,     57.55,          1.33
        6,          1,    2,          0.10,          3.31,       2.27,      22.70,     75.08,          2.00
        6,          1,    3,          1.19,          3.31,       2.58,      25.80,     85.34,          2.14
        6,          1,    4,          2.25,          3.31,       2.80,      28.03,     92.67,          2.44
        6,          1,    5,          2.84,          3.31,       3.01,      30.06,     99.41,          2.55
        6,          1,    6,          3.25,          3.31,       3.18,      31.78,    105.08,          2.61
        6,          1,    7,          3.61,          3.31,       3.34,      33.36,    110.32,          2.66
        6,          2,    1,         -2.45,          3.31,       1.90,      19.03,     62.96,          1.45
        6,          2,    2,          1.23,          3.31,       2.53,      25.32,     83.75,          2.21
        6,          2,    3,          2.55,          3.31,       2.93,      29.27,     96.78,          2.46
        6,          2,    4,          3.30,          3.31,       3.22,      32.22,    106.54,          2.58
        6,          2,    5,          4.27,          3.31,       3.45,      34.55,    114.24,          2.96
        6,          2,    6,          4.70,          3.31,       3.65,      36.52,    120.73,          3.04
        6,          2,    7,          5.00,          3.31,       3.81,      38.12,    126.03,          3.09
        6,          3,    1,         -1.62,          3.31,       2.06,      20.67,     68.37,          1.55
        6,          3,    2,          2.16,          3.31,       2.81,      28.11,     92.97,          2.38
        6,          3,    3,          3.75,          3.31,       3.27,      32.68,    108.04,          2.81
        6,          3,    4,          4.64,          3.31,       3.59,      35.89,    118.64,          3.07
        6,          3,    5,          5.11,          3.31,       3.82,      38.23,    126.39,          3.16
        6,          3,    6,          5.17,          3.31,       4.00,      40.03,    132.30,          3.03
        6,          3,    7,          5.75,          3.31,       4.15,      41.50,    137.18,          3.31
        6,          4,    1,         -0.98,          3.31,       2.23,      22.33,     73.84,          1.59
        6,          4,    2,          2.86,          3.31,       3.08,      30.76,    101.71,          2.48
        6,          4,    3,          4.43,          3.31,       3.58,      35.74,    118.15,          2.94
        6,          4,    4,          5.27,          3.31,       3.90,      39.01,    128.95,          3.20
        6,          4,    5,          5.74,          3.31,       4.13,      41.34,    136.64,          3.32
        6,          4,    6,          5.80,          3.30,       4.32,      43.19,    142.74,          3.20
        6,          4,    7,          5.96,          3.30,       4.48,      44.81,    148.09,          3.17
        7,          1,    1,         -2.66,          3.31,       1.82,      18.22,     60.26,          1.48
        7,          1,    2,          1.08,          3.31,       2.40,      24.01,     79.39,          2.30
        7,          1,    3,          2.51,          3.31,       2.74,      27.37,     90.52,          2.67
        7,          1,    4,          3.28,          3.31,       2.97,      29.73,     98.32,          2.85
        7,          1,    5,          3.87,          3.31,       3.19,      31.93,    105.59,          2.98
        7,          1,    6,          4.28,          3.31,       3.37,      33.67,    111.31,          3.06
        7,          1,    7,          4.38,          3.31,       3.54,      35.40,    117.06,          2.94
        7,          2,    1,         -1.95,          3.31,       2.00,      19.97,     66.07,          1.51
        7,          2,    2,          2.22,          3.31,       2.69,      26.91,     89.01,          2.56
        7,          2,    3,          3.79,          3.31,       3.12,      31.16,    103.03,          3.03
        7,          2,    4,          4.70,          3.31,       3.43,      34.30,    113.39,          3.30
        7,          2,    5,          5.32,          3.31,       3.69,      36.92,    122.04,          3.47
        7,          2,    6,          5.76,          3.31,       3.91,      39.05,    129.10,          3.58
        7,          2,    7,          6.06,          3.31,       4.08,      40.76,    134.73,          3.64
        7,          3,    1,         -0.81,          3.31,       2.18,      21.75,     71.93,          1.72
        7,          3,    2,          2.90,          3.31,       2.99,      29.90,     98.86,          2.59
        7,          3,    3,          4.79,          3.31,       3.49,      34.93,    115.48,          3.28
        7,          3,    4,          5.70,          3.31,       3.85,      38.51,    127.31,          3.59
        7,          3,    5,          6.24,          3.31,       4.10,      41.00,    135.52,          3.76
        7,          3,    6,          6.60,          3.31,       4.30,      43.01,    142.15,          3.86
        7,          3,    7,          6.84,          3.30,       4.45,      44.52,    147.13,          3.91
        7,          4,    1,         -0.12,          3.31,       2.35,      23.55,     77.90,          1.80
        7,          4,    2,          3.74,          3.31,       3.29,      32.87,    108.70,          2.78
        7,          4,    3,          5.16,          3.31,       3.84,      38.38,    126.86,          3.19
        7,          4,    4,          6.00,          3.31,       4.20,      41.97,    138.74,          3.47
        7,          4,    5,          6.85,          3.30,       4.45,      44.48,    147.00,          3.93
        7,          4,    6,          7.18,          3.30,       4.65,      46.51,    153.71,          4.02
        7,          4,    7,          7.43,          3.30,       4.82,      48.22,    159.35,          4.08
        8,          1,    1,         -1.94,          3.31,       1.89,      18.85,     62.34,          1.67
        8,          1,    2,          1.94,          3.31,       2.52,      25.21,     83.37,          2.63
        8,          1,    3,          3.40,          3.31,       2.89,      28.85,     95.41,          3.06
        8,          1,    4,          3.93,          3.31,       3.14,      31.36,    103.70,          3.10
        8,          1,    5,          4.40,          3.31,       3.37,      33.70,    111.43,          3.14
        8,          1,    6,          5.20,          3.31,       3.56,      35.57,    117.61,          3.53
        8,          1,    7,          5.57,          3.31,       3.74,      37.39,    123.59,          3.61
        8,          2,    1,         -0.86,          3.31,       2.07,      20.71,     68.49,          1.84
        8,          2,    2,          3.09,          3.31,       2.84,      28.35,     93.75,          2.91
        8,          2,    3,          4.70,          3.31,       3.30,      32.97,    109.02,          3.46
        8,          2,    4,          5.62,          3.31,       3.64,      36.38,    120.26,          3.78
        8,          2,    5,          6.25,          3.31,       3.92,      39.22,    129.65,          3.99
        8,          2,    6,          6.67,          3.31,       4.15,      41.50,    137.18,          4.10
        8,          2,    7,          6.81,          3.31,       4.34,      43.36,    143.32,          4.02
        8,          3,    1,         -0.32,          3.31,       2.26,      22.61,     74.77,          1.82
        8,          3,    2,          4.04,          3.31,       3.16,      31.61,    104.51,          3.14
        8,          3,    3,          5.71,          3.31,       3.71,      37.09,    122.61,          3.77
        8,          3,    4,          6.63,          3.31,       4.10,      40.94,    135.31,          4.13
        8,          3,    5,          7.19,          3.30,       4.37,      43.72,    144.49,          4.33
        8,          3,    6,          7.55,          3.30,       4.59,      45.90,    151.69,          4.45
        8,          3,    7,          7.80,          3.30,       4.75,      47.54,    157.08,          4.52
        8,          4,    1,          0.29,          3.31,       2.46,      24.58,     81.29,          1.86
        8,          4,    2,          4.77,          3.31,       3.47,      34.72,    114.80,          3.29
        8,          4,    3,          6.43,          3.31,       4.09,      40.86,    135.05,          3.95
        8,          4,    4,          7.30,          3.30,       4.48,      44.82,    148.12,          4.32
        8,          4,    5,          7.81,          3.30,       4.76,      47.60,    157.30,          4.52
        8,          4,    6,          8.15,          3.30,       4.97,      49.72,    164.28,          4.64
        8,          4,    7,          8.37,          3.30,       5.16,      51.63,    170.60,          4.68
        9,          1,    1,         -1.48,          3.31,       1.95,      19.48,     64.44,          1.76
        9,          1,    2,          2.43,          3.31,       2.65,      26.54,     87.77,          2.74
        9,          1,    3,          4.32,          3.31,       3.05,      30.45,    100.69,          3.52
        9,          1,    4,          5.10,          3.31,       3.32,      33.21,    109.80,          3.77
        9,          1,    5,          5.71,          3.31,       3.57,      35.67,    117.91,          3.96
        9,          1,    6,          6.13,          3.31,       3.77,      37.67,    124.54,          4.08
        9,          1,    7,          6.50,          3.31,       3.97,      39.68,    131.13,          4.17
        9,          2,    1,         -0.11,          3.31,       2.15,      21.44,     70.92,          2.07
        9,          2,    2,          3.90,          3.31,       2.98,      29.82,     98.62,          3.28
        9,          2,    3,          5.28,          3.31,       3.49,      34.92,    115.47,          3.68
        9,          2,    4,          6.55,          3.31,       3.86,      38.65,    127.77,          4.35
        9,          2,    5,          7.21,          3.31,       4.18,      41.78,    138.07,          4.60
        9,          2,    6,          7.65,          3.31,       4.42,      44.16,    145.94,          4.77
        9,          2,    7,          7.98,          3.30,       4.63,      46.26,    152.85,          4.87
        9,          3,    1,          0.77,          3.31,       2.35,      23.48,     77.65,          2.22
        9,          3,    2,          4.94,          3.31,       3.33,      33.33,    110.20,          3.61
        9,          3,    3,          6.64,          3.31,       3.94,      39.43,    130.33,          4.34
        9,          3,    4,          7.30,          3.30,       4.37,      43.67,    144.32,          4.46
        9,          3,    5,          7.80,          3.30,       4.68,      46.77,    154.55,          4.61
        9,          3,    6,          8.55,          3.30,       4.91,      49.12,    162.32,          5.17
        9,          3,    7,          8.80,          3.30,       5.09,      50.92,    168.26,          5.26
        9,          4,    1,          1.45,          3.31,       2.55,      25.51,     84.40,          2.30
        9,          4,    2,          5.68,          3.31,       3.68,      36.74,    121.47,          3.78
        9,          4,    3,          7.39,          3.30,       4.36,      43.58,    144.02,          4.56
        9,          4,    4,          8.28,          3.30,       4.79,      47.91,    158.32,          5.01
        9,          4,    5,          8.72,          3.30,       5.10,      51.03,    168.63,          5.14
        9,          4,    6,          8.80,          3.30,       5.34,      53.44,    176.59,          4.97
        9,          4,    7,          9.40,          3.30,       5.55,      55.46,    183.24,          5.47
       10,          1,    1,         -0.55,          3.31,       2.00,      19.98,     66.11,          2.09
       10,          1,    2,          3.57,          3.31,       2.76,      27.62,     91.34,          3.38
       10,          1,    3,          5.13,          3.31,       3.20,      31.98,    105.75,          3.98
       10,          1,    4,          5.93,          3.31,       3.48,      34.82,    115.12,          4.29
       10,          1,    5,          6.54,          3.31,       3.75,      37.49,    123.92,          4.50
       10,          1,    6,          6.95,          3.31,       3.97,      39.64,    131.02,          4.63
       10,          1,    7,          7.27,          3.31,       4.18,      41.74,    137.98,          4.68
       10,          2,    1,          0.33,          3.31,       2.20,      21.98,     72.69,          2.21
       10,          2,    2,          4.35,          3.31,       3.11,      31.13,    102.93,          3.44
       10,          2,    3,          6.43,          3.31,       3.67,      36.72,    121.39,          4.51
       10,          2,    4,          7.37,          3.31,       4.07,      40.72,    134.58,          4.94
       10,          2,    5,          8.04,          3.30,       4.41,      44.10,    145.74,          5.23
       10,          2,    6,          8.49,          3.30,       4.68,      46.74,    154.46,          5.41
       10,          2,    7,          8.83,          3.30,       4.90,      48.98,    161.86,          5.54
       10,          3,    1,          1.46,          3.31,       2.41,      24.13,     79.81,          2.50
       10,          3,    2,          5.72,          3.31,       3.49,      34.89,    115.37,          4.08
       10,          3,    3,          7.30,          3.31,       4.16,      41.61,    137.52,          4.73
       10,          3,    4,          8.08,          3.30,       4.63,      46.28,    152.93,          4.99
       10,          3,    5,          9.04,          3.30,       4.97,      49.67,    164.14,          5.71
       10,          3,    6,          9.43,          3.30,       5.23,      52.30,    172.81,          5.89
       10,          3,    7,          9.69,          3.30,       5.43,      54.28,    179.35,          5.99
       10,          4,    1,          2.14,          3.31,       2.63,      26.35,     87.12,          2.59
       10,          4,    2,          6.46,          3.31,       3.86,      38.61,    127.62,          4.27
       10,          4,    3,          8.19,          3.30,       4.62,      46.15,    152.50,          5.12
       10,          4,    4,          8.82,          3.30,       5.10,      50.99,    168.49,          5.27
       10,          4,    5,          9.70,          3.30,       5.45,      54.45,    179.92,          5.98
       10,          4,    6,         10.05,          3.30,       5.70,      57.05,    188.49,          6.14
       10,          4,    7,         10.30,          3.30,       5.92,      59.22,    195.66,          6.24
       11,          1,    1,          0.07,          3.31,       2.03,      20.34,     67.29,          2.35
       11,          1,    2,          4.29,          3.31,       2.87,      28.75,     95.09,          3.78
       11,          1,    3,          5.90,          3.31,       3.34,      33.44,    110.58,          4.50
       11,          1,    4,          6.70,          3.31,       3.66,      36.54,    120.81,          4.83
       11,          1,    5,          7.01,          3.31,       3.94,      39.39,    130.20,          4.73
       11,          1,    6,          7.75,          3.31,       4.17,      41.66,    137.72,          5.24
       11,          1,    7,          8.13,          3.30,       4.39,      43.88,    145.03,          5.37
       11,          2,    1,          1.19,          3.31,       2.25,      22.47,     74.30,          2.61
       11,          2,    2,          5.45,          3.31,       3.25,      32.48,    107.39,          4.21
       11,          2,    3,          7.19,          3.31,       3.85,      38.53,    127.36,          5.07
       11,          2,    4,          8.15,          3.31,       4.28,      42.84,    141.60,          5.55
       11,          2,    5,          8.83,          3.30,       4.65,      46.52,    153.73,          5.89
       11,          2,    6,          9.05,          3.30,       4.94,      49.36,    163.10,          5.77
       11,          2,    7,          9.30,          3.30,       5.18,      51.83,    171.25,          5.78
       11,          3,    1,          1.73,          3.31,       2.47,      24.74,     81.82,          2.57
       11,          3,    2,          6.43,          3.31,       3.64,      36.40,    120.32,          4.56
       11,          3,    3,          8.24,          3.31,       4.38,      43.75,    144.60,          5.53
       11,          3,    4,          9.23,          3.30,       4.89,      48.87,    161.49,          6.09
       11,          3,    5,          9.86,          3.30,       5.27,      52.73,    174.24,          6.44
       11,          3,    6,         10.26,          3.30,       5.56,      55.61,    183.71,          6.65
       11,          3,    7,         10.53,          3.30,       5.78,      57.79,    190.95,          6.77
       11,          4,    1,          2.75,          3.31,       2.70,      27.00,     89.29,          2.88
       11,          4,    2,          6.91,          3.31,       4.04,      40.39,    133.50,          4.48
       11,          4,    3,          8.63,          3.30,       4.87,      48.75,    161.09,          5.32
       11,          4,    4,          9.97,          3.30,       5.42,      54.16,    178.94,          6.41
       11,          4,    5,         10.54,          3.30,       5.80,      58.04,    191.76,          6.75
       11,          4,    6,         10.91,          3.30,       6.09,      60.89,    201.16,          6.95
       11,          4,    7,         11.17,          3.30,       6.33,      63.24,    208.93,          7.08
       12,          1,    1,          0.65,          3.31,       2.08,      20.75,     68.64,          2.61
       12,          1,    2,          5.00,          3.31,       2.99,      29.89,     98.84,          4.23
       12,          1,    3,          6.63,          3.31,       3.51,      35.14,    116.20,          5.00
       12,          1,    4,          7.19,          3.31,       3.85,      38.52,    127.32,          5.07
       12,          1,    5,          8.17,          3.31,       4.16,      41.59,    137.45,          5.78
       12,          1,    6,          8.59,          3.30,       4.40,      43.96,    145.29,          5.96
       12,          1,    7,          8.97,          3.30,       4.64,      46.35,    153.17,          6.11
       12,          2,    1,          1.77,          3.31,       2.30,      23.01,     76.11,          2.89
       12,          2,    2,          6.16,          3.31,       3.38,      33.79,    111.71,          4.71
       12,          2,    3,          7.95,          3.31,       4.05,      40.54,    133.97,          5.68
       12,          2,    4,          8.69,          3.30,       4.53,      45.26,    149.58,          5.89
       12,          2,    5,          9.66,          3.30,       4.92,      49.25,    162.74,          6.67
       12,          2,    6,         10.14,          3.30,       5.24,      52.40,    173.12,          6.92
       12,          2,    7,         10.50,          3.30,       5.52,      55.15,    182.21,          7.10
       12,          3,    1,          2.66,          3.31,       2.53,      25.29,     83.67,          3.09
       12,          3,    2,          7.13,          3.31,       3.80,      37.98,    125.56,          5.08
       12,          3,    3,          9.02,          3.30,       4.62,      46.22,    152.73,          6.20
       12,          3,    4,          9.98,          3.30,       5.19,      51.87,    171.40,          6.75
       12,          3,    5,         10.35,          3.30,       5.62,      56.18,    185.61,          6.71
       12,          3,    6,         11.13,          3.30,       5.94,      59.42,    196.32,          7.53
       12,          3,    7,         11.42,          3.30,       6.19,      61.90,    204.53,          7.68
       12,          4,    1,          3.34,          3.31,       2.76,      27.59,     91.26,          3.21
       12,          4,    2,          7.88,          3.31,       4.23,      42.26,    139.66,          5.31
       12,          4,    3,          9.82,          3.30,       5.17,      51.65,    170.67,          6.53
       12,          4,    4,         10.82,          3.30,       5.78,      57.77,    190.87,          7.23
       12,          4,    5,         11.35,          3.30,       6.22,      62.21,    205.55,          7.52
       12,          4,    6,         11.45,          3.30,       6.53,      65.32,    215.82,          7.28
       12,          4,    7,         12.07,          3.30,       6.78,      67.83,    224.12,          8.06
       13,          1,    1,          1.21,          3.31,       2.12,      21.18,     70.06,          2.88
       13,          1,    2,          5.70,          3.31,       3.11,      31.10,    102.86,          4.71
       13,          1,    3,          7.50,          3.31,       3.70,      37.04,    122.44,          5.72
       13,          1,    4,          8.39,          3.31,       4.08,      40.76,    134.72,          6.23
       13,          1,    5,          9.02,          3.30,       4.41,      44.10,    145.74,          6.55
       13,          1,    6,          9.16,          3.30,       4.67,      46.67,    154.22,          6.33
       13,          1,    7,          9.87,          3.30,       4.93,      49.26,    162.75,          7.00
       13,          2,    1,          2.34,          3.31,       2.35,      23.45,     77.56,          3.20
       13,          2,    2,          6.86,          3.31,       3.53,      35.27,    116.60,          5.24
       13,          2,    3,          8.78,          3.31,       4.28,      42.81,    141.49,          6.43
       13,          2,    4,          9.81,          3.30,       4.79,      47.96,    158.47,          7.12
       13,          2,    5,         10.53,          3.30,       5.25,      52.48,    173.43,          7.56
       13,          2,    6,         10.75,          3.30,       5.60,      55.95,    184.86,          7.39
       13,          2,    7,         11.05,          3.30,       5.90,      59.03,    195.03,          7.44
       13,          3,    1,          3.23,          3.31,       2.58,      25.81,     85.36,          3.43
       13,          3,    2,          7.82,          3.31,       3.97,      39.73,    131.33,          5.64
       13,          3,    3,          9.83,          3.30,       4.89,      48.93,    161.67,          6.99
       13,          3,    4,         10.91,          3.30,       5.53,      55.32,    182.79,          7.77
       13,          3,    5,         11.61,          3.30,       6.03,      60.27,    199.13,          8.28
       13,          3,    6,         12.06,          3.30,       6.39,      63.88,    211.06,          8.60
       13,          3,    7,         12.38,          3.30,       6.67,      66.65,    220.21,          8.81
       13,          4,    1,          3.90,          3.31,       2.82,      28.22,     93.34,          3.54
       13,          4,    2,          8.31,          3.30,       4.42,      44.14,    145.89,          5.56
       13,          4,    3,         10.64,          3.30,       5.49,      54.88,    181.32,          7.36
       13,          4,    4,         11.70,          3.30,       6.20,      61.96,    204.72,          8.19
       13,          4,    5,         12.35,          3.30,       6.70,      66.96,    221.22,          8.72
       13,          4,    6,         12.76,          3.30,       7.05,      70.50,    232.92,          9.04
       13,          4,    7,         13.05,          3.30,       7.33,      73.27,    242.05,          9.25
       14,          1,    1,          1.65,          3.31,       2.15,      21.51,     71.14,          3.12
       14,          1,    2,          6.24,          3.31,       3.22,      32.17,    106.35,          5.12
       14,          1,    3,          7.96,          3.31,       3.89,      38.88,    128.55,          5.99
       14,          1,    4,          9.11,          3.30,       4.29,      42.95,    141.96,          6.92
       14,          1,    5,          9.78,          3.30,       4.66,      46.56,    153.86,          7.34
       14,          1,    6,         10.24,          3.30,       4.93,      49.30,    162.90,          7.61
       14,          1,    7,         10.64,          3.30,       5.21,      52.05,    171.97,          7.85
       14,          2,    1,          2.76,          3.31,       2.39,      23.85,     78.88,          3.44
       14,          2,    2,          7.41,          3.31,       3.65,      36.53,    120.76,          5.70
       14,          2,    3,          9.45,          3.30,       4.50,      44.95,    148.53,          7.08
       14,          2,    4,         10.29,          3.30,       5.06,      50.58,    167.11,          7.48
       14,          2,    5,         10.95,          3.30,       5.55,      55.52,    183.47,          7.80
       14,          2,    6,         11.81,          3.30,       5.93,      59.35,    196.10,          8.82
       14,          2,    7,         12.22,          3.30,       6.27,      62.69,    207.13,          9.11
       14,          3,    1,          3.61,          3.31,       2.63,      26.30,     86.98,          3.65
       14,          3,    2,          8.36,          3.31,       4.11,      41.10,    135.85,          6.13
       14,          3,    3,         10.51,          3.30,       5.14,      51.35,    169.67,          7.72
       14,          3,    4,         11.64,          3.30,       5.85,      58.45,    193.09,          8.64
       14,          3,    5,         12.32,          3.30,       6.40,      63.98,    211.37,          9.12
       14,          3,    6,         12.52,          3.30,       6.79,      67.94,    224.49,          8.92
       14,          3,    7,         13.21,          3.30,       7.10,      70.97,    234.44,          9.95
       14,          4,    1,          4.24,          3.31,       2.87,      28.70,     94.93,          3.75
       14,          4,    2,          9.09,          3.30,       4.58,      45.74,    151.15,          6.38
       14,          4,    3,         11.31,          3.30,       5.78,      57.77,    190.88,          8.11
       14,          4,    4,         12.45,          3.30,       6.57,      65.69,    217.03,          9.12
       14,          4,    5,         13.16,          3.30,       7.13,      71.29,    235.50,          9.79
       14,          4,    6,         13.59,          3.30,       7.50,      75.02,    247.82,         10.22
       14,          4,    7,         13.81,          3.30,       7.79,      77.90,    257.31,         10.30
       15,          1,    1,          1.62,          3.31,       2.18,      21.79,     72.08,          3.04
       15,          1,    2,          6.72,          3.31,       3.31,      33.15,    109.59,          5.50
       15,          1,    3,          8.81,          3.31,       4.06,      40.63,    134.31,          6.90
       15,          1,    4,          9.79,          3.30,       4.52,      45.20,    149.38,          7.61
       15,          1,    5,         10.48,          3.30,       4.90,      48.98,    161.85,          8.12
       15,          1,    6,         10.95,          3.30,       5.20,      51.97,    171.72,          8.43
       15,          1,    7,         11.37,          3.30,       5.49,      54.91,    181.43,          8.72
       15,          2,    1,          2.99,          3.31,       2.42,      24.18,     80.00,          3.57
       15,          2,    2,          7.63,          3.31,       3.76,      37.59,    124.24,          5.79
       15,          2,    3,          9.69,          3.30,       4.70,      46.96,    155.20,          7.12
       15,          2,    4,         11.20,          3.30,       5.32,      53.15,    175.64,          8.70
       15,          2,    5,         12.01,          3.30,       5.85,      58.48,    193.21,          9.39
       15,          2,    6,         12.55,          3.30,       6.25,      62.48,    206.43,          9.88
       15,          2,    7,         12.99,          3.30,       6.59,      65.89,    217.69,         10.29
       15,          3,    1,          3.78,          3.31,       2.67,      26.67,     88.21,          3.73
       15,          3,    2,          8.47,          3.31,       4.23,      42.33,    139.91,          6.08
