[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -4,          3,    6,         -3.70,          3.31,       2.18,      21.82,     72.18,          0.88
       -4,          3,    7,         -3.47,          3.31,       2.28,      22.82,     75.48,          0.87
       -4,          4,    1,         -9.41,          3.31,       1.35,      13.46,     44.51,          0.55
       -4,          4,    2,         -6.12,          3.31,       1.68,      16.84,     55.73,          0.76
       -4,          4,    3,         -4.84,          3.31,       1.91,      19.07,     63.07,          0.83
       -4,          4,    4,         -3.99,          3.31,       2.07,      20.65,     68.29,          0.89
       -4,          4,    5,         -3.53,          3.31,       2.20,      21.95,     72.60,          0.90
       -4,          4,    6,         -3.21,          3.31,       2.31,      23.13,     76.51,          0.90
       -4,          4,    7,         -2.95,          3.31,       2.42,      24.16,     79.91,          0.90
       -3,          1,    1,        -11.20,          3.31,       1.18,      11.80,     39.04,          0.50
       -3,          1,    2,         -8.12,          3.31,       1.41,      14.13,     46.75,          0.67
       -3,          1,    3,         -7.11,          3.31,       1.58,      15.79,     52.24,          0.68
       -3,          1,    4,         -6.06,          3.31,       1.71,      17.05,     56.40,          0.76
       -3,          1,    5,         -5.45,          3.31,       1.84,      18.36,     60.72,          0.77
       -3,          1,    6,         -5.02,          3.31,       1.95,      19.47,     64.41,          0.77
       -3,          1,    7,         -4.65,          3.31,       2.05,      20.49,     67.76,          0.78
       -3,          2,    1,        -10.20,          3.31,       1.25,      12.47,     41.26,          0.54
       -3,          2,    2,         -6.99,          3.31,       1.53,      15.28,     50.56,          0.74
       -3,          2,    3,         -5.63,          3.31,       1.72,      17.24,     57.03,          0.82
       -3,          2,    4,         -5.04,          3.31,       1.89,      18.86,     62.39,          0.81
       -3,          2,    5,         -4.14,          3.31,       2.02,      20.19,     66.77,          0.90
       -3,          2,    6,         -3.72,          3.31,       2.14,      21.37,     70.67,          0.90
       -3,          2,    7,         -3.44,          3.31,       2.24,      22.33,     73.86,          0.90
       -3,          3,    1,         -9.38,          3.31,       1.32,      13.20,     43.67,          0.58
       -3,          3,    2,         -6.09,          3.31,       1.65,      16.47,     54.49,          0.80
       -3,          3,    3,         -4.68,          3.31,       1.87,      18.65,     61.70,          0.90
       -3,          3,    4,         -3.89,          3.31,       2.03,      20.27,     67.03,          0.94
       -3,          3,    5,         -3.73,          3.31,       2.16,      21.58,     71.39,          0.89
       -3,          3,    6,         -3.05,          3.31,       2.27,      22.68,     75.00,          0.97
       -3,          3,    7,         -2.82,          3.31,       2.37,      23.68,     78.33,          0.96
       -3,          4,    1,         -8.76,          3.31,       1.39,      13.88,     45.90,          0.60
       -3,          4,    2,         -5.45,          3.31,       1.75,      17.51,     57.93,          0.83
       -3,          4,    3,         -4.09,          3.31,       1.99,      19.87,     65.73,          0.93
       -3,          4,    4,         -3.39,          3.31,       2.15,      21.51,     71.15,          0.96
       -3,          4,    5,         -3.21,          3.31,       2.29,      22.88,     75.68,          0.92
       -3,          4,    6,         -2.55,          3.31,       2.40,      24.01,     79.40,          1.00
       -3,          4,    7,         -2.29,          3.31,       2.52,      25.19,     83.32,          0.99
       -2,          1,    1,        -10.06,          3.31,       1.23,      12.34,     40.84,          0.58
       -2,          1,    2,         -6.94,          3.31,       1.50,      14.98,     49.56,          0.78
       -2,          1,    3,         -5.66,          3.31,       1.67,      16.71,     55.29,          0.86
       -2,          1,    4,         -4.91,          3.31,       1.81,      18.13,     59.97,          0.89
       -2,          1,    5,         -4.33,          3.31,       1.95,      19.48,     64.45,          0.91
       -2,          1,    6,         -4.18,          3.31,       2.06,      20.62,     68.21,          0.86
       -2,          1,    7,         -3.51,          3.31,       2.17,      21.75,     71.95,          0.93
       -2,          2,    1,         -9.06,          3.31,       1.31,      13.14,     43.48,          0.63
       -2,          2,    2,         -5.82,          3.31,       1.63,      16.28,     53.85,          0.87
       -2,          2,    3,         -4.40,          3.31,       1.85,      18.46,     61.05,          0.97
       -2,          2,    4,         -3.53,          3.31,       2.02,      20.17,     66.71,          1.03
       -2,          2,    5,         -2.97,          3.31,       2.16,      21.58,     71.38,          1.06
       -2,          2,    6,         -2.57,          3.31,       2.28,      22.82,     75.48,          1.07
       -2,          2,    7,         -2.30,          3.31,       2.39,      23.87,     78.96,          1.06
       -2,          3,    1,         -8.55,          3.31,       1.39,      13.93,     46.07,          0.63
       -2,          3,    2,         -5.28,          3.31,       1.76,      17.56,     58.08,          0.86
       -2,          3,    3,         -3.50,          3.31,       2.00,      20.02,     66.23,          1.05
       -2,          3,    4,         -2.68,          3.31,       2.18,      21.78,     72.05,          1.12
       -2,          3,    5,         -2.21,          3.31,       2.32,      23.19,     76.70,          1.13
       -2,          3,    6,         -1.87,          3.31,       2.43,      24.36,     80.57,          1.14
       -2,          3,    7,         -1.64,          3.31,       2.54,      25.41,     84.04,          1.14
       -2,          4,    1,         -7.62,          3.31,       1.48,      14.79,     48.93,          0.68
       -2,          4,    2,         -4.29,          3.31,       1.89,      18.85,     62.34,          0.96
       -2,          4,    3,         -3.17,          3.31,       2.14,      21.43,     70.89,          1.02
       -2,          4,    4,         -2.52,          3.31,       2.32,      23.21,     76.77,          1.05
       -2,          4,    5,         -1.68,          3.31,       2.47,      24.69,     81.68,          1.17
       -2,          4,    6,         -1.36,          3.31,       2.59,      25.92,     85.72,          1.18
       -2,          4,    7,         -1.11,          3.31,       2.71,      27.10,     89.61,          1.17
       -1,          1,    1,         -9.13,          3.31,       1.29,      12.90,     42.66,          0.64
       -1,          1,    2,         -5.99,          3.31,       1.57,      15.73,     52.04,          0.89
       -1,          1,    3,         -4.75,          3.31,       1.76,      17.59,     58.19,          0.97
       -1,          1,    4,         -4.26,          3.31,       1.91,      19.11,     63.22,          0.95
       -1,          1,    5,         -3.35,          3.31,       2.05,      20.49,     67.76,          1.05
       -1,          1,    6,         -2.93,          3.31,       2.17,      21.72,     71.84,          1.06
       -1,          1,    7,         -2.56,          3.31,       2.29,      22.90,     75.74,          1.06
       -1,          2,    1,         -8.13,          3.31,       1.37,      13.73,     45.41,          0.71
       -1,          2,    2,         -4.87,          3.31,       1.71,      17.14,     56.68,          0.99
       -1,          2,    3,         -3.44,          3.31,       1.95,      19.52,     64.56,          1.11
       -1,          2,    4,         -2.58,          3.31,       2.14,      21.35,     70.60,          1.18
       -1,          2,    5,         -2.07,          3.31,       2.29,      22.89,     75.69,          1.19
       -1,          2,    6,         -1.94,          3.31,       2.42,      24.16,     79.90,          1.14
       -1,          2,    7,         -1.32,          3.31,       2.53,      25.34,     83.80,          1.23
       -1,          3,    1,         -7.30,          3.31,       1.47,      14.67,     48.54,          0.75
       -1,          3,    2,         -3.96,          3.31,       1.87,      18.65,     61.69,          1.05
       -1,          3,    3,         -2.54,          3.31,       2.13,      21.28,     70.40,          1.19
       -1,          3,    4,         -1.71,          3.31,       2.32,      23.22,     76.78,          1.27
       -1,          3,    5,         -1.24,          3.31,       2.47,      24.71,     81.72,          1.29
       -1,          3,    6,         -0.90,          3.31,       2.59,      25.94,     85.80,          1.31
       -1,          3,    7,         -0.73,          3.31,       2.70,      27.03,     89.40,          1.28
       -1,          4,    1,         -6.96,          3.31,       1.56,      15.57,     51.50,          0.72
       -1,          4,    2,         -3.68,          3.31,       2.01,      20.07,     66.38,          1.00
       -1,          4,    3,         -1.93,          3.31,       2.28,      22.82,     75.49,          1.24
       -1,          4,    4,         -1.16,          3.31,       2.48,      24.82,     82.11,          1.31
       -1,          4,    5,         -0.71,          3.31,       2.64,      26.37,     87.21,          1.34
       -1,          4,    6,         -0.38,          3.31,       2.77,      27.68,     91.54,          1.35
       -1,          4,    7,         -0.14,          3.31,       2.89,      28.90,     95.56,          1.35
        0,          1,    1,         -8.29,          3.31,       1.34,      13.43,     44.42,          0.72
        0,          1,    2,         -5.41,          3.31,       1.65,      16.55,     54.72,          0.93
        0,          1,    3,         -4.19,          3.31,       1.85,      18.56,     61.38,          1.01
        0,          1,    4,         -3.04,          3.31,       2.01,      20.12,     66.56,          1.16
        0,          1,    5,         -2.45,          3.31,       2.16,      21.61,     71.48,          1.19
        0,          1,    6,         -2.02,          3.31,       2.29,      22.90,     75.75,          1.21
        0,          1,    7,         -1.66,          3.31,       2.41,      24.09,     79.68,          1.22
        0,          2,    1,         -7.25,          3.31,       1.44,      14.38,     47.56,          0.79
        0,          2,    2,         -3.96,          3.31,       1.82,      18.15,     60.02,          1.11
        0,          2,    3,         -2.70,          3.31,       2.06,      20.61,     68.17,          1.21
        0,          2,    4,         -2.01,          3.31,       2.26,      22.60,     74.76,          1.23
        0,          2,    5,         -1.10,          3.31,       2.42,      24.21,     80.05,          1.38
        0,          2,    6,         -0.70,          3.31,       2.56,      25.65,     84.84,          1.39
        0,          2,    7,         -0.41,          3.31,       2.68,      26.84,     88.79,          1.40
        0,          3,    1,         -6.43,          3.31,       1.54,      15.38,     50.88,          0.84
        0,          3,    2,         -3.06,          3.31,       1.98,      19.79,     65.47,          1.18
        0,          3,    3,         -1.65,          3.31,       2.26,      22.58,     74.71,          1.34
        0,          3,    4,         -1.12,          3.31,       2.47,      24.72,     81.74,          1.33
        0,          3,    5,         -0.32,          3.31,       2.63,      26.27,     86.88,          1.47
        0,          3,    6,          0.02,          3.31,       2.76,      27.58,     91.21,          1.49
        0,          3,    7,          0.25,          3.31,       2.87,      28.74,     95.05,          1.48
        0,          4,    1,         -5.81,          3.31,       1.64,      16.41,     54.28,          0.86
        0,          4,    2,         -2.41,          3.31,       2.13,      21.30,     70.47,          1.23
        0,          4,    3,         -1.01,          3.31,       2.43,      24.32,     80.44,          1.39
        0,          4,    4,         -0.50,          3.31,       2.65,      26.49,     87.60,          1.39
        0,          4,    5,         -0.16,          3.31,       2.81,      28.12,     92.99,          1.39
        0,          4,    6,          0.54,          3.31,       2.95,      29.51,     97.59,          1.53
        0,          4,    7,          0.79,          3.31,       3.08,      30.76,    101.73,          1.54
        1,          1,    1,         -7.49,          3.31,       1.39,      13.94,     46.11,          0.80
        1,          1,    2,         -4.28,          3.31,       1.73,      17.31,     57.26,          1.12
        1,          1,    3,         -2.98,          3.31,       1.95,      19.47,     64.41,          1.24
        1,          1,    4,         -2.23,          3.31,       2.11,      21.14,     69.91,          1.30
        1,          1,    5,         -1.65,          3.31,       2.27,      22.68,     75.01,          1.34
        1,          1,    6,         -1.35,          3.31,       2.40,      23.99,     79.36,          1.32
        1,          1,    7,         -1.21,          3.31,       2.53,      25.34,     83.83,          1.26
        1,          2,    1,         -6.86,          3.31,       1.50,      14.99,     49.59,          0.80
        1,          2,    2,         -3.16,          3.31,       1.91,      19.04,     63.00,          1.23
        1,          2,    3,         -1.72,          3.31,       2.17,      21.72,     71.84,          1.40
        1,          2,    4,         -0.85,          3.31,       2.38,      23.83,     78.81,          1.49
        1,          2,    5,         -0.29,          3.31,       2.56,      25.56,     84.56,          1.54
        1,          2,    6,          0.12,          3.31,       2.70,      27.06,     89.48,          1.56
        1,          2,    7,          0.35,          3.31,       2.83,      28.29,     93.58,          1.55
        1,          3,    1,         -5.97,          3.31,       1.61,      16.08,     53.19,          0.86
        1,          3,    2,         -2.25,          3.31,       2.08,      20.82,     68.86,          1.32
        1,          3,    3,         -0.80,          3.31,       2.39,      23.85,     78.90,          1.51
        1,          3,    4,          0.03,          3.31,       2.61,      26.14,     86.46,          1.61
        1,          3,    5,          0.51,          3.31,       2.78,      27.79,     91.91,          1.65
        1,          3,    6,          0.85,          3.31,       2.92,      29.21,     96.60,          1.67
        1,          3,    7,          1.06,          3.31,       3.04,      30.35,    100.36,          1.66
        1,          4,    1,         -5.10,          3.31,       1.72,      17.16,     56.77,          0.93
        1,          4,    2,         -1.93,          3.31,       2.25,      22.49,     74.37,          1.26
        1,          4,    3,         -0.18,          3.31,       2.58,      25.81,     85.39,          1.55
        1,          4,    4,          0.59,          3.31,       2.81,      28.11,     92.97,          1.66
        1,          4,    5,          1.05,          3.31,       2.98,      29.84,     98.67,          1.70
        1,          4,    6,          1.37,          3.31,       3.13,      31.29,    103.46,          1.72
        1,          4,    7,          1.62,          3.31,       3.26,      32.62,    107.86,          1.72
        2,          1,    1,         -6.48,          3.31,       1.47,      14.72,     48.68,          0.90
        2,          1,    2,         -3.22,          3.31,       1.85,      18.47,     61.09,          1.28
        2,          1,    3,         -2.02,          3.31,       2.08,      20.76,     68.66,          1.40
        2,          1,    4,         -1.15,          3.31,       2.26,      22.56,     74.60,          1.51
        2,          1,    5,         -0.56,          3.31,       2.42,      24.25,     80.20,          1.56
        2,          1,    6,         -0.14,          3.31,       2.57,      25.70,     84.99,          1.58
        2,          1,    7,          0.21,          3.31,       2.71,      27.07,     89.53,          1.60
        2,          2,    1,         -5.47,          3.31,       1.58,      15.84,     52.39,          0.99
        2,          2,    2,         -2.10,          3.31,       2.03,      20.34,     67.28,          1.42
        2,          2,    3,         -0.70,          3.31,       2.33,      23.33,     77.16,          1.59
        2,          2,    4,         -0.05,          3.31,       2.56,      25.65,     84.84,          1.62
        2,          2,    5,          0.79,          3.31,       2.75,      27.52,     91.02,          1.79
        2,          2,    6,          1.21,          3.31,       2.91,      29.10,     96.24,          1.82
        2,          2,    7,          1.49,          3.31,       3.04,      30.40,    100.52,          1.84
        2,          3,    1,         -4.65,          3.31,       1.70,      17.04,     56.38,          1.05
        2,          3,    2,         -1.19,          3.31,       2.23,      22.34,     73.89,          1.51
        2,          3,    3,          0.28,          3.31,       2.58,      25.77,     85.23,          1.73
        2,          3,    4,          1.12,          3.31,       2.83,      28.28,     93.50,          1.85
        2,          3,    5,          1.57,          3.31,       3.00,      30.01,     99.24,          1.90
        2,          3,    6,          1.68,          3.31,       3.15,      31.53,    104.25,          1.83
        2,          3,    7,          2.17,          3.31,       3.28,      32.74,    108.26,          1.95
        2,          4,    1,         -4.02,          3.31,       1.83,      18.33,     60.64,          1.07
        2,          4,    2,         -0.53,          3.31,       2.43,      24.26,     80.25,          1.56
        2,          4,    3,          0.91,          3.31,       2.80,      27.96,     92.48,          1.79
        2,          4,    4,          1.69,          3.31,       3.04,      30.42,    100.61,          1.92
        2,          4,    5,          2.15,          3.31,       3.23,      32.29,    106.78,          1.98
        2,          4,    6,          2.48,          3.31,       3.38,      33.78,    111.71,          2.01
