[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       -8,          3,    3,         -9.68,          3.31,       1.45,      14.50,     47.97,          0.44
       -8,          3,    4,         -8.83,          3.31,       1.57,      15.73,     52.02,          0.46
       -8,          3,    5,         -8.39,          3.31,       1.67,      16.71,     55.26,          0.46
       -8,          3,    6,         -8.32,          3.31,       1.76,      17.62,     58.29,          0.42
       -8,          3,    7,         -7.74,          3.31,       1.85,      18.53,     61.30,          0.45
       -8,          4,    1,        -13.78,          3.31,       1.13,      11.25,     37.21,          0.31
       -8,          4,    2,        -10.51,          3.31,       1.35,      13.54,     44.78,          0.42
       -8,          4,    3,         -9.13,          3.31,       1.52,      15.13,     50.03,          0.46
       -8,          4,    4,         -8.36,          3.31,       1.64,      16.39,     54.23,          0.48
       -8,          4,    5,         -7.89,          3.31,       1.74,      17.41,     57.59,          0.48
       -8,          4,    6,         -7.55,          3.31,       1.84,      18.41,     60.89,          0.47
       -8,          4,    7,         -7.50,          3.31,       1.94,      19.35,     64.00,          0.44
       -7,          1,    1,        -15.49,          3.31,       1.03,      10.31,     34.11,          0.27
       -7,          1,    2,        -12.04,          3.31,       1.21,      12.06,     39.90,          0.39
       -7,          1,    3,        -10.73,          3.31,       1.34,      13.35,     44.16,          0.41
       -7,          1,    4,         -9.93,          3.31,       1.44,      14.44,     47.75,          0.42
       -7,          1,    5,         -9.29,          3.31,       1.55,      15.51,     51.29,          0.43
       -7,          1,    6,         -8.84,          3.31,       1.65,      16.46,     54.44,          0.43
       -7,          1,    7,         -8.48,          3.31,       1.73,      17.32,     57.29,          0.42
       -7,          2,    1,        -14.39,          3.31,       1.07,      10.74,     35.53,          0.31
       -7,          2,    2,        -11.30,          3.31,       1.28,      12.79,     42.30,          0.40
       -7,          2,    3,         -9.49,          3.31,       1.43,      14.29,     47.27,          0.48
       -7,          2,    4,         -8.59,          3.31,       1.56,      15.58,     51.52,          0.50
       -7,          2,    5,         -8.01,          3.31,       1.67,      16.65,     55.10,          0.50
       -7,          2,    6,         -7.58,          3.31,       1.76,      17.59,     58.21,          0.50
       -7,          2,    7,         -7.27,          3.31,       1.86,      18.56,     61.38,          0.50
       -7,          3,    1,        -13.33,          3.31,       1.12,      11.23,     37.13,          0.34
       -7,          3,    2,        -10.35,          3.31,       1.35,      13.51,     44.72,          0.44
       -7,          3,    3,         -8.63,          3.31,       1.52,      15.16,     50.16,          0.52
       -7,          3,    4,         -7.79,          3.31,       1.65,      16.48,     54.52,          0.54
       -7,          3,    5,         -7.31,          3.31,       1.75,      17.50,     57.87,          0.54
       -7,          3,    6,         -6.95,          3.31,       1.85,      18.49,     61.16,          0.54
       -7,          3,    7,         -6.71,          3.31,       1.94,      19.37,     64.07,          0.53
       -7,          4,    1,        -12.71,          3.31,       1.17,      11.69,     38.65,          0.35
       -7,          4,    2,         -9.43,          3.31,       1.42,      14.18,     46.91,          0.49
       -7,          4,    3,         -8.14,          3.31,       1.59,      15.89,     52.57,          0.53
       -7,          4,    4,         -7.64,          3.31,       1.72,      17.19,     56.87,          0.52
       -7,          4,    5,         -6.84,          3.31,       1.84,      18.38,     60.80,          0.56
       -7,          4,    6,         -6.49,          3.31,       1.93,      19.35,     64.01,          0.55
       -7,          4,    7,         -6.23,          3.31,       2.03,      20.28,     67.08,          0.55
       -6,          1,    1,        -14.15,          3.31,       1.06,      10.61,     35.09,          0.34
       -6,          1,    2,        -11.08,          3.31,       1.25,      12.49,     41.33,          0.44
       -6,          1,    3,         -9.78,          3.31,       1.38,      13.83,     45.74,          0.48
       -6,          1,    4,         -9.21,          3.31,       1.50,      14.98,     49.57,          0.47
       -6,          1,    5,         -8.36,          3.31,       1.61,      16.07,     53.17,          0.50
       -6,          1,    6,         -7.91,          3.31,       1.70,      17.02,     56.29,          0.50
       -6,          1,    7,         -7.53,          3.31,       1.80,      18.02,     59.61,          0.49
       -6,          2,    1,        -13.16,          3.31,       1.11,      11.14,     36.86,          0.37
       -6,          2,    2,         -9.96,          3.31,       1.33,      13.30,     44.00,          0.50
       -6,          2,    3,         -8.68,          3.31,       1.49,      14.92,     49.36,          0.53
       -6,          2,    4,         -8.01,          3.31,       1.63,      16.27,     53.81,          0.53
       -6,          2,    5,         -7.07,          3.31,       1.73,      17.35,     57.37,          0.58
       -6,          2,    6,         -6.66,          3.31,       1.84,      18.42,     60.92,          0.58
       -6,          2,    7,         -6.36,          3.31,       1.93,      19.32,     63.92,          0.58
       -6,          3,    1,        -12.35,          3.31,       1.16,      11.64,     38.51,          0.39
       -6,          3,    2,         -9.08,          3.31,       1.41,      14.11,     46.67,          0.54
       -6,          3,    3,         -7.67,          3.31,       1.59,      15.85,     52.41,          0.59
       -6,          3,    4,         -6.83,          3.31,       1.72,      17.23,     56.99,          0.62
       -6,          3,    5,         -6.37,          3.31,       1.84,      18.36,     60.72,          0.62
       -6,          3,    6,         -6.04,          3.31,       1.93,      19.33,     63.93,          0.62
       -6,          3,    7,         -6.10,          3.31,       2.02,      20.22,     66.89,          0.57
       -6,          4,    1,        -12.09,          3.31,       1.21,      12.13,     40.13,          0.37
       -6,          4,    2,         -8.46,          3.31,       1.49,      14.92,     49.35,          0.55
       -6,          4,    3,         -7.10,          3.31,       1.67,      16.70,     55.24,          0.62
       -6,          4,    4,         -6.34,          3.31,       1.81,      18.12,     59.95,          0.64
       -6,          4,    5,         -5.88,          3.31,       1.93,      19.26,     63.70,          0.64
       -6,          4,    6,         -5.54,          3.31,       2.03,      20.26,     67.00,          0.64
       -6,          4,    7,         -5.28,          3.31,       2.13,      21.30,     70.46,          0.63
       -5,          1,    1,        -12.54,          3.31,       1.12,      11.26,     37.24,          0.41
       -5,          1,    2,         -9.73,          3.31,       1.33,      13.33,     44.09,          0.52
       -5,          1,    3,         -8.16,          3.31,       1.48,      14.83,     49.05,          0.60
       -5,          1,    4,         -7.39,          3.31,       1.61,      16.06,     53.10,          0.62
       -5,          1,    5,         -6.78,          3.31,       1.72,      17.19,     56.86,          0.63
       -5,          1,    6,         -6.34,          3.31,       1.83,      18.26,     60.39,          0.63
       -5,          1,    7,         -5.96,          3.31,       1.93,      19.24,     63.63,          0.64
       -5,          2,    1,        -11.54,          3.31,       1.18,      11.82,     39.09,          0.46
       -5,          2,    2,         -8.34,          3.31,       1.43,      14.31,     47.32,          0.62
       -5,          2,    3,         -7.18,          3.31,       1.61,      16.09,     53.24,          0.65
       -5,          2,    4,         -6.03,          3.31,       1.75,      17.51,     57.92,          0.73
       -5,          2,    5,         -5.47,          3.31,       1.88,      18.80,     62.17,          0.74
       -5,          2,    6,         -5.06,          3.31,       1.99,      19.91,     65.85,          0.74
       -5,          2,    7,         -4.76,          3.31,       2.08,      20.83,     68.88,          0.74
       -5,          3,    1,        -10.72,          3.31,       1.24,      12.41,     41.06,          0.49
       -5,          3,    2,         -7.44,          3.31,       1.53,      15.30,     50.61,          0.67
       -5,          3,    3,         -6.03,          3.31,       1.72,      17.23,     56.98,          0.75
       -5,          3,    4,         -5.44,          3.31,       1.88,      18.79,     62.14,          0.74
       -5,          3,    5,         -5.10,          3.31,       2.00,      20.01,     66.20,          0.73
       -5,          3,    6,         -4.39,          3.31,       2.10,      21.02,     69.53,          0.79
       -5,          3,    7,         -4.16,          3.31,       2.20,      21.98,     72.69,          0.78
       -5,          4,    1,        -10.10,          3.31,       1.31,      13.06,     43.20,          0.50
       -5,          4,    2,         -6.81,          3.31,       1.62,      16.24,     53.73,          0.69
       -5,          4,    3,         -5.45,          3.31,       1.83,      18.32,     60.60,          0.77
       -5,          4,    4,         -4.71,          3.31,       1.99,      19.85,     65.65,          0.80
       -5,          4,    5,         -4.52,          3.31,       2.11,      21.08,     69.73,          0.77
       -5,          4,    6,         -3.90,          3.31,       2.21,      22.13,     73.19,          0.82
       -5,          4,    7,         -3.65,          3.31,       2.32,      23.24,     76.85,          0.81
       -4,          1,    1,        -11.83,          3.31,       1.15,      11.53,     38.15,          0.46
       -4,          1,    2,         -8.74,          3.31,       1.37,      13.75,     45.47,          0.61
       -4,          1,    3,         -7.46,          3.31,       1.53,      15.31,     50.63,          0.67
       -4,          1,    4,         -6.69,          3.31,       1.66,      16.57,     54.80,          0.69
       -4,          1,    5,         -6.08,          3.31,       1.78,      17.79,     58.85,          0.70
       -4,          1,    6,         -5.68,          3.31,       1.88,      18.85,     62.35,          0.70
       -4,          1,    7,         -5.62,          3.31,       1.99,      19.92,     65.90,          0.65
       -4,          2,    1,        -11.18,          3.31,       1.22,      12.13,     40.11,          0.46
       -4,          2,    2,         -7.62,          3.31,       1.48,      14.83,     49.04,          0.68
       -4,          2,    3,         -6.20,          3.31,       1.67,      16.66,     55.12,          0.76
       -4,          2,    4,         -5.33,          3.31,       1.82,      18.20,     60.19,          0.80
       -4,          2,    5,         -4.77,          3.31,       1.95,      19.51,     64.53,          0.82
       -4,          2,    6,         -4.36,          3.31,       2.06,      20.59,     68.10,          0.83
       -4,          2,    7,         -4.10,          3.31,       2.16,      21.60,     71.45,          0.81
       -4,          3,    1,        -10.21,          3.31,       1.28,      12.82,     42.40,          0.51
       -4,          3,    2,         -7.07,          3.31,       1.59,      15.89,     52.58,          0.68
       -4,          3,    3,         -5.32,          3.31,       1.79,      17.94,     59.33,          0.82
       -4,          3,    4,         -4.49,          3.31,       1.96,      19.58,     64.77,          0.86
       -4,          3,    5,         -4.03,          3.31,       2.07,      20.73,     68.56,          0.88
       -4,          3,    6,         -3.69,          3.31,       2.18,      21.82,     72.15,          0.88
       -4,          3,    7,         -3.46,          3.31,       2.28,      22.78,     75.36,          0.87
       -4,          4,    1,         -9.41,          3.31,       1.35,      13.49,     44.60,          0.55
       -4,          4,    2,         -6.41,          3.31,       1.68,      16.86,     55.76,          0.71
       -4,          4,    3,         -4.73,          3.31,       1.91,      19.07,     63.08,          0.85
       -4,          4,    4,         -3.98,          3.31,       2.06,      20.63,     68.26,          0.90
       -4,          4,    5,         -3.52,          3.31,       2.19,      21.95,     72.61,          0.91
       -4,          4,    6,         -3.19,          3.31,       2.31,      23.12,     76.46,          0.91
       -4,          4,    7,         -2.93,          3.31,       2.42,      24.17,     79.92,          0.90
       -3,          1,    1,        -11.19,          3.31,       1.18,      11.82,     39.08,          0.50
       -3,          1,    2,         -8.13,          3.31,       1.42,      14.16,     46.85,          0.67
       -3,          1,    3,         -7.15,          3.31,       1.58,      15.78,     52.20,          0.68
       -3,          1,    4,         -6.05,          3.31,       1.71,      17.06,     56.42,          0.76
       -3,          1,    5,         -5.44,          3.31,       1.84,      18.35,     60.71,          0.77
       -3,          1,    6,         -5.01,          3.31,       1.95,      19.47,     64.41,          0.78
       -3,          1,    7,         -4.64,          3.31,       2.05,      20.46,     67.67,          0.78
       -3,          2,    1,        -10.19,          3.31,       1.25,      12.46,     41.23,          0.54
       -3,          2,    2,         -6.97,          3.31,       1.53,      15.32,     50.66,          0.74
       -3,          2,    3,         -5.59,          3.31,       1.72,      17.22,     56.95,          0.83
       -3,          2,    4,         -5.01,          3.31,       1.89,      18.88,     62.46,          0.81
       -3,          2,    5,         -4.12,          3.31,       2.02,      20.19,     66.77,          0.90
       -3,          2,    6,         -3.71,          3.31,       2.14,      21.38,     70.71,          0.90
       -3,          2,    7,         -3.42,          3.31,       2.24,      22.36,     73.94,          0.90
       -3,          3,    1,         -9.37,          3.31,       1.32,      13.20,     43.68,          0.58
       -3,          3,    2,         -6.07,          3.31,       1.65,      16.46,     54.44,          0.80
       -3,          3,    3,         -4.67,          3.31,       1.87,      18.64,     61.67,          0.90
       -3,          3,    4,         -4.12,          3.31,       2.03,      20.28,     67.09,          0.89
       -3,          3,    5,         -3.77,          3.31,       2.16,      21.60,     71.43,          0.88
       -3,          3,    6,         -3.03,          3.31,       2.27,      22.68,     75.03,          0.97
       -3,          3,    7,         -2.80,          3.31,       2.36,      23.65,     78.22,          0.96
       -3,          4,    1,         -8.75,          3.31,       1.39,      13.90,     45.98,          0.60
       -3,          4,    2,         -5.44,          3.31,       1.75,      17.50,     57.88,          0.84
       -3,          4,    3,         -4.07,          3.31,       1.99,      19.87,     65.73,          0.93
       -3,          4,    4,         -3.31,          3.31,       2.15,      21.52,     71.17,          0.98
       -3,          4,    5,         -2.88,          3.31,       2.29,      22.90,     75.73,          0.99
       -3,          4,    6,         -2.85,          3.31,       2.40,      24.04,     79.50,          0.93
       -3,          4,    7,         -2.27,          3.31,       2.52,      25.18,     83.28,          0.99
       -2,          1,    1,        -10.04,          3.31,       1.23,      12.35,     40.86,          0.58
       -2,          1,    2,         -6.93,          3.31,       1.50,      15.01,     49.63,          0.78
       -2,          1,    3,         -5.64,          3.31,       1.67,      16.74,     55.38,          0.86
       -2,          1,    4,         -4.89,          3.31,       1.81,      18.15,     60.04,          0.89
       -2,          1,    5,         -4.28,          3.31,       1.95,      19.51,     64.51,          0.91
       -2,          1,    6,         -3.86,          3.31,       2.06,      20.60,     68.12,          0.93
       -2,          1,    7,         -3.49,          3.31,       2.18,      21.72,     71.84,          0.93
       -2,          2,    1,         -9.22,          3.31,       1.31,      13.13,     43.42,          0.61
       -2,          2,    2,         -5.80,          3.31,       1.63,      16.30,     53.90,          0.87
       -2,          2,    3,         -4.38,          3.31,       1.84,      18.45,     61.02,          0.98
       -2,          2,    4,         -3.51,          3.31,       2.01,      20.15,     66.64,          1.04
       -2,          2,    5,         -2.96,          3.31,       2.16,      21.59,     71.40,          1.06
       -2,          2,    6,         -2.55,          3.31,       2.28,      22.79,     75.39,          1.08
       -2,          2,    7,         -2.26,          3.31,       2.39,      23.89,     78.99,          1.08
       -2,          3,    1,         -8.22,          3.31,       1.39,      13.94,     46.13,          0.67
       -2,          3,    2,         -4.91,          3.31,       1.76,      17.55,     58.04,          0.94
       -2,          3,    3,         -3.74,          3.31,       2.00,      20.03,     66.25,          0.99
       -2,          3,    4,         -3.05,          3.31,       2.18,      21.80,     72.10,          1.02
       -2,          3,    5,         -2.19,          3.31,       2.32,      23.17,     76.62,          1.14
       -2,          3,    6,         -1.85,          3.31,       2.44,      24.36,     80.55,          1.15
       -2,          3,    7,         -1.63,          3.31,       2.54,      25.41,     84.03,          1.14
       -2,          4,    1,         -7.59,          3.31,       1.48,      14.78,     48.89,          0.69
       -2,          4,    2,         -4.26,          3.31,       1.89,      18.85,     62.33,          0.97
       -2,          4,    3,         -2.92,          3.31,       2.14,      21.39,     70.75,          1.08
       -2,          4,    4,         -2.47,          3.31,       2.32,      23.21,     76.76,          1.07
       -2,          4,    5,         -1.67,          3.31,       2.47,      24.70,     81.68,          1.17
       -2,          4,    6,         -1.34,          3.31,       2.59,      25.91,     85.70,          1.18
       -2,          4,    7,         -1.09,          3.31,       2.71,      27.10,     89.62,          1.18
       -1,          1,    1,         -9.11,          3.31,       1.29,      12.89,     42.62,          0.65
       -1,          1,    2,         -5.97,          3.31,       1.58,      15.75,     52.10,          0.89
       -1,          1,    3,         -4.71,          3.31,       1.76,      17.62,     58.27,          0.98
       -1,          1,    4,         -4.16,          3.31,       1.91,      19.12,     63.24,          0.97
       -1,          1,    5,         -3.73,          3.31,       2.05,      20.49,     67.75,          0.96
       -1,          1,    6,         -2.91,          3.31,       2.17,      21.75,     71.92,          1.06
       -1,          1,    7,         -2.54,          3.31,       2.29,      22.87,     75.66,          1.07
       -1,          2,    1,         -8.10,          3.31,       1.37,      13.73,     45.42,          0.71
       -1,          2,    2,         -4.84,          3.31,       1.71,      17.17,     56.79,          0.99
       -1,          2,    3,         -3.42,          3.31,       1.95,      19.53,     64.61,          1.11
       -1,          2,    4,         -2.55,          3.31,       2.13,      21.35,     70.63,          1.18
       -1,          2,    5,         -2.01,          3.31,       2.29,      22.87,     75.65,          1.21
       -1,          2,    6,         -1.89,          3.31,       2.41,      24.16,     79.92,          1.15
       -1,          2,    7,         -1.70,          3.31,       2.53,      25.30,     83.67,          1.13
       -1,          3,    1,         -7.28,          3.31,       1.47,      14.65,     48.46,          0.75
       -1,          3,    2,         -3.94,          3.31,       1.87,      18.69,     61.80,          1.06
       -1,          3,    3,         -2.51,          3.31,       2.13,      21.27,     70.35,          1.20
       -1,          3,    4,         -1.68,          3.31,       2.32,      23.23,     76.84,          1.28
       -1,          3,    5,         -1.22,          3.31,       2.47,      24.71,     81.70,          1.30
       -1,          3,    6,         -0.88,          3.31,       2.59,      25.93,     85.74,          1.31
       -1,          3,    7,         -0.66,          3.31,       2.70,      27.02,     89.35,          1.31
       -1,          4,    1,         -6.70,          3.31,       1.56,      15.59,     51.56,          0.77
       -1,          4,    2,         -3.54,          3.31,       2.01,      20.05,     66.33,          1.04
       -1,          4,    3,         -2.29,          3.31,       2.28,      22.85,     75.57,          1.14
       -1,          4,    4,         -1.14,          3.31,       2.48,      24.83,     82.12,          1.32
       -1,          4,    5,         -0.69,          3.31,       2.64,      26.35,     87.14,          1.34
       -1,          4,    6,         -0.36,          3.31,       2.77,      27.67,     91.50,          1.36
       -1,          4,    7,         -0.12,          3.31,       2.89,      28.91,     95.60,          1.35
        0,          1,    1,         -8.23,          3.31,       1.34,      13.43,     44.41,          0.73
        0,          1,    2,         -5.07,          3.31,       1.65,      16.54,     54.73,          1.01
        0,          1,    3,         -3.78,          3.31,       1.86,      18.58,     61.46,          1.11
        0,          1,    4,         -3.28,          3.31,       2.01,      20.10,     66.49,          1.10
        0,          1,    5,         -2.80,          3.31,       2.16,      21.61,     71.48,          1.10
        0,          1,    6,         -2.01,          3.31,       2.29,      22.88,     75.69,          1.21
        0,          1,    7,         -1.65,          3.31,       2.41,      24.08,     79.65,          1.22
        0,          2,    1,         -7.22,          3.31,       1.44,      14.37,     47.55,          0.80
        0,          2,    2,         -3.94,          3.31,       1.81,      18.14,     60.00,          1.11
        0,          2,    3,         -2.51,          3.31,       2.06,      20.61,     68.16,          1.26
        0,          2,    4,         -1.64,          3.31,       2.26,      22.60,     74.75,          1.34
        0,          2,    5,         -1.11,          3.31,       2.42,      24.22,     80.11,          1.37
        0,          2,    6,         -1.00,          3.31,       2.57,      25.63,     84.77,          1.30
        0,          2,    7,         -0.39,          3.31,       2.68,      26.84,     88.76,          1.41
        0,          3,    1,         -6.40,          3.31,       1.54,      15.39,     50.90,          0.84
        0,          3,    2,         -3.04,          3.31,       1.98,      19.78,     65.42,          1.19
        0,          3,    3,         -1.60,          3.31,       2.26,      22.56,     74.62,          1.36
        0,          3,    4,         -0.77,          3.31,       2.47,      24.70,     81.70,          1.44
        0,          3,    5,         -0.30,          3.31,       2.63,      26.30,     86.97,          1.47
        0,          3,    6,          0.04,          3.31,       2.76,      27.57,     91.18,          1.49
        0,          3,    7,          0.25,          3.31,       2.87,      28.75,     95.05,          1.48
        0,          4,    1,         -6.11,          3.31,       1.64,      16.42,     54.31,          0.80
        0,          4,    2,         -2.38,          3.31,       2.13,      21.32,     70.53,          1.23
        0,          4,    3,         -0.98,          3.31,       2.43,      24.31,     80.39,          1.41
        0,          4,    4,         -0.21,          3.31,       2.65,      26.46,     87.50,          1.49
        0,          4,    5,          0.24,          3.31,       2.81,      28.11,     92.95,          1.53
        0,          4,    6,          0.56,          3.31,       2.95,      29.51,     97.56,          1.54
        0,          4,    7,          0.81,          3.31,       3.08,      30.79,    101.80,          1.54
        1,          1,    1,         -7.67,          3.31,       1.39,      13.93,     46.05,          0.77
        1,          1,    2,         -4.62,          3.31,       1.73,      17.26,     57.10,          1.04
        1,          1,    3,         -2.96,          3.31,       1.95,      19.48,     64.45,          1.24
        1,          1,    4,         -2.21,          3.31,       2.11,      21.12,     69.88,          1.30
        1,          1,    5,         -1.62,          3.31,       2.27,      22.68,     75.01,          1.34
        1,          1,    6,         -1.19,          3.31,       2.40,      23.98,     79.32,          1.37
        1,          1,    7,         -0.84,          3.31,       2.54,      25.36,     83.87,          1.37
        1,          2,    1,         -6.45,          3.31,       1.50,      14.99,     49.57,          0.88
        1,          2,    2,         -3.22,          3.31,       1.90,      19.06,     63.05,          1.21
        1,          2,    3,         -2.04,          3.31,       2.17,      21.73,     71.86,          1.30
        1,          2,    4,         -0.83,          3.31,       2.38,      23.81,     78.74,          1.50
        1,          2,    5,         -0.27,          3.31,       2.56,      25.59,     84.61,          1.55
        1,          2,    6,          0.14,          3.31,       2.71,      27.05,     89.45,          1.57
        1,          2,    7,          0.42,          3.31,       2.83,      28.32,     93.64,          1.58
        1,          3,    1,         -5.63,          3.31,       1.61,      16.07,     53.14,          0.93
        1,          3,    2,         -2.23,          3.31,       2.08,      20.79,     68.76,          1.33
        1,          3,    3,         -0.79,          3.31,       2.39,      23.88,     78.98,          1.51
        1,          3,    4,         -0.21,          3.31,       2.62,      26.15,     86.46,          1.52
        1,          3,    5,          0.14,          3.31,       2.78,      27.80,     91.94,          1.52
        1,          3,    6,          0.87,          3.31,       2.92,      29.20,     96.56,          1.68
        1,          3,    7,          1.09,          3.31,       3.04,      30.37,    100.42,          1.68
        1,          4,    1,         -5.00,          3.31,       1.72,      17.16,     56.76,          0.95
        1,          4,    2,         -1.57,          3.31,       2.25,      22.48,     74.37,          1.37
        1,          4,    3,         -0.16,          3.31,       2.58,      25.79,     85.31,          1.56
        1,          4,    4,          0.61,          3.31,       2.81,      28.13,     93.03,          1.66
        1,          4,    5,          0.90,          3.31,       2.99,      29.84,     98.65,          1.64
        1,          4,    6,          1.02,          3.31,       3.13,      31.30,    103.48,          1.58
        1,          4,    7,          1.64,          3.31,       3.26,      32.64,    107.90,          1.73
        2,          1,    1,         -6.45,          3.31,       1.47,      14.73,     48.73,          0.91
        2,          1,    2,         -3.19,          3.31,       1.85,      18.47,     61.11,          1.29
        2,          1,    3,         -1.88,          3.31,       2.08,      20.78,     68.72,          1.44
        2,          1,    4,         -1.13,          3.31,       2.26,      22.56,     74.62,          1.52
        2,          1,    5,         -0.57,          3.31,       2.42,      24.26,     80.21,          1.56
        2,          1,    6,         -0.47,          3.31,       2.57,      25.72,     85.06,          1.47
        2,          1,    7,          0.23,          3.31,       2.71,      27.09,     89.56,          1.60
        2,          2,    1,         -5.44,          3.31,       1.59,      15.86,     52.48,          0.99
        2,          2,    2,         -2.08,          3.31,       2.03,      20.35,     67.31,          1.42
        2,          2,    3,         -0.62,          3.31,       2.33,      23.36,     77.25,          1.62
        2,          2,    4,          0.25,          3.31,       2.57,      25.66,     84.86,          1.73
        2,          2,    5,          0.79,          3.31,       2.75,      27.51,     90.96,          1.78
        2,          2,    6,          0.98,          3.31,       2.91,      29.10,     96.24,          1.73
        2,          2,    7,          1.13,          3.31,       3.04,      30.37,    100.42,          1.69
        2,          3,    1,         -4.62,          3.31,       1.71,      17.05,     56.39,          1.05
        2,          3,    2,         -1.17,          3.31,       2.23,      22.33,     73.86,          1.52
        2,          3,    3,          0.30,          3.31,       2.58,      25.78,     85.24,          1.74
        2,          3,    4,          1.15,          3.31,       2.83,      28.29,     93.54,          1.86
        2,          3,    5,          1.62,          3.31,       3.01,      30.05,     99.35,          1.92
        2,          3,    6,          1.97,          3.31,       3.16,      31.56,    104.34,          1.95
        2,          3,    7,          2.15,          3.31,       3.28,      32.78,    108.38,          1.94
        2,          4,    1,         -4.27,          3.31,       1.83,      18.33,     60.63,          1.01
        2,          4,    2,         -0.90,          3.31,       2.43,      24.28,     80.30,          1.44
        2,          4,    3,          0.93,          3.31,       2.80,      27.97,     92.49,          1.80
        2,          4,    4,          1.72,          3.31,       3.04,      30.43,    100.61,          1.93
        2,          4,    5,          2.18,          3.31,       3.23,      32.31,    106.81,          1.98
        2,          4,    6,          2.50,          3.31,       3.38,      33.79,    111.71,          2.02
