[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          2,    4,          0.26,          3.31,       2.56,      25.64,     84.81,          1.74
        2,          2,    5,          0.83,          3.31,       2.75,      27.51,     90.99,          1.80
        2,          2,    6,          1.24,          3.31,       2.91,      29.12,     96.30,          1.83
        2,          2,    7,          1.49,          3.31,       3.04,      30.43,    100.61,          1.83
        2,          3,    1,         -4.89,          3.31,       1.70,      17.04,     56.36,          0.99
        2,          3,    2,         -1.16,          3.31,       2.23,      22.35,     73.91,          1.53
        2,          3,    3,          0.31,          3.31,       2.58,      25.79,     85.28,          1.75
        2,          3,    4,          1.16,          3.31,       2.83,      28.27,     93.49,          1.87
        2,          3,    5,          1.64,          3.31,       3.00,      30.03,     99.30,          1.93
        2,          3,    6,          1.98,          3.31,       3.15,      31.51,    104.19,          1.96
        2,          3,    7,          2.20,          3.31,       3.28,      32.76,    108.29,          1.96
        2,          4,    1,         -3.99,          3.31,       1.83,      18.31,     60.59,          1.08
        2,          4,    2,         -0.75,          3.31,       2.43,      24.25,     80.20,          1.49
        2,          4,    3,          0.57,          3.31,       2.80,      28.01,     92.61,          1.65
        2,          4,    4,          1.73,          3.31,       3.04,      30.42,    100.61,          1.93
        2,          4,    5,          2.19,          3.31,       3.23,      32.28,    106.71,          1.99
        2,          4,    6,          2.51,          3.31,       3.38,      33.79,    111.72,          2.02
        2,          4,    7,          2.75,          3.31,       3.52,      35.20,    116.36,          2.03
        3,          1,    1,         -5.85,          3.31,       1.52,      15.20,     50.27,          0.98
        3,          1,    2,         -2.55,          3.31,       1.92,      19.21,     63.54,          1.40
        3,          1,    3,         -1.28,          3.31,       2.17,      21.65,     71.62,          1.56
        3,          1,    4,         -0.79,          3.31,       2.35,      23.53,     77.81,          1.54
        3,          1,    5,          0.11,          3.31,       2.53,      25.33,     83.77,          1.71
        3,          1,    6,          0.53,          3.31,       2.68,      26.83,     88.72,          1.74
        3,          1,    7,          0.88,          3.31,       2.82,      28.25,     93.42,          1.76
        3,          2,    1,         -4.84,          3.31,       1.64,      16.43,     54.36,          1.07
        3,          2,    2,         -1.43,          3.31,       2.12,      21.23,     70.22,          1.55
        3,          2,    3,          0.03,          3.31,       2.44,      24.36,     80.56,          1.77
        3,          2,    4,          0.90,          3.31,       2.68,      26.82,     88.70,          1.90
        3,          2,    5,          1.40,          3.31,       2.88,      28.79,     95.20,          1.93
        3,          2,    6,          1.54,          3.31,       3.04,      30.39,    100.47,          1.86
        3,          2,    7,          2.17,          3.31,       3.18,      31.78,    105.08,          2.03
        3,          3,    1,         -4.02,          3.31,       1.77,      17.69,     58.53,          1.14
        3,          3,    2,         -0.53,          3.31,       2.34,      23.38,     77.31,          1.65
        3,          3,    3,          0.96,          3.31,       2.70,      27.02,     89.35,          1.90
        3,          3,    4,          1.81,          3.31,       2.96,      29.60,     97.87,          2.04
        3,          3,    5,          2.29,          3.31,       3.15,      31.47,    104.06,          2.11
        3,          3,    6,          2.53,          3.31,       3.30,      32.97,    109.00,          2.10
        3,          3,    7,          2.51,          3.31,       3.42,      34.21,    113.10,          1.99
        3,          4,    1,         -3.75,          3.31,       1.90,      19.04,     62.99,          1.07
        3,          4,    2,          0.14,          3.31,       2.55,      25.44,     84.12,          1.71
        3,          4,    3,          1.60,          3.31,       2.94,      29.38,     97.13,          1.97
        3,          4,    4,          2.39,          3.31,       3.19,      31.93,    105.57,          2.12
        3,          4,    5,          2.85,          3.31,       3.38,      33.81,    111.79,          2.19
        3,          4,    6,          3.17,          3.31,       3.54,      35.37,    116.93,          2.23
        3,          4,    7,          3.40,          3.31,       3.68,      36.80,    121.64,          2.23
        4,          1,    1,         -5.00,          3.31,       1.61,      16.09,     53.24,          1.07
        4,          1,    2,         -1.79,          3.31,       2.06,      20.58,     68.06,          1.50
        4,          1,    3,         -0.08,          3.31,       2.33,      23.33,     77.15,          1.84
        4,          1,    4,          0.67,          3.31,       2.54,      25.36,     83.86,          1.94
        4,          1,    5,          1.25,          3.31,       2.72,      27.21,     89.98,          2.01
        4,          1,    6,          1.66,          3.31,       2.88,      28.79,     95.21,          2.05
        4,          1,    7,          2.01,          3.31,       3.03,      30.28,    100.13,          2.08
        4,          2,    1,         -3.82,          3.31,       1.74,      17.44,     57.68,          1.22
        4,          2,    2,         -0.56,          3.31,       2.29,      22.89,     75.70,          1.69
        4,          2,    3,          0.80,          3.31,       2.64,      26.37,     87.22,          1.89
        4,          2,    4,          2.05,          3.31,       2.90,      28.99,     95.84,          2.22
        4,          2,    5,          2.63,          3.31,       3.11,      31.06,    102.70,          2.32
        4,          2,    6,          3.04,          3.31,       3.28,      32.82,    108.51,          2.37
        4,          2,    7,          3.33,          3.31,       3.42,      34.23,    113.17,          2.40
        4,          3,    1,         -2.99,          3.31,       1.89,      18.92,     62.58,          1.30
        4,          3,    2,          0.59,          3.31,       2.53,      25.29,     83.65,          1.91
        4,          3,    3,          1.84,          3.31,       2.93,      29.30,     96.91,          2.09
        4,          3,    4,          2.58,          3.31,       3.21,      32.11,    106.17,          2.20
        4,          3,    5,          3.47,          3.31,       3.41,      34.08,    112.68,          2.50
        4,          3,    6,          3.81,          3.31,       3.57,      35.70,    118.03,          2.55
        4,          3,    7,          4.04,          3.31,       3.70,      37.04,    122.44,          2.57
        4,          4,    1,         -2.36,          3.31,       2.04,      20.36,     67.35,          1.33
        4,          4,    2,          1.27,          3.31,       2.76,      27.55,     91.09,          1.99
        4,          4,    3,          2.77,          3.31,       3.19,      31.89,    105.43,          2.32
        4,          4,    4,          3.57,          3.31,       3.47,      34.65,    114.53,          2.51
        4,          4,    5,          3.99,          3.31,       3.67,      36.72,    121.39,          2.56
        4,          4,    6,          4.02,          3.31,       3.84,      38.42,    127.01,          2.44
        4,          4,    7,          4.60,          3.31,       3.99,      39.93,    132.00,          2.66
        5,          1,    1,         -4.21,          3.31,       1.67,      16.67,     55.12,          1.21
        5,          1,    2,         -0.74,          3.31,       2.15,      21.53,     71.23,          1.78
        5,          1,    3,          0.62,          3.31,       2.44,      24.40,     80.70,          2.03
        5,          1,    4,          1.37,          3.31,       2.65,      26.51,     87.65,          2.15
        5,          1,    5,          1.95,          3.31,       2.85,      28.46,     94.12,          2.23
        5,          1,    6,          2.25,          3.31,       3.01,      30.06,     99.39,          2.22
        5,          1,    7,          2.36,          3.31,       3.16,      31.61,    104.54,          2.13
        5,          2,    1,         -3.19,          3.31,       1.82,      18.18,     60.12,          1.32
        5,          2,    2,          0.37,          3.31,       2.39,      23.94,     79.17,          1.97
        5,          2,    3,          1.87,          3.31,       2.76,      27.62,     91.35,          2.28
        5,          2,    4,          2.76,          3.31,       3.03,      30.35,    100.35,          2.47
        5,          2,    5,          3.35,          3.31,       3.26,      32.58,    107.73,          2.58
        5,          2,    6,          3.77,          3.31,       3.44,      34.38,    113.65,          2.65
        5,          2,    7,          4.03,          3.31,       3.59,      35.87,    118.56,          2.67
        5,          3,    1,         -2.56,          3.31,       1.98,      19.74,     65.31,          1.34
        5,          3,    2,          0.93,          3.31,       2.65,      26.54,     87.76,          1.93
        5,          3,    3,          2.83,          3.31,       3.07,      30.73,    101.63,          2.47
        5,          3,    4,          3.71,          3.31,       3.37,      33.70,    111.42,          2.68
        5,          3,    5,          4.21,          3.31,       3.58,      35.83,    118.44,          2.79
        5,          3,    6,          4.56,          3.31,       3.75,      37.51,    124.02,          2.85
        5,          3,    7,          4.79,          3.31,       3.89,      38.93,    128.67,          2.87
        5,          4,    1,         -1.74,          3.31,       2.13,      21.30,     70.44,          1.44
        5,          4,    2,          1.83,          3.31,       2.90,      29.00,     95.89,          2.11
        5,          4,    3,          3.16,          3.31,       3.35,      33.53,    110.87,          2.37
        5,          4,    4,          4.32,          3.31,       3.65,      36.52,    120.71,          2.79
        5,          4,    5,          4.79,          3.30,       3.87,      38.68,    127.85,          2.90
        5,          4,    6,          5.12,          3.31,       4.05,      40.45,    133.71,          2.96
        5,          4,    7,          5.36,          3.30,       4.20,      42.02,    138.88,          2.99
        6,          1,    1,         -3.45,          3.31,       1.74,      17.40,     57.57,          1.34
        6,          1,    2,          0.13,          3.31,       2.27,      22.73,     75.17,          2.01
        6,          1,    3,          1.36,          3.31,       2.58,      25.81,     85.38,          2.22
        6,          1,    4,          1.92,          3.31,       2.80,      28.01,     92.61,          2.26
        6,          1,    5,          2.86,          3.31,       3.01,      30.05,     99.36,          2.56
        6,          1,    6,          3.27,          3.31,       3.17,      31.74,    104.93,          2.62
        6,          1,    7,          3.63,          3.31,       3.34,      33.37,    110.32,          2.67
        6,          2,    1,         -2.42,          3.31,       1.90,      19.05,     63.01,          1.46
        6,          2,    2,          1.25,          3.31,       2.53,      25.35,     83.84,          2.22
        6,          2,    3,          2.71,          3.31,       2.93,      29.30,     96.89,          2.55
        6,          2,    4,          3.38,          3.31,       3.22,      32.20,    106.47,          2.64
        6,          2,    5,          4.29,          3.31,       3.45,      34.54,    114.19,          2.97
        6,          2,    6,          4.72,          3.31,       3.65,      36.53,    120.75,          3.06
        6,          2,    7,          5.02,          3.31,       3.81,      38.14,    126.06,          3.11
        6,          3,    1,         -1.59,          3.31,       2.07,      20.68,     68.39,          1.55
        6,          3,    2,          2.18,          3.31,       2.81,      28.12,     93.01,          2.39
        6,          3,    3,          3.67,          3.31,       3.27,      32.71,    108.15,          2.76
        6,          3,    4,          4.31,          3.31,       3.59,      35.87,    118.55,          2.84
        6,          3,    5,          5.18,          3.31,       3.82,      38.20,    126.25,          3.22
        6,          3,    6,          5.53,          3.31,       4.01,      40.02,    132.28,          3.30
        6,          3,    7,          5.77,          3.30,       4.15,      41.49,    137.14,          3.33
        6,          4,    1,         -0.95,          3.31,       2.24,      22.40,     74.09,          1.59
        6,          4,    2,          2.88,          3.31,       3.08,      30.77,    101.72,          2.49
        6,          4,    3,          4.46,          3.31,       3.57,      35.74,    118.14,          2.95
        6,          4,    4,          5.29,          3.31,       3.90,      39.00,    128.89,          3.21
        6,          4,    5,          5.77,          3.30,       4.13,      41.32,    136.55,          3.35
        6,          4,    6,          5.92,          3.30,       4.32,      43.19,    142.74,          3.28
        6,          4,    7,          6.00,          3.30,       4.48,      44.81,    148.08,          3.20
        7,          1,    1,         -2.64,          3.31,       1.83,      18.25,     60.37,          1.49
        7,          1,    2,          1.10,          3.31,       2.40,      24.03,     79.48,          2.32
        7,          1,    3,          2.53,          3.31,       2.74,      27.37,     90.50,          2.68
        7,          1,    4,          3.30,          3.31,       2.97,      29.72,     98.26,          2.87
        7,          1,    5,          3.89,          3.31,       3.19,      31.92,    105.53,          3.00
        7,          1,    6,          4.30,          3.31,       3.37,      33.67,    111.31,          3.08
        7,          1,    7,          4.67,          3.31,       3.54,      35.40,    117.02,          3.15
        7,          2,    1,         -1.61,          3.31,       2.00,      19.99,     66.10,          1.63
        7,          2,    2,          1.91,          3.31,       2.69,      26.90,     88.96,          2.38
        7,          2,    3,          3.81,          3.31,       3.12,      31.17,    103.07,          3.04
        7,          2,    4,          4.73,          3.31,       3.43,      34.31,    113.44,          3.31
        7,          2,    5,          5.35,          3.31,       3.69,      36.92,    122.05,          3.49
        7,          2,    6,          5.78,          3.31,       3.90,      39.02,    128.97,          3.60
        7,          2,    7,          6.08,          3.30,       4.08,      40.79,    134.81,          3.66
        7,          3,    1,         -0.74,          3.31,       2.18,      21.75,     71.92,          1.75
        7,          3,    2,          3.07,          3.31,       2.99,      29.92,     98.93,          2.70
        7,          3,    3,          4.47,          3.31,       3.50,      34.94,    115.51,          3.05
        7,          3,    4,          5.72,          3.31,       3.85,      38.49,    127.22,          3.61
        7,          3,    5,          6.26,          3.30,       4.10,      40.98,    135.43,          3.78
        7,          3,    6,          6.62,          3.30,       4.30,      42.99,    142.06,          3.88
        7,          3,    7,          6.86,          3.30,       4.45,      44.52,    147.14,          3.93
        7,          4,    1,         -0.09,          3.31,       2.36,      23.57,     77.95,          1.81
        7,          4,    2,          3.90,          3.31,       3.28,      32.83,    108.55,          2.89
        7,          4,    3,          5.52,          3.31,       3.84,      38.37,    126.81,          3.46
        7,          4,    4,          6.36,          3.30,       4.20,      41.97,    138.69,          3.76
        7,          4,    5,          6.56,          3.30,       4.45,      44.50,    147.06,          3.67
        7,          4,    6,          7.20,          3.30,       4.65,      46.53,    153.75,          4.04
        7,          4,    7,          7.45,          3.30,       4.82,      48.21,    159.32,          4.10
        8,          1,    1,         -1.91,          3.31,       1.89,      18.85,     62.37,          1.67
        8,          1,    2,          1.97,          3.31,       2.52,      25.26,     83.52,          2.64
        8,          1,    3,          3.43,          3.31,       2.89,      28.87,     95.46,          3.08
        8,          1,    4,          4.20,          3.31,       3.14,      31.38,    103.74,          3.30
        8,          1,    5,          4.79,          3.31,       3.37,      33.67,    111.33,          3.44
        8,          1,    6,          4.93,          3.31,       3.56,      35.57,    117.58,          3.32
        8,          1,    7,          5.59,          3.31,       3.74,      37.38,    123.56,          3.63
        8,          2,    1,         -1.23,          3.31,       2.07,      20.68,     68.39,          1.69
        8,          2,    2,          3.11,          3.31,       2.83,      28.33,     93.68,          2.93
        8,          2,    3,          4.72,          3.31,       3.30,      33.00,    109.10,          3.48
        8,          2,    4,          5.64,          3.31,       3.64,      36.40,    120.32,          3.80
        8,          2,    5,          6.27,          3.31,       3.92,      39.23,    129.64,          4.01
        8,          2,    6,          6.71,          3.30,       4.15,      41.51,    137.20,          4.14
        8,          2,    7,          7.02,          3.30,       4.34,      43.36,    143.30,          4.21
        8,          3,    1,         -0.29,          3.31,       2.26,      22.64,     74.89,          1.83
        8,          3,    2,          4.07,          3.31,       3.16,      31.59,    104.45,          3.16
        8,          3,    3,          5.73,          3.31,       3.71,      37.06,    122.51,          3.79
        8,          3,    4,          6.66,          3.30,       4.10,      40.95,    135.32,          4.15
        8,          3,    5,          7.21,          3.30,       4.37,      43.73,    144.50,          4.36
        8,          3,    6,          7.57,          3.30,       4.59,      45.91,    151.72,          4.47
        8,          3,    7,          7.82,          3.30,       4.76,      47.56,    157.14,          4.54
        8,          4,    1,          0.68,          3.31,       2.46,      24.58,     81.29,          2.03
        8,          4,    2,          4.54,          3.31,       3.47,      34.73,    114.81,          3.12
        8,          4,    3,          6.08,          3.30,       4.09,      40.85,    135.01,          3.64
        8,          4,    4,          7.32,          3.30,       4.48,      44.81,    148.07,          4.34
        8,          4,    5,          7.83,          3.30,       4.76,      47.62,    157.34,          4.54
        8,          4,    6,          8.17,          3.30,       4.97,      49.74,    164.36,          4.66
        8,          4,    7,          8.41,          3.30,       5.16,      51.63,    170.60,          4.72
        9,          1,    1,         -1.18,          3.31,       1.95,      19.50,     64.49,          1.88
        9,          1,    2,          2.75,          3.31,       2.65,      26.54,     87.77,          2.95
        9,          1,    3,          3.99,          3.31,       3.05,      30.49,    100.82,          3.26
        9,          1,    4,          5.12,          3.31,       3.32,      33.20,    109.77,          3.79
        9,          1,    5,          5.73,          3.31,       3.57,      35.65,    117.83,          3.98
        9,          1,    6,          6.14,          3.31,       3.77,      37.66,    124.47,          4.09
        9,          1,    7,          6.52,          3.31,       3.97,      39.66,    131.06,          4.18
        9,          2,    1,         -0.08,          3.31,       2.14,      21.45,     70.94,          2.09
        9,          2,    2,          4.00,          3.31,       2.99,      29.86,     98.72,          3.35
        9,          2,    3,          5.64,          3.31,       3.49,      34.93,    115.46,          4.00
        9,          2,    4,          6.39,          3.31,       3.87,      38.64,    127.70,          4.19
        9,          2,    5,          6.86,          3.30,       4.18,      41.76,    138.03,          4.25
        9,          2,    6,          7.67,          3.30,       4.42,      44.19,    146.01,          4.79
        9,          2,    7,          8.00,          3.30,       4.63,      46.28,    152.91,          4.89
        9,          3,    1,          0.80,          3.31,       2.35,      23.49,     77.69,          2.23
        9,          3,    2,          4.97,          3.31,       3.33,      33.33,    110.19,          3.63
        9,          3,    3,          6.67,          3.31,       3.94,      39.44,    130.35,          4.37
        9,          3,    4,          7.62,          3.30,       4.37,      43.71,    144.44,          4.79
        9,          3,    5,          8.16,          3.30,       4.68,      46.77,    154.56,          5.00
        9,          3,    6,          8.24,          3.30,       4.91,      49.12,    162.30,          4.81
        9,          3,    7,          8.82,          3.30,       5.09,      50.93,    168.26,          5.28
        9,          4,    1,          1.48,          3.31,       2.55,      25.54,     84.45,          2.32
        9,          4,    2,          5.70,          3.31,       3.67,      36.73,    121.42,          3.81
        9,          4,    3,          7.41,          3.30,       4.36,      43.56,    143.95,          4.59
        9,          4,    4,          8.31,          3.30,       4.79,      47.92,    158.35,          5.03
        9,          4,    5,          8.83,          3.30,       5.11,      51.06,    168.71,          5.27
        9,          4,    6,          9.17,          3.30,       5.34,      53.43,    176.55,          5.41
        9,          4,    7,          9.42,          3.30,       5.54,      55.43,    183.14,          5.49
       10,          1,    1,         -0.67,          3.31,       2.00,      19.97,     66.05,          2.03
       10,          1,    2,          3.24,          3.31,       2.76,      27.62,     91.35,          3.13
       10,          1,    3,          5.15,          3.31,       3.20,      31.95,    105.63,          4.00
       10,          1,    4,          5.95,          3.31,       3.48,      34.81,    115.08,          4.31
       10,          1,    5,          6.55,          3.31,       3.75,      37.45,    123.80,          4.53
       10,          1,    6,          6.97,          3.31,       3.97,      39.66,    131.07,          4.65
       10,          1,    7,          7.35,          3.30,       4.18,      41.75,    137.97,          4.76
       10,          2,    1,          0.59,          3.31,       2.20,      22.03,     72.87,          2.34
       10,          2,    2,          4.76,          3.31,       3.11,      31.15,    103.00,          3.79
       10,          2,    3,          6.29,          3.31,       3.67,      36.69,    121.27,          4.37
       10,          2,    4,          7.04,          3.31,       4.07,      40.71,    134.55,          4.57
       10,          2,    5,          8.06,          3.30,       4.41,      44.09,    145.70,          5.25
       10,          2,    6,          8.51,          3.30,       4.67,      46.73,    154.43,          5.44
       10,          2,    7,          8.85,          3.30,       4.90,      48.97,    161.82,          5.57
       10,          3,    1,          1.48,          3.31,       2.42,      24.14,     79.86,          2.52
       10,          3,    2,          5.74,          3.31,       3.49,      34.88,    115.30,          4.11
       10,          3,    3,          7.50,          3.30,       4.16,      41.63,    137.57,          4.95
       10,          3,    4,          8.46,          3.30,       4.63,      46.28,    152.93,          5.44
       10,          3,    5,          9.05,          3.30,       4.97,      49.69,    164.20,          5.73
       10,          3,    6,          9.29,          3.30,       5.23,      52.28,    172.75,          5.71
       10,          3,    7,          9.37,          3.30,       5.43,      54.26,    179.27,          5.56
       10,          4,    1,          1.81,          3.31,       2.63,      26.34,     87.10,          2.40
       10,          4,    2,          6.49,          3.31,       3.86,      38.63,    127.71,          4.29
       10,          4,    3,          8.25,          3.30,       4.62,      46.17,    152.57,          5.20
       10,          4,    4,          9.17,          3.30,       5.10,      51.00,    168.52,          5.72
       10,          4,    5,          9.72,          3.30,       5.45,      54.46,    179.93,          6.00
       10,          4,    6,         10.07,          3.30,       5.70,      57.05,    188.48,          6.17
       10,          4,    7,         10.32,          3.30,       5.92,      59.23,    195.69,          6.27
       11,          1,    1,          0.03,          3.31,       2.04,      20.35,     67.30,          2.33
       11,          1,    2,          3.98,          3.31,       2.87,      28.72,     94.98,          3.52
       11,          1,    3,          5.92,          3.31,       3.34,      33.42,    110.47,          4.52
       11,          1,    4,          6.74,          3.31,       3.65,      36.52,    120.73,          4.88
       11,          1,    5,          7.35,          3.31,       3.94,      39.37,    130.12,          5.12
       11,          1,    6,          7.77,          3.31,       4.17,      41.68,    137.77,          5.26
       11,          1,    7,          8.15,          3.30,       4.39,      43.86,    144.93,          5.39
       11,          2,    1,          1.21,          3.31,       2.25,      22.49,     74.39,          2.62
       11,          2,    2,          5.48,          3.31,       3.25,      32.48,    107.39,          4.23
       11,          2,    3,          7.20,          3.31,       3.85,      38.51,    127.26,          5.08
       11,          2,    4,          7.86,          3.30,       4.28,      42.84,    141.56,          5.20
       11,          2,    5,          8.85,          3.30,       4.65,      46.54,    153.79,          5.92
       11,          2,    6,          9.31,          3.30,       4.94,      49.35,    163.06,          6.14
       11,          2,    7,          9.67,          3.30,       5.18,      51.83,    171.27,          6.29
       11,          3,    1,          2.10,          3.31,       2.48,      24.75,     81.88,          2.80
       11,          3,    2,          6.45,          3.31,       3.64,      36.42,    120.37,          4.58
       11,          3,    3,          8.24,          3.30,       4.38,      43.78,    144.68,          5.52
       11,          3,    4,          8.94,          3.30,       4.89,      48.91,    161.62,          5.69
       11,          3,    5,          9.88,          3.30,       5.27,      52.74,    174.27,          6.46
       11,          3,    6,         10.28,          3.30,       5.56,      55.59,    183.69,          6.67
       11,          3,    7,         10.55,          3.30,       5.78,      57.79,    190.94,          6.80
       11,          4,    1,          2.79,          3.31,       2.70,      27.00,     89.29,          2.91
       11,          4,    2,          7.20,          3.31,       4.04,      40.41,    133.56,          4.79
       11,          4,    3,          9.04,          3.30,       4.88,      48.75,    161.09,          5.84
       11,          4,    4,          9.99,          3.30,       5.42,      54.20,    179.06,          6.44
       11,          4,    5,         10.54,          3.30,       5.81,      58.06,    191.82,          6.74
       11,          4,    6,         10.70,          3.30,       6.09,      60.90,    201.21,          6.62
       11,          4,    7,         11.19,          3.30,       6.32,      63.24,    208.93,          7.11
       12,          1,    1,          0.68,          3.31,       2.07,      20.74,     68.58,          2.62
       12,          1,    2,          5.02,          3.31,       2.99,      29.89,     98.84,          4.25
       12,          1,    3,          6.71,          3.31,       3.51,      35.11,    116.04,          5.10
       12,          1,    4,          7.55,          3.31,       3.85,      38.51,    127.31,          5.51
       12,          1,    5,          8.17,          3.30,       4.16,      41.58,    137.44,          5.79
       12,          1,    6,          8.38,          3.30,       4.40,      43.94,    145.21,          5.69
       12,          1,    7,          8.99,          3.30,       4.63,      46.32,    153.07,          6.14
       12,          2,    1,          1.80,          3.31,       2.30,      23.00,     76.09,          2.91
       12,          2,    2,          6.18,          3.31,       3.38,      33.79,    111.71,          4.74
       12,          2,    3,          7.99,          3.31,       4.05,      40.53,    133.96,          5.73
       12,          2,    4,          8.98,          3.30,       4.53,      45.25,    149.54,          6.30
       12,          2,    5,          9.66,          3.30,       4.93,      49.27,    162.79,          6.67
       12,          2,    6,          9.86,          3.30,       5.24,      52.40,    173.14,          6.49
       12,          2,    7,         10.13,          3.30,       5.51,      55.16,    182.24,          6.51
       12,          3,    1,          2.69,          3.31,       2.53,      25.30,     83.66,          3.11
       12,          3,    2,          7.15,          3.31,       3.80,      38.02,    125.66,          5.10
       12,          3,    3,          9.04,          3.30,       4.62,      46.23,    152.75,          6.23
       12,          3,    4,         10.07,          3.30,       5.19,      51.91,    171.51,          6.89
       12,          3,    5,         10.73,          3.30,       5.62,      56.18,    185.61,          7.31
       12,          3,    6,         11.15,          3.30,       5.94,      59.44,    196.38,          7.56
       12,          3,    7,         11.41,          3.30,       6.19,      61.93,    204.61,          7.66
       12,          4,    1,          3.18,          3.31,       2.76,      27.60,     91.26,          3.09
       12,          4,    2,          7.54,          3.30,       4.23,      42.28,    139.74,          4.91
       12,          4,    3,          9.84,          3.30,       5.17,      51.66,    170.71,          6.56
       12,          4,    4,         10.84,          3.30,       5.78,      57.82,    191.03,          7.25
       12,          4,    5,         11.44,          3.30,       6.23,      62.26,    205.70,          7.66
       12,          4,    6,         11.82,          3.30,       6.53,      65.34,    215.86,          7.92
       12,          4,    7,         12.09,          3.30,       6.78,      67.80,    223.99,          8.09
       13,          1,    1,          1.22,          3.31,       2.12,      21.19,     70.07,          2.89
       13,          1,    2,          5.39,          3.31,       3.11,      31.09,    102.79,          4.40
       13,          1,    3,          7.13,          3.31,       3.70,      37.05,    122.46,          5.25
       13,          1,    4,          8.40,          3.31,       4.08,      40.76,    134.71,          6.26
       13,          1,    5,          9.06,          3.30,       4.41,      44.09,    145.70,          6.62
       13,          1,    6,          9.49,          3.30,       4.67,      46.71,    154.35,          6.84
       13,          1,    7,          9.89,          3.30,       4.93,      49.25,    162.73,          7.03
       13,          2,    1,          2.36,          3.31,       2.35,      23.47,     77.61,          3.21
       13,          2,    2,          6.88,          3.31,       3.53,      35.26,    116.56,          5.27
       13,          2,    3,          8.55,          3.30,       4.28,      42.82,    141.52,          6.10
       13,          2,    4,          9.44,          3.30,       4.80,      47.94,    158.40,          6.55
       13,          2,    5,         10.56,          3.30,       5.25,      52.47,    173.35,          7.61
       13,          2,    6,         11.05,          3.30,       5.60,      55.94,    184.81,          7.92
       13,          2,    7,         11.44,          3.30,       5.90,      59.03,    195.04,          8.14
       13,          3,    1,          3.25,          3.31,       2.58,      25.82,     85.40,          3.45
       13,          3,    2,          7.84,          3.31,       3.97,      39.72,    131.28,          5.67
       13,          3,    3,          9.82,          3.30,       4.89,      48.93,    161.66,          6.98
       13,          3,    4,         10.62,          3.30,       5.53,      55.31,    182.76,          7.27
       13,          3,    5,         11.63,          3.30,       6.03,      60.31,    199.25,          8.31
       13,          3,    6,         12.08,          3.30,       6.39,      63.88,    211.07,          8.64
       13,          3,    7,         12.39,          3.30,       6.66,      66.65,    220.21,          8.84
       13,          4,    1,          3.92,          3.31,       2.82,      28.22,     93.33,          3.56
       13,          4,    2,          8.58,          3.30,       4.42,      44.18,    146.00,          5.91
       13,          4,    3,         10.65,          3.30,       5.49,      54.89,    181.37,          7.39
       13,          4,    4,         11.72,          3.30,       6.20,      61.98,    204.77,          8.21
       13,          4,    5,         12.21,          3.30,       6.70,      66.93,    221.13,          8.45
       13,          4,    6,         12.42,          3.30,       7.05,      70.48,    232.83,          8.36
       13,          4,    7,         13.06,          3.30,       7.33,      73.28,    242.07,          9.28
       14,          1,    1,          1.67,          3.31,       2.15,      21.50,     71.14,          3.13
       14,          1,    2,          6.27,          3.31,       3.22,      32.20,    106.48,          5.14
       14,          1,    3,          8.20,          3.31,       3.89,      38.88,    128.51,          6.34
       14,          1,    4,          9.13,          3.30,       4.30,      42.97,    142.02,          6.94
       14,          1,    5,          9.80,          3.30,       4.66,      46.54,    153.78,          7.37
       14,          1,    6,         10.25,          3.30,       4.93,      49.29,    162.85,          7.64
       14,          1,    7,         10.64,          3.30,       5.21,      52.07,    172.05,          7.83
       14,          2,    1,          2.52,          3.31,       2.38,      23.82,     78.76,          3.27
       14,          2,    2,          7.05,          3.31,       3.65,      36.52,    120.72,          5.25
       14,          2,    3,          9.48,          3.30,       4.50,      44.96,    148.56,          7.12
       14,          2,    4,         10.55,          3.30,       5.06,      50.60,    167.21,          7.93
       14,          2,    5,         11.31,          3.30,       5.55,      55.51,    183.42,          8.49
       14,          2,    6,         11.82,          3.30,       5.93,      59.33,    196.04,          8.86
       14,          2,    7,         12.23,          3.30,       6.27,      62.69,    207.13,          9.14
       14,          3,    1,          3.63,          3.31,       2.63,      26.29,     86.94,          3.67
       14,          3,    2,          8.21,          3.31,       4.11,      41.13,    135.93,          5.93
       14,          3,    3,         10.18,          3.30,       5.14,      51.35,    169.68,          7.16
       14,          3,    4,         11.66,          3.30,       5.84,      58.43,    193.05,          8.67
       14,          3,    5,         12.41,          3.30,       6.40,      64.00,    211.44,          9.30
       14,          3,    6,         12.89,          3.30,       6.79,      67.94,    224.44,          9.71
       14,          3,    7,         13.22,          3.30,       7.10,      70.96,    234.42,          9.98
       14,          4,    1,          4.26,          3.31,       2.87,      28.69,     94.89,          3.77
       14,          4,    2,          9.11,          3.30,       4.58,      45.76,    151.21,          6.41
       14,          4,    3,         11.33,          3.30,       5.78,      57.78,    190.89,          8.14
       14,          4,    4,         12.20,          3.30,       6.57,      65.71,    217.09,          8.59
       14,          4,    5,         12.80,          3.30,       7.13,      71.30,    235.56,          9.01
       14,          4,    6,         13.61,          3.30,       7.50,      75.03,    247.82,         10.26
