[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],Measured unoptimized [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW], Measured optimized [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW]
       -9,                     -8.76,          3.30,       1.84,      18.45,     60.82                     -8.55,          3.30,       1.45,      14.45,     47.67
       -9,                     -8.75,          3.30,       1.84,      18.43,     60.78                     -8.55,          3.30,       1.45,      14.44,     47.63
       -9,                     -8.75,          3.30,       1.85,      18.43,     60.76                     -8.56,          3.30,       1.44,      14.45,     47.66
       -9,                     -8.79,          3.30,       1.85,      18.45,     60.84                     -8.57,          3.30,       1.45,      14.48,     47.73
       -9,                     -8.76,          3.30,       1.85,      18.46,     60.87                     -8.56,          3.30,       1.44,      14.46,     47.68
       -9,                     -8.77,          3.30,       1.85,      18.47,     60.88                     -8.63,          3.30,       1.45,      14.48,     47.74
       -9,                     -8.84,          3.30,       1.84,      18.46,     60.86                     -8.55,          3.30,       1.45,      14.47,     47.71
       -9,                     -9.12,          3.30,       1.85,      18.45,     60.82                     -8.90,          3.30,       1.45,      14.46,     47.67
       -9,                     -9.09,          3.30,       1.85,      18.48,     60.92                     -8.92,          3.30,       1.45,      14.46,     47.67
       -9,                     -9.13,          3.30,       1.85,      18.44,     60.80                     -8.93,          3.30,       1.45,      14.45,     47.64
       -8,                     -7.48,          3.30,       1.95,      19.50,     64.27                     -7.87,          3.30,       1.45,      14.54,     47.95
       -8,                     -7.87,          3.30,       1.95,      19.50,     64.30                     -7.47,          3.30,       1.45,      14.52,     47.89
       -8,                     -7.48,          3.30,       1.95,      19.51,     64.31                     -7.48,          3.30,       1.45,      14.54,     47.95
       -8,                     -7.48,          3.30,       1.95,      19.52,     64.34                     -7.48,          3.30,       1.45,      14.53,     47.92
       -8,                     -7.48,          3.30,       1.95,      19.52,     64.34                     -7.48,          3.30,       1.45,      14.48,     47.75
       -8,                     -7.48,          3.30,       1.95,      19.52,     64.35                     -7.48,          3.30,       1.45,      14.54,     47.93
       -8,                     -7.48,          3.30,       1.95,      19.51,     64.34                     -7.48,          3.30,       1.45,      14.54,     47.94
       -8,                     -7.48,          3.30,       1.95,      19.52,     64.35                     -7.48,          3.30,       1.45,      14.52,     47.89
       -8,                     -7.48,          3.30,       1.95,      19.52,     64.37                     -7.48,          3.30,       1.45,      14.52,     47.89
       -8,                     -7.48,          3.30,       1.95,      19.50,     64.30                     -7.48,          3.30,       1.45,      14.52,     47.89
       -7,                     -6.43,          3.30,       2.05,      20.46,     67.45                     -6.11,          3.30,       1.53,      15.32,     50.53
       -7,                     -6.43,          3.30,       2.04,      20.44,     67.38                     -6.11,          3.30,       1.53,      15.33,     50.54
       -7,                     -6.42,          3.30,       2.05,      20.44,     67.38                     -6.11,          3.30,       1.53,      15.35,     50.60
       -7,                     -6.43,          3.30,       2.05,      20.46,     67.46                     -6.11,          3.30,       1.53,      15.34,     50.60
       -7,                     -6.43,          3.30,       2.05,      20.47,     67.49                     -6.11,          3.30,       1.54,      15.34,     50.57
       -7,                     -6.43,          3.30,       2.05,      20.46,     67.45                     -6.11,          3.30,       1.53,      15.34,     50.59
       -7,                     -6.43,          3.30,       2.05,      20.46,     67.46                     -6.11,          3.30,       1.53,      15.34,     50.59
       -7,                     -6.43,          3.30,       2.05,      20.45,     67.42                     -6.11,          3.30,       1.54,      15.33,     50.56
       -7,                     -6.42,          3.30,       2.05,      20.47,     67.48                     -6.11,          3.30,       1.54,      15.35,     50.60
       -7,                     -6.42,          3.30,       2.05,      20.48,     67.53                     -6.11,          3.30,       1.54,      15.36,     50.66
       -6,                     -5.44,          3.30,       2.15,      21.53,     70.98                     -5.19,          3.30,       1.68,      16.82,     55.46
       -6,                     -5.45,          3.30,       2.15,      21.52,     70.94                     -5.19,          3.30,       1.68,      16.79,     55.35
       -6,                     -5.45,          3.30,       2.15,      21.49,     70.85                     -5.19,          3.30,       1.68,      16.81,     55.44
       -6,                     -5.44,          3.30,       2.15,      21.50,     70.88                     -5.19,          3.30,       1.68,      16.80,     55.38
